// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
35440,NaN,0.475542,7.158202,-6.899749,0.801438,-0.361212,0.101932,-0.157464,0.126162,0.263534,-0.330057,-0.708780,0.564026,0.265647,129.865905,0.243453,-77.137306
35441,NaN,0.697036,7.381781,-6.974256,0.776478,-0.567299,0.321017,-0.189029,0.105279,0.285017,-0.331346,-0.707843,0.564593,0.265335,129.763053,0.084794,-77.193215
35442,NaN,0.866312,7.450824,-6.681237,0.561431,-0.761014,0.187801,-0.180770,0.107682,0.294919,-0.332622,-0.706894,0.565202,0.264972,129.665521,-0.079240,-77.251418
35443,NaN,0.932271,7.498796,-6.615556,0.506236,-0.811003,0.184940,-0.183260,0.125438,0.308292,-0.333977,-0.705923,0.565823,0.264532,129.566377,-0.255854,-77.306394
35444,NaN,0.818216,7.556983,-6.814834,0.603326,-0.638605,0.358227,-0.170691,0.159555,0.312305,-0.335385,-0.705006,0.566416,0.263926,129.474873,-0.446680,-77.347456
35445,NaN,0.473423,7.715971,-6.717994,0.363101,-0.303356,0.418040,-0.149424,0.176748,0.315664,-0.336772,-0.704133,0.567019,0.263193,129.395345,-0.645532,-77.381865
35446,NaN,-0.246979,7.630093,-6.594046,0.174431,0.425559,0.264470,-0.195105,0.126605,0.326838,-0.338189,-0.703085,0.567683,0.262746,129.290379,-0.830956,-77.442218
35447,NaN,-0.761555,7.411483,-6.656570,0.257073,0.997883,0.125021,-0.171865,0.003363,0.329291,-0.339180,-0.701903,0.568592,0.262662,129.199530,-0.973119,-77.557855
35448,NaN,-0.619488,7.575206,-6.389737,-0.004948,0.814641,0.083400,-0.114331,-0.130970,0.345747,-0.339604,-0.700595,0.569861,0.262857,129.143302,-1.073905,-77.738933
35449,NaN,-0.548811,7.957067,-5.754727,-0.698979,0.604221,-0.020889,-0.080064,-0.248461,0.340846,-0.339567,-0.699201,0.571355,0.263373,129.107734,-1.130265,-77.970397
35450,NaN,-0.526676,7.998481,-5.464729,-0.930649,0.539863,-0.171174,-0.122028,-0.336050,0.354164,-0.339441,-0.697580,0.572986,0.264291,129.049363,-1.161016,-78.245592
35451,NaN,-0.364370,7.820530,-5.495643,-0.751270,0.418128,-0.286079,-0.159227,-0.354938,0.375006,-0.339418,-0.695805,0.574668,0.265346,128.969865,-1.194539,-78.536669
35452,NaN,-0.556616,7.667692,-5.638863,-0.572146,0.657373,-0.318448,-0.141027,-0.367819,0.355884,-0.339264,-0.694095,0.576326,0.266422,128.901203,-1.215305,-78.826574
35453,NaN,-1.229379,7.605452,-5.637382,-0.648941,1.329584,-0.381601,-0.135214,-0.443473,0.340370,-0.338851,-0.692333,0.578061,0.267771,128.836105,-1.202161,-79.144605
35454,NaN,-1.256772,7.494951,-5.794436,-0.446041,1.393431,-0.368715,-0.143821,-0.548369,0.351796,-0.338176,-0.690376,0.579997,0.269484,128.767342,-1.156955,-79.513625
35455,NaN,-0.808202,7.369970,-5.848648,-0.226016,0.967014,-0.421729,-0.114745,-0.645024,0.350563,-0.337114,-0.688334,0.582122,0.271448,128.715244,-1.076586,-79.925394
35456,NaN,-0.772598,7.498714,-5.606158,-0.469112,0.872918,-0.470603,-0.079011,-0.698149,0.341789,-0.335757,-0.686296,0.584349,0.273499,128.683757,-0.973907,-80.357876
35457,NaN,-1.463286,7.573138,-5.650809,-0.578292,1.536011,-0.392951,-0.067589,-0.846027,0.305247,-0.333874,-0.684169,0.586701,0.276085,128.658142,-0.801667,-80.843401
35458,NaN,-0.974345,7.468261,-5.960466,-0.174951,1.077796,-0.270201,-0.099152,-0.991408,0.362044,-0.331742,-0.681606,0.589436,0.279154,128.614378,-0.603619,-81.414463
35459,NaN,0.176594,7.367220,-6.039554,0.136574,-0.073911,-0.285929,-0.073710,-1.021625,0.372915,-0.329439,-0.678991,0.592272,0.282232,128.582848,-0.399327,-82.002967
35460,NaN,0.725142,7.382677,-6.132380,0.279607,-0.641454,-0.213411,-0.035055,-0.956224,0.364446,-0.327178,-0.676538,0.595014,0.284972,128.571791,-0.215513,-82.559297
35461,NaN,0.318397,7.297773,-5.864447,0.073025,-0.289515,-0.449921,-0.032226,-0.906305,0.365127,-0.325049,-0.674143,0.597662,0.287534,128.560129,-0.049334,-83.093462
35462,NaN,0.241328,7.251478,-5.823620,0.062906,-0.239827,-0.512408,-0.023565,-0.906657,0.388024,-0.322915,-0.671675,0.600389,0.290020,128.552402,0.106010,-83.636063
35463,NaN,0.521625,7.223649,-5.925390,0.190613,-0.532431,-0.472260,-0.022075,-0.903188,0.428414,-0.320836,-0.669078,0.603230,0.292424,128.543629,0.242495,-84.191489
35464,NaN,0.830363,7.207769,-6.404977,0.601452,-0.826064,-0.188707,-0.009652,-0.867461,0.448949,-0.318847,-0.666475,0.606090,0.294625,128.541285,0.356412,-84.738320
35465,NaN,0.964575,7.175804,-6.912009,1.021391,-0.947459,0.099803,0.014788,-0.782883,0.452601,-0.317030,-0.664009,0.608847,0.296462,128.551827,0.438966,-85.248500
35466,NaN,0.730212,7.176486,-6.876604,0.963175,-0.737312,0.079302,0.068474,-0.716119,0.447678,-0.315225,-0.661729,0.611552,0.297912,128.593184,0.499673,-85.727033
35467,NaN,0.647739,7.211917,-6.510864,0.635300,-0.691172,-0.120354,0.113227,-0.668143,0.484815,-0.313469,-0.659467,0.614359,0.299005,128.659597,0.527326,-86.197285
35468,NaN,0.498150,7.388167,-6.211749,0.265215,-0.571081,-0.167871,0.135486,-0.605958,0.496066,-0.311842,-0.657286,0.617130,0.299800,128.739157,0.527992,-86.643760
35469,NaN,0.235117,7.484032,-6.000143,0.009507,-0.321906,-0.222901,0.111302,-0.550746,0.484409,-0.310443,-0.655177,0.619730,0.300504,128.804944,0.514790,-87.061365
35470,NaN,0.277206,7.438681,-6.018009,0.041992,-0.358492,-0.247283,0.074803,-0.522638,0.502901,-0.309274,-0.652988,0.622285,0.301193,128.850260,0.483473,-87.473099
35471,NaN,0.487180,7.362027,-6.064143,0.124781,-0.560047,-0.279515,0.060746,-0.521677,0.501555,-0.308148,-0.650774,0.624805,0.301923,128.887525,0.452818,-87.883924
35472,NaN,0.795444,7.368041,-6.077743,0.131647,-0.862651,-0.268150,0.054724,-0.505551,0.524663,-0.307122,-0.648494,0.627358,0.302579,128.921836,0.406203,-88.295908
35473,NaN,1.012554,7.320169,-6.115878,0.185903,-1.070127,-0.281982,0.035193,-0.477457,0.534275,-0.306260,-0.646187,0.629861,0.303187,128.945191,0.345391,-88.698847
35474,NaN,0.931555,7.093114,-6.303564,0.461730,-0.973125,-0.338786,0.029115,-0.432984,0.534617,-0.305553,-0.643931,0.632280,0.303664,128.965863,0.268566,-89.082119
35475,NaN,0.857126,6.913956,-6.411269,0.647579,-0.884810,-0.408456,0.021933,-0.379461,0.528614,-0.305028,-0.641755,0.634581,0.303999,128.982931,0.175083,-89.439421
35476,NaN,0.607307,6.782575,-6.681496,0.928415,-0.618851,-0.338007,0.061923,-0.283550,0.525513,-0.304669,-0.639791,0.636780,0.303900,129.023842,0.048746,-89.752933
35477,NaN,0.057176,6.960343,-6.599209,0.740319,-0.052223,-0.249823,0.085361,-0.217843,0.489358,-0.304389,-0.638072,0.638795,0.303568,129.078849,-0.085249,-90.024291
35478,NaN,-0.103023,7.137581,-6.212053,0.319815,0.127588,-0.356119,0.070093,-0.190002,0.463093,-0.304202,-0.636452,0.640655,0.303235,129.125712,-0.217096,-90.273871
35479,NaN,0.152366,7.155044,-5.966066,0.110193,-0.107189,-0.496672,0.048131,-0.172535,0.433390,-0.304096,-0.634916,0.642358,0.302958,129.160516,-0.342165,-90.505071
35480,NaN,0.208501,7.265263,-6.173003,0.193921,-0.143238,-0.279833,0.061226,-0.130978,0.387888,-0.304011,-0.633606,0.643869,0.302577,129.203017,-0.461631,-90.701400
35481,NaN,-0.061417,7.470779,-6.242834,0.115499,0.147841,-0.078517,0.040935,-0.106206,0.338838,-0.303995,-0.632458,0.645156,0.302254,129.234102,-0.568470,-90.869075
35482,NaN,-0.128235,7.331984,-6.051709,0.053455,0.229738,-0.307849,0.006089,-0.127701,0.322882,-0.303994,-0.631276,0.646369,0.302137,129.245473,-0.660078,-91.040516
35483,NaN,0.202191,7.249586,-5.944975,0.015583,-0.086960,-0.435465,0.003764,-0.121324,0.305345,-0.303994,-0.630153,0.647512,0.302031,129.255759,-0.746450,-91.202820
35484,NaN,0.506229,7.320452,-5.959664,-0.026960,-0.374863,-0.366968,0.020377,-0.081748,0.281234,-0.304032,-0.629193,0.648542,0.301785,129.275357,-0.836170,-91.338817
35485,NaN,0.364314,7.528823,-6.051377,-0.088636,-0.213213,-0.149265,0.033762,-0.035185,0.241776,-0.304120,-0.628449,0.649397,0.301406,129.302393,-0.925531,-91.439919
35486,NaN,-0.043637,7.637666,-6.053296,-0.149305,0.211996,-0.070461,0.019535,-0.041759,0.220270,-0.304198,-0.627744,0.650172,0.301129,129.321249,-1.002632,-91.536133
35487,NaN,-0.045309,7.705714,-6.086195,-0.169179,0.227154,0.002689,0.014020,-0.073039,0.197572,-0.304157,-0.627055,0.650914,0.300999,129.337234,-1.058582,-91.638026
35488,NaN,0.313086,7.834091,-5.922601,-0.388918,-0.115339,0.004830,0.000022,-0.068637,0.187767,-0.304159,-0.626384,0.651597,0.300918,129.345115,-1.111468,-91.734388
35489,NaN,0.491359,7.866341,-5.849942,-0.470716,-0.280981,-0.012583,-0.030542,-0.021181,0.172579,-0.304390,-0.625786,0.652114,0.300809,129.335085,-1.175150,-91.804229
35490,NaN,0.565573,7.886488,-5.889644,-0.452149,-0.343041,0.030195,-0.053926,0.015443,0.157777,-0.304789,-0.625256,0.652493,0.300686,129.311250,-1.245302,-91.852411
35491,NaN,0.793342,7.752413,-5.956340,-0.317615,-0.563583,-0.025514,-0.079128,0.050598,0.145870,-0.305365,-0.624778,0.652743,0.300552,129.272551,-1.323293,-91.880672
35492,NaN,0.854959,7.707502,-5.888127,-0.336026,-0.613105,-0.100955,-0.103181,0.081691,0.120350,-0.306078,-0.624394,0.652829,0.300439,129.219598,-1.400916,-91.885789
35493,NaN,0.928299,7.526775,-5.859652,-0.235091,-0.680002,-0.255915,-0.142898,0.112900,0.109175,-0.307002,-0.624030,0.652772,0.300374,129.143355,-1.485309,-91.872941
35494,NaN,1.153365,7.440370,-5.821877,-0.203015,-0.894393,-0.339440,-0.161473,0.136804,0.096248,-0.308040,-0.623717,0.652610,0.300316,129.056127,-1.572143,-91.844633
35495,NaN,1.065993,7.455743,-5.979464,-0.070908,-0.794804,-0.229282,-0.183134,0.151631,0.055343,-0.309135,-0.623523,0.652264,0.300342,128.955726,-1.646618,-91.794863
35496,NaN,0.670296,7.538751,-6.396984,0.232938,-0.388983,0.086699,-0.201351,0.129805,0.009127,-0.310143,-0.623421,0.651779,0.300570,128.844749,-1.691988,-91.738014
35497,NaN,0.513678,7.662248,-6.429538,0.205813,-0.222500,0.198355,-0.210344,0.069783,-0.008642,-0.310960,-0.623269,0.651319,0.301038,128.729090,-1.708409,-91.701564
35498,NaN,0.844675,7.848409,-6.377286,0.059352,-0.545011,0.320435,-0.207993,0.045150,-0.041598,-0.311635,-0.623192,0.650796,0.301629,128.614852,-1.700553,-91.664251
35499,NaN,1.015291,8.230681,-6.355345,-0.180930,-0.701992,0.610354,-0.187690,0.080847,-0.081688,-0.312307,-0.623329,0.650124,0.302101,128.511279,-1.688113,-91.596685
35500,NaN,1.001265,8.501913,-6.212990,-0.440943,-0.679870,0.733858,-0.183570,0.119258,-0.111191,-0.313041,-0.623627,0.649303,0.302490,128.409346,-1.675306,-91.501327
35501,NaN,0.815984,8.657739,-6.003870,-0.677373,-0.491895,0.721443,-0.176145,0.128833,-0.121580,-0.313773,-0.623981,0.648447,0.302837,128.311330,-1.661873,-91.398057
35502,NaN,0.438064,8.739575,-6.054069,-0.661733,-0.116023,0.806749,-0.161021,0.113481,-0.124243,-0.314397,-0.624347,0.647627,0.303190,128.222310,-1.640823,-91.300711
35503,NaN,0.060140,8.826186,-6.072472,-0.676766,0.258606,0.876334,-0.144220,0.075506,-0.120237,-0.314858,-0.624664,0.646906,0.303597,128.143253,-1.608832,-91.221987
35504,NaN,0.024160,8.895454,-5.946539,-0.803496,0.288944,0.853235,-0.146914,0.054552,-0.118779,-0.315256,-0.624943,0.646216,0.304079,128.063215,-1.569133,-91.153216
35505,NaN,-0.094378,8.862054,-5.744445,-0.925228,0.396031,0.700668,-0.150738,0.046892,-0.148420,-0.315602,-0.625297,0.645440,0.304641,127.980502,-1.514055,-91.077546
35506,NaN,-0.316198,8.697038,-5.424156,-1.056680,0.599240,0.369857,-0.178695,0.035798,-0.164565,-0.315968,-0.625644,0.644587,0.305356,127.882190,-1.446852,-91.001244
35507,NaN,0.089702,8.441499,-5.342384,-0.954010,0.172046,0.130564,-0.196937,0.025937,-0.163062,-0.316368,-0.625937,0.643725,0.306156,127.773132,-1.377443,-90.930093
35508,NaN,0.653403,8.248167,-5.471453,-0.723712,-0.409457,0.071873,-0.202402,0.055668,-0.164042,-0.316872,-0.626274,0.642804,0.306883,127.661213,-1.317158,-90.845223
35509,NaN,0.799937,8.054538,-5.651861,-0.444542,-0.571931,0.032831,-0.207836,0.072522,-0.169681,-0.317445,-0.626640,0.641828,0.307583,127.545406,-1.260768,-90.750875
35510,NaN,0.542957,7.788505,-5.855483,-0.097778,-0.331464,-0.059594,-0.200969,0.057474,-0.153100,-0.317966,-0.626944,0.640938,0.308281,127.434546,-1.205751,-90.669244
35511,NaN,0.462596,7.735510,-5.879245,-0.028308,-0.262194,-0.089105,-0.165598,0.030910,-0.142492,-0.318315,-0.627224,0.640177,0.308932,127.343677,-1.146976,-90.603528
35512,NaN,0.565741,7.866563,-5.753174,-0.195183,-0.373317,-0.059513,-0.132389,0.022026,-0.137349,-0.318531,-0.627530,0.639497,0.309496,127.272701,-1.086568,-90.543704
35513,NaN,0.550282,7.980418,-5.567949,-0.399035,-0.366581,-0.081382,-0.129077,0.037008,-0.143190,-0.318784,-0.627879,0.638779,0.310011,127.202826,-1.029455,-90.475130
35514,NaN,0.460879,8.017519,-5.488806,-0.471321,-0.287164,-0.101077,-0.136916,0.048390,-0.148455,-0.319080,-0.628253,0.638014,0.310524,127.129103,-0.972954,-90.399574
35515,NaN,0.736661,8.221655,-5.557188,-0.528606,-0.568835,0.107877,-0.137922,0.055732,-0.144124,-0.319419,-0.628617,0.637248,0.311009,127.054081,-0.921757,-90.322269
35516,NaN,1.109269,8.402744,-5.710661,-0.502217,-0.946011,0.351025,-0.158084,0.088781,-0.130239,-0.319938,-0.628961,0.636441,0.311432,126.968167,-0.887317,-90.234669
35517,NaN,1.245812,8.392052,-5.363600,-0.755455,-1.089463,0.136640,-0.187343,0.118415,-0.096150,-0.320706,-0.629189,0.635648,0.311800,126.864651,-0.879545,-90.145327
35518,NaN,1.404307,8.247602,-4.517718,-1.324349,-1.255439,-0.481304,-0.251513,0.115285,-0.004523,-0.321799,-0.629023,0.635047,0.312235,126.725706,-0.911551,-90.088844
35519,NaN,1.769648,8.038492,-4.698051,-1.030506,-1.615221,-0.530999,-0.267490,0.149161,0.041658,-0.323133,-0.628730,0.634511,0.312538,126.576558,-0.977404,-90.032551
35520,NaN,1.786553,8.212177,-5.241350,-0.670737,-1.612129,-0.063101,-0.272327,0.232779,0.045281,-0.324740,-0.628552,0.633841,0.312588,126.424892,-1.072101,-89.938757
35521,NaN,1.356824,8.003451,-5.564948,-0.254783,-1.164024,-0.043100,-0.345950,0.290737,0.053401,-0.326788,-0.628310,0.632986,0.312674,126.229255,-1.191353,-89.820731
35522,NaN,1.013412,7.499074,-5.600284,0.105211,-0.806537,-0.433744,-0.348425,0.299048,0.088963,-0.328909,-0.627969,0.632221,0.312683,126.033240,-1.328046,-89.710407
35523,NaN,1.057134,7.475657,-5.341107,-0.060289,-0.831214,-0.602056,-0.283667,0.265551,0.150823,-0.330832,-0.627475,0.631805,0.312486,125.873786,-1.483380,-89.636076
35524,NaN,1.461292,7.811514,-4.570681,-0.853554,-1.219160,-0.766626,-0.276189,0.199815,0.236541,-0.332641,-0.626626,0.631774,0.312332,125.721160,-1.654753,-89.620553
35525,NaN,2.064769,7.962358,-4.158967,-1.247338,-1.798822,-0.859048,-0.306445,0.140743,0.332644,-0.334522,-0.625319,0.632095,0.312294,125.551747,-1.852827,-89.664227
35526,NaN,2.611619,8.072629,-3.997554,-1.413722,-2.311213,-0.833389,-0.361457,0.119334,0.426728,-0.336637,-0.623593,0.632653,0.312341,125.353586,-2.086124,-89.748496
35527,NaN,2.809130,8.053902,-3.804237,-1.529391,-2.468561,-0.935999,-0.434944,0.199300,0.538768,-0.339424,-0.621498,0.633307,0.312175,125.112263,-2.400638,-89.831560
35528,NaN,2.373503,8.126954,-3.674312,-1.643048,-1.979142,-0.949032,-0.497428,0.240231,0.621010,-0.342640,-0.619102,0.634038,0.311940,124.837330,-2.765547,-89.920969
35529,NaN,1.818736,8.278691,-3.599636,-1.749482,-1.357851,-0.874183,-0.563813,0.232022,0.701731,-0.346176,-0.616299,0.634921,0.311792,124.524783,-3.168637,-90.038814
35530,NaN,1.485296,8.507363,-3.218256,-2.144044,-0.957753,-0.900696,-0.658100,0.146558,0.766119,-0.349802,-0.612993,0.635985,0.312092,124.164158,-3.572875,-90.215638
35531,NaN,1.585579,8.763256,-2.940804,-2.460195,-0.980138,-0.815857,-0.768650,0.062291,0.824820,-0.353605,-0.609144,0.637188,0.312887,123.743222,-3.981788,-90.448751
35532,NaN,1.457185,9.226523,-2.807418,-2.758786,-0.749496,-0.487456,-0.886264,0.041614,0.863954,-0.357725,-0.604924,0.638339,0.314043,123.259914,-4.402132,-90.701057
35533,NaN,0.869152,9.568126,-2.999570,-2.692323,-0.050441,-0.114784,-1.024706,-0.017819,0.867437,-0.362092,-0.600311,0.639364,0.315799,122.698885,-4.810581,-90.979347
35534,NaN,0.561165,9.777397,-2.730287,-2.923380,0.346183,-0.081337,-1.179399,-0.220499,0.885551,-0.366259,-0.595026,0.640534,0.318612,122.062067,-5.165791,-91.357593
35535,NaN,0.998652,9.718058,-2.681634,-2.828037,-0.015333,-0.084931,-1.308381,-0.492258,0.969015,-0.370078,-0.588751,0.642204,0.322474,121.365185,-5.486884,-91.890001
