// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B43876
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
09063,NaN,0.248187,-9.744744,-0.454231,-0.015575,-0.044184,-0.054319,0.017706,0.013958,0.079678,-0.011586,-0.004813,0.724893,-0.688747,-92.923394,-1.342386,179.485296
09064,NaN,0.237983,-9.710834,-0.448423,-0.014904,-0.046799,-0.088718,0.010084,-0.005555,0.088285,-0.011224,-0.004511,0.724858,-0.688792,-92.917110,-1.288431,179.488682
09065,NaN,0.301328,-9.669157,-0.334857,-0.089830,-0.156361,-0.134723,0.010876,-0.024697,0.095942,-0.010765,-0.004247,0.724821,-0.688840,-92.910604,-1.229447,179.502840
09066,NaN,0.259647,-9.667663,-0.362808,-0.058450,-0.128561,-0.135767,-0.009735,-0.028933,0.108611,-0.010249,-0.003950,0.724855,-0.688814,-92.915936,-1.163181,179.519021
09067,NaN,0.312955,-9.741397,-0.441223,-0.120827,-0.054303,-0.057182,-0.007907,-0.029536,0.109783,-0.009727,-0.003651,0.724882,-0.688795,-92.920161,-1.096163,179.535434
09068,NaN,0.329862,-9.675205,-0.405327,-0.150835,-0.087345,-0.124948,-0.009025,-0.024741,0.113985,-0.009207,-0.003320,0.724913,-0.688771,-92.925000,-1.026942,179.549047
09069,NaN,0.283866,-9.702486,-0.347924,-0.116964,-0.147543,-0.101642,-0.016583,-0.025000,0.121711,-0.008660,-0.002962,0.724970,-0.688720,-92.934107,-0.953209,179.562501
09070,NaN,0.281138,-9.727145,-0.426272,-0.125996,-0.072108,-0.073231,-0.017404,-0.024979,0.128674,-0.008089,-0.002578,0.725029,-0.688665,-92.943708,-0.875572,179.575798
09071,NaN,0.233267,-9.740551,-0.474854,-0.091154,-0.026211,-0.058241,-0.018013,-0.022190,0.136962,-0.007500,-0.002154,0.725090,-0.688609,-92.953566,-0.793184,179.587175
09072,NaN,0.227087,-9.730960,-0.548850,-0.098963,0.046517,-0.064230,-0.018517,-0.018018,0.145913,-0.006895,-0.001685,0.725153,-0.688551,-92.963707,-0.705884,179.595952
09073,NaN,0.169899,-9.754026,-0.525012,-0.056872,0.019782,-0.043251,-0.012561,-0.014301,0.152074,-0.006282,-0.001180,0.725194,-0.688515,-92.970358,-0.615112,179.602376
09074,NaN,0.064820,-9.780639,-0.489886,0.032620,-0.018413,-0.019646,-0.012063,-0.001901,0.154656,-0.005705,-0.000623,0.725233,-0.688479,-92.976679,-0.523286,179.601647
09075,NaN,-0.004242,-9.730956,-0.490126,0.085429,-0.017102,-0.069786,-0.013474,-0.003319,0.157572,-0.005113,-0.000060,0.725276,-0.688439,-92.983775,-0.429714,179.601606
09076,NaN,0.005753,-9.763311,-0.501416,0.059926,-0.008561,-0.036696,-0.013695,0.002827,0.155480,-0.004551,0.000516,0.725320,-0.688397,-92.991014,-0.337558,179.598125
09077,NaN,0.096580,-9.745302,-0.472538,-0.047123,-0.037081,-0.055643,-0.016685,0.002732,0.159251,-0.003975,0.001106,0.725373,-0.688344,-92.999927,-0.243180,179.594525
09078,NaN,0.033502,-9.748744,-0.463108,-0.000285,-0.048432,-0.053013,-0.014601,0.008311,0.161715,-0.003411,0.001723,0.725418,-0.688298,-93.007686,-0.147622,179.587693
09079,NaN,-0.025158,-9.771152,-0.439320,0.041810,-0.075136,-0.032011,-0.017762,0.008889,0.164126,-0.002841,0.002353,0.725474,-0.688240,-93.017183,-0.050649,179.580307
09080,NaN,-0.072828,-9.768542,-0.468678,0.073161,-0.047299,-0.033026,-0.012437,0.020741,0.164114,-0.002314,0.003022,0.725511,-0.688200,-93.023725,0.045904,179.566263
09081,NaN,-0.048208,-9.795285,-0.518920,0.032159,0.000437,-0.003602,-0.016940,0.025416,0.168707,-0.001789,0.003724,0.725562,-0.688145,-93.032775,0.144927,179.549261
09082,NaN,-0.139335,-9.814745,-0.522962,0.106163,0.001466,0.016394,-0.012626,0.047555,0.172175,-0.001332,0.004515,0.725598,-0.688103,-93.039526,0.245274,179.519604
09083,NaN,-0.100418,-9.815605,-0.501647,0.049995,-0.020428,0.016091,-0.009291,0.060681,0.169639,-0.000931,0.005342,0.725621,-0.688073,-93.044389,0.343802,179.482428
09084,NaN,-0.072996,-9.827494,-0.532289,0.005506,0.009204,0.029475,-0.006618,0.065606,0.176855,-0.000523,0.006211,0.725635,-0.688052,-93.047874,0.446273,179.442282
09085,NaN,-0.112266,-9.745299,-0.499289,0.027704,-0.019905,-0.054021,-0.000843,0.043069,0.173609,-0.000045,0.006992,0.725628,-0.688052,-93.047932,0.547628,179.415024
09086,NaN,-0.171388,-9.649371,-0.441809,0.070159,-0.072827,-0.152217,-0.004519,-0.005864,0.168853,0.000595,0.007587,0.725633,-0.688039,-93.049927,0.647697,179.416009
09087,NaN,-0.212561,-9.616112,-0.433281,0.094573,-0.081133,-0.185280,-0.025755,-0.040823,0.171462,0.001371,0.008072,0.725711,-0.687951,-93.063778,0.750381,179.436832
09088,NaN,-0.163052,-9.710127,-0.499632,0.027301,-0.022275,-0.088412,-0.040694,-0.056408,0.165679,0.002185,0.008481,0.725840,-0.687808,-93.086093,0.850188,179.466790
09089,NaN,-0.233750,-9.742128,-0.530059,0.081048,0.002593,-0.053688,-0.031115,-0.052080,0.159761,0.002963,0.008884,0.725935,-0.687699,-93.102861,0.946566,179.494393
09090,NaN,-0.284327,-9.753474,-0.579963,0.115841,0.048543,-0.038657,-0.034252,-0.055672,0.149828,0.003719,0.009238,0.726041,-0.687579,-93.121384,1.037300,179.524360
09091,NaN,-0.240242,-9.705651,-0.536772,0.057498,0.005824,-0.089409,-0.025625,-0.052792,0.136467,0.004419,0.009554,0.726118,-0.687490,-93.134916,1.120405,179.553068
09092,NaN,-0.297149,-9.678419,-0.614581,0.101763,0.082520,-0.111109,-0.023298,-0.052105,0.127953,0.005086,0.009841,0.726187,-0.687408,-93.147103,1.198528,179.581636
09093,NaN,-0.341007,-9.674687,-0.644500,0.133077,0.110392,-0.112103,-0.022478,-0.040467,0.118179,0.005679,0.010133,0.726253,-0.687330,-93.158900,1.270800,179.603843
09094,NaN,-0.399576,-9.676381,-0.635297,0.179916,0.099098,-0.109419,-0.017086,-0.034230,0.105167,0.006203,0.010399,0.726301,-0.687270,-93.167673,1.335333,179.622875
09095,NaN,-0.440345,-9.706806,-0.669178,0.209935,0.129695,-0.076010,-0.015728,-0.032912,0.088516,0.006665,0.010610,0.726345,-0.687216,-93.175637,1.390403,179.641676
09096,NaN,-0.428539,-9.720196,-0.694859,0.189117,0.153613,-0.061312,-0.011381,-0.015694,0.077632,0.007027,0.010840,0.726376,-0.687176,-93.181346,1.438600,179.650959
09097,NaN,-0.407210,-9.772305,-0.691334,0.158798,0.146789,-0.009885,-0.004001,-0.006655,0.065754,0.007315,0.011058,0.726382,-0.687164,-93.182924,1.479818,179.655444
09098,NaN,-0.334052,-9.773344,-0.674713,0.078944,0.130557,-0.011575,0.000432,0.002334,0.057648,0.007542,0.011278,0.726373,-0.687167,-93.182104,1.516010,179.655043
