// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
15762,NaN,-8.427886,6.154602,3.588916,-0.005297,-0.553064,1.208708,0.905814,-4.300274,0.658965,-0.058892,0.439234,-0.348984,-0.825721,54.763103,50.038345,-160.980011
15763,NaN,-8.565202,6.210731,3.150350,0.727834,-0.936859,1.161826,0.864407,-4.559223,0.754414,-0.065742,0.418700,-0.352807,-0.834204,53.112530,48.154883,-163.832628
15764,NaN,-6.326043,6.103340,3.185047,-0.333402,-1.340015,-0.566172,0.924590,-4.868312,0.794918,-0.072995,0.396558,-0.356634,-0.842749,51.563498,46.092646,-166.676156
15765,NaN,-5.034652,6.474178,3.739425,-1.390141,-1.505001,-1.035374,0.972177,-4.775844,0.706892,-0.080564,0.374679,-0.360317,-0.850469,50.246268,44.056094,-169.337208
15766,NaN,-6.517401,7.156015,4.119413,-0.532445,-1.599982,0.570080,0.938748,-4.549592,0.607091,-0.087979,0.353758,-0.363535,-0.857296,49.136050,42.107087,-171.757652
15767,NaN,-7.699001,7.475331,4.560179,0.317575,-1.495406,1.745870,0.860723,-4.605491,0.612326,-0.095334,0.332411,-0.366211,-0.863889,48.103552,40.102492,-174.090687
15768,NaN,-5.487239,6.964329,5.251457,-1.143915,-0.907904,0.387621,0.913476,-4.581161,0.654829,-0.102449,0.310896,-0.368982,-0.869885,47.256955,38.060310,-176.272090
15769,NaN,-3.428860,6.821958,5.697697,-2.598605,-0.614167,-0.668132,1.077625,-4.085178,0.579847,-0.109214,0.291422,-0.372421,-0.874327,46.749519,36.223957,-178.146909
15770,NaN,-3.675227,7.221491,5.650582,-2.284254,-0.890929,-0.243488,1.227499,-3.413139,0.511681,-0.115165,0.274827,-0.376632,-0.877129,46.585089,34.671256,-179.652440
15771,NaN,-4.948178,7.842784,5.945222,-1.374812,-1.060010,1.064861,1.304586,-2.855404,0.489371,-0.120267,0.260580,-0.381363,-0.878747,46.661036,33.346286,179.134601
15772,NaN,-6.127914,8.205971,5.852772,-0.277772,-1.353620,1.901853,1.327689,-2.622025,0.492292,-0.124881,0.247291,-0.386246,-0.879810,46.844721,32.114132,178.057305
15773,NaN,-5.569050,8.006246,4.734753,-0.081852,-2.004932,0.841072,1.329796,-2.647354,0.511691,-0.129454,0.233784,-0.391058,-0.880716,47.051521,30.866727,176.982961
15774,NaN,-4.141744,7.819136,4.185377,-0.880138,-2.198433,-0.315311,1.330464,-2.713396,0.486757,-0.134216,0.219993,-0.395712,-0.881477,47.262355,29.607719,175.877043
15775,NaN,-3.482318,7.911259,4.401559,-1.390045,-2.013201,-0.426488,1.324309,-2.689534,0.411753,-0.139242,0.206396,-0.400181,-0.881968,47.483280,28.392796,174.754676
15776,NaN,-3.838490,8.043223,5.026756,-1.127174,-1.608094,0.229060,1.259700,-2.577474,0.339420,-0.144247,0.193450,-0.404280,-0.882229,47.701481,27.255942,173.664165
15777,NaN,-3.362269,7.945997,5.629998,-1.475240,-0.995382,0.334769,1.205581,-2.394341,0.293025,-0.149016,0.181396,-0.408147,-0.882216,47.939480,26.212465,172.644722
15778,NaN,-4.800747,8.563625,7.076332,-0.562357,-0.390569,2.269770,1.053876,-2.071530,0.171363,-0.153491,0.171108,-0.411411,-0.881988,48.151643,25.348698,171.731648
15779,NaN,-4.096054,8.221157,7.381779,-0.929323,0.173821,1.932922,0.891535,-1.837528,0.265326,-0.156919,0.161752,-0.414169,-0.881860,48.347081,24.536169,170.970162
15780,NaN,-2.465830,7.941260,7.069182,-2.081042,0.367396,0.894786,0.794475,-1.331277,0.287867,-0.159102,0.154655,-0.416878,-0.881465,48.597709,23.909783,170.458258
15781,NaN,-3.424981,8.239188,6.435041,-1.141430,-0.411137,1.121285,0.677074,-0.861475,0.288375,-0.160210,0.149700,-0.419426,-0.880911,48.873728,23.461783,170.165288
15782,NaN,-2.221050,8.109838,5.108002,-1.929812,-1.151038,-0.234342,0.518348,-0.544580,0.360800,-0.160206,0.146125,-0.421571,-0.880488,49.130988,23.103907,170.050975
15783,NaN,-4.557142,8.731407,7.231580,-0.285048,-0.187188,2.401419,0.118619,0.069058,0.215420,-0.159248,0.145868,-0.422334,-0.880339,49.248910,23.037815,170.165940
15784,NaN,-5.910949,7.793624,7.609273,1.292020,0.466858,2.503709,-0.085816,0.118367,0.296917,-0.157685,0.145828,-0.422298,-0.880644,49.271952,22.956040,170.336817
15785,NaN,-3.667595,6.957921,7.112274,-0.334008,0.918148,0.746374,-0.118311,0.121463,0.278723,-0.156166,0.145855,-0.422105,-0.881003,49.273427,22.882015,170.501646
15786,NaN,-3.471498,7.446052,7.097911,-0.701721,0.646363,1.002355,-0.119945,0.320381,0.247951,-0.154367,0.146834,-0.422039,-0.881189,49.305866,22.896920,170.747715
15787,NaN,-4.823773,7.884268,6.875299,0.381309,0.008605,1.700554,-0.210020,0.261273,0.250712,-0.152609,0.147604,-0.421527,-0.881611,49.275823,22.887164,170.966833
15788,NaN,-3.231054,7.700292,6.717661,-0.964802,0.217272,0.858914,-0.144304,0.022185,0.280897,-0.151274,0.147218,-0.421147,-0.882087,49.244719,22.776379,171.085698
15789,NaN,-4.347067,8.676789,5.880702,-0.205069,-1.191607,1.470234,-0.016614,0.015700,0.106447,-0.150812,0.147062,-0.421193,-0.882171,49.257563,22.737498,171.130519
15790,NaN,-4.048597,9.101697,6.061792,-0.649320,-1.268896,1.760798,-0.083284,-0.232988,0.139651,-0.150683,0.145800,-0.420784,-0.882597,49.192768,22.592582,171.072054
15791,NaN,-3.013367,9.338117,5.999243,-1.651345,-1.327319,1.491424,-0.051045,-0.324293,0.073825,-0.151056,0.144238,-0.420400,-0.882973,49.119895,22.440493,170.943979
15792,NaN,-2.986835,9.682741,5.829917,-1.765678,-1.682223,1.620467,-0.108708,-0.348800,0.008573,-0.151729,0.142759,-0.419694,-0.883433,49.000134,22.308674,170.778664
15793,NaN,-1.221982,9.799798,4.734509,-3.270439,-2.370324,0.367224,-0.120208,-0.302480,-0.006900,-0.152358,0.141513,-0.418961,-0.883874,48.880159,22.198961,170.629310
15794,NaN,1.177893,10.061253,3.420809,-5.398757,-3.213354,-1.161334,-0.188136,0.122345,0.023989,-0.151919,0.142145,-0.418273,-0.884174,48.800972,22.237574,170.690544
15795,NaN,1.558283,10.941274,2.978719,-6.042199,-4.065746,-0.982413,-0.370653,0.881465,0.043188,-0.149669,0.146209,-0.417369,-0.884322,48.756114,22.552245,171.113499
15796,NaN,0.922258,11.616630,2.910218,-5.736502,-4.678507,-0.353860,-0.606403,1.619535,0.112128,-0.145401,0.153581,-0.415999,-0.884430,48.723528,23.118723,171.910753
15797,NaN,1.457575,11.389257,2.168015,-6.043326,-5.135616,-1.231172,-0.753218,2.259365,0.215757,-0.139199,0.163634,-0.414491,-0.884333,48.755382,23.879037,173.056205
15798,NaN,1.725082,11.372352,1.725076,-6.207430,-5.549282,-1.691495,-0.794575,2.866618,0.275228,-0.131433,0.176271,-0.413184,-0.883704,48.910137,24.844364,174.521778
15799,NaN,0.540940,11.862395,1.893804,-5.360902,-5.932983,-0.831888,-0.818885,3.318081,0.263404,-0.122715,0.190864,-0.411972,-0.882492,49.175936,25.975124,176.216015
15800,NaN,-0.288865,11.792846,2.050895,-4.644554,-5.905366,-0.489883,-0.887568,3.593777,0.249320,-0.113403,0.206717,-0.410459,-0.880870,49.498860,27.211451,178.061099
15801,NaN,-0.555930,11.063226,1.976185,-4.141036,-5.580626,-0.962996,-0.907632,3.808105,0.257266,-0.103534,0.223393,-0.408870,-0.878750,49.915686,28.507707,-179.953266
15802,NaN,-0.085901,10.466140,1.908360,-4.337902,-5.317586,-1.682834,-0.780577,4.002611,0.309493,-0.093159,0.240702,-0.407802,-0.875832,50.518452,29.842009,-177.810708
15803,NaN,1.261395,10.099534,1.731491,-5.318064,-5.340134,-2.756501,-0.578153,4.300488,0.424690,-0.081846,0.258834,-0.407756,-0.871804,51.413243,31.201640,-175.415034
15804,NaN,-0.411614,10.825635,0.803564,-3.778087,-6.456205,-1.935319,-0.402058,4.727993,0.469130,-0.069681,0.278577,-0.408457,-0.866431,52.619206,32.660380,-172.710148
15805,NaN,-3.171502,11.881052,0.395285,-1.651563,-7.124443,0.081139,-0.526591,4.775166,0.609508,-0.056565,0.298068,-0.408643,-0.860795,53.904936,34.012949,-169.839568
15806,NaN,-2.710744,11.363753,0.407482,-1.824000,-6.775918,-0.463443,-0.848837,4.565424,0.872231,-0.042266,0.316092,-0.407492,-0.855716,55.088404,35.128830,-166.906805
15807,NaN,-0.884681,9.596260,0.518980,-2.676799,-5.844873,-2.614659,-1.007866,4.670393,1.089663,-0.026513,0.333918,-0.405849,-0.850343,56.355508,36.115120,-163.757752
15808,NaN,-0.890767,8.475578,0.403473,-2.166453,-5.181199,-3.389865,-0.860349,5.090000,1.273996,-0.009387,0.352971,-0.404874,-0.843446,57.978924,37.086893,-160.218045
15809,NaN,-1.753067,8.604797,0.232152,-1.383527,-5.107114,-2.800442,-0.581172,5.503160,1.482150,0.008985,0.372990,-0.405233,-0.834616,60.067770,37.975580,-156.264366
15810,NaN,-2.774847,9.200730,0.022323,-0.636561,-5.198849,-1.755579,-0.336410,5.762647,1.652661,0.028113,0.393509,-0.406492,-0.824090,62.529535,38.734947,-151.996591
15811,NaN,-3.802732,10.120714,0.062133,-0.189890,-5.204413,-0.338242,-0.205609,5.804226,1.800835,0.047652,0.413467,-0.408310,-0.812439,65.207345,39.265852,-147.580075
15812,NaN,-4.399403,10.640035,0.361805,-0.162661,-4.854926,0.632001,-0.222947,5.689541,1.927132,0.067467,0.432410,-0.409868,-0.800299,67.901320,39.554307,-143.145360
15813,NaN,-5.011013,10.677413,0.865879,-0.215185,-4.013833,1.309460,-0.321648,5.437270,2.000456,0.087185,0.449668,-0.411057,-0.788181,70.469545,39.580673,-138.855021
15814,NaN,-6.118624,10.162715,1.214089,0.197853,-2.630964,1.815846,-0.482998,4.982768,2.048505,0.106484,0.464728,-0.411455,-0.776784,72.732390,39.372559,-134.869915
15815,NaN,-8.439848,9.216032,0.405638,2.226311,-0.862238,2.460015,-0.638715,4.033152,2.085220,0.124220,0.475515,-0.411749,-0.767410,74.452034,38.868536,-131.598456
15816,NaN,-10.156009,7.958284,-0.112054,3.721004,1.019922,2.499681,-0.724437,2.699547,2.211634,0.139899,0.480807,-0.412501,-0.760983,75.487401,38.050489,-129.275369
15817,NaN,-10.536990,6.140582,-0.916232,4.919062,2.315918,1.142005,-0.572101,1.333183,2.373772,0.153053,0.480502,-0.415116,-0.757213,75.987620,36.913941,-127.921955
15818,NaN,-9.703874,4.786246,-2.144536,5.843432,2.291780,-0.742503,-0.092908,0.238724,2.469623,0.163043,0.476186,-0.420499,-0.754881,76.283390,35.577802,-127.340937
15819,NaN,-9.014658,4.647772,-2.839458,6.210901,1.804186,-1.500451,0.511144,-0.455513,2.525281,0.170390,0.469505,-0.428831,-0.752752,76.639326,34.104533,-127.238895
15820,NaN,-8.809989,5.311549,-2.598691,5.907333,1.587005,-1.143090,0.979744,-0.821324,2.589977,0.175993,0.461662,-0.439270,-0.750291,77.124144,32.557416,-127.388152
15821,NaN,-8.210922,5.832610,-1.744903,4.906356,1.510958,-0.973950,1.287200,-0.950881,2.628496,0.180771,0.453380,-0.451006,-0.747236,77.740372,30.964473,-127.629095
15822,NaN,-7.498631,6.191926,-0.146095,3.233234,1.861764,-0.831293,1.510855,-0.876563,2.611965,0.185041,0.445542,-0.463325,-0.743359,78.503034,29.401581,-127.844882
15823,NaN,-7.628042,6.693334,1.781445,1.710519,2.954771,-0.091703,1.614268,-0.656361,2.550491,0.189375,0.438622,-0.475612,-0.738607,79.385216,27.891649,-127.946753
15824,NaN,-8.467279,7.068471,2.760450,1.378594,4.165158,0.676369,1.604916,-0.374523,2.479274,0.194035,0.432834,-0.487296,-0.733177,80.328738,26.460620,-127.906306
15825,NaN,-8.583192,7.228790,2.964840,1.311254,4.583070,0.769551,1.554517,-0.097888,2.467936,0.199448,0.427916,-0.498429,-0.727102,81.307383,25.052974,-127.717990
15826,NaN,-8.291619,7.501132,3.356768,0.832731,4.780906,0.804534,1.472684,0.185654,2.563369,0.205993,0.423645,-0.509045,-0.720393,82.297751,23.619613,-127.375655
15827,NaN,-9.552112,7.882491,2.985593,1.823336,5.654194,1.456081,1.161556,0.344134,2.534271,0.213564,0.419643,-0.518178,-0.713990,83.127814,22.204514,-126.953176
15828,NaN,-10.688086,7.913406,1.656849,3.590886,6.046166,1.595257,1.007285,0.206750,2.477023,0.220746,0.415024,-0.526722,-0.708230,83.819349,20.813187,-126.656116
15829,NaN,-11.687996,7.708718,1.814385,4.128218,7.246065,1.578832,0.803831,-0.121053,2.504371,0.227585,0.408853,-0.534893,-0.703516,84.314314,19.378126,-126.572819
15830,NaN,-10.778721,6.738790,0.720529,4.746050,6.501161,0.051992,0.805437,-0.518812,2.574701,0.233524,0.401044,-0.543547,-0.699419,84.728140,17.886578,-126.739108
15831,NaN,-6.636491,6.238210,-1.566954,4.426197,2.367302,-2.052885,1.220800,-1.298579,2.630072,0.236748,0.390806,-0.554514,-0.695511,85.244041,16.323460,-127.366193
15832,NaN,-4.819944,7.156900,-1.925201,3.658556,0.659666,-1.791653,1.434136,-2.069933,2.481474,0.236737,0.378390,-0.566732,-0.692525,85.772120,14.818454,-128.480473
15833,NaN,-6.813860,8.872970,0.977403,2.520964,3.648228,0.504439,1.230046,-2.446954,2.038981,0.234465,0.365556,-0.577698,-0.691130,86.150337,13.555909,-129.839316
15834,NaN,-10.860517,9.951849,4.545317,2.420801,8.799882,2.610684,0.894027,-2.543267,1.432306,0.230346,0.353663,-0.586338,-0.691426,86.341588,12.646925,-131.279477
15835,NaN,-11.436447,9.739268,5.877942,2.130660,10.219821,2.483676,0.787884,-2.553870,0.963487,0.224730,0.342901,-0.593680,-0.692431,86.487436,12.007245,-132.740529
15836,NaN,-7.504385,9.031650,5.285021,0.294728,7.214543,0.849258,0.815316,-2.160654,0.783257,0.219553,0.334013,-0.600249,-0.692772,86.708067,11.491149,-133.977929
15837,NaN,-3.548406,9.075369,4.515594,-1.714194,3.989210,0.010269,0.763138,-1.097748,0.665815,0.217233,0.329063,-0.605218,-0.691548,87.029374,11.080016,-134.599138
15838,NaN,-2.137956,9.882279,4.307386,-2.596290,2.806359,0.491053,0.517304,0.311769,0.424565,0.218732,0.329443,-0.607383,-0.688991,87.367651,10.851177,-134.407610
15839,NaN,-4.238820,10.703317,5.007464,-1.797668,4.661416,1.704345,0.044271,1.571134,0.069471,0.223612,0.334704,-0.605934,-0.686160,87.570323,10.855500,-133.492407
15840,NaN,-7.631438,10.470224,5.160144,0.256279,7.212809,2.120371,-0.371284,2.294843,-0.230631,0.230320,0.342865,-0.601688,-0.683643,87.615747,11.048167,-132.162282
15841,NaN,-9.632908,9.599445,5.750222,0.990417,9.188052,1.702536,-0.612748,2.477383,-0.363075,0.237507,0.351713,-0.596083,-0.681597,87.547023,11.320979,-130.728305
15842,NaN,-10.467439,8.785892,5.953746,1.181095,10.049372,1.133302,-0.673138,2.336680,-0.576227,0.243612,0.360594,-0.589974,-0.680114,87.435945,11.714840,-129.380326
15843,NaN,-10.179678,8.389442,5.458577,1.169771,9.540019,0.742817,-0.577682,1.944110,-0.848665,0.247422,0.369007,-0.584082,-0.679312,87.339207,12.257913,-128.268795
15844,NaN,-9.264528,8.395961,4.658194,1.038357,8.266956,0.608324,-0.481128,1.407574,-1.138771,0.248481,0.376530,-0.578598,-0.679489,87.241734,12.953188,-127.477253
15845,NaN,-8.531062,8.465374,4.061016,0.915139,7.213149,0.582627,-0.461010,0.879946,-1.442544,0.246910,0.383132,-0.573198,-0.680947,87.089550,13.811569,-127.005641
15846,NaN,-8.639458,8.541893,4.167537,0.760072,7.191890,0.801774,-0.537596,0.483637,-1.719599,0.243399,0.389054,-0.567470,-0.683646,86.843688,14.815498,-126.776243
15847,NaN,-8.979953,8.538367,4.402251,0.666780,7.405639,1.033011,-0.596587,0.135699,-1.923334,0.238275,0.394256,-0.561486,-0.687401,86.506773,15.929163,-126.766641
15848,NaN,-8.863028,8.600201,4.595039,0.361800,7.197748,1.218463,-0.610241,-0.257396,-2.044239,0.231654,0.398387,-0.555651,-0.692009,86.095843,17.093833,-127.001406
15849,NaN,-8.588041,8.808147,4.105157,0.536805,6.406589,1.450123,-0.604455,-0.802472,-2.117660,0.223195,0.400793,-0.550216,-0.697718,85.575394,18.280578,-127.580599
15850,NaN,-7.038290,8.915580,3.969922,-0.266739,4.886027,1.179822,-0.566241,-1.352427,-2.106756,0.213179,0.401231,-0.545501,-0.704271,84.957843,19.424943,-128.504452
15851,NaN,-5.152407,8.931600,3.241773,-0.786845,2.824018,0.590750,-0.511186,-1.626370,-2.086401,0.202462,0.400794,-0.541034,-0.711095,84.282191,20.544022,-129.589019
15852,NaN,-4.467344,9.206277,3.815881,-1.686524,2.369962,0.713870,-0.603073,-1.637173,-2.171371,0.191439,0.400220,-0.536161,-0.718127,83.529858,21.686812,-130.733212
15853,NaN,-5.742304,9.688834,4.151016,-1.244975,3.059588,1.726859,-0.712590,-1.708593,-2.273851,0.180148,0.399615,-0.530474,-0.725570,82.653544,22.877956,-131.934328
15854,NaN,-6.686938,10.143302,3.726776,-0.371217,2.993780,2.531630,-0.652562,-2.391777,-2.121178,0.167326,0.395945,-0.525970,-0.733883,81.624803,23.899708,-133.597440
15855,NaN,-5.529892,10.242230,2.583606,-0.170410,1.168509,2.051379,-0.628813,-3.406221,-1.896403,0.152674,0.387980,-0.522499,-0.743745,80.310512,24.681495,-135.882196
15856,NaN,-2.663284,9.803734,1.943541,-1.416062,-1.126355,0.370941,-0.646233,-4.043582,-1.734926,0.136812,0.376907,-0.519707,-0.754406,78.799517,25.244207,-138.597475
15857,NaN,-0.436109,9.457328,2.194859,-3.018073,-2.292940,-0.863867,-0.580557,-3.926416,-1.688804,0.121351,0.366134,-0.516754,-0.764320,77.313779,25.738861,-141.243177
15858,NaN,-1.037434,9.563881,2.483408,-2.815102,-1.910630,-0.478087,-0.618921,-3.563629,-1.717623,0.106626,0.356522,-0.513324,-0.773319,75.883644,26.227929,-143.710085
15859,NaN,-3.417475,9.454685,1.486964,-0.402878,-1.489522,0.232012,-0.675412,-3.446548,-1.775307,0.092140,0.347432,-0.509160,-0.782022,74.407718,26.716139,-146.122876
15860,NaN,-3.649846,8.891347,1.507583,-0.111661,-1.317530,-0.174334,-0.643327,-3.237432,-1.772156,0.078008,0.338943,-0.504990,-0.789948,72.992761,27.174880,-148.443650
15861,NaN,-2.926687,8.647058,2.287706,-1.081184,-1.150839,-0.535029,-0.567631,-2.771578,-1.737144,0.065125,0.332200,-0.500708,-0.796677,71.717718,27.651635,-150.480978
15862,NaN,-3.174723,8.812374,2.509141,-1.070660,-1.118161,-0.240128,-0.435119,-2.362747,-1.689546,0.053133,0.326854,-0.496906,-0.802139,70.628225,28.135612,-152.288374
15863,NaN,-5.174631,8.799608,3.339629,0.003208,0.157833,0.926703,-0.563192,-2.069530,-1.730675,0.041990,0.322749,-0.492220,-0.807335,69.511112,28.672100,-153.933956
15864,NaN,-7.018190,8.578620,4.152612,1.058740,1.374867,1.895225,-0.610175,-2.024211,-1.800138,0.030660,0.318860,-0.487253,-0.812387,68.361097,29.222203,-155.598793
15865,NaN,-7.670780,8.029404,4.113971,1.770472,1.597805,1.786559,-0.650586,-2.350484,-1.773218,0.018776,0.313558,-0.481996,-0.817929,67.058615,29.658975,-157.468820
15866,NaN,-6.242775,7.460654,3.434390,1.178249,0.634544,0.416319,-0.602438,-2.564410,-1.791573,0.006149,0.307302,-0.476928,-0.823449,65.708427,30.015158,-159.499535
15867,NaN,-4.592171,7.263660,2.572344,0.352463,-0.652462,-0.873294,-0.579918,-2.445358,-1.725624,-0.005893,0.301347,-0.471823,-0.828576,64.386046,30.327255,-161.449847
15868,NaN,-3.651951,7.122598,2.342746,-0.273027,-1.187206,-1.562206,-0.709980,-2.005118,-1.635993,-0.016392,0.296901,-0.466340,-0.833132,63.131169,30.664112,-163.131639
