// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B43876
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
20633,NaN,-0.476284,9.438843,-2.824682,0.027920,0.168206,0.049785,0.049456,0.012175,-0.059057,-0.346089,-0.487131,0.638084,0.485566,106.800425,1.799417,-106.618220
20634,NaN,-0.469533,9.490796,-2.826134,0.007124,0.160886,0.099767,0.030991,-0.033003,-0.035467,-0.345804,-0.487197,0.638155,0.485610,106.819133,1.823598,-106.634290
20635,NaN,-0.287359,9.427106,-2.821043,-0.035042,-0.018780,0.031581,0.018904,-0.055466,-0.027081,-0.345497,-0.487161,0.638253,0.485735,106.830208,1.847160,-106.664099
20636,NaN,-0.243552,9.418499,-2.878371,0.003930,-0.080097,0.038507,0.027768,-0.024037,-0.026233,-0.345271,-0.487214,0.638322,0.485752,106.847167,1.864796,-106.676771
20637,NaN,-0.339521,9.447873,-2.857103,0.000149,0.017534,0.063562,0.024210,-0.004889,-0.026630,-0.345114,-0.487306,0.638351,0.485734,106.862364,1.879349,-106.679243
20638,NaN,-0.377844,9.401337,-2.915394,0.074915,0.033385,0.037221,0.015985,-0.009459,-0.026068,-0.344963,-0.487373,0.638367,0.485752,106.872828,1.894479,-106.683935
20639,NaN,-0.347081,9.437019,-2.882460,0.023625,0.013410,0.060794,0.010896,-0.018185,-0.017467,-0.344818,-0.487380,0.638409,0.485794,106.880156,1.906178,-106.695268
20640,NaN,-0.253840,9.413888,-2.830353,-0.046058,-0.064238,0.020439,0.011482,-0.021003,-0.025170,-0.344644,-0.487409,0.638436,0.485853,106.887821,1.922737,-106.706439
20641,NaN,-0.221383,9.461703,-2.829685,-0.071917,-0.094732,0.064853,0.013974,0.004345,-0.029947,-0.344533,-0.487515,0.638416,0.485851,106.897326,1.937480,-106.703336
20642,NaN,-0.224776,9.461332,-2.830658,-0.072106,-0.094539,0.064854,0.006047,0.018901,-0.048722,-0.344442,-0.487707,0.638303,0.485871,106.902749,1.960307,-106.688689
20643,NaN,-0.333621,9.437813,-2.809499,-0.055132,0.010595,0.039913,-0.000453,0.022468,-0.055936,-0.344364,-0.487914,0.638152,0.485917,106.904062,1.986191,-106.671241
20644,NaN,-0.364719,9.432898,-2.831599,-0.026418,0.029474,0.042716,0.003179,0.015094,-0.057533,-0.344247,-0.488119,0.638018,0.485971,106.907833,2.014481,-106.657211
20645,NaN,-0.396066,9.427796,-2.854182,0.002365,0.048264,0.045519,0.010534,-0.000557,-0.054542,-0.344070,-0.488290,0.637932,0.486038,106.914989,2.044104,-106.652157
20646,NaN,-0.396603,9.448953,-2.865671,0.003781,0.042441,0.069127,0.020511,-0.001829,-0.050509,-0.343873,-0.488461,0.637886,0.486065,106.928329,2.071363,-106.648573
20647,NaN,-0.429996,9.431430,-2.857000,0.006974,0.071824,0.051085,0.015872,-0.002409,-0.055437,-0.343669,-0.488641,0.637819,0.486115,106.939563,2.101795,-106.644659
20648,NaN,-0.459299,9.435766,-2.858048,0.011869,0.095232,0.056652,0.014179,-0.007939,-0.056162,-0.343455,-0.488805,0.637754,0.486187,106.949190,2.133170,-106.643470
20649,NaN,-0.442957,9.420282,-2.882195,0.030483,0.067580,0.048321,0.019971,-0.019544,-0.045440,-0.343215,-0.488917,0.637747,0.486254,106.961526,2.160942,-106.650388
20650,NaN,-0.369244,9.436178,-2.872726,-0.007156,-0.003367,0.057991,0.017490,-0.023056,-0.042298,-0.342978,-0.489005,0.637750,0.486328,106.972649,2.187247,-106.659796
20651,NaN,-0.345260,9.450135,-2.830029,-0.059985,-0.017334,0.057947,0.014913,-0.026971,-0.041080,-0.342740,-0.489074,0.637755,0.486421,106.981693,2.213539,-106.671694
20652,NaN,-0.299950,9.451727,-2.864214,-0.044906,-0.074145,0.067663,0.010994,-0.010349,-0.043014,-0.342557,-0.489184,0.637718,0.486486,106.989362,2.238113,-106.674006
20653,NaN,-0.339239,9.402676,-2.867486,-0.019276,-0.043296,0.023248,0.021203,0.003592,-0.045619,-0.342390,-0.489352,0.637675,0.486492,107.002678,2.261772,-106.668346
20654,NaN,-0.341436,9.411572,-2.847640,-0.043285,-0.038559,0.026009,0.028949,0.017936,-0.057831,-0.342218,-0.489609,0.637597,0.486456,107.021347,2.289724,-106.652651
20655,NaN,-0.320615,9.417785,-2.882575,-0.023063,-0.072159,0.041294,0.017987,0.020386,-0.061878,-0.342072,-0.489863,0.637478,0.486459,107.033405,2.319387,-106.635137
20656,NaN,-0.354294,9.400148,-2.873947,-0.019749,-0.042747,0.023250,0.018115,0.035164,-0.070476,-0.341950,-0.490184,0.637314,0.486437,107.046355,2.351365,-106.607859
20657,NaN,-0.377173,9.435764,-2.863704,-0.037035,-0.020745,0.055185,0.027117,0.036434,-0.070700,-0.341811,-0.490519,0.637171,0.486384,107.064307,2.382918,-106.580289
20658,NaN,-0.391998,9.393297,-2.900659,0.008851,-0.023672,0.026056,0.024462,0.033406,-0.075680,-0.341656,-0.490863,0.637012,0.486355,107.080922,2.418026,-106.553079
20659,NaN,-0.394017,9.414161,-2.912963,0.010313,-0.029466,0.049668,0.019637,0.042455,-0.082238,-0.341526,-0.491237,0.636810,0.486332,107.094769,2.454935,-106.520168
20660,NaN,-0.418068,9.449736,-2.902545,-0.007018,-0.007505,0.081601,0.019852,0.045856,-0.086942,-0.341394,-0.491639,0.636591,0.486305,107.109154,2.494099,-106.484215
