// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B43876
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
27412,NaN,-0.291625,9.902274,-1.758028,0.902549,0.218781,0.205710,0.000797,0.017133,0.024643,-0.625749,-0.716038,0.199470,0.236516,96.051140,5.110269,-35.730749
27413,NaN,-0.588532,9.923196,-1.630442,0.582501,0.286465,0.239832,0.051165,0.009802,0.049195,-0.625624,-0.716156,0.199718,0.236281,96.081781,5.079180,-35.732204
27414,NaN,-0.553092,10.045107,-1.342480,0.433847,0.018899,0.327517,0.041264,-0.013063,0.093791,-0.625578,-0.716177,0.200159,0.235965,96.105147,5.022968,-35.744422
27415,NaN,-0.134318,9.869756,-1.185126,0.667107,-0.322329,0.101227,0.013091,-0.015482,0.138797,-0.625670,-0.716055,0.200761,0.235578,96.112241,4.942374,-35.765842
27416,NaN,0.108456,9.806316,-1.185821,0.849307,-0.447858,0.018887,0.042061,0.010156,0.159763,-0.625729,-0.716048,0.201342,0.234948,96.137156,4.847089,-35.764725
27417,NaN,0.021039,9.944190,-1.087892,0.705286,-0.488965,0.153973,0.061635,0.027176,0.161807,-0.625715,-0.716105,0.201950,0.234287,96.174049,4.750784,-35.763238
27418,NaN,-0.129285,9.902067,-1.193510,0.628064,-0.304950,0.137419,0.040992,0.034114,0.179951,-0.625805,-0.716080,0.202591,0.233567,96.199022,4.642593,-35.760291
27419,NaN,-0.223345,9.683859,-1.317785,0.606378,-0.114032,-0.056518,0.051735,0.051410,0.188294,-0.625882,-0.716106,0.203206,0.232746,96.231204,4.529697,-35.746705
27420,NaN,-0.206127,9.592402,-1.329974,0.607661,-0.095169,-0.145881,0.065669,0.066515,0.199611,-0.625949,-0.716189,0.203806,0.231786,96.272046,4.408155,-35.720146
27421,NaN,-0.068198,9.547641,-1.217879,0.632080,-0.252820,-0.211550,0.077355,0.097597,0.216613,-0.626012,-0.716318,0.204407,0.230685,96.320700,4.276209,-35.682130
27422,NaN,-0.040064,9.530957,-1.186183,0.613159,-0.284718,-0.231941,0.070377,0.125017,0.232019,-0.626165,-0.716453,0.204923,0.229388,96.366286,4.132333,-35.620933
27423,NaN,-0.140474,9.449461,-1.101702,0.458769,-0.275091,-0.313235,0.072652,0.133968,0.244722,-0.626312,-0.716578,0.205505,0.228073,96.413383,3.982001,-35.564182
27424,NaN,-0.119933,9.501365,-1.010190,0.396304,-0.358459,-0.271975,0.076812,0.126406,0.255497,-0.626465,-0.716704,0.206117,0.226698,96.462282,3.824447,-35.505435
27425,NaN,-0.141366,9.550758,-1.052326,0.376783,-0.309350,-0.215468,0.076032,0.108970,0.269873,-0.626600,-0.716782,0.206871,0.225388,96.509949,3.661319,-35.464851
27426,NaN,-0.106607,9.582428,-0.955505,0.321337,-0.401447,-0.195890,0.073058,0.096111,0.274549,-0.626760,-0.716845,0.207624,0.224048,96.555235,3.494615,-35.421998
27427,NaN,-0.048861,9.568281,-0.971468,0.351183,-0.409524,-0.210238,0.061496,0.084158,0.281759,-0.626932,-0.716834,0.208480,0.222804,96.593434,3.326286,-35.396608
27428,NaN,-0.023598,9.444833,-0.995977,0.361594,-0.376572,-0.329820,0.053071,0.077746,0.295082,-0.627165,-0.716790,0.209337,0.221480,96.626414,3.148985,-35.365133
27429,NaN,-0.137747,9.402410,-0.954890,0.218486,-0.326020,-0.369065,0.061204,0.082539,0.304378,-0.627358,-0.716750,0.210278,0.220171,96.664150,2.967859,-35.342385
27430,NaN,-0.114101,9.375084,-0.940068,0.201597,-0.335100,-0.398021,0.054466,0.071869,0.318021,-0.627604,-0.716675,0.211235,0.218791,96.697318,2.777665,-35.315751
27431,NaN,0.032545,9.334126,-1.021126,0.340747,-0.335376,-0.435002,0.048025,0.059419,0.328387,-0.627842,-0.716538,0.212319,0.217502,96.726651,2.584398,-35.308001
27432,NaN,0.036763,9.219846,-1.068711,0.346194,-0.270861,-0.541454,0.053564,0.054232,0.338172,-0.628091,-0.716417,0.213400,0.216120,96.758723,2.383937,-35.292626
27433,NaN,-0.058976,9.244086,-1.141407,0.279212,-0.145941,-0.503548,0.072011,0.044635,0.347121,-0.628244,-0.716316,0.214622,0.214798,96.801351,2.181001,-35.294792
