// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
34338,NaN,-5.996981,4.246960,1.098757,1.211930,-1.480475,-2.633144,1.332617,-0.533488,1.454539,0.161743,-0.357528,0.419375,0.818620,55.487297,46.138768,-177.099312
34339,NaN,-5.968962,4.785250,1.302204,0.900196,-1.548161,-2.261939,1.512831,-0.688010,1.661763,0.159149,-0.349979,0.427980,0.817936,56.565760,45.132956,-176.812975
34340,NaN,-6.384191,5.390926,1.844744,0.746854,-1.337543,-1.394058,1.557512,-0.789415,1.825326,0.156159,-0.341576,0.436905,0.817346,57.644856,44.013280,-176.556164
34341,NaN,-7.718556,6.212353,2.764374,1.031875,-0.869005,0.384697,1.517560,-0.904260,1.871216,0.153137,-0.332582,0.445589,0.816939,58.635965,42.833571,-176.389371
34342,NaN,-10.080589,7.599280,4.244265,1.615637,-0.175604,3.406010,1.383485,-1.069711,1.542684,0.151582,-0.323694,0.452980,0.816734,59.366617,41.764556,-176.491126
34343,NaN,-10.905793,9.449798,5.787758,0.850906,0.236017,5.709854,0.931915,-1.231273,0.897066,0.152281,-0.315922,0.457313,0.817232,59.597857,40.968396,-176.959305
34344,NaN,-9.799895,10.172559,6.801581,-0.587549,0.669561,5.839329,0.273958,-0.979804,0.252523,0.153991,-0.311129,0.458105,0.818306,59.403158,40.563137,-177.507718
34345,NaN,-9.575901,10.115895,7.484497,-0.921271,1.210964,5.926788,-0.240089,-0.487054,-0.355258,0.156257,-0.310139,0.456221,0.819305,58.973736,40.599875,-177.966684
34346,NaN,-7.714919,9.180122,7.738061,-1.966879,1.769421,4.211249,-0.697244,-0.109835,-0.814673,0.158833,-0.312089,0.452035,0.820389,58.320346,40.970001,-178.365214
34347,NaN,-5.368903,7.505703,6.140991,-2.349296,1.169292,0.956889,-0.852965,0.389581,-1.155970,0.161429,-0.316973,0.447057,0.820737,57.692079,41.654604,-178.586724
34348,NaN,-4.756821,6.642259,5.745512,-2.333496,1.212248,-0.177326,-0.838172,0.900613,-1.424172,0.163996,-0.324514,0.442093,0.819969,57.209858,42.624197,-178.599254
34349,NaN,-5.159211,6.478838,5.384187,-1.995530,0.939187,-0.183879,-0.848104,1.328517,-1.652062,0.166517,-0.334289,0.437024,0.818250,56.842074,43.836911,-178.436634
34350,NaN,-6.163534,6.880780,5.347602,-1.706857,0.634457,0.704443,-0.956008,1.459347,-1.686195,0.168689,-0.344714,0.431502,0.816408,56.459839,45.107676,-178.209537
34351,NaN,-6.862328,6.818094,4.986914,-1.252596,0.308910,0.993716,-1.177536,1.285554,-1.498294,0.170062,-0.354162,0.425197,0.815387,55.924498,46.234556,-178.024439
34352,NaN,-6.445961,6.131304,4.341178,-1.045370,0.078825,0.030455,-1.359557,1.007733,-1.178861,0.170382,-0.361912,0.418424,0.815421,55.246556,47.122066,-177.894399
34353,NaN,-5.105259,5.144437,3.354420,-1.060167,-0.251533,-1.901131,-1.393811,0.877566,-0.782337,0.169276,-0.368290,0.412083,0.816024,54.616677,47.780778,-177.674575
34354,NaN,-4.567858,4.038246,2.451260,-0.428244,-0.372671,-3.266016,-1.156575,0.879552,-0.318337,0.166702,-0.373501,0.407534,0.816470,54.292062,48.226020,-177.228360
34355,NaN,-4.488626,3.442366,1.533601,0.269121,-0.747351,-4.005915,-0.671091,0.792731,0.173249,0.163195,-0.376931,0.405801,0.816466,54.388184,48.413206,-176.594229
34356,NaN,-4.387614,3.309557,1.007449,0.533138,-1.059100,-4.352541,-0.119248,0.692674,0.685680,0.158838,-0.378458,0.407189,0.815928,54.940114,48.326139,-175.773011
34357,NaN,-6.012543,3.107579,0.610541,1.941650,-1.107704,-3.395299,0.433497,0.550178,1.021499,0.154440,-0.378268,0.411345,0.814774,55.850970,48.027157,-174.893135
34358,NaN,-6.532372,3.688432,0.555816,2.031039,-1.395051,-2.705424,0.938538,0.097608,1.188851,0.151240,-0.375483,0.417503,0.813529,56.856237,47.495135,-174.270351
34359,NaN,-6.177542,4.400822,0.503169,1.485101,-1.807450,-2.580196,1.203547,-0.342846,1.372020,0.148701,-0.370298,0.424722,0.812637,57.826008,46.731407,-173.897219
34360,NaN,-6.044503,4.686994,0.488825,1.327211,-1.915927,-2.511365,1.300979,-0.623481,1.518058,0.146331,-0.363553,0.432355,0.812087,58.732861,45.807954,-173.682729
34361,NaN,-6.980902,5.048309,0.672315,1.798947,-1.821709,-1.559585,1.344973,-0.792958,1.620883,0.143971,-0.355824,0.440181,0.811728,59.592456,44.781996,-173.567199
34362,NaN,-10.286974,5.960670,1.406306,3.446355,-1.393312,1.567437,1.405277,-1.004627,1.431939,0.142935,-0.347562,0.447705,0.811376,60.313850,43.787975,-173.696415
34363,NaN,-10.760931,7.726818,3.397598,2.149007,-0.644383,3.678336,1.036130,-1.543429,1.033901,0.144059,-0.338230,0.452604,0.812402,60.461287,42.840577,-174.356941
34364,NaN,-9.884011,8.030404,3.193034,1.614857,-1.055395,3.173945,0.539791,-1.529212,0.612405,0.146012,-0.330232,0.454738,0.814150,60.234240,42.106563,-175.160716
34365,NaN,-10.198361,8.698533,5.030483,0.876426,0.093978,4.477122,0.386512,-1.183107,0.169773,0.148717,-0.324747,0.455748,0.815302,59.974842,41.689060,-175.891124
34366,NaN,-10.011954,9.060034,6.086329,0.195728,0.701697,4.980394,-0.049244,-0.884120,-0.367930,0.152222,-0.322015,0.454312,0.816539,59.464860,41.620033,-176.625656
34367,NaN,-7.759530,8.425571,6.427119,-1.277965,1.124858,3.210702,-0.421007,-0.590680,-0.771015,0.156102,-0.321676,0.450925,0.817816,58.765236,41.830087,-177.324753
