// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
53427,NaN,-4.223921,6.230923,6.507545,0.562714,0.005012,0.121968,-0.030372,0.040908,-0.035655,-0.034610,-0.217115,0.337047,0.915457,42.973047,21.974183,-166.929288
53428,NaN,-4.186577,6.419179,6.910986,0.339326,0.093022,0.500955,-0.015296,0.031044,-0.006641,-0.034581,-0.217271,0.337011,0.915435,42.972829,21.992565,-166.925415
53429,NaN,-4.686435,6.525715,7.069170,0.712239,0.205325,0.863049,-0.103399,0.028765,-0.034999,-0.034513,-0.217447,0.336536,0.915571,42.916372,22.020997,-166.935625
53430,NaN,-4.842645,6.596871,7.183884,0.795372,0.237819,1.044978,-0.136497,-0.006088,-0.112192,-0.034069,-0.217589,0.335836,0.915810,42.822890,22.064984,-166.995220
53431,NaN,-4.544886,6.681039,7.044921,0.576025,0.003519,0.892045,-0.239778,-0.049305,-0.132342,-0.033573,-0.217548,0.334643,0.916275,42.659305,22.098383,-167.082509
53432,NaN,-4.224043,6.580360,6.850099,0.385096,-0.134949,0.574848,-0.341825,-0.193531,-0.092194,-0.033130,-0.216764,0.333054,0.917055,42.422011,22.055236,-167.211632
53433,NaN,-3.865539,6.090578,6.428404,0.299321,-0.117352,-0.155650,-0.376692,-0.279144,-0.059486,-0.032732,-0.215523,0.331350,0.917979,42.156659,21.962492,-167.361425
53434,NaN,-3.419060,5.766277,6.293789,0.002932,-0.068134,-0.617747,-0.298412,-0.309517,-0.035484,-0.032310,-0.214117,0.330037,0.918796,41.936628,21.847230,-167.511942
53435,NaN,-3.430366,5.602668,6.122246,0.121105,-0.062890,-0.833795,-0.173640,-0.310412,-0.049561,-0.031687,-0.212748,0.329278,0.919408,41.785420,21.736312,-167.669070
53436,NaN,-3.416069,5.692682,6.313881,0.040598,-0.035885,-0.650903,-0.047116,-0.284573,-0.082851,-0.030820,-0.211574,0.329064,0.919785,41.705947,21.649056,-167.830261
53437,NaN,-3.456545,5.820904,6.582159,-0.029489,0.024551,-0.370550,0.024006,-0.247232,-0.112123,-0.029804,-0.210627,0.329136,0.920010,41.667558,21.588568,-167.989734
53438,NaN,-3.293463,6.123101,6.797911,-0.278701,-0.116480,-0.093654,0.061890,-0.274369,-0.090023,-0.028805,-0.209528,0.329412,0.920193,41.651348,21.508188,-168.149749
53439,NaN,-3.287759,6.141920,6.942569,-0.331890,-0.047374,0.016829,0.013979,-0.222895,-0.094643,-0.027920,-0.208662,0.329452,0.920403,41.614243,21.451328,-168.291009
53440,NaN,-3.307337,6.108052,7.007702,-0.327212,0.019044,0.048713,0.018979,-0.201180,-0.083317,-0.027117,-0.207881,0.329526,0.920577,41.585898,21.399575,-168.417808
53441,NaN,-3.212537,6.250865,7.073050,-0.444337,-0.073624,0.148180,0.005819,-0.146552,-0.074883,-0.026457,-0.207333,0.329537,0.920716,41.559078,21.367788,-168.518644
53442,NaN,-3.197676,6.222584,7.030817,-0.433943,-0.084763,0.096025,-0.065682,-0.084591,-0.067188,-0.026009,-0.207051,0.329222,0.920905,41.502418,21.359739,-168.590342
53443,NaN,-3.160017,5.987587,6.873305,-0.383703,-0.012327,-0.172572,-0.118588,-0.022760,-0.073736,-0.025686,-0.207054,0.328645,0.921120,41.422937,21.380489,-168.640143
53444,NaN,-3.160666,5.738513,6.912010,-0.380708,0.194445,-0.298831,-0.094728,0.058474,-0.075097,-0.025467,-0.207439,0.328170,0.921208,41.369494,21.436733,-168.657279
53445,NaN,-3.706903,5.947152,7.204280,-0.024817,0.297897,0.233309,-0.029070,0.057013,-0.047586,-0.025303,-0.207778,0.328022,0.921189,41.357500,21.481806,-168.662611
53446,NaN,-3.923739,6.264310,7.419297,0.052433,0.213202,0.657989,-0.029784,0.029720,-0.043315,-0.025116,-0.207986,0.327882,0.921197,41.342288,21.513626,-168.676826
53447,NaN,-3.785725,6.449341,7.435404,-0.102588,0.045208,0.732377,-0.101378,0.059200,-0.053839,-0.025002,-0.208337,0.327394,0.921295,41.288105,21.562001,-168.684206
53448,NaN,-3.843822,6.335741,7.131429,0.073273,-0.050591,0.471567,-0.193487,0.111916,-0.084636,-0.024930,-0.208970,0.326446,0.921490,41.184272,21.644815,-168.684265
53449,NaN,-3.703956,5.919236,6.812224,0.099845,0.041377,-0.058134,-0.223180,0.127848,-0.103723,-0.024825,-0.209703,0.325335,0.921719,41.061941,21.741593,-168.687159
53450,NaN,-3.643022,5.509183,6.481521,0.202801,0.141877,-0.562199,-0.100172,0.100217,-0.094847,-0.024589,-0.210310,0.324807,0.921773,41.007934,21.823196,-168.697022
53451,NaN,-3.824730,5.535306,6.361521,0.404504,0.080594,-0.562445,0.074192,0.037470,-0.069445,-0.024183,-0.210607,0.325114,0.921608,41.048225,21.868014,-168.720751
53452,NaN,-3.833181,5.797061,6.402140,0.366554,-0.090141,-0.371073,0.207119,-0.065432,-0.044703,-0.023585,-0.210407,0.326075,0.921329,41.153948,21.859249,-168.774420
53453,NaN,-3.857181,5.977650,6.503372,0.332462,-0.151810,-0.180948,0.215427,-0.144353,-0.016292,-0.022979,-0.209796,0.327109,0.921118,41.256907,21.805695,-168.847245
53454,NaN,-3.851528,6.092620,6.732451,0.232773,-0.090394,0.047221,0.203806,-0.199962,0.004300,-0.022391,-0.208896,0.328120,0.920977,41.348945,21.720698,-168.932971
53455,NaN,-3.711340,6.021715,6.775510,0.105958,-0.020524,-0.018252,0.135660,-0.188196,-0.000806,-0.021868,-0.208047,0.328807,0.920936,41.402390,21.642630,-169.016594
53456,NaN,-3.532477,5.921692,6.854834,-0.069298,0.083903,-0.090459,0.120827,-0.141014,0.002011,-0.021452,-0.207412,0.329427,0.920868,41.455520,21.584014,-169.079451
53457,NaN,-3.488729,6.042469,6.829354,-0.102782,-0.023109,-0.049920,0.116182,-0.121919,0.019011,-0.021150,-0.206834,0.330036,0.920787,41.511242,21.527019,-169.126967
53458,NaN,-3.393576,6.195911,6.886203,-0.220264,-0.115348,0.049545,0.094560,-0.081061,0.033767,-0.021006,-0.206420,0.330561,0.920695,41.563739,21.482154,-169.150780
53459,NaN,-3.491774,6.151843,6.797497,-0.086522,-0.109346,-0.003295,0.047150,-0.044125,0.026444,-0.020938,-0.206180,0.330852,0.920646,41.592835,21.455749,-169.163161
53460,NaN,-3.548465,6.145097,7.061504,-0.135300,0.070313,0.197078,0.058132,-0.031444,0.015431,-0.020830,-0.206020,0.331185,0.920564,41.628799,21.439129,-169.175182
53461,NaN,-4.004748,6.365829,7.568166,0.064422,0.289977,0.852709,0.081555,-0.068301,0.018605,-0.020650,-0.205686,0.331629,0.920483,41.672676,21.405373,-169.201089
53462,NaN,-3.928692,6.725984,7.704979,-0.088891,0.081306,1.142935,-0.026576,-0.073443,-0.005792,-0.020461,-0.205359,0.331554,0.920587,41.650267,21.378868,-169.240068
53463,NaN,-3.465855,6.365705,7.322633,-0.324118,0.038961,0.485308,-0.217380,0.002155,-0.048628,-0.020396,-0.205429,0.330545,0.920936,41.522108,21.400847,-169.268095
