// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B43876
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
02253,NaN,1.724676,9.667041,-0.935633,-0.007131,0.015166,0.051456,-0.003653,0.005967,-0.005611,0.526841,0.650161,0.352272,0.419087,95.454517,-10.006763,66.000471
02254,NaN,1.774507,9.695519,-0.897375,0.048349,0.039492,0.084451,-0.002217,0.005679,-0.005170,0.526839,0.650164,0.352272,0.419085,95.454947,-10.006837,66.000297
02255,NaN,1.730269,9.690101,-0.929142,0.001499,0.013195,0.074426,-0.003653,0.005968,-0.005611,0.526843,0.650161,0.352274,0.419083,95.454710,-10.006281,66.000259
02256,NaN,1.748314,9.681607,-0.915494,0.021141,0.025935,0.067956,-0.003391,0.004419,-0.007275,0.526852,0.650161,0.352276,0.419070,95.454757,-10.004825,65.999199
02257,NaN,1.729242,9.690371,-0.928236,0.001944,0.012096,0.074428,-0.004831,0.004335,-0.002856,0.526857,0.650163,0.352262,0.419072,95.454036,-10.005751,65.998064
02258,NaN,1.747382,9.681849,-0.914712,0.021529,0.024817,0.067958,-0.000038,0.003870,-0.007866,0.526853,0.650167,0.352277,0.419059,95.455788,-10.004157,65.998165
02259,NaN,1.753368,9.704785,-0.908773,0.029992,0.023423,0.090927,-0.002915,0.004075,-0.003888,0.526854,0.650173,0.352270,0.419054,95.456181,-10.004481,65.996936
02260,NaN,1.740099,9.659216,-0.919920,0.013734,0.024544,0.044993,-0.001740,0.005335,-0.001782,0.526849,0.650190,0.352251,0.419050,95.457164,-10.006371,65.994617
02261,NaN,1.727728,9.690748,-0.927121,0.002770,0.009852,0.074430,-0.001999,0.007257,-0.004978,0.526844,0.650190,0.352257,0.419050,95.457751,-10.006247,65.995291
02262,NaN,1.760212,9.683074,-0.933319,0.010098,0.043029,0.073131,-0.001954,0.004131,-0.006834,0.526846,0.650193,0.352261,0.419039,95.458491,-10.005207,65.994615
02263,NaN,1.759640,9.683212,-0.932962,0.010327,0.042489,0.073133,-0.003871,0.004391,-0.005802,0.526854,0.650193,0.352259,0.419032,95.458285,-10.004456,65.993675
02264,NaN,1.715439,9.677787,-0.964662,-0.036574,0.016190,0.063105,-0.004351,0.004363,-0.004329,0.526859,0.650194,0.352250,0.419031,95.457716,-10.004812,65.992643
02265,NaN,1.758671,9.683462,-0.932196,0.010750,0.041375,0.073137,0.000398,0.007025,-0.007482,0.526852,0.650197,0.352269,0.419020,95.459675,-10.003246,65.993322
02266,NaN,1.731760,9.714176,-0.919659,0.012032,0.006172,0.097398,-0.004397,0.007489,-0.002473,0.526851,0.650198,0.352256,0.419030,95.458841,-10.004861,65.993110
02267,NaN,1.724778,9.691483,-0.924932,0.004022,0.006500,0.074432,-0.002693,0.006025,-0.008557,0.526858,0.650193,0.352270,0.419018,95.459120,-10.002629,65.993268
02268,NaN,1.724290,9.691613,-0.924475,0.004214,0.005919,0.074433,-0.004615,0.005912,-0.002665,0.526859,0.650195,0.352256,0.419025,95.458271,-10.004054,65.992648
