// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
01825,NaN,-4.231493,9.829232,9.085189,1.912754,-5.035530,3.150504,0.449429,0.295615,-0.109807,0.807006,0.546156,0.224533,-0.006299,70.997404,21.671188,14.653626
01826,NaN,-2.951085,10.229279,7.875331,2.783649,-3.546480,2.638874,0.217030,0.495436,-0.047621,0.805822,0.547029,0.226674,-0.005444,71.230928,21.794198,14.929779
01827,NaN,-2.284066,9.550881,5.716285,2.479770,-1.772206,1.133638,0.054051,0.829245,0.061217,0.804700,0.547367,0.229864,-0.003055,71.452084,21.918447,15.423234
01828,NaN,-2.130238,8.658639,3.910651,1.770367,-0.512921,-0.252055,0.020857,1.077630,0.070009,0.803364,0.547576,0.234024,0.000090,71.711470,22.080810,16.065283
01829,NaN,-2.866613,7.895040,2.476731,0.416999,0.231732,-1.068799,0.098355,1.052314,0.067465,0.801825,0.548075,0.238079,0.003063,72.011063,22.236974,16.693096
01830,NaN,-4.087665,7.224864,0.703520,-1.498038,1.159813,-1.700156,0.225471,0.623936,0.124039,0.800427,0.549150,0.240263,0.004938,72.294093,22.284260,17.080939
01831,NaN,-4.231021,7.018095,-0.980658,-2.331090,2.478544,-2.293404,0.358094,0.091330,0.228887,0.799299,0.550887,0.240027,0.005616,72.541063,22.180145,17.174588
01832,NaN,-4.214945,7.249737,-2.051840,-2.679827,3.483292,-2.381697,0.487554,-0.206381,0.301599,0.798161,0.553236,0.238405,0.005604,72.801168,21.985363,17.104992
01833,NaN,-4.663210,7.631752,-1.950329,-2.947355,3.386162,-1.835231,0.625927,-0.323949,0.394298,0.796770,0.556244,0.236054,0.005473,73.120617,21.720074,16.981532
01834,NaN,-5.220435,8.355566,0.020739,-2.522387,1.722352,-0.445745,0.768080,-0.479248,0.473026,0.795145,0.559903,0.232867,0.005055,73.493284,21.387030,16.779197
01835,NaN,-4.282645,8.968511,2.268518,-0.718985,0.137868,0.355142,0.839259,-0.410845,0.545686,0.793217,0.563913,0.229745,0.005035,73.926293,21.026367,16.627794
01836,NaN,-4.477667,9.656253,5.506268,0.435551,-2.655782,1.864956,0.953219,-0.144289,0.582739,0.790637,0.568393,0.227571,0.005781,74.482571,20.688067,16.636783
01837,NaN,-4.451909,10.882106,8.436173,1.795762,-4.975757,3.656674,0.943288,0.038095,0.576673,0.787853,0.572804,0.226129,0.007034,75.069204,20.380622,16.748977
01838,NaN,-3.288352,11.464046,8.636840,3.019781,-4.781375,3.783281,0.772483,0.203887,0.635495,0.785346,0.576586,0.225158,0.009186,75.593280,20.063497,16.964660
01839,NaN,-1.439674,10.723206,6.569721,3.711931,-2.770636,1.967186,0.556593,0.461909,0.768410,0.783146,0.579641,0.224799,0.012847,76.049443,19.706851,17.349049
01840,NaN,-0.191451,8.945559,4.348974,3.561674,-1.073646,-0.585842,0.447999,0.805688,0.858488,0.780839,0.582332,0.225513,0.017978,76.512482,19.344065,17.945737
01841,NaN,-0.421638,7.632757,2.663135,2.398378,-0.100459,-2.081812,0.550658,1.238486,0.838618,0.777712,0.585330,0.227967,0.024176,77.111952,19.043281,18.790186
01842,NaN,-2.567779,7.294665,1.261605,-0.148713,0.319281,-1.985025,0.755163,1.329655,0.843014,0.773823,0.589080,0.230776,0.030422,77.841039,18.742590,19.684177
01843,NaN,-4.760877,7.295091,-0.692133,-2.895044,1.257781,-1.664153,0.863044,0.806441,0.955762,0.770156,0.593414,0.231224,0.035439,78.529985,18.306315,20.276360
01844,NaN,-5.341518,7.213385,-1.925723,-3.960064,2.032505,-1.784061,0.987035,0.166450,1.017162,0.766803,0.598381,0.229041,0.038646,79.168785,17.758669,20.490678
01845,NaN,-5.073509,7.626108,-2.230801,-3.794900,2.408687,-1.525923,1.203599,-0.321982,1.049249,0.763314,0.604271,0.224914,0.040266,79.841452,17.139366,20.412546
01846,NaN,-4.655312,8.922271,-1.237873,-2.800392,1.882529,-0.251121,1.448448,-0.662155,1.054961,0.759404,0.611126,0.219506,0.040600,80.595637,16.485012,20.126811
01847,NaN,-3.342714,10.587655,0.875426,-0.518191,0.654033,1.293131,1.560248,-0.686637,1.064757,0.755104,0.618361,0.213976,0.040770,81.410679,15.826594,19.819130
01848,NaN,-3.436586,11.733181,2.554389,0.189277,-0.844714,2.647212,1.529264,-0.502770,1.011864,0.750641,0.625326,0.209277,0.041338,82.236913,15.217589,19.606509
01849,NaN,-3.111335,12.090005,3.884689,0.967068,-2.095207,3.056278,1.371706,-0.346259,0.979836,0.746452,0.631581,0.205215,0.042436,82.995721,14.641071,19.475273
01850,NaN,-0.893249,11.823895,3.676399,2.778654,-1.440731,2.200545,1.298298,-0.438940,1.104783,0.742506,0.637664,0.200383,0.043781,83.700970,13.989086,19.291048
01851,NaN,2.942932,11.999764,4.220094,6.426600,-0.871620,1.518686,1.147359,0.082067,1.290278,0.738424,0.643207,0.196843,0.047623,84.394306,13.264363,19.415877
01852,NaN,-7.211607,8.461409,1.048370,-4.709486,-1.978853,0.117255,1.245434,0.780850,0.817743,0.733395,0.648436,0.197414,0.051868,85.227517,12.844141,19.914827
01853,NaN,0.832782,10.271853,4.654143,4.221586,-2.563926,0.359165,1.213796,-0.332246,1.321733,0.729384,0.654282,0.192243,0.054380,85.899959,12.080105,19.778413
01854,NaN,-1.410420,10.796389,3.050274,1.610067,-1.904377,1.216102,1.066565,1.001472,1.145976,0.724554,0.659007,0.192458,0.060750,86.645877,11.468166,20.405138
01855,NaN,-11.198165,8.818007,1.774555,-8.200021,-4.466340,1.101242,1.074512,0.383651,0.759959,0.720367,0.663530,0.191692,0.063676,87.315619,11.050549,20.650396
01856,NaN,0.586213,10.020986,-2.937839,1.071892,3.978003,-0.199241,1.155505,-0.968493,1.626012,0.716865,0.669551,0.183196,0.065150,87.888075,10.102519,20.124446
01857,NaN,-1.958900,9.901158,-1.969988,-1.032131,2.035750,0.214207,1.334953,0.102203,1.281634,0.711823,0.675479,0.179727,0.068805,88.672759,9.376187,20.204467
01858,NaN,-10.195198,10.909128,1.024750,-7.536089,-3.667542,2.587084,1.541746,-0.347272,0.932387,0.706542,0.681929,0.175897,0.069505,89.532251,8.844973,20.010009
01859,NaN,-4.412248,13.033361,0.780398,-2.051717,-1.529963,3.729491,1.342451,-1.157855,1.345713,0.702441,0.688245,0.167706,0.069070,90.209093,8.078672,19.339605
01860,NaN,-3.120671,12.604180,0.144556,-1.245324,-0.702774,3.093754,1.168362,-0.837033,1.368652,0.698579,0.693786,0.160484,0.069958,90.819557,7.304912,18.847299
01861,NaN,-4.463458,11.713185,0.714211,-2.555121,-1.858757,2.338215,1.184474,-0.737012,1.247076,0.694562,0.699181,0.154024,0.070748,91.451092,6.605239,18.406404
01862,NaN,-3.691924,11.902159,0.793074,-1.896220,-1.841614,2.391009,1.188758,-0.826838,1.233964,0.690539,0.704555,0.147286,0.071170,92.084652,5.919291,17.906956
01863,NaN,-3.425039,12.150812,1.161487,-1.617856,-2.262348,2.555962,1.129203,-0.849282,1.132043,0.686723,0.709591,0.140796,0.071196,92.687305,5.298004,17.390142
01864,NaN,-2.049661,12.149097,1.972145,-0.191394,-2.771284,2.351657,0.956705,-0.869178,1.177314,0.683458,0.714021,0.134004,0.071426,93.195972,4.656028,16.855148
01865,NaN,-2.434395,11.759229,1.540251,-0.840130,-2.589687,1.984061,0.912991,-0.869673,1.128509,0.680322,0.718212,0.127361,0.071508,93.684240,4.047188,16.316413
01866,NaN,-2.105039,11.845572,0.746314,-0.845954,-1.862140,2.066724,0.922111,-0.930411,1.038933,0.677170,0.722353,0.120825,0.071059,94.181688,3.496035,15.741599
01867,NaN,-0.965016,12.009987,-0.245153,-0.095178,-0.735002,2.215605,0.919569,-0.838222,0.998676,0.673947,0.726373,0.114741,0.070800,94.684868,2.969478,15.216834
01868,NaN,-0.271355,12.398243,-1.300329,0.251941,0.298789,2.650297,1.001938,-0.751964,0.933970,0.670349,0.730564,0.109201,0.070588,95.243195,2.479804,14.739964
01869,NaN,0.169026,12.793469,-2.158299,0.429616,1.057115,3.112305,1.034525,-0.561025,0.789416,0.666549,0.734671,0.104838,0.070565,95.827347,2.067421,14.375365
01870,NaN,-0.797188,13.037552,-2.641076,-0.649576,1.110477,3.451232,1.042608,-0.498605,0.630039,0.662705,0.738671,0.101263,0.070234,96.420883,1.745152,14.051950
01871,NaN,-1.411463,13.088818,-2.894027,-1.326719,1.060266,3.558885,1.004515,-0.683163,0.530674,0.659107,0.742522,0.097428,0.068907,96.990361,1.495673,13.626935
01872,NaN,-0.686970,12.977055,-3.104079,-0.686212,1.318313,3.465156,0.930295,-0.784039,0.428164,0.655833,0.746086,0.093609,0.066903,97.518598,1.315234,13.149634
01873,NaN,0.346006,12.739970,-3.139669,0.301714,1.499505,3.223551,0.815383,-0.637517,0.321650,0.652938,0.749142,0.090629,0.065145,97.983360,1.188718,12.762292
01874,NaN,0.433342,12.322738,-2.445485,0.521321,0.797662,2.721635,0.745894,-0.328195,0.208146,0.650179,0.751807,0.089056,0.064207,98.413574,1.103693,12.558671
01875,NaN,0.388722,12.077238,-1.885058,0.594549,0.186814,2.401041,0.731508,-0.022043,0.057610,0.647380,0.754243,0.089042,0.063934,98.838476,1.079733,12.540862
01876,NaN,0.451979,12.204337,-1.773115,0.707429,-0.012846,2.507736,0.706512,0.228032,-0.089873,0.644597,0.756447,0.090380,0.064140,99.252819,1.116250,12.677648
01877,NaN,0.616167,12.163849,-2.026568,0.840579,0.199001,2.503938,0.589050,0.443736,-0.194295,0.642191,0.758140,0.092772,0.064874,99.601856,1.191163,12.946455
01878,NaN,0.573039,11.661507,-2.318804,0.736573,0.493407,2.057854,0.456924,0.595030,-0.261587,0.640221,0.759321,0.095859,0.066029,99.878387,1.287413,13.307621
01879,NaN,0.245993,10.952912,-2.432814,0.380287,0.601085,1.387281,0.379249,0.601727,-0.326056,0.638560,0.760204,0.099186,0.067036,100.110605,1.418247,13.679439
01880,NaN,-0.335430,10.440642,-2.153032,-0.118221,0.246984,0.849390,0.339652,0.383008,-0.367636,0.637158,0.761008,0.101957,0.067101,100.318784,1.592844,13.932614
01881,NaN,-0.524450,10.082505,-1.961785,-0.239002,0.054613,0.469348,0.259588,0.037111,-0.400315,0.636247,0.761645,0.103724,0.065783,100.475550,1.821280,13.994747
01882,NaN,-0.176638,9.825711,-1.931038,0.136147,0.143024,0.200578,0.132710,-0.233351,-0.463177,0.635972,0.761935,0.104826,0.063303,100.555649,2.112818,13.911474
01883,NaN,0.132140,9.447870,-1.765582,0.498113,0.127981,-0.214133,0.007735,-0.400941,-0.514284,0.636275,0.761842,0.105551,0.060085,100.559418,2.451257,13.739302
01884,NaN,2.252265,9.062338,-0.962445,2.747233,-0.059486,-0.836383,-0.189192,-0.441647,-0.303774,0.637276,0.761243,0.105283,0.057486,100.448214,2.674733,13.521806
01885,NaN,6.598739,8.327268,0.795610,7.293027,-0.581018,-2.067134,-0.626703,-0.034758,0.303795,0.639552,0.759440,0.103873,0.058601,100.093006,2.513566,13.470877
01886,NaN,6.262940,6.678955,0.508688,6.721699,-0.077959,-3.575419,-0.523395,0.545430,0.760598,0.640983,0.758025,0.102610,0.063326,99.809267,2.036538,13.703294
01887,NaN,4.760436,6.288858,0.974355,5.297909,-0.781670,-3.940566,-0.196366,0.543049,0.410028,0.641279,0.757459,0.102768,0.066751,99.711626,1.758346,13.969871
01888,NaN,2.014924,6.568459,-0.944948,2.179252,0.353161,-3.238229,0.307865,0.431594,0.474922,0.639688,0.758575,0.102492,0.069701,99.900466,1.454305,14.166997
01889,NaN,0.785659,8.245313,-1.602910,0.931339,0.373915,-1.436273,0.650170,0.116590,0.074291,0.637098,0.760677,0.102843,0.070001,100.280402,1.406539,14.224938
01890,NaN,0.735562,9.250507,-2.372556,0.776705,0.872711,-0.306017,0.596854,-0.005212,0.041639,0.634772,0.762632,0.102914,0.069758,100.629112,1.389832,14.217461
01891,NaN,-0.525148,9.188595,-2.407113,-0.451385,0.558308,-0.326663,0.413615,-0.179035,0.160054,0.633194,0.764116,0.101912,0.069324,100.869299,1.324649,14.099223
01892,NaN,-1.696096,8.393993,-2.919385,-1.762232,0.872158,-0.981350,0.321596,-0.559671,0.297807,0.632102,0.765509,0.099151,0.067916,101.052752,1.224318,13.751721
01893,NaN,-1.840730,8.896447,-1.892076,-1.631726,-0.242380,-0.680671,0.185278,-1.006792,0.136130,0.631801,0.766523,0.095543,0.064354,101.152360,1.264699,13.170246
01894,NaN,-1.267447,7.790446,-2.457496,-1.271888,0.638442,-1.669505,0.015830,-1.156097,0.493484,0.632080,0.767199,0.090040,0.061425,101.153673,1.121633,12.465383
01895,NaN,-2.207233,7.220627,-2.152076,-2.174168,0.258291,-2.272991,0.187493,-1.160685,0.543049,0.631666,0.768407,0.084379,0.058557,101.254328,0.951547,11.752230
01896,NaN,-2.502713,7.195672,-1.650423,-2.378343,-0.270376,-2.394094,0.280376,-1.203078,0.379825,0.630930,0.769823,0.079237,0.054968,101.410406,0.879831,11.033387
01897,NaN,-2.544896,7.195286,-1.363915,-2.375453,-0.550521,-2.453132,0.412323,-1.192449,0.357015,0.629666,0.771607,0.074248,0.051294,101.642271,0.821975,10.322826
01898,NaN,-2.322673,7.378248,-1.072087,-2.104506,-0.833712,-2.338821,0.479418,-1.140538,0.277906,0.628113,0.773531,0.069743,0.047542,101.914331,0.805706,9.650469
01899,NaN,-1.750199,7.597703,-0.954398,-1.517813,-0.904650,-2.159126,0.326659,-1.067675,0.271929,0.627108,0.774923,0.065450,0.044106,102.098884,0.786765,9.019562
01900,NaN,-1.256467,7.144508,-1.244343,-1.103300,-0.459041,-2.550243,0.163018,-0.957161,0.300220,0.626672,0.775769,0.061358,0.041239,102.191581,0.740198,8.447157
01901,NaN,-0.442633,6.588564,-1.561696,-0.374203,0.081938,-3.037936,0.033093,-0.835389,0.288323,0.626696,0.776156,0.057664,0.038845,102.210412,0.686170,7.944325
