// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B43876
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
39810,NaN,-2.985772,9.376806,-0.615005,0.065209,0.101767,0.046468,0.009910,0.021420,-0.006825,0.577617,0.698238,-0.194438,-0.375521,93.045496,17.444760,-47.675870,NaN,NaN,NaN,NaN,NaN,NaN
39811,NaN,-2.995559,9.343189,-0.614813,0.052505,0.116068,0.017385,0.002718,0.029613,-0.012628,0.577611,0.698303,-0.194353,-0.375455,93.052433,17.448025,-47.661459,NaN,NaN,NaN,NaN,NaN,NaN
39812,NaN,-2.991260,9.322068,-0.643516,0.072626,0.135859,-0.002542,0.006450,0.046775,-0.017266,0.577599,0.698414,-0.194213,-0.375338,93.064670,17.453331,-47.636890,NaN,NaN,NaN,NaN,NaN,NaN
39813,NaN,-2.965636,9.352979,-0.576381,0.043091,0.062991,0.015822,0.008411,0.055230,-0.026493,0.577572,0.698556,-0.194017,-0.375216,93.079616,17.463737,-47.606667,NaN,NaN,NaN,NaN,NaN,NaN
39814,NaN,-2.934308,9.361059,-0.578645,0.065618,0.037595,0.014250,0.002321,0.064713,-0.024555,0.577577,0.698696,-0.193793,-0.375063,93.092858,17.472590,-47.571266,NaN,NaN,NaN,NaN,NaN,NaN
39815,NaN,-2.733578,9.403495,-0.396369,0.064981,-0.237757,-0.015008,0.003970,0.049233,-0.024255,0.577564,0.698812,-0.193614,-0.374960,93.104168,17.481888,-47.544705,NaN,NaN,NaN,NaN,NaN,NaN
39816,NaN,-2.861827,9.472986,-0.389008,-0.011609,-0.172744,0.089276,-0.004908,0.054054,-0.029862,0.577573,0.698920,-0.193385,-0.374864,93.111738,17.494334,-47.514891,NaN,NaN,NaN,NaN,NaN,NaN
39817,NaN,-3.056340,9.321442,-0.512124,-0.068587,0.082570,0.009799,-0.014149,0.053519,-0.031505,0.577614,0.698998,-0.193134,-0.374784,93.113523,17.507640,-47.485516,NaN,NaN,NaN,NaN,NaN,NaN
39818,NaN,-2.945544,9.364135,-0.457593,-0.030754,-0.045125,0.014299,0.009626,0.063123,-0.028288,0.577583,0.699162,-0.192916,-0.374639,93.131071,17.518700,-47.450846,NaN,NaN,NaN,NaN,NaN,NaN
39819,NaN,-2.924493,9.409203,-0.490177,0.014082,-0.053165,0.052555,-0.001918,0.079045,-0.032119,0.577604,0.699324,-0.192612,-0.374460,93.144497,17.531545,-47.406126,NaN,NaN,NaN,NaN,NaN,NaN
39820,NaN,-2.933478,9.300467,-0.543730,0.029974,0.013751,-0.045470,0.002106,0.081441,-0.025863,0.577623,0.699498,-0.192332,-0.374250,93.160956,17.540726,-47.360228,NaN,NaN,NaN,NaN,NaN,NaN
