// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
60577,NaN,-2.518953,1.594318,9.402430,-0.210415,0.096349,0.048302,-0.022913,0.044062,0.033700,-0.348613,0.103797,-0.122862,-0.923364,9.255228,16.101897,139.944203
60578,NaN,-2.553479,1.566734,9.418628,-0.173270,0.103438,0.068848,-0.035717,0.094899,0.041974,-0.348366,0.104247,-0.122937,-0.923396,9.250493,16.151381,139.975710
60579,NaN,-2.632355,1.553149,9.457841,-0.119066,0.082490,0.125689,-0.033748,0.139070,0.039459,-0.348133,0.104893,-0.123089,-0.923390,9.246618,16.225434,140.006397
60580,NaN,-2.700611,1.492541,9.447690,-0.037648,0.089759,0.125639,-0.026494,0.148186,0.037690,-0.347871,0.105575,-0.123289,-0.923385,9.247324,16.304995,140.041313
60581,NaN,-2.797742,1.473665,9.414381,0.040791,0.042906,0.118379,-0.001820,0.134042,0.038186,-0.347663,0.106144,-0.123579,-0.923359,9.261482,16.376318,140.070798
60582,NaN,-3.041576,1.477091,9.369901,0.216972,-0.113265,0.145632,0.032636,0.103269,0.025555,-0.347491,0.106517,-0.123960,-0.923330,9.292676,16.430437,140.097284
60583,NaN,-3.172868,1.543363,9.321024,0.273053,-0.248324,0.146947,0.048177,0.046901,0.015169,-0.347470,0.106611,-0.124317,-0.923279,9.329331,16.454594,140.104867
60584,NaN,-3.176408,1.620307,9.321436,0.226615,-0.302023,0.160354,0.027586,-0.021243,-0.000925,-0.347520,0.106435,-0.124454,-0.923262,9.350563,16.441459,140.100711
60585,NaN,-3.169525,1.615020,9.281096,0.235095,-0.307484,0.119236,0.014392,-0.079469,0.003269,-0.347614,0.106011,-0.124429,-0.923279,9.362413,16.395278,140.089028
60586,NaN,-3.207735,1.590899,9.271455,0.288583,-0.320611,0.116780,0.021776,-0.100795,-0.005595,-0.347719,0.105487,-0.124388,-0.923305,9.376169,16.337631,140.075905
