// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
38199,NaN,-2.349122,4.556165,9.993552,2.763145,-1.782128,0.926593,-0.364312,-1.924445,0.973744,-0.899614,-0.266738,-0.176779,0.297142,25.239698,28.462607,-30.056868
38200,NaN,-1.988831,4.276346,9.668303,2.639567,-1.787969,0.461062,-0.592218,-1.828133,1.098354,-0.903564,-0.262348,-0.167951,0.294172,24.969156,27.249068,-29.923499
38201,NaN,-1.776711,4.219739,9.417185,2.582569,-1.616658,0.205242,-0.796409,-1.651549,1.205527,-0.907682,-0.257367,-0.160051,0.290275,24.633007,26.101668,-29.673642
38202,NaN,-1.821898,4.297418,9.008578,2.409922,-1.146816,-0.024178,-1.014139,-1.474303,1.310121,-0.911981,-0.251694,-0.153126,0.285470,24.214633,25.024034,-29.311582
38203,NaN,-2.187907,4.351211,8.666804,1.992341,-0.588779,-0.090867,-1.172994,-1.349595,1.398249,-0.916396,-0.245524,-0.146856,0.279945,23.737869,23.992879,-28.860051
38204,NaN,-2.425320,4.341685,8.368076,1.647961,-0.158447,-0.220366,-1.300942,-1.308289,1.472539,-0.920921,-0.238834,-0.140854,0.273902,23.202146,22.971017,-28.350065
38205,NaN,-2.501539,4.169955,8.016447,1.333056,0.103771,-0.532692,-1.367000,-1.331047,1.527438,-0.925485,-0.231827,-0.134740,0.267544,22.634399,21.928386,-27.806848
38206,NaN,-2.582671,4.109059,7.832962,1.094400,0.356246,-0.670390,-1.359035,-1.408283,1.584960,-0.930027,-0.224744,-0.128183,0.260978,22.067905,20.838369,-27.242607
38207,NaN,-2.551563,3.846407,7.542625,0.818154,0.449124,-1.019402,-1.333006,-1.501931,1.667348,-0.934556,-0.217688,-0.121030,0.254104,21.519128,19.684991,-26.645217
38208,NaN,-2.222816,3.388149,7.181638,0.686988,0.277412,-1.600228,-1.280155,-1.479504,1.738129,-0.938946,-0.210901,-0.113829,0.246869,21.004499,18.535302,-25.996452
38209,NaN,-2.005432,3.040702,6.816883,0.536906,0.211574,-2.105409,-1.138896,-1.405863,1.772358,-0.943033,-0.204866,-0.106732,0.239431,20.573063,17.421942,-25.306499
38210,NaN,-2.126898,2.871817,6.902150,0.243799,0.202121,-2.046838,-0.988003,-1.300344,1.779215,-0.946774,-0.199629,-0.099942,0.231901,20.222448,16.369634,-24.587331
38211,NaN,-5.529393,0.641710,8.603339,-3.762061,-0.883080,-0.322282,-0.623351,-1.640439,1.447192,-0.949808,-0.195543,-0.091423,0.226429,20.000141,15.201910,-24.121623
38212,NaN,-7.165467,4.558777,8.935015,-3.570398,2.932466,1.615559,-0.170745,-2.274269,1.386514,-0.952475,-0.192818,-0.079441,0.222041,19.984393,13.707040,-23.818702
38213,NaN,-5.555789,7.758733,8.018845,-1.045978,5.459801,1.343084,-0.739253,-2.531225,1.511322,-0.955735,-0.187124,-0.066719,0.217033,19.641085,12.049387,-23.494835
38214,NaN,-1.973447,4.433286,6.843876,0.413113,1.913281,-1.654805,-1.323898,-2.062467,1.561164,-0.959232,-0.179107,-0.056820,0.211108,18.978395,10.639561,-23.040275
38215,NaN,-0.293587,1.147834,6.781056,0.408396,-1.360761,-3.077211,-0.865308,-1.418478,1.554718,-0.961964,-0.173953,-0.049513,0.204729,18.593370,9.583550,-22.457002
