// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B43876
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
20734,NaN,-1.761002,9.673384,-0.223042,-0.006421,-0.039022,0.022131,0.015800,0.021166,-0.009498,0.242095,0.365371,-0.613924,-0.656499,91.212115,10.513940,-128.777861
20735,NaN,-1.762042,9.673150,-0.224944,-0.006054,-0.038422,0.022134,0.015910,0.020654,-0.012980,0.242108,0.365477,-0.613945,-0.656417,91.223989,10.517060,-128.765901
20736,NaN,-1.759208,9.687596,-0.195911,-0.034198,-0.023327,0.035206,0.016306,0.022214,-0.013356,0.242106,0.365573,-0.613974,-0.656336,91.236415,10.520315,-128.756071
20737,NaN,-1.782019,9.673076,-0.245985,0.018517,-0.034813,0.026161,0.014444,0.022267,-0.017840,0.242094,0.365688,-0.613988,-0.656264,91.248207,10.526498,-128.745230
20738,NaN,-1.796972,9.687938,-0.234130,0.014340,-0.017353,0.043253,0.016753,0.019610,-0.018447,0.242066,0.365792,-0.614012,-0.656193,91.260626,10.532699,-128.736851
20739,NaN,-1.846445,9.703795,-0.256828,0.058113,0.004827,0.068384,0.017539,0.014359,-0.016311,0.242032,0.365876,-0.614047,-0.656126,91.272826,10.537703,-128.730862
20740,NaN,-1.865292,9.703937,-0.275872,0.082432,0.007810,0.072400,0.014775,0.011798,-0.016558,0.241990,0.365945,-0.614079,-0.656073,91.283276,10.542917,-128.727057
20741,NaN,-1.864324,9.669344,-0.280636,0.088446,0.009085,0.038341,0.013141,0.009715,-0.010330,0.241974,0.365995,-0.614113,-0.656020,91.292375,10.544655,-128.723078
20742,NaN,-1.843289,9.707276,-0.302807,0.086557,-0.025329,0.072275,0.007612,0.004596,-0.010825,0.241941,0.366015,-0.614140,-0.655995,91.297940,10.546678,-128.723542
20743,NaN,-1.859035,9.673292,-0.323913,0.116598,-0.021731,0.042233,0.004624,0.003062,-0.004106,0.241959,0.366027,-0.614154,-0.655969,91.301006,10.544867,-128.720684
20744,NaN,-1.844116,9.707091,-0.303727,0.087344,-0.024142,0.072271,-0.000337,0.002091,0.001610,0.241974,0.365991,-0.614180,-0.655959,91.301719,10.539800,-128.722772
20745,NaN,-1.867955,9.703329,-0.279239,0.084285,0.010840,0.072382,-0.004736,-0.002549,0.007589,0.242002,0.365916,-0.614210,-0.655963,91.299472,10.531415,-128.727645
20746,NaN,-1.846856,9.692626,-0.333476,0.116517,-0.037388,0.059198,-0.014825,0.001293,0.009542,0.242068,0.365836,-0.614204,-0.655988,91.291780,10.521815,-128.730301
20747,NaN,-1.866245,9.703728,-0.276793,0.085072,0.012080,0.072374,-0.015280,-0.003921,0.008687,0.242120,0.365740,-0.614199,-0.656027,91.282892,10.512507,-128.735586
20748,NaN,-1.836823,9.722585,-0.268253,0.060338,-0.007161,0.085335,-0.019679,-0.008563,0.014666,0.242181,0.365605,-0.614199,-0.656079,91.271362,10.500097,-128.744048
20749,NaN,-1.815951,9.688102,-0.252081,0.042387,-0.008235,0.047266,-0.021652,-0.008000,0.013665,0.242250,0.365477,-0.614187,-0.656137,91.258610,10.488166,-128.751346
20750,NaN,-1.814655,9.688407,-0.249675,0.042739,-0.007611,0.047265,-0.023855,-0.014231,0.013680,0.242297,0.365321,-0.614179,-0.656214,91.244093,10.476388,-128.763090
