// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B43876
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
39058,NaN,3.778457,-8.799164,-0.113298,0.212264,-0.077443,-0.238566,0.022424,0.033493,0.011238,0.591674,-0.702905,0.127557,-0.373598,-91.278693,-21.978807,-42.076376,NaN,NaN,NaN,NaN,NaN,NaN
39059,NaN,3.762766,-8.874494,-0.045167,0.227505,-0.000365,-0.176022,0.000614,0.031388,0.019801,0.591716,-0.702829,0.127710,-0.373623,-91.270123,-21.965580,-42.092856,NaN,NaN,NaN,NaN,NaN,NaN
39060,NaN,3.745241,-9.093795,-0.114938,0.111711,0.015629,0.022170,-0.009917,0.033497,0.014605,0.591711,-0.702785,0.127878,-0.373657,-91.267597,-21.954295,-42.110471,NaN,NaN,NaN,NaN,NaN,NaN
39061,NaN,3.703436,-9.189729,-0.114116,0.059466,0.066311,0.095473,-0.011429,0.031291,0.016539,0.591705,-0.702746,0.128041,-0.373683,-91.265965,-21.942934,-42.126844,NaN,NaN,NaN,NaN,NaN,NaN
39062,NaN,3.663004,-9.286569,-0.187023,-0.041525,0.062492,0.171666,-0.018330,0.029883,0.012039,0.591668,-0.702735,0.128205,-0.373706,-91.269113,-21.933073,-42.142189,NaN,NaN,NaN,NaN,NaN,NaN
39063,NaN,3.764777,-9.305170,-0.104208,0.081178,0.064337,0.225234,-0.016803,0.023248,0.012760,0.591641,-0.702729,0.128341,-0.373712,-91.272438,-21.923762,-42.153543,NaN,NaN,NaN,NaN,NaN,NaN
39064,NaN,3.762209,-9.217120,-0.041017,0.147013,0.088235,0.141297,-0.019172,0.025274,0.011121,0.591602,-0.702730,0.128490,-0.373721,-91.277141,-21.914369,-42.166029,NaN,NaN,NaN,NaN,NaN,NaN
39065,NaN,3.724345,-9.126619,-0.019308,0.160815,0.103276,0.042756,-0.023122,0.031600,0.007504,0.591538,-0.702731,0.128644,-0.373768,-91.282183,-21.908170,-42.182473,NaN,NaN,NaN,NaN,NaN,NaN
39066,NaN,3.705852,-9.081924,-0.045937,0.143534,0.083340,-0.005076,-0.028640,0.024528,0.007230,0.591459,-0.702763,0.128795,-0.373780,-91.292505,-21.901000,-42.194445,NaN,NaN,NaN,NaN,NaN,NaN
39067,NaN,3.696332,-9.015878,-0.065154,0.143158,0.058181,-0.069521,-0.032641,0.019667,0.005018,0.591365,-0.702816,0.128923,-0.373786,-91.305750,-21.896069,-42.203496,NaN,NaN,NaN,NaN,NaN,NaN
39068,NaN,3.669648,-9.036682,-0.133280,0.076070,0.031353,-0.058769,-0.041804,0.012921,0.012711,0.591257,-0.702906,0.129083,-0.373732,-91.326259,-21.885612,-42.208383,NaN,NaN,NaN,NaN,NaN,NaN
39069,NaN,3.705342,-9.040384,-0.168965,0.079192,-0.014513,-0.041292,-0.050153,0.002801,0.014044,0.591129,-0.703036,0.129226,-0.373641,-91.353364,-21.875286,-42.207160,NaN,NaN,NaN,NaN,NaN,NaN
39070,NaN,3.768140,-9.024498,-0.212775,0.101061,-0.088469,-0.031702,-0.045620,0.006235,0.016907,0.591020,-0.703146,0.129388,-0.373549,-91.377572,-21.862338,-42.207991,NaN,NaN,NaN,NaN,NaN,NaN
39071,NaN,3.698394,-8.964970,-0.226772,0.063295,-0.069956,-0.112618,-0.048270,0.010207,0.022277,0.590909,-0.703252,0.129578,-0.373460,-91.401848,-21.847399,-42.211473,NaN,NaN,NaN,NaN,NaN,NaN
39072,NaN,3.732970,-8.969066,-0.262921,0.066615,-0.115882,-0.095154,-0.055328,0.006581,0.029933,0.590790,-0.703382,0.129805,-0.373325,-91.431461,-21.826995,-42.212728,NaN,NaN,NaN,NaN,NaN,NaN
39073,NaN,3.716819,-9.045777,-0.275502,0.032926,-0.093307,-0.029696,-0.058824,0.005943,0.034380,0.590667,-0.703519,0.130045,-0.373179,-91.462696,-21.805065,-42.213777,NaN,NaN,NaN,NaN,NaN,NaN
39074,NaN,3.658445,-9.042012,-0.232747,0.028894,-0.025485,-0.055901,-0.054993,0.003793,0.032818,0.590557,-0.703651,0.130273,-0.373025,-91.492730,-21.782968,-42.213382,NaN,NaN,NaN,NaN,NaN,NaN
39075,NaN,3.704495,-9.101919,-0.212041,0.065601,-0.021987,0.016269,-0.059158,-0.003297,0.042754,0.590454,-0.703800,0.130515,-0.372821,-91.526218,-21.756100,-42.208895,NaN,NaN,NaN,NaN,NaN,NaN
39076,NaN,3.804241,-9.078698,-0.174604,0.172324,-0.062384,0.030681,-0.050452,-0.001624,0.038315,0.590373,-0.703925,0.130738,-0.372635,-91.554844,-21.730771,-42.205277,NaN,NaN,NaN,NaN,NaN,NaN
39077,NaN,3.782609,-9.035117,-0.204169,0.154867,-0.082252,-0.017158,-0.046000,-0.003752,0.048585,0.590327,-0.704032,0.130976,-0.372421,-91.580844,-21.700553,-42.200635,NaN,NaN,NaN,NaN,NaN,NaN
39078,NaN,3.778678,-8.993437,-0.249571,0.139071,-0.124930,-0.056272,-0.048380,-0.004922,0.055595,0.590288,-0.704146,0.131246,-0.372174,-91.608911,-21.665272,-42.195308,NaN,NaN,NaN,NaN,NaN,NaN
39079,NaN,3.780276,-8.897978,-0.368315,0.091022,-0.239668,-0.141367,-0.051404,0.014025,0.060184,0.590233,-0.704228,0.131586,-0.371984,-91.633877,-21.628702,-42.201855,NaN,NaN,NaN,NaN,NaN,NaN
39080,NaN,3.692457,-8.958919,-0.349437,0.035702,-0.156045,-0.117691,-0.064890,0.034263,0.069468,0.590135,-0.704308,0.132052,-0.371823,-91.662403,-21.586117,-42.220951,NaN,NaN,NaN,NaN,NaN,NaN
39081,NaN,3.697439,-9.016460,-0.223492,0.118327,-0.052563,-0.065853,-0.073209,0.041905,0.065471,0.589995,-0.704400,0.132533,-0.371701,-91.693526,-21.547000,-42.244790,NaN,NaN,NaN,NaN,NaN,NaN
39082,NaN,3.778844,-8.981967,-0.056137,0.305420,0.008927,-0.072811,-0.079302,0.048478,0.066609,0.589831,-0.704497,0.133057,-0.371589,-91.727130,-21.506314,-42.272624,NaN,NaN,NaN,NaN,NaN,NaN
39083,NaN,3.788427,-8.898079,0.060303,0.421336,0.064780,-0.150913,-0.088640,0.049268,0.073821,0.589647,-0.704614,0.133619,-0.371458,-91.765385,-21.462577,-42.301189,NaN,NaN,NaN,NaN,NaN,NaN
39084,NaN,3.720016,-8.873668,-0.020479,0.335121,0.041152,-0.196716,-0.086148,0.037431,0.074529,0.589481,-0.704747,0.134151,-0.371279,-91.805364,-21.417193,-42.322418,NaN,NaN,NaN,NaN,NaN,NaN
39085,NaN,3.710789,-8.711817,-0.084247,0.335358,-0.043825,-0.349156,-0.090215,0.035925,0.077010,0.589305,-0.704890,0.134687,-0.371090,-91.847491,-21.371435,-42.342899,NaN,NaN,NaN,NaN,NaN,NaN
39086,NaN,3.680435,-8.767492,-0.075744,0.317436,-0.003850,-0.309032,-0.104051,0.026808,0.085174,0.589103,-0.705088,0.135258,-0.370830,-91.900037,-21.319786,-42.357873,NaN,NaN,NaN,NaN,NaN,NaN
39087,NaN,3.567453,-8.925561,-0.078599,0.210906,0.107944,-0.203193,-0.113308,0.024328,0.087584,0.588873,-0.705313,0.135840,-0.370554,-91.957893,-21.267798,-42.371530,NaN,NaN,NaN,NaN,NaN,NaN
39088,NaN,3.449686,-9.181568,-0.116170,0.055083,0.225020,-0.006498,-0.130156,0.008429,0.084868,0.588589,-0.705621,0.136404,-0.370211,-92.029477,-21.215987,-42.375312,NaN,NaN,NaN,NaN,NaN,NaN
39089,NaN,3.182374,-9.653216,-0.234320,-0.309250,0.438233,0.340110,-0.154394,-0.019493,0.074764,0.588220,-0.706056,0.136888,-0.369789,-92.120662,-21.170451,-42.361913,NaN,NaN,NaN,NaN,NaN,NaN
39090,NaN,3.071326,-9.984439,-0.376337,-0.546296,0.500813,0.613933,-0.157791,-0.046760,0.060090,0.587830,-0.706563,0.137253,-0.369305,-92.220456,-21.131641,-42.331406,NaN,NaN,NaN,NaN,NaN,NaN
39091,NaN,3.267977,-9.784626,-0.403597,-0.366261,0.311381,0.499943,-0.143780,-0.049761,0.036289,0.587447,-0.707048,0.137493,-0.368897,-92.312512,-21.107334,-42.298678,NaN,NaN,NaN,NaN,NaN,NaN
39092,NaN,3.502003,-9.378485,-0.485082,-0.150289,0.004105,0.208923,-0.161335,-0.033784,0.012370,0.586947,-0.707573,0.137734,-0.368596,-92.411827,-21.096053,-42.275075,NaN,NaN,NaN,NaN,NaN,NaN
39093,NaN,3.548738,-9.141165,-0.506051,-0.064311,-0.094729,0.005531,-0.161192,-0.015978,0.007168,0.586424,-0.708067,0.138002,-0.368380,-92.506639,-21.089107,-42.262406,NaN,NaN,NaN,NaN,NaN,NaN
39094,NaN,3.549014,-8.878407,-0.469626,0.034416,-0.130553,-0.240649,-0.164992,-0.004855,0.019465,0.585904,-0.708543,0.138359,-0.368157,-92.601572,-21.074430,-42.256787,NaN,NaN,NaN,NaN,NaN,NaN
39095,NaN,3.676991,-8.924117,-0.442342,0.143102,-0.168832,-0.153143,-0.183186,-0.000459,0.029329,0.585333,-0.709056,0.138792,-0.367915,-92.705336,-21.055168,-42.254289,NaN,NaN,NaN,NaN,NaN,NaN
39096,NaN,3.722877,-9.027713,-0.467389,0.147374,-0.177703,-0.039022,-0.192825,0.018645,0.040582,0.584735,-0.709556,0.139344,-0.367695,-92.810795,-21.029036,-42.263761,NaN,NaN,NaN,NaN,NaN,NaN
39097,NaN,3.673355,-9.089717,-0.493329,0.094826,-0.139634,0.002167,-0.179252,0.032983,0.044210,0.584181,-0.709984,0.139919,-0.367530,-92.904766,-21.002217,-42.282292,NaN,NaN,NaN,NaN,NaN,NaN
39098,NaN,3.664120,-9.101598,-0.475529,0.111079,-0.110199,0.009049,-0.163497,0.028428,0.044670,0.583687,-0.710376,0.140461,-0.367352,-92.991205,-20.974063,-42.297978,NaN,NaN,NaN,NaN,NaN,NaN
39099,NaN,3.683861,-9.092793,-0.536992,0.096942,-0.163234,0.010857,-0.148767,0.020189,0.047669,0.583255,-0.710735,0.140955,-0.367152,-93.070467,-20.944935,-42.308860,NaN,NaN,NaN,NaN,NaN,NaN
39100,NaN,3.677515,-9.095503,-0.476208,0.146138,-0.109146,0.007994,-0.142116,0.023346,0.059191,0.582867,-0.711062,0.141493,-0.366928,-93.145582,-20.908357,-42.321994,NaN,NaN,NaN,NaN,NaN,NaN
39101,NaN,3.701768,-9.155972,-0.447907,0.181391,-0.082936,0.071428,-0.134008,0.019814,0.071348,0.582531,-0.711362,0.142043,-0.366668,-93.216175,-20.865705,-42.333526,NaN,NaN,NaN,NaN,NaN,NaN
39102,NaN,3.659724,-9.110576,-0.466484,0.162595,-0.080104,0.014871,-0.118561,0.023616,0.075080,0.582254,-0.711608,0.142595,-0.366415,-93.277525,-20.820076,-42.347465,NaN,NaN,NaN,NaN,NaN,NaN
39103,NaN,3.589797,-9.127745,-0.510503,0.092367,-0.061543,0.008242,-0.110201,0.018205,0.080238,0.582020,-0.711834,0.143128,-0.366140,-93.334697,-20.772317,-42.358421,NaN,NaN,NaN,NaN,NaN,NaN
39104,NaN,3.621865,-9.168172,-0.470437,0.144878,-0.040617,0.055035,-0.094072,0.016354,0.076337,0.581838,-0.712021,0.143619,-0.365875,-93.383565,-20.725750,-42.368050,NaN,NaN,NaN,NaN,NaN,NaN
39105,NaN,3.688862,-9.090123,-0.473637,0.216462,-0.107416,0.005865,-0.072688,0.017741,0.073846,0.581725,-0.712143,0.144059,-0.365644,-93.419415,-20.681650,-42.378568,NaN,NaN,NaN,NaN,NaN,NaN
39106,NaN,3.578054,-9.028144,-0.454999,0.175709,-0.043423,-0.092393,-0.056287,0.021811,0.083700,0.581686,-0.712204,0.144523,-0.365403,-93.445355,-20.631071,-42.391861,NaN,NaN,NaN,NaN,NaN,NaN
