// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B43876
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
41849,NaN,4.881301,-9.343356,-0.246019,0.175517,-0.526922,0.717149,0.094206,0.079222,-0.023825,-0.397683,0.064088,0.721763,-0.562849,-93.320576,-30.127239,141.350655,NaN,NaN,NaN,NaN,NaN,NaN
41850,NaN,5.183906,-9.357050,-0.292914,0.016853,-0.322845,0.883505,0.115587,0.099361,-0.018877,-0.398097,0.064069,0.721247,-0.563220,-93.221791,-30.137842,141.289026,NaN,NaN,NaN,NaN,NaN,NaN
41851,NaN,5.279502,-9.055017,-0.623718,0.070954,0.099760,0.686860,0.129816,0.092247,-0.028723,-0.398525,0.063958,0.720705,-0.563624,-93.116678,-30.155034,141.232173,NaN,NaN,NaN,NaN,NaN,NaN
41852,NaN,5.401309,-8.742765,-0.736365,-0.038093,0.375074,0.483436,0.139575,0.093968,-0.000775,-0.398876,0.063942,0.720125,-0.564118,-93.005569,-30.154919,141.173413,NaN,NaN,NaN,NaN,NaN,NaN
41853,NaN,5.457164,-8.543273,-0.595874,-0.226885,0.384362,0.332458,0.136243,0.151030,0.023308,-0.399371,0.064171,0.719430,-0.564629,-92.876337,-30.143870,141.075838,NaN,NaN,NaN,NaN,NaN,NaN
41854,NaN,5.441092,-7.486752,-0.299571,-0.780847,0.541638,-0.601631,0.066736,0.169988,0.115628,-0.399642,0.064933,0.718865,-0.565068,-92.779875,-30.079084,140.963011,NaN,NaN,NaN,NaN,NaN,NaN
41855,NaN,5.019335,-7.512561,-0.594416,-0.297113,0.545086,-0.779405,0.026336,0.224511,0.152476,-0.400000,0.066053,0.718290,-0.565416,-92.687512,-29.995875,140.812954,NaN,NaN,NaN,NaN,NaN,NaN
41856,NaN,4.467978,-6.752413,-0.259644,-0.420864,0.272128,-1.727260,-0.058998,0.181852,0.174760,-0.400105,0.067313,0.718036,-0.565517,-92.658744,-29.897299,140.690858,NaN,NaN,NaN,NaN,NaN,NaN
41857,NaN,4.796673,-6.881445,-0.772651,-0.271906,0.805763,-1.431987,-0.098902,0.072088,0.174937,-0.399810,0.068333,0.718111,-0.565509,-92.688487,-29.797069,140.641096,NaN,NaN,NaN,NaN,NaN,NaN
41858,NaN,4.810299,-6.454659,-0.890023,-0.367825,1.057390,-1.791444,-0.055368,-0.014284,0.134672,-0.399324,0.068886,0.718250,-0.565607,-92.722869,-29.716192,140.649718,NaN,NaN,NaN,NaN,NaN,NaN
41859,NaN,4.770667,-6.102218,-0.884280,-0.481228,1.157102,-2.118027,-0.073831,-0.071090,0.125513,-0.398662,0.069273,0.718556,-0.565638,-92.785885,-29.640446,140.695801,NaN,NaN,NaN,NaN,NaN,NaN
41860,NaN,4.437628,-5.951880,-1.183356,-0.130467,1.251538,-2.400916,-0.155421,-0.106777,0.136218,-0.397804,0.069769,0.719162,-0.565412,-92.907493,-29.556034,140.765002,NaN,NaN,NaN,NaN,NaN,NaN
41861,NaN,4.234736,-6.334494,-1.309415,0.201874,1.095929,-2.162098,-0.245296,-0.107537,0.174957,-0.396811,0.070571,0.720006,-0.564935,-93.079473,-29.450833,140.832976,NaN,NaN,NaN,NaN,NaN,NaN
41862,NaN,4.138640,-6.915411,-1.360856,0.474934,0.870127,-1.699709,-0.336157,-0.064564,0.225323,-0.395788,0.071867,0.721004,-0.564217,-93.288862,-29.316437,140.870490,NaN,NaN,NaN,NaN,NaN,NaN
41863,NaN,4.300850,-7.746407,-1.352542,0.609336,0.648407,-0.894076,-0.450159,-0.055240,0.270842,-0.394636,0.073567,0.722283,-0.563168,-93.558955,-29.157773,140.899415,NaN,NaN,NaN,NaN,NaN,NaN
41864,NaN,4.896319,-9.133414,-0.869256,0.308225,0.100462,0.581703,-0.585078,-0.078495,0.309067,-0.393230,0.075616,0.723968,-0.561714,-93.912697,-28.974669,140.940867,NaN,NaN,NaN,NaN,NaN,NaN
41865,NaN,5.962134,-11.352313,0.329029,-0.532487,-1.037128,2.961134,-0.639797,-0.082430,0.286546,-0.391856,0.077668,0.725814,-0.560009,-94.298489,-28.805609,140.984616,NaN,NaN,NaN,NaN,NaN,NaN
41866,NaN,6.487805,-13.211523,1.195815,-0.929066,-2.101424,4.774507,-0.504264,-0.077713,0.222415,-0.390719,0.079245,0.727290,-0.558666,-94.606269,-28.671599,141.027208,NaN,NaN,NaN,NaN,NaN,NaN
41867,NaN,5.180642,-12.807360,1.049109,-0.122342,-2.582853,3.799145,-0.175697,0.001272,0.134973,-0.390251,0.080073,0.727723,-0.558312,-94.702562,-28.592593,141.022408,NaN,NaN,NaN,NaN,NaN,NaN
41868,NaN,3.842437,-11.218897,0.841635,0.407658,-2.586099,1.783960,0.061332,0.059874,0.011424,-0.390427,0.080162,0.727431,-0.558557,-94.648421,-28.585352,140.986089,NaN,NaN,NaN,NaN,NaN,NaN
41869,NaN,3.451243,-9.683514,-0.100182,0.810152,-1.532246,0.320793,0.082181,0.020234,-0.045775,-0.390635,0.079883,0.727177,-0.558781,-94.595413,-28.610207,140.978338,NaN,NaN,NaN,NaN,NaN,NaN
41870,NaN,3.682079,-9.026749,-0.930142,0.991065,-0.541425,-0.084907,-0.015478,0.004805,0.018991,-0.390559,0.079996,0.727204,-0.558783,-94.602236,-28.596071,140.977451,NaN,NaN,NaN,NaN,NaN,NaN
41871,NaN,4.072122,-8.744119,-1.111257,0.746049,-0.087092,-0.132166,-0.115735,0.040470,0.105994,-0.390337,0.080713,0.727403,-0.558576,-94.652512,-28.535025,140.948499,NaN,NaN,NaN,NaN,NaN,NaN
41872,NaN,4.619151,-8.866905,-1.151981,0.422026,0.200492,0.240535,-0.195749,0.046722,0.147633,-0.389981,0.081762,0.727799,-0.558157,-94.746341,-28.449399,140.913480,NaN,NaN,NaN,NaN,NaN,NaN
