// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
41849,NaN,0.044042,1.752366,5.985169,0.721093,-1.653492,-3.842978,-0.861865,-2.789693,1.817936,0.729774,0.252063,0.039109,0.634322,25.639749,-15.230163,78.509350,NaN,NaN,NaN,NaN,NaN,NaN
41850,NaN,-0.231007,2.037351,6.456533,0.500654,-2.235764,-3.437945,-0.643185,-2.922089,1.747678,0.725523,0.259341,0.024237,0.637002,25.226135,-17.171453,78.695642,NaN,NaN,NaN,NaN,NaN,NaN
41851,NaN,0.003235,2.514212,7.537181,0.419999,-2.586789,-2.312259,-0.479144,-2.990774,1.654569,0.721147,0.267347,0.009737,0.639045,24.916252,-19.126136,78.828378,NaN,NaN,NaN,NaN,NaN,NaN
41852,NaN,0.637379,3.091008,8.546158,0.275704,-2.609993,-1.089050,-0.450959,-2.891194,1.561798,0.716819,0.275052,-0.004177,0.640702,24.623835,-21.004531,78.947679,NaN,NaN,NaN,NaN,NaN,NaN
41853,NaN,2.649804,3.506041,8.721330,0.209903,-1.097298,-0.111146,-0.574308,-2.613969,1.459499,0.712812,0.281360,-0.017365,0.642210,24.246334,-22.714569,79.093665,NaN,NaN,NaN,NaN,NaN,NaN
41854,NaN,5.423164,3.929604,7.722425,-0.147890,1.601959,0.281629,-0.627570,-1.940480,1.257284,0.709455,0.285281,-0.028023,0.643819,23.807745,-24.022793,79.310277,NaN,NaN,NaN,NaN,NaN,NaN
41855,NaN,7.733335,4.837889,7.486646,-0.784028,3.632491,1.387679,-0.502749,-0.699597,0.813207,0.707460,0.285686,-0.033255,0.645584,23.408173,-24.577363,79.595710,NaN,NaN,NaN,NaN,NaN,NaN
41856,NaN,7.785236,6.456148,8.580802,-1.988123,3.204060,2.903526,-0.208052,0.876466,-0.172846,0.708469,0.282203,-0.030537,0.646142,23.249996,-24.076534,79.707117,NaN,NaN,NaN,NaN,NaN,NaN
41857,NaN,5.858708,8.062832,9.783850,-3.370665,1.207311,3.686376,0.010194,2.484807,-1.553243,0.713791,0.274478,-0.019482,0.644038,23.373833,-22.417979,79.423832,NaN,NaN,NaN,NaN,NaN,NaN
41858,NaN,3.560545,8.691945,10.262906,-4.081603,-0.565442,3.474252,-0.179036,3.940648,-2.285112,0.721610,0.261358,-0.002814,0.641064,23.398683,-19.825446,79.089456,NaN,NaN,NaN,NaN,NaN,NaN
41859,NaN,-0.449505,9.415395,11.901962,-4.810363,-4.197636,3.960426,-0.189303,4.557497,-2.460705,0.729582,0.246077,0.016265,0.637881,23.384391,-16.870088,78.811478,NaN,NaN,NaN,NaN,NaN,NaN
41860,NaN,-5.191003,11.424378,15.123136,-6.360907,-8.892730,6.514392,-0.244004,3.761974,-1.992437,0.735784,0.233027,0.031695,0.635072,23.307645,-14.438225,78.603409,NaN,NaN,NaN,NaN,NaN,NaN
41861,NaN,-8.528176,12.406589,16.997620,-7.289105,-11.972061,8.050377,-0.874395,1.676514,-1.273143,0.740551,0.224329,0.036603,0.632393,22.888036,-13.268589,78.293723,NaN,NaN,NaN,NaN,NaN,NaN
41862,NaN,-4.787209,11.216950,19.091140,-5.051559,-8.892484,10.401043,-1.883547,-0.970379,-0.813165,0.745385,0.220314,0.028000,0.628552,21.970854,-13.604362,77.626242,NaN,NaN,NaN,NaN,NaN,NaN
41863,NaN,10.118014,4.775999,18.902997,3.368346,4.426658,11.436154,-3.290819,-2.155921,0.489339,0.747649,0.214907,0.009127,0.628293,20.140874,-14.856678,77.431709,NaN,NaN,NaN,NaN,NaN,NaN
41864,NaN,12.440884,-2.138690,9.961260,7.307635,8.324500,1.843347,-2.579239,-1.347403,0.567871,0.748637,0.209557,-0.004588,0.628973,18.657949,-15.692855,77.477356,NaN,NaN,NaN,NaN,NaN,NaN
41865,NaN,0.579655,3.366241,9.226169,-0.688933,-2.018823,-0.208557,-0.006084,-0.827139,-0.897334,0.751453,0.212211,-0.006726,0.624692,18.844850,-15.976403,76.806200,NaN,NaN,NaN,NaN,NaN,NaN
41866,NaN,-2.625024,9.874375,8.320413,-7.792914,-3.909009,0.067217,-0.417474,-1.396158,-0.676572,0.753958,0.215077,-0.012522,0.620591,18.797128,-16.608536,76.148361,NaN,NaN,NaN,NaN,NaN,NaN
