// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
36326,NaN,3.496887,2.539724,10.255425,-1.265619,0.075681,1.243731,-0.398023,-0.206839,0.240202,-0.859602,-0.147954,0.135478,-0.469935,7.865738,-21.837325,55.810228,NaN,NaN,NaN,NaN,NaN,NaN
36327,NaN,3.365523,2.352442,9.282161,-1.142909,0.248055,0.269530,-0.436375,-0.375179,0.296129,-0.858982,-0.146830,0.138311,-0.470596,7.569407,-22.074243,55.954084,NaN,NaN,NaN,NaN,NaN,NaN
36328,NaN,3.277619,2.294279,9.137013,-1.198445,0.198452,0.087577,-0.616102,-0.489726,0.348883,-0.858281,-0.145161,0.142098,-0.471265,7.159579,-22.379440,56.122585,NaN,NaN,NaN,NaN,NaN,NaN
36329,NaN,4.781931,1.272446,8.249691,0.457513,1.172101,-0.275412,-0.725312,-0.300199,0.415440,-0.857616,-0.142532,0.145372,-0.472278,6.664782,-22.580135,56.349973,NaN,NaN,NaN,NaN,NaN,NaN
36330,NaN,4.033728,0.159974,7.653720,1.058099,0.265278,-1.228632,0.229688,0.202703,0.192781,-0.857157,-0.142966,0.144077,-0.473376,6.754770,-22.479064,56.476624,NaN,NaN,NaN,NaN,NaN,NaN
36331,NaN,2.679730,1.542923,8.046291,-0.839316,-0.212664,-1.236286,0.150797,0.215444,0.181351,-0.856783,-0.143047,0.142899,-0.474383,6.803064,-22.369929,56.598098,NaN,NaN,NaN,NaN,NaN,NaN
36332,NaN,2.447158,0.802274,8.003168,-0.331221,-0.738169,-1.444404,-0.436617,0.013322,0.327280,-0.856340,-0.140979,0.144091,-0.475442,6.485353,-22.385419,56.793686,NaN,NaN,NaN,NaN,NaN,NaN
36333,NaN,2.915449,-0.379163,8.581254,0.805360,-1.175527,-0.854408,-0.543241,-0.144402,0.391829,-0.855692,-0.138788,0.146249,-0.476593,6.096037,-22.493511,57.019459,NaN,NaN,NaN,NaN,NaN,NaN
36334,NaN,3.885550,-0.685568,8.994068,1.456763,-0.725641,-0.127035,-0.313223,-0.241659,0.331725,-0.854954,-0.137848,0.148239,-0.477575,5.853501,-22.652452,57.201780,NaN,NaN,NaN,NaN,NaN,NaN
36335,NaN,4.762429,-0.120603,9.173152,1.355210,0.165742,0.433183,-0.019380,-0.227925,0.245592,-0.854225,-0.138197,0.149406,-0.478414,5.799033,-22.797988,57.332405,NaN,NaN,NaN,NaN,NaN,NaN
36336,NaN,5.091704,0.592713,9.428032,0.855631,0.672915,0.863435,-0.013268,-0.132629,0.220122,-0.853622,-0.138361,0.150136,-0.479213,5.751346,-22.887754,57.453473,NaN,NaN,NaN,NaN,NaN,NaN
36337,NaN,5.508379,1.009524,9.689844,0.653811,1.109953,1.304638,-0.094080,0.060275,0.287143,-0.853058,-0.137668,0.150281,-0.480371,5.636609,-22.871106,57.628098,NaN,NaN,NaN,NaN,NaN,NaN
36338,NaN,4.572722,0.483423,8.470563,0.787187,0.602744,-0.225671,-0.050920,0.269015,0.262695,-0.852677,-0.136675,0.149415,-0.481599,5.547687,-22.733862,57.800102,NaN,NaN,NaN,NaN,NaN,NaN
36339,NaN,3.930285,0.717648,8.914480,0.218587,0.081177,-0.046642,-0.034900,0.342509,0.184260,-0.852526,-0.135633,0.148143,-0.482553,5.485645,-22.550140,57.927628,NaN,NaN,NaN,NaN,NaN,NaN
36340,NaN,3.326597,0.136758,8.890433,0.426428,-0.635294,-0.350174,-0.231635,0.322532,0.259273,-0.852309,-0.133743,0.147482,-0.483665,5.294092,-22.381626,58.099690,NaN,NaN,NaN,NaN,NaN,NaN
36341,NaN,3.020873,-0.387569,9.071224,0.699089,-1.165081,-0.340796,-0.222500,0.272224,0.221760,-0.852135,-0.132042,0.146986,-0.484589,5.118467,-22.239320,58.245015,NaN,NaN,NaN,NaN,NaN,NaN
36342,NaN,2.737931,-0.710899,8.832275,0.863527,-1.434454,-0.690881,-0.105342,0.126360,0.152762,-0.851942,-0.131242,0.146783,-0.485206,5.029366,-22.176493,58.339358,NaN,NaN,NaN,NaN,NaN,NaN
36343,NaN,2.702014,-0.682740,8.919861,0.804871,-1.473823,-0.619703,-0.050650,-0.063079,0.093384,-0.851717,-0.131179,0.147215,-0.485487,4.989393,-22.218653,58.386788,NaN,NaN,NaN,NaN,NaN,NaN
36344,NaN,2.988445,-1.052950,8.711735,1.277367,-1.360948,-0.732491,-0.097352,-0.193904,0.101177,-0.851407,-0.131229,0.148322,-0.485680,4.923357,-22.335905,58.432085,NaN,NaN,NaN,NaN,NaN,NaN
36345,NaN,3.353706,-1.306878,8.620195,1.672555,-1.180404,-0.698292,0.044477,-0.248724,0.066161,-0.851048,-0.132040,0.149295,-0.485793,4.947778,-22.482610,58.452947,NaN,NaN,NaN,NaN,NaN,NaN
36346,NaN,3.637100,-1.039948,9.029440,1.523614,-1.004056,-0.194415,0.203126,-0.294085,0.032549,-0.850629,-0.133663,0.150054,-0.485849,5.072063,-22.653646,58.450373,NaN,NaN,NaN,NaN,NaN,NaN
36347,NaN,3.976051,-0.726715,9.123452,1.406537,-0.655949,0.044580,0.251873,-0.356019,0.029585,-0.850134,-0.135643,0.150954,-0.485886,5.226384,-22.859764,58.442080,NaN,NaN,NaN,NaN,NaN,NaN
36348,NaN,4.337927,-0.734367,8.594229,1.658986,-0.220635,-0.303924,0.344301,-0.401419,0.022099,-0.849556,-0.138133,0.151817,-0.485928,5.436934,-23.091461,58.425773,NaN,NaN,NaN,NaN,NaN,NaN
36349,NaN,4.670501,-0.712984,7.869718,1.906980,0.279264,-0.838302,0.570315,-0.339803,-0.006094,-0.848929,-0.141451,0.151849,-0.486059,5.782739,-23.286284,58.394507,NaN,NaN,NaN,NaN,NaN,NaN
