// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
46644,NaN,3.633695,1.759921,8.986609,-0.173100,-0.188351,0.035905,0.004706,-0.054422,0.001641,-0.724880,-0.195338,0.091973,-0.654166,10.182209,-22.886454,82.062879,NaN,NaN,NaN,NaN,NaN,NaN
46645,NaN,3.814460,1.727700,8.974354,-0.118749,-0.027808,0.089797,-0.000071,-0.082535,0.009009,-0.724833,-0.195671,0.092241,-0.654080,10.194038,-22.935034,82.052138,NaN,NaN,NaN,NaN,NaN,NaN
46646,NaN,3.961415,1.734747,8.933045,-0.111027,0.114582,0.110819,0.011730,-0.086417,0.013802,-0.724758,-0.196050,0.092492,-0.654015,10.210819,-22.986146,82.044149,NaN,NaN,NaN,NaN,NaN,NaN
46647,NaN,4.028266,1.803702,8.863903,-0.176438,0.200122,0.085690,0.028373,-0.062061,0.012777,-0.724681,-0.196417,0.092597,-0.653976,10.237198,-23.023561,82.037934,NaN,NaN,NaN,NaN,NaN,NaN
46648,NaN,3.958722,1.986249,8.888151,-0.358494,0.133164,0.110499,0.042029,-0.038720,0.027635,-0.724552,-0.196744,0.092590,-0.654021,10.265985,-23.049185,82.043653,NaN,NaN,NaN,NaN,NaN,NaN
46649,NaN,3.962490,2.153613,8.883908,-0.520079,0.144554,0.135770,0.033287,-0.031442,0.050793,-0.724360,-0.197011,0.092604,-0.654151,10.284774,-23.073232,82.064083,NaN,NaN,NaN,NaN,NaN,NaN
46650,NaN,4.021701,2.314391,8.999980,-0.658092,0.156797,0.290404,-0.042714,-0.048628,0.065280,-0.724187,-0.197045,0.092948,-0.654284,10.256387,-23.108290,82.091767,NaN,NaN,NaN,NaN,NaN,NaN
46651,NaN,4.113788,2.201183,9.108232,-0.530699,0.184017,0.405573,-0.115286,-0.044464,0.080921,-0.724036,-0.196803,0.093525,-0.654441,10.183396,-23.142732,82.129243,NaN,NaN,NaN,NaN,NaN,NaN
46652,NaN,4.097390,2.035404,9.136206,-0.379917,0.144960,0.396933,-0.130561,0.009460,0.098503,-0.723868,-0.196314,0.093978,-0.654710,10.094099,-23.148320,82.183776,NaN,NaN,NaN,NaN,NaN,NaN
46653,NaN,4.182706,1.917752,9.123708,-0.269858,0.222863,0.399674,-0.136549,0.049723,0.110821,-0.723683,-0.195673,0.094313,-0.655057,9.997692,-23.132519,82.249933,NaN,NaN,NaN,NaN,NaN,NaN
46654,NaN,4.270381,1.865143,9.176163,-0.215947,0.284568,0.472703,-0.119249,0.088055,0.127466,-0.723445,-0.194954,0.094472,-0.655512,9.904602,-23.096456,82.330706,NaN,NaN,NaN,NaN,NaN,NaN
46655,NaN,4.150003,1.892743,9.533623,-0.228278,0.042960,0.753342,-0.079027,0.156153,0.150388,-0.723123,-0.194153,0.094272,-0.656133,9.827343,-23.024297,82.432389,NaN,NaN,NaN,NaN,NaN,NaN
46656,NaN,3.848887,1.955121,9.753359,-0.310500,-0.301191,0.844577,-0.053280,0.176700,0.166900,-0.722731,-0.193363,0.093933,-0.656846,9.759187,-22.941823,82.546543,NaN,NaN,NaN,NaN,NaN,NaN
46657,NaN,3.546788,2.074504,9.690618,-0.481087,-0.529847,0.688700,-0.070914,0.143452,0.152972,-0.722386,-0.192632,0.093754,-0.657466,9.686869,-22.876834,82.648168,NaN,NaN,NaN,NaN,NaN,NaN
46658,NaN,3.777623,2.308937,9.762360,-0.694099,-0.323300,0.879316,-0.197103,0.079030,0.189955,-0.722009,-0.191632,0.094263,-0.658099,9.535124,-22.851407,82.765931,NaN,NaN,NaN,NaN,NaN,NaN
46659,NaN,4.622735,2.430061,9.775466,-0.747904,0.457112,1.235667,-0.353356,0.029501,0.205902,-0.721704,-0.190230,0.095474,-0.658665,9.293185,-22.855225,82.888006,NaN,NaN,NaN,NaN,NaN,NaN
46660,NaN,5.559724,2.553006,9.709622,-0.820963,1.356851,1.553481,-0.499390,0.096220,0.208833,-0.721557,-0.188071,0.096933,-0.659234,8.963237,-22.820876,83.018793,NaN,NaN,NaN,NaN,NaN,NaN
46661,NaN,5.877298,2.544991,9.599521,-0.852810,1.715013,1.567178,-0.610218,0.258415,0.190974,-0.721644,-0.184994,0.098150,-0.659829,8.569600,-22.692591,83.153284,NaN,NaN,NaN,NaN,NaN,NaN
46662,NaN,5.592010,2.511324,9.254759,-0.955487,1.629984,1.126117,-0.678202,0.394780,0.174809,-0.721905,-0.181218,0.099087,-0.660451,8.135701,-22.484533,83.289341,NaN,NaN,NaN,NaN,NaN,NaN
46663,NaN,4.895655,2.583878,9.352716,-1.173306,1.010668,0.944545,-0.905185,0.457518,0.173208,-0.722392,-0.176423,0.100539,-0.660996,7.572772,-22.240077,83.427112,NaN,NaN,NaN,NaN,NaN,NaN
46664,NaN,4.073585,2.544645,9.769903,-1.295732,0.152391,0.995473,-1.302359,0.454335,0.164896,-0.723230,-0.170192,0.103310,-0.661287,6.784765,-21.994926,83.556600,NaN,NaN,NaN,NaN,NaN,NaN
46665,NaN,2.902796,1.955691,9.646649,-0.995525,-0.858134,0.364662,-1.806478,0.330517,0.120175,-0.724533,-0.162571,0.108144,-0.661005,5.724873,-21.816076,83.645365,NaN,NaN,NaN,NaN,NaN,NaN
46666,NaN,3.132369,0.562448,9.724793,0.244978,-0.709709,0.391873,-1.767761,0.629075,0.090739,-0.726002,-0.154093,0.111742,-0.660825,4.687928,-21.463384,83.729519,NaN,NaN,NaN,NaN,NaN,NaN
46667,NaN,2.466592,-0.474072,9.867757,1.076243,-1.381864,0.217868,-1.199095,0.708750,-0.078200,-0.727587,-0.147512,0.113027,-0.660365,4.017163,-21.057071,83.707523,NaN,NaN,NaN,NaN,NaN,NaN
46668,NaN,1.566723,-0.316640,9.733561,0.734243,-2.081872,-0.199003,-0.852351,0.652657,-0.239430,-0.729388,-0.142452,0.113254,-0.659450,3.580850,-20.676545,83.580893,NaN,NaN,NaN,NaN,NaN,NaN
46669,NaN,1.144522,0.055988,9.954123,0.252089,-2.458926,-0.102538,-0.849671,0.486494,-0.305315,-0.731291,-0.137991,0.114022,-0.658158,3.163903,-20.389900,83.404956,NaN,NaN,NaN,NaN,NaN,NaN
46670,NaN,1.462456,0.150449,9.498316,0.112011,-1.949351,-0.401718,-0.873590,0.273847,-0.368960,-0.733279,-0.134167,0.115606,-0.656457,2.747737,-20.224082,83.181871,NaN,NaN,NaN,NaN,NaN,NaN
46671,NaN,1.823602,0.191272,9.118483,0.038085,-1.449741,-0.625457,-0.871383,0.119294,-0.375610,-0.735182,-0.130866,0.117734,-0.654614,2.336889,-20.147976,82.949180,NaN,NaN,NaN,NaN,NaN,NaN
46672,NaN,2.114021,0.013707,8.868340,0.178509,-1.097797,-0.763971,-0.900287,0.010114,-0.369145,-0.737002,-0.127802,0.120368,-0.652692,1.907712,-20.136220,82.717713,NaN,NaN,NaN,NaN,NaN,NaN
46673,NaN,2.349193,-0.199593,8.983317,0.345362,-0.936964,-0.579006,-0.920420,-0.038091,-0.332635,-0.738669,-0.124803,0.123257,-0.650846,1.460896,-20.154092,82.507329,NaN,NaN,NaN,NaN,NaN,NaN
46674,NaN,3.117504,-0.435266,8.928822,0.600475,-0.228824,-0.367120,-0.939672,-0.044225,-0.276288,-0.740143,-0.121708,0.126271,-0.649177,0.990024,-20.178003,82.331614,NaN,NaN,NaN,NaN,NaN,NaN
46675,NaN,3.660709,-0.683890,8.319378,0.855594,0.467262,-0.750151,-1.035226,0.174336,-0.051489,-0.741066,-0.117411,0.128913,-0.648397,0.417574,-20.079461,82.294787,NaN,NaN,NaN,NaN,NaN,NaN
46676,NaN,2.859846,-0.883111,8.027042,0.901672,-0.181172,-1.295296,-0.685639,0.259826,-0.261986,-0.742504,-0.114260,0.129986,-0.647098,0.088309,-19.931997,82.129247,NaN,NaN,NaN,NaN,NaN,NaN
46677,NaN,2.721280,-0.786081,8.109123,0.746276,-0.300695,-1.260865,-0.561568,0.280159,-0.327670,-0.744088,-0.111549,0.130536,-0.645639,-0.155461,-19.773395,81.922893,NaN,NaN,NaN,NaN,NaN,NaN
46678,NaN,2.391223,-1.045528,7.846267,0.944405,-0.533384,-1.615220,-0.461072,0.294646,-0.319363,-0.745590,-0.109154,0.130718,-0.644277,-0.344769,-19.607496,81.721304,NaN,NaN,NaN,NaN,NaN,NaN
46679,NaN,2.043894,-1.287109,7.605363,1.128565,-0.792906,-1.953089,-0.360091,0.249751,-0.314899,-0.746987,-0.107280,0.130736,-0.642969,-0.476704,-19.467505,81.522191,NaN,NaN,NaN,NaN,NaN,NaN
46680,NaN,1.861823,-1.544199,7.503256,1.349290,-0.956544,-2.104626,-0.250566,0.141079,-0.349133,-0.748360,-0.106183,0.130796,-0.641541,-0.540372,-19.390599,81.302879,NaN,NaN,NaN,NaN,NaN,NaN
46681,NaN,1.737419,-1.762585,7.521251,1.540192,-1.113040,-2.126108,-0.120073,0.001997,-0.420271,-0.749797,-0.106068,0.130913,-0.639857,-0.514614,-19.393410,81.041083,NaN,NaN,NaN,NaN,NaN,NaN
46682,NaN,1.427768,-1.774809,7.721765,1.498002,-1.483174,-2.042856,0.046590,-0.136828,-0.495118,-0.751289,-0.107068,0.130983,-0.637922,-0.378956,-19.476157,80.734473,NaN,NaN,NaN,NaN,NaN,NaN
46683,NaN,0.885575,-1.712388,7.736946,1.366161,-2.011011,-2.218865,0.213867,-0.321793,-0.597095,-0.752888,-0.109353,0.131152,-0.635610,-0.125495,-19.663621,80.365791,NaN,NaN,NaN,NaN,NaN,NaN
46684,NaN,0.674135,-1.408641,7.632118,1.059103,-2.165867,-2.404923,0.324367,-0.531387,-0.712054,-0.754642,-0.112792,0.131700,-0.632810,0.216600,-19.969850,79.925397,NaN,NaN,NaN,NaN,NaN,NaN
46685,NaN,1.059973,-1.117604,7.603456,0.862711,-1.810767,-2.318593,0.407554,-0.783348,-0.826185,-0.756521,-0.117413,0.132861,-0.629475,0.634912,-20.416444,79.411059,NaN,NaN,NaN,NaN,NaN,NaN
46686,NaN,1.665171,-0.661045,7.656968,0.548331,-1.273558,-2.072183,0.495454,-1.054438,-0.992331,-0.758654,-0.123326,0.134673,-0.625379,1.146595,-21.013684,78.786684,NaN,NaN,NaN,NaN,NaN,NaN
46687,NaN,1.863982,0.099748,8.648608,-0.175621,-1.416770,-1.080959,0.455405,-1.446523,-1.086849,-0.760788,-0.130363,0.138022,-0.620611,1.669247,-21.827973,78.089636,NaN,NaN,NaN,NaN,NaN,NaN
46688,NaN,3.903014,0.403528,10.190350,-0.134669,-0.244995,1.103262,0.068877,-1.853511,-1.080842,-0.762796,-0.137180,0.144116,-0.615268,1.986609,-22.871575,77.377125,NaN,NaN,NaN,NaN,NaN,NaN
