// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B43876
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
05738,NaN,2.848516,-9.387471,-0.477384,-0.028071,-0.097375,0.008528,0.012903,-0.009840,-0.005486,-0.150394,0.352057,-0.634895,0.671078,-93.230362,-16.352603,-137.448993
05739,NaN,2.906453,-9.291190,-0.479128,-0.094272,-0.147222,-0.067294,0.013162,-0.007564,-0.010932,-0.150444,0.352108,-0.634828,0.671103,-93.224622,-16.355059,-137.440772
05740,NaN,2.884002,-9.260225,-0.540435,-0.126810,-0.090435,-0.099961,0.012232,-0.008957,-0.009379,-0.150501,0.352175,-0.634756,0.671123,-93.219373,-16.358308,-137.430444
05741,NaN,2.871758,-9.271996,-0.569565,-0.135085,-0.058628,-0.090567,0.007106,-0.005694,-0.001969,-0.150565,0.352196,-0.634728,0.671125,-93.216705,-16.355699,-137.423638
05742,NaN,2.892462,-9.327764,-0.575572,-0.140441,-0.059034,-0.030991,0.006087,-0.002085,-0.002737,-0.150617,0.352227,-0.634691,0.671132,-93.213770,-16.355260,-137.416812
05743,NaN,2.840230,-9.401761,-0.563617,-0.077949,-0.023378,0.024541,-0.002876,0.000822,0.002341,-0.150657,0.352220,-0.634708,0.671111,-93.215686,-16.350395,-137.414035
05744,NaN,2.800463,-9.463949,-0.521877,-0.007402,-0.019751,0.070674,0.004128,0.002418,0.003116,-0.150706,0.352216,-0.634693,0.671116,-93.212956,-16.346810,-137.410816
05745,NaN,2.790932,-9.537748,-0.468135,0.052042,-0.043038,0.135806,0.008156,-0.009519,0.005028,-0.150808,0.352226,-0.634670,0.671109,-93.210260,-16.340077,-137.401964
05746,NaN,2.786017,-9.589507,-0.405366,0.108778,-0.079354,0.180647,0.010280,-0.021741,0.008885,-0.150965,0.352281,-0.634626,0.671087,-93.208085,-16.332400,-137.384372
05747,NaN,2.773260,-9.631038,-0.363319,0.154546,-0.096891,0.214605,0.012863,-0.024624,0.005757,-0.151125,0.352336,-0.634577,0.671068,-93.205214,-16.324766,-137.366540
05748,NaN,2.714346,-9.640591,-0.374252,0.189828,-0.049490,0.207804,0.016585,-0.036334,0.011944,-0.151351,0.352426,-0.634506,0.671037,-93.201755,-16.314808,-137.340188
05749,NaN,2.722601,-9.654275,-0.412660,0.159808,-0.025371,0.225325,0.015351,-0.037500,0.017774,-0.151597,0.352484,-0.634460,0.670994,-93.199494,-16.299889,-137.315083
05750,NaN,2.730478,-9.668083,-0.450860,0.129979,-0.001023,0.242844,0.022104,-0.040468,0.018910,-0.151866,0.352559,-0.634381,0.670969,-93.193628,-16.285934,-137.287015
05751,NaN,2.701533,-9.718897,-0.378249,0.208242,-0.029873,0.279590,0.022092,-0.038179,0.023965,-0.152146,0.352595,-0.634323,0.670941,-93.187548,-16.267456,-137.261712
05752,NaN,2.744320,-9.722299,-0.395290,0.164580,-0.045472,0.295799,0.026225,-0.038050,0.021997,-0.152427,0.352650,-0.634236,0.670931,-93.178728,-16.251710,-137.234834
05753,NaN,2.668481,-9.654294,-0.389550,0.201958,-0.011380,0.209140,0.028116,-0.035477,0.025101,-0.152714,0.352669,-0.634162,0.670926,-93.168722,-16.232675,-137.211178
