// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B43876
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
24192,NaN,-2.580590,8.602672,-1.305851,-1.254764,0.997082,-0.879489,0.120826,-0.278528,-0.116990,0.578434,0.720048,-0.256959,-0.284460,99.791908,6.452688,-44.715388,NaN,NaN,NaN,NaN,NaN,NaN
24193,NaN,-3.295712,8.467544,-1.077444,-1.903882,1.354695,-0.966111,0.085580,-0.347613,-0.193581,0.577397,0.720037,-0.257430,-0.286164,99.821164,6.593141,-44.897918,NaN,NaN,NaN,NaN,NaN,NaN
24194,NaN,-3.623493,8.447700,-0.726628,-2.361873,1.337970,-1.000613,0.038347,-0.447459,-0.234591,0.576340,0.719796,-0.257971,-0.288404,99.816750,6.766651,-45.133176,NaN,NaN,NaN,NaN,NaN,NaN
24195,NaN,-3.649573,8.320295,-0.617539,-2.425031,1.299156,-1.131710,0.036413,-0.570925,-0.281977,0.575058,0.719426,-0.258693,-0.291227,99.802527,6.978952,-45.434105,NaN,NaN,NaN,NaN,NaN,NaN
24196,NaN,-5.384197,8.370828,-2.413893,-2.306147,3.714449,-0.551400,0.192067,-0.763256,-0.397006,0.572790,0.719362,-0.259777,-0.294865,99.864040,7.275113,-45.833193,NaN,NaN,NaN,NaN,NaN,NaN
24197,NaN,-4.244538,13.910853,-3.488960,-0.907515,2.402908,4.921703,0.727689,-1.069185,-0.331520,0.568277,0.720273,-0.262753,-0.298713,100.207132,7.566474,-46.412104,NaN,NaN,NaN,NaN,NaN,NaN
24198,NaN,7.006060,23.829683,-3.333661,6.144253,-8.022678,13.120450,0.912603,-0.738481,0.654381,0.564979,0.720875,-0.268605,-0.298310,100.667450,7.271786,-46.904253,NaN,NaN,NaN,NaN,NaN,NaN
24199,NaN,-0.946037,15.444790,-0.423180,-1.070775,-2.341968,5.451089,-0.791692,-0.109097,0.201459,0.567976,0.718187,-0.268497,-0.299198,100.203827,7.166979,-46.991317,NaN,NaN,NaN,NaN,NaN,NaN
24200,NaN,-3.347991,3.860003,0.270987,-2.626454,1.453783,-5.668994,-0.998641,-0.159972,0.056012,0.571418,0.715016,-0.267695,-0.300954,99.620098,7.148496,-47.091882,NaN,NaN,NaN,NaN,NaN,NaN
24201,NaN,-0.278450,4.103748,-1.755415,0.946533,0.526601,-5.473735,-0.299105,-0.215273,0.326056,0.572684,0.713386,-0.269064,-0.301195,99.430162,6.982041,-47.249577,NaN,NaN,NaN,NaN,NaN,NaN
24202,NaN,-0.733743,8.132641,-2.924098,1.318706,0.813859,-1.278822,0.758770,-0.222122,0.283457,0.570095,0.714824,-0.271892,-0.300154,99.846902,6.840568,-47.407340,NaN,NaN,NaN,NaN,NaN,NaN
24203,NaN,-1.410979,11.848394,-2.942194,0.658058,0.538397,2.447358,0.414721,-0.202536,0.060662,0.568421,0.715606,-0.273348,-0.300144,100.070536,6.823793,-47.532500,NaN,NaN,NaN,NaN,NaN,NaN
24204,NaN,-0.435703,9.266920,-2.226212,0.894581,-0.129449,-0.315076,-0.018220,-0.066563,-0.022028,0.568357,0.715472,-0.273471,-0.300473,100.056366,6.840249,-47.572101,NaN,NaN,NaN,NaN,NaN,NaN
24205,NaN,-1.049833,9.147222,-1.837578,0.199033,0.096319,-0.426442,-0.000308,0.059685,0.104973,0.568591,0.715405,-0.273716,-0.299964,100.059424,6.772432,-47.552770,NaN,NaN,NaN,NaN,NaN,NaN
24206,NaN,-1.519216,10.066546,-1.551074,-0.383264,0.076343,0.477913,0.005378,0.014453,0.139244,0.568795,0.715239,-0.274222,-0.299512,100.062335,6.689795,-47.562595,NaN,NaN,NaN,NaN,NaN,NaN
24207,NaN,-1.281930,10.081073,-1.306869,-0.414401,-0.249192,0.421835,-0.003431,-0.047424,0.113384,0.568906,0.714991,-0.274797,-0.299367,100.056400,6.627958,-47.604953,NaN,NaN,NaN,NaN,NaN,NaN
24208,NaN,-0.806411,10.204048,-1.091085,-0.270874,-0.755685,0.449813,0.043782,-0.023921,0.103813,0.568866,0.714925,-0.275342,-0.299100,100.079243,6.569155,-47.633007,NaN,NaN,NaN,NaN,NaN,NaN
