// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B43876
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
14833,NaN,-1.400292,8.413049,-1.244689,-0.942762,-0.017628,-1.245288,-0.098647,0.130876,0.140820,-0.364972,-0.234814,-0.688481,-0.581078,93.433381,13.277165,129.824124,NaN,NaN,NaN,NaN,NaN,NaN
14834,NaN,-1.400616,8.519819,-1.297512,-0.988975,-0.042569,-1.137858,-0.065631,0.147098,0.142556,-0.364131,-0.234799,-0.688377,-0.581735,93.414429,13.187419,129.901737,NaN,NaN,NaN,NaN,NaN,NaN
14835,NaN,-1.311046,8.613315,-1.335539,-1.075955,0.006892,-1.064319,-0.043686,0.173517,0.150479,-0.363149,-0.234773,-0.688376,-0.582360,93.411501,13.092342,129.994642,NaN,NaN,NaN,NaN,NaN,NaN
14836,NaN,-1.321966,8.736122,-1.380773,-1.106061,-0.016906,-0.938552,-0.022945,0.200750,0.160820,-0.362018,-0.234741,-0.688471,-0.582964,93.423722,12.990314,130.103070,NaN,NaN,NaN,NaN,NaN,NaN
14837,NaN,-1.324620,8.892916,-1.368151,-1.097654,0.009252,-0.784650,-0.009007,0.222188,0.165751,-0.360782,-0.234688,-0.688639,-0.583553,93.446594,12.884796,130.223885,NaN,NaN,NaN,NaN,NaN,NaN
14838,NaN,-1.210329,9.003100,-1.363537,-1.162173,0.107497,-0.701282,0.008773,0.258332,0.178708,-0.359362,-0.234606,-0.688907,-0.584146,93.483928,12.770444,130.365280,NaN,NaN,NaN,NaN,NaN,NaN
14839,NaN,-1.106513,9.130903,-1.448388,-1.288440,0.143508,-0.592336,0.009480,0.307758,0.195203,-0.357722,-0.234437,-0.689245,-0.584821,93.527668,12.644939,130.534958,NaN,NaN,NaN,NaN,NaN,NaN
14840,NaN,-1.167918,9.249929,-1.410274,-1.212797,0.131378,-0.462506,0.003666,0.342825,0.215433,-0.355907,-0.234224,-0.689602,-0.585593,93.571907,12.506368,130.724218,NaN,NaN,NaN,NaN,NaN,NaN
14841,NaN,-1.303582,9.279644,-1.333303,-1.049894,0.069491,-0.406219,-0.002414,0.374771,0.231568,-0.353941,-0.233961,-0.689976,-0.586448,93.616112,12.357408,130.931419,NaN,NaN,NaN,NaN,NaN,NaN
14842,NaN,-1.370800,9.277348,-1.185123,-0.872303,0.096560,-0.400860,-0.017393,0.406334,0.247441,-0.351834,-0.233633,-0.690340,-0.587417,93.654897,12.197937,131.156231,NaN,NaN,NaN,NaN,NaN,NaN
14843,NaN,-1.529583,9.221948,-1.116449,-0.690508,-0.007023,-0.423680,-0.029312,0.427822,0.278220,-0.349575,-0.233325,-0.690667,-0.588503,93.688595,12.020081,131.392244,NaN,NaN,NaN,NaN,NaN,NaN
14844,NaN,-1.650927,9.306059,-0.950949,-0.469795,0.005875,-0.325235,-0.033339,0.417573,0.316775,-0.347240,-0.233173,-0.690914,-0.589655,93.717596,11.820283,131.620514,NaN,NaN,NaN,NaN,NaN,NaN
14845,NaN,-1.641593,9.431305,-0.900186,-0.421949,0.045387,-0.206728,-0.031211,0.382897,0.357882,-0.344899,-0.233266,-0.691055,-0.590825,93.742547,11.598320,131.826731,NaN,NaN,NaN,NaN,NaN,NaN
14846,NaN,-1.697078,9.589681,-0.821302,-0.310883,0.059218,-0.044561,-0.024517,0.332591,0.398260,-0.342602,-0.233658,-0.691077,-0.591980,93.764284,11.354921,132.001762,NaN,NaN,NaN,NaN,NaN,NaN
14847,NaN,-1.842410,9.591668,-0.724542,-0.111805,-0.013183,-0.019491,-0.016854,0.263229,0.438739,-0.340414,-0.234406,-0.690951,-0.593093,93.781463,11.091092,132.134598,NaN,NaN,NaN,NaN,NaN,NaN
14848,NaN,-1.993304,9.545062,-0.718494,0.029452,-0.160485,-0.036651,-0.001313,0.197699,0.476810,-0.338318,-0.235506,-0.690710,-0.594136,93.799331,10.807781,132.227573,NaN,NaN,NaN,NaN,NaN,NaN
14849,NaN,-2.054810,9.449329,-0.693606,0.131930,-0.239648,-0.121552,0.030861,0.140843,0.494057,-0.336328,-0.236886,-0.690444,-0.595026,93.828921,10.516899,132.286622,NaN,NaN,NaN,NaN,NaN,NaN
14850,NaN,-2.135613,9.441422,-0.717903,0.206008,-0.348687,-0.114623,0.062432,0.096311,0.509950,-0.334404,-0.238506,-0.690173,-0.595777,93.871462,10.218453,132.318903,NaN,NaN,NaN,NaN,NaN,NaN
14851,NaN,-2.102308,9.348435,-0.746061,0.209118,-0.391802,-0.212058,0.078623,0.065711,0.519634,-0.332536,-0.240274,-0.689883,-0.596447,93.919920,9.915792,132.332789,NaN,NaN,NaN,NaN,NaN,NaN
14852,NaN,-1.955680,9.341201,-0.775093,0.131415,-0.337478,-0.244401,0.094283,0.052589,0.528769,-0.330664,-0.242139,-0.689602,-0.597059,93.975851,9.608269,132.338383,NaN,NaN,NaN,NaN,NaN,NaN
14853,NaN,-1.932920,9.247143,-0.763381,0.171873,-0.360823,-0.343335,0.090825,0.057434,0.530224,-0.328774,-0.243985,-0.689311,-0.597686,94.030197,9.299861,132.346443,NaN,NaN,NaN,NaN,NaN,NaN
14854,NaN,-1.896690,9.083531,-0.734517,0.219467,-0.372963,-0.514300,0.107708,0.074396,0.519119,-0.326834,-0.245770,-0.689108,-0.598254,94.095731,8.996965,132.364424,NaN,NaN,NaN,NaN,NaN,NaN
14855,NaN,-1.932964,9.007196,-0.709651,0.306991,-0.423103,-0.587933,0.121103,0.114744,0.495552,-0.324808,-0.247372,-0.689034,-0.598781,94.172553,8.705986,132.406352,NaN,NaN,NaN,NaN,NaN,NaN
14856,NaN,-2.061031,8.968145,-0.737464,0.413956,-0.566366,-0.607960,0.121328,0.153895,0.467914,-0.322726,-0.248761,-0.689054,-0.599308,94.252757,8.428966,132.471624,NaN,NaN,NaN,NaN,NaN,NaN
14857,NaN,-2.031369,8.907551,-0.711069,0.455597,-0.559572,-0.677278,0.111235,0.209989,0.439814,-0.320547,-0.249866,-0.689165,-0.599890,94.331682,8.165636,132.570088,NaN,NaN,NaN,NaN,NaN,NaN
14858,NaN,-1.927071,8.947372,-0.650571,0.466762,-0.458311,-0.660407,0.097993,0.262102,0.417491,-0.318269,-0.250716,-0.689344,-0.600543,94.406844,7.912537,132.699164,NaN,NaN,NaN,NaN,NaN,NaN
14859,NaN,-1.986596,8.975229,-0.644335,0.545175,-0.513394,-0.628159,0.059397,0.292037,0.372828,-0.316069,-0.251259,-0.689506,-0.601291,94.461937,7.683596,132.847149,NaN,NaN,NaN,NaN,NaN,NaN
14860,NaN,-1.977125,9.017436,-0.633554,0.577747,-0.511549,-0.591571,0.068561,0.302123,0.351518,-0.313884,-0.251711,-0.689734,-0.601985,94.522540,7.466124,133.001582,NaN,NaN,NaN,NaN,NaN,NaN
14861,NaN,-2.174526,9.206408,-0.605801,0.757356,-0.624146,-0.384524,0.068387,0.302604,0.312911,-0.311813,-0.252027,-0.690008,-0.602615,94.582738,7.270623,133.157776,NaN,NaN,NaN,NaN,NaN,NaN
14862,NaN,-2.354576,9.446510,-0.531375,0.957528,-0.681740,-0.133781,0.080824,0.298919,0.265790,-0.309879,-0.252210,-0.690369,-0.603122,94.649516,7.101944,133.313740,NaN,NaN,NaN,NaN,NaN,NaN
14863,NaN,-1.854410,9.930365,-0.949320,0.328327,-0.542837,0.313993,0.110771,0.258942,0.238194,-0.308128,-0.252463,-0.690791,-0.603429,94.730359,6.950784,133.447750,NaN,NaN,NaN,NaN,NaN,NaN
14864,NaN,-5.790774,11.756526,-1.482530,2.617407,-3.463273,2.641289,0.322821,0.253452,-0.049296,-0.306994,-0.252066,-0.692205,-0.602553,94.933772,6.963623,133.592165,NaN,NaN,NaN,NaN,NaN,NaN
14865,NaN,-4.977401,11.746821,-0.425899,2.863529,-2.131366,2.442968,0.192550,0.285585,0.001007,-0.305761,-0.251545,-0.693210,-0.602242,95.064502,6.945798,133.752581,NaN,NaN,NaN,NaN,NaN,NaN
14866,NaN,-4.492857,14.844263,1.677031,4.025609,0.113770,5.258205,0.022976,0.191505,0.177409,-0.304535,-0.251659,-0.693336,-0.602670,95.090287,6.831854,133.849843,NaN,NaN,NaN,NaN,NaN,NaN
14867,NaN,-1.629720,11.254895,-0.200752,0.775094,0.337604,1.529894,-0.098553,-0.013893,0.195046,-0.304121,-0.252268,-0.692761,-0.603286,95.032247,6.718251,133.828181,NaN,NaN,NaN,NaN,NaN,NaN
14868,NaN,-0.864316,9.242566,-1.392314,-0.565904,-0.233857,-0.445957,0.134981,-0.041055,0.218883,-0.303434,-0.253395,-0.692818,-0.603094,95.106039,6.592453,133.789660,NaN,NaN,NaN,NaN,NaN,NaN
14869,NaN,-2.875187,7.868970,-1.708307,0.624005,-2.090761,-1.545582,0.132817,-0.028290,0.062121,-0.303178,-0.253938,-0.693085,-0.602687,95.180463,6.555474,133.766445,NaN,NaN,NaN,NaN,NaN,NaN
14870,NaN,-3.867896,7.648521,-1.115270,1.748141,-2.420327,-1.701565,0.200090,0.023696,-0.111007,-0.303177,-0.253825,-0.693853,-0.601851,95.297837,6.614640,133.782125,NaN,NaN,NaN,NaN,NaN,NaN
14871,NaN,-2.445935,8.667304,-1.373251,0.580200,-1.407985,-0.830957,0.246176,0.075639,-0.075973,-0.302832,-0.253748,-0.694793,-0.600972,95.444925,6.650954,133.825901,NaN,NaN,NaN,NaN,NaN,NaN
14872,NaN,-1.868935,9.939589,-1.824657,-0.142425,-1.091009,0.405290,0.284865,0.070032,-0.045403,-0.302366,-0.253851,-0.695800,-0.599997,95.613598,6.670108,133.864849,NaN,NaN,NaN,NaN,NaN,NaN
14873,NaN,-1.566893,10.330202,-2.051094,-0.503793,-0.950773,0.780585,0.161374,0.025528,-0.050686,-0.302225,-0.253883,-0.696376,-0.599386,95.708642,6.694617,133.878608,NaN,NaN,NaN,NaN,NaN,NaN
14874,NaN,-0.955742,9.656793,-1.829404,-0.749231,-0.452092,0.023372,0.131184,-0.014473,-0.021879,-0.302177,-0.254088,-0.696764,-0.598873,95.783498,6.705070,133.867775,NaN,NaN,NaN,NaN,NaN,NaN
14875,NaN,-0.210848,9.811003,-1.402486,-0.943726,0.403665,0.047010,0.123280,-0.035518,0.041809,-0.302020,-0.254567,-0.697014,-0.598456,95.852013,6.680363,133.841157,NaN,NaN,NaN,NaN,NaN,NaN
14876,NaN,0.932155,10.131185,-1.190133,-1.566210,1.417186,0.210526,0.051761,-0.054231,0.114197,-0.301804,-0.255246,-0.696931,-0.598374,95.877819,6.615598,133.799517,NaN,NaN,NaN,NaN,NaN,NaN
14877,NaN,2.211851,10.264120,-1.239742,-2.468356,2.313322,0.204154,0.017961,-0.045769,0.205068,-0.301328,-0.256165,-0.696642,-0.598557,95.884278,6.498474,133.757350,NaN,NaN,NaN,NaN,NaN,NaN
14878,NaN,0.764926,10.223075,-1.369503,-1.554185,1.164181,0.346104,-0.065527,-0.031698,0.224084,-0.300853,-0.256982,-0.696099,-0.599077,95.843766,6.369708,133.722178,NaN,NaN,NaN,NaN,NaN,NaN
14879,NaN,-2.597346,9.720065,-1.219043,0.869621,-1.239644,0.208239,-0.098456,-0.030167,0.047197,-0.300945,-0.257129,-0.695687,-0.599447,95.785698,6.341618,133.698333,NaN,NaN,NaN,NaN,NaN,NaN
14880,NaN,-2.041374,9.447430,-1.223474,0.484366,-0.896499,-0.123534,-0.076349,-0.052596,0.126076,-0.300849,-0.257651,-0.695205,-0.599829,95.738403,6.269858,133.657089,NaN,NaN,NaN,NaN,NaN,NaN
14881,NaN,-0.701314,9.922974,-1.170956,-0.389845,0.153704,0.194946,-0.054834,-0.050171,0.279684,-0.300257,-0.258731,-0.694593,-0.600370,95.702726,6.110330,133.608472,NaN,NaN,NaN,NaN,NaN,NaN
14882,NaN,-0.845578,10.079183,-0.890334,-0.076650,0.236507,0.337965,-0.154225,-0.019457,0.240981,-0.299802,-0.259435,-0.693777,-0.601237,95.612333,5.971114,133.579856,NaN,NaN,NaN,NaN,NaN,NaN
14883,NaN,-0.841646,9.777479,-0.432610,0.259630,0.480076,-0.004697,-0.135146,0.011456,0.219846,-0.299277,-0.260001,-0.693091,-0.602044,95.534905,5.842156,133.570354,NaN,NaN,NaN,NaN,NaN,NaN
14884,NaN,-0.751821,10.055081,-0.149195,0.413740,0.751627,0.234997,-0.072526,0.056945,0.254956,-0.298408,-0.260645,-0.692614,-0.602746,95.495812,5.690689,133.585117,NaN,NaN,NaN,NaN,NaN,NaN
14885,NaN,-0.945146,10.142555,-0.148144,0.561848,0.600103,0.341661,-0.067493,0.069215,0.287739,-0.297390,-0.261373,-0.692127,-0.603493,95.460086,5.519834,133.605205,NaN,NaN,NaN,NaN,NaN,NaN
14886,NaN,-0.860795,9.740981,-0.336057,0.383446,0.455173,-0.046094,-0.016623,0.038586,0.282552,-0.296427,-0.262249,-0.691753,-0.604015,95.451797,5.353640,133.608083,NaN,NaN,NaN,NaN,NaN,NaN
14887,NaN,-0.794134,9.842481,-0.520628,0.225320,0.371187,0.065952,0.047529,0.023489,0.297596,-0.295385,-0.263319,-0.691529,-0.604317,95.479404,5.179662,133.601466,NaN,NaN,NaN,NaN,NaN,NaN
14888,NaN,-0.714729,9.924910,-0.720137,0.051057,0.286162,0.159710,0.070072,0.021314,0.285876,-0.294356,-0.264386,-0.691384,-0.604519,95.519855,5.012518,133.594139,NaN,NaN,NaN,NaN,NaN,NaN
14889,NaN,-0.616807,9.866750,-0.881611,-0.109101,0.223722,0.109431,0.073921,0.034412,0.276071,-0.293306,-0.265386,-0.691281,-0.604709,95.563243,4.850220,133.594742,NaN,NaN,NaN,NaN,NaN,NaN
14890,NaN,-0.650586,9.994267,-0.895080,-0.070549,0.191479,0.240576,0.056640,0.049023,0.251407,-0.292302,-0.266230,-0.691178,-0.604941,95.597497,4.701194,133.604963,NaN,NaN,NaN,NaN,NaN,NaN
14891,NaN,-0.581930,10.079625,-0.773334,-0.007394,0.319740,0.308241,0.029455,0.077249,0.227105,-0.291310,-0.266865,-0.691066,-0.605268,95.617592,4.564419,133.632635,NaN,NaN,NaN,NaN,NaN,NaN
14892,NaN,-0.545410,9.994183,-0.666361,0.062039,0.392816,0.210636,0.011662,0.103987,0.223442,-0.290260,-0.267379,-0.690943,-0.605686,95.628601,4.428241,133.675752,NaN,NaN,NaN,NaN,NaN,NaN
14893,NaN,-0.517172,9.820184,-0.747540,-0.002821,0.321878,0.044221,0.015808,0.110214,0.191944,-0.289278,-0.267772,-0.690882,-0.606051,95.642331,4.309646,133.724182,NaN,NaN,NaN,NaN,NaN,NaN
14894,NaN,-0.657723,9.835150,-0.842187,0.043252,0.146453,0.079163,0.067686,0.104569,0.192191,-0.288245,-0.268257,-0.690969,-0.606230,95.685398,4.191219,133.769290,NaN,NaN,NaN,NaN,NaN,NaN
14895,NaN,-0.685687,9.927387,-0.836064,0.086968,0.131736,0.172163,0.043057,0.096346,0.176908,-0.287319,-0.268679,-0.690990,-0.606459,95.714024,4.081931,133.810503,NaN,NaN,NaN,NaN,NaN,NaN
14896,NaN,-0.487271,9.804814,-0.930612,-0.105415,0.185391,0.045930,0.038350,0.088603,0.160093,-0.286477,-0.269059,-0.691007,-0.606670,95.739587,3.982665,133.848183,NaN,NaN,NaN,NaN,NaN,NaN
14897,NaN,-0.521054,9.774552,-0.992568,-0.112820,0.107376,0.024705,0.060284,0.062180,0.136559,-0.285767,-0.269469,-0.691083,-0.606735,95.776752,3.898301,133.872076,NaN,NaN,NaN,NaN,NaN,NaN
14898,NaN,-0.557963,9.865840,-1.046680,-0.109771,0.049191,0.123468,0.065131,0.040211,0.122950,-0.285169,-0.269905,-0.691161,-0.606734,95.815821,3.822959,133.884133,NaN,NaN,NaN,NaN,NaN,NaN
14899,NaN,-0.549451,9.814588,-1.022509,-0.086157,0.061254,0.069739,0.061676,0.028117,0.115385,-0.284639,-0.270347,-0.691221,-0.606717,95.852509,3.752616,133.889687,NaN,NaN,NaN,NaN,NaN,NaN
14900,NaN,-0.531244,9.710732,-0.948769,-0.036134,0.109476,-0.041946,0.071420,0.016315,0.091420,-0.284210,-0.270756,-0.691326,-0.606617,95.894381,3.696628,133.889845,NaN,NaN,NaN,NaN,NaN,NaN
14901,NaN,-0.462540,9.877623,-0.961515,-0.076018,0.168532,0.120676,0.083122,-0.000616,0.083156,-0.283848,-0.271204,-0.691454,-0.606441,95.942409,3.646342,133.880795,NaN,NaN,NaN,NaN,NaN,NaN
14902,NaN,-0.481300,9.775502,-0.986746,-0.073180,0.125647,0.023197,0.077408,-0.013984,0.067624,-0.283588,-0.271630,-0.691565,-0.606244,95.986701,3.605715,133.864982,NaN,NaN,NaN,NaN,NaN,NaN
14903,NaN,-0.476438,9.896790,-0.985467,-0.062226,0.145188,0.143197,0.074628,-0.030714,0.047178,-0.283451,-0.272033,-0.691673,-0.606006,96.028930,3.577749,133.840831,NaN,NaN,NaN,NaN,NaN,NaN
14904,NaN,-0.594335,9.856029,-1.055275,-0.024007,0.010095,0.117441,0.081447,-0.029634,0.033035,-0.283343,-0.272393,-0.691821,-0.605725,96.075122,3.557797,133.818117,NaN,NaN,NaN,NaN,NaN,NaN
14905,NaN,-0.618084,9.681999,-1.180135,-0.095557,-0.108363,-0.040534,0.102098,-0.036294,0.011326,-0.283297,-0.272727,-0.692052,-0.605332,96.133040,3.550636,133.792924,NaN,NaN,NaN,NaN,NaN,NaN
