// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
24192,NaN,-4.500832,6.329284,4.495041,-1.009246,-0.276477,-0.900489,0.599074,0.514541,0.081433,-0.125590,-0.407061,0.346302,0.835825,57.811123,36.404272,-142.328093,NaN,NaN,NaN,NaN,NaN,NaN
24193,NaN,-4.618292,6.243292,4.150102,-0.724504,-0.276847,-1.041793,0.620098,0.666129,0.099261,-0.125828,-0.410059,0.348698,0.833324,58.429935,36.560544,-141.894190,NaN,NaN,NaN,NaN,NaN,NaN
24194,NaN,-4.905889,6.162304,3.920742,-0.428739,-0.138586,-1.025748,0.644334,0.773320,0.124492,-0.126306,-0.413477,0.351173,0.830518,59.111542,36.733278,-141.381000,NaN,NaN,NaN,NaN,NaN,NaN
24195,NaN,-5.525930,6.018703,3.810971,-0.018620,0.273829,-0.801132,0.698417,0.776744,0.129455,-0.126696,-0.416912,0.353869,0.827592,59.828442,36.898503,-140.861329,NaN,NaN,NaN,NaN,NaN,NaN
24196,NaN,-6.302567,6.180231,3.773795,0.401268,0.590921,-0.239385,0.771652,0.664900,0.163904,-0.126874,-0.419871,0.357003,0.824719,60.557468,37.010490,-140.394273,NaN,NaN,NaN,NaN,NaN,NaN
24197,NaN,-7.340984,6.836593,4.570319,0.285499,1.106908,1.151310,0.814165,0.436388,0.233126,-0.126841,-0.421769,0.360589,0.822191,61.239152,37.018660,-140.045120,NaN,NaN,NaN,NaN,NaN,NaN
24198,NaN,-8.855267,8.453235,6.793007,-0.742494,1.903723,4.038001,0.703123,0.144643,0.249196,-0.126575,-0.422371,0.363935,0.820446,61.751318,36.936936,-139.873565,NaN,NaN,NaN,NaN,NaN,NaN
24199,NaN,-9.675180,9.495827,8.278433,-1.545811,2.400531,5.812925,0.500433,0.003078,0.138812,-0.126031,-0.422451,0.366296,0.819438,62.068704,36.871063,-139.830509,NaN,NaN,NaN,NaN,NaN,NaN
24200,NaN,-9.110558,8.551262,7.136299,-0.923145,2.266800,4.366955,0.441894,0.045543,0.105630,-0.125546,-0.422736,0.368325,0.818455,62.363558,36.833927,-139.771230,NaN,NaN,NaN,NaN,NaN,NaN
24201,NaN,-7.772759,7.080836,4.928240,0.125698,1.561352,1.693293,0.517346,0.066463,0.296429,-0.125725,-0.422789,0.371041,0.817173,62.744781,36.704338,-139.637148,NaN,NaN,NaN,NaN,NaN,NaN
