// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
14833,NaN,-5.464721,3.692079,4.642180,0.371881,1.286262,-1.859612,0.174977,0.725252,0.449123,0.886177,0.252645,0.331832,-0.201861,25.697530,43.639773,-15.229078,NaN,NaN,NaN,NaN,NaN,NaN
14834,NaN,-5.570908,3.807686,4.770005,0.443303,1.265091,-1.658603,0.133201,0.878067,0.440785,0.884967,0.254878,0.335018,-0.199082,26.203631,43.982846,-14.617184,NaN,NaN,NaN,NaN,NaN,NaN
14835,NaN,-5.820427,3.898372,4.845322,0.386087,1.275760,-1.399915,0.085931,0.979342,0.429304,0.883615,0.256975,0.338699,-0.196140,26.710049,44.376063,-13.969720,NaN,NaN,NaN,NaN,NaN,NaN
14836,NaN,-6.090151,3.978368,5.057556,0.383496,1.196216,-1.042411,0.042512,0.989531,0.453704,0.882298,0.258926,0.342432,-0.192998,27.216502,44.764847,-13.291570,NaN,NaN,NaN,NaN,NaN,NaN
14837,NaN,-6.356805,3.959962,5.265342,0.330444,1.038227,-0.722772,-0.003180,0.920053,0.489498,0.881171,0.260661,0.345841,-0.189704,27.705653,45.103823,-12.604900,NaN,NaN,NaN,NaN,NaN,NaN
14838,NaN,-6.650934,3.920470,5.445267,0.229193,0.883808,-0.409394,-0.024370,0.794318,0.521488,0.880295,0.262234,0.348672,-0.186393,28.173326,45.367308,-11.935247,NaN,NaN,NaN,NaN,NaN,NaN
14839,NaN,-6.849197,4.114509,5.639944,0.310559,0.892240,-0.078376,-0.043192,0.645800,0.600509,0.879761,0.263716,0.350750,-0.182891,28.634860,45.529764,-11.261272,NaN,NaN,NaN,NaN,NaN,NaN
14840,NaN,-6.992012,4.394785,5.631443,0.349307,1.084094,0.117972,-0.072572,0.452939,0.718879,0.879693,0.265097,0.351850,-0.179068,29.089058,45.559728,-10.575359,NaN,NaN,NaN,NaN,NaN,NaN
14841,NaN,-7.077248,4.575972,5.680194,0.384090,1.159900,0.276831,-0.103783,0.274156,0.827430,0.880065,0.266365,0.352035,-0.174946,29.528828,45.465372,-9.883988,NaN,NaN,NaN,NaN,NaN,NaN
14842,NaN,-6.806992,4.678810,5.372089,0.417055,1.339215,-0.059852,0.005573,0.178483,0.986055,0.880577,0.268306,0.351491,-0.170442,30.080642,45.274885,-9.121765,NaN,NaN,NaN,NaN,NaN,NaN
