// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
26665,NaN,-5.495804,3.896554,6.243118,1.144037,0.014733,-0.699281,0.459778,-0.504109,0.238946,0.854244,0.146740,0.431947,0.249312,38.603482,41.667595,47.722716,NaN,NaN,NaN,NaN,NaN,NaN
26666,NaN,-5.161223,4.047635,6.305741,1.314368,0.268037,-0.813560,0.544768,-0.253448,0.238833,0.854099,0.149925,0.431375,0.248902,38.931051,41.471032,47.736836,NaN,NaN,NaN,NaN,NaN,NaN
26667,NaN,-4.977947,4.284723,6.096212,1.187433,0.526722,-0.946182,0.592842,0.039306,0.215661,0.853305,0.152901,0.432130,0.248507,39.369773,41.413163,47.877028,NaN,NaN,NaN,NaN,NaN,NaN
26668,NaN,-5.248996,4.509670,5.902098,0.870797,0.532116,-0.774874,0.601000,0.306852,0.197492,0.851941,0.155537,0.434042,0.248218,39.891610,41.478818,48.136002,NaN,NaN,NaN,NaN,NaN,NaN
26669,NaN,-5.583257,4.752147,5.700448,0.531016,0.525358,-0.555672,0.586014,0.521673,0.184566,0.850125,0.157813,0.436857,0.248070,40.471821,41.641560,48.495034,NaN,NaN,NaN,NaN,NaN,NaN
26670,NaN,-5.775816,4.980161,5.484761,0.269199,0.593132,-0.441465,0.533132,0.693615,0.197009,0.847945,0.159675,0.440317,0.248221,41.086820,41.871294,48.950710,NaN,NaN,NaN,NaN,NaN,NaN
26671,NaN,-6.253970,5.006383,5.474179,0.104487,0.328511,-0.116135,0.459756,0.822231,0.205077,0.845512,0.161082,0.444216,0.248665,41.712079,42.149597,49.481919,NaN,NaN,NaN,NaN,NaN,NaN
26672,NaN,-6.643874,5.054107,5.302072,-0.148749,0.142590,0.074368,0.415824,0.857713,0.204338,0.843017,0.162252,0.448199,0.249227,42.330203,42.438949,50.037393,NaN,NaN,NaN,NaN,NaN,NaN
26673,NaN,-7.088216,5.148576,5.172091,-0.403256,-0.038049,0.352765,0.359894,0.827840,0.220288,0.840594,0.163257,0.451965,0.249951,42.918620,42.705187,50.592979,NaN,NaN,NaN,NaN,NaN,NaN
26674,NaN,-7.745288,5.006358,5.085481,-0.661249,-0.540851,0.684214,0.323355,0.650711,0.246969,0.838554,0.164386,0.454910,0.250721,43.437049,42.882980,51.074441,NaN,NaN,NaN,NaN,NaN,NaN
26675,NaN,-9.058055,4.673105,5.033932,-1.156801,-1.588903,1.383903,0.356249,0.281694,0.288256,0.837264,0.166209,0.456312,0.251283,43.857489,42.888638,51.382997,NaN,NaN,NaN,NaN,NaN,NaN
26676,NaN,-10.168704,4.504384,5.187566,-1.468770,-2.422498,2.127860,0.455202,-0.309915,0.362915,0.837141,0.169356,0.455293,0.251439,44.144023,42.619272,51.411945,NaN,NaN,NaN,NaN,NaN,NaN
26677,NaN,-9.107920,4.535501,5.336008,-0.895483,-1.877303,1.486459,0.560973,-0.845164,0.505054,0.837949,0.173939,0.452041,0.251489,44.348335,42.073726,51.228958,NaN,NaN,NaN,NaN,NaN,NaN
26678,NaN,-6.705411,4.380877,6.010161,0.778166,-0.763131,0.141576,0.664334,-1.017428,0.653748,0.838837,0.179501,0.448045,0.251769,44.604715,41.398195,51.033182,NaN,NaN,NaN,NaN,NaN,NaN
26679,NaN,-5.852099,4.251875,5.919873,1.094494,-0.481449,-0.542338,0.817686,-0.958448,0.686927,0.839370,0.185694,0.444443,0.251885,44.981440,40.734636,50.884360,NaN,NaN,NaN,NaN,NaN,NaN
26680,NaN,-5.162475,4.771804,5.896938,1.246397,0.224811,-0.724789,0.892957,-0.786910,0.703569,0.839391,0.192018,0.441613,0.252051,45.464190,40.133832,50.830470,NaN,NaN,NaN,NaN,NaN,NaN
26681,NaN,-4.498805,5.006431,5.841894,1.460563,0.698102,-1.048570,0.925598,-0.484059,0.688793,0.838693,0.198053,0.440093,0.252362,46.060582,39.661032,50.924276,NaN,NaN,NaN,NaN,NaN,NaN
26682,NaN,-3.943487,5.114745,5.940490,1.812453,1.004503,-1.285891,0.954608,-0.066668,0.663174,0.837051,0.203623,0.440367,0.252906,46.802755,39.362415,51.221572,NaN,NaN,NaN,NaN,NaN,NaN
26683,NaN,-4.273784,5.264882,5.726537,1.490512,0.860476,-1.105539,0.975167,0.313382,0.654860,0.834531,0.208770,0.442251,0.253748,47.679777,39.212150,51.714928,NaN,NaN,NaN,NaN,NaN,NaN
26684,NaN,-5.660994,5.132751,5.588302,0.819102,-0.155406,-0.382699,1.051143,0.522825,0.649602,0.831441,0.213950,0.445091,0.254608,48.668385,39.137729,52.316920,NaN,NaN,NaN,NaN,NaN,NaN
26685,NaN,-6.686386,5.541125,5.150087,-0.036953,-0.505186,0.270809,1.141291,0.523983,0.704581,0.828142,0.219614,0.447970,0.255485,49.723188,39.031681,52.943486,NaN,NaN,NaN,NaN,NaN,NaN
26686,NaN,-6.653986,6.057848,4.789389,-0.345865,-0.145690,0.373996,1.171528,0.454946,0.805989,0.824791,0.225708,0.450467,0.256624,50.797271,38.846556,53.574786,NaN,NaN,NaN,NaN,NaN,NaN
