// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
13458,NaN,-5.603967,1.754509,8.560158,0.394011,0.236862,0.557814,-0.631503,-0.122647,-0.247905,-0.946288,-0.051214,-0.308145,-0.083446,10.443829,35.074462,13.387593
13459,NaN,-6.051544,1.907378,8.884629,0.190875,0.350345,1.097693,-0.568393,-0.031430,-0.181374,-0.946560,-0.048304,-0.307795,-0.083388,10.047089,35.074214,13.251351
13460,NaN,-6.433513,2.218061,8.983958,-0.106967,0.639482,1.439010,-0.563014,0.025619,-0.141587,-0.946719,-0.045460,-0.307700,-0.083524,9.673632,35.100853,13.149654
13461,NaN,-6.802626,2.298674,9.129420,-0.336118,0.706244,1.775834,-0.600351,0.026747,-0.126819,-0.946870,-0.042458,-0.307594,-0.083785,9.284016,35.126843,13.057763
13462,NaN,-6.681104,2.337869,9.000152,-0.332845,0.833393,1.602209,-0.601563,0.012334,-0.124586,-0.947035,-0.039464,-0.307411,-0.084056,8.894167,35.143321,12.965933
13463,NaN,-6.044827,2.347094,8.589288,-0.082501,1.028637,0.899896,-0.621035,0.008425,-0.087225,-0.947184,-0.036431,-0.307196,-0.084532,8.507059,35.154478,12.899063
13464,NaN,-6.040370,2.053533,8.137690,-0.319190,0.805617,0.491383,-0.668806,-0.008239,-0.052983,-0.947344,-0.033237,-0.306868,-0.085240,8.106049,35.152342,12.854603
13465,NaN,-6.203547,1.698370,7.868288,-0.573936,0.484044,0.322127,-0.674056,-0.030189,-0.015878,-0.947512,-0.030079,-0.306428,-0.086126,7.714824,35.135205,12.833348
13466,NaN,-6.165558,1.341811,7.758321,-0.575019,0.191799,0.169218,-0.692065,-0.064758,0.025900,-0.947708,-0.026920,-0.305804,-0.087234,7.329197,35.094598,12.838609
13467,NaN,-6.018247,0.966259,7.834219,-0.379898,-0.100815,0.105638,-0.709205,-0.134141,0.044463,-0.947991,-0.023732,-0.304840,-0.088443,6.936917,35.013835,12.850535
13468,NaN,-5.754585,0.558772,8.015828,-0.030209,-0.402845,0.062407,-0.700811,-0.219471,0.046440,-0.948391,-0.020631,-0.303469,-0.089640,6.547552,34.883947,12.858022
13469,NaN,-5.588740,0.305736,7.995138,0.096379,-0.573221,-0.070432,-0.677690,-0.264389,0.008378,-0.948861,-0.017595,-0.301898,-0.090613,6.154008,34.731442,12.836174
13470,NaN,-5.316251,-0.070871,7.819723,0.238299,-0.850123,-0.398028,-0.659082,-0.301271,-0.022700,-0.949388,-0.014623,-0.300157,-0.091408,5.759042,34.559159,12.791924
13471,NaN,-4.912436,-0.502723,7.614629,0.479757,-1.161303,-0.824458,-0.633773,-0.330284,-0.037488,-0.949950,-0.011755,-0.298289,-0.092089,5.371789,34.371395,12.736539
13472,NaN,-4.444520,-0.862597,7.577361,0.861523,-1.389156,-1.138471,-0.582172,-0.303437,-0.045267,-0.950463,-0.009114,-0.296567,-0.092659,5.013731,34.198558,12.679415
13473,NaN,-4.152705,-1.172963,7.491130,1.073390,-1.606091,-1.386183,-0.507262,-0.227366,-0.074835,-0.950863,-0.006744,-0.295243,-0.092978,4.689864,34.070805,12.607342
13474,NaN,-4.063146,-1.387567,7.479364,1.156538,-1.767207,-1.451188,-0.423798,-0.135469,-0.082789,-0.951125,-0.004720,-0.294388,-0.093140,4.414528,33.995002,12.535893
13475,NaN,-4.385612,-1.443891,7.834699,1.092868,-1.834626,-0.972968,-0.320011,-0.046356,-0.098758,-0.951255,-0.003121,-0.294010,-0.093074,4.195036,33.971134,12.458328
13476,NaN,-4.803699,-1.184704,8.141314,0.876896,-1.614623,-0.464744,-0.209279,0.058161,-0.125173,-0.951242,-0.001962,-0.294174,-0.092721,4.031735,34.007176,12.367787
13477,NaN,-5.157190,-0.764518,8.247139,0.580820,-1.238321,-0.152171,-0.147384,0.119502,-0.104206,-0.951125,-0.001099,-0.294663,-0.092376,3.913493,34.077952,12.294523
13478,NaN,-5.441940,-0.499307,8.246843,0.312898,-1.011039,0.023689,-0.126497,0.135113,-0.056673,-0.950964,-0.000397,-0.295230,-0.092227,3.825539,34.154962,12.254391
13479,NaN,-5.616099,-0.369794,8.098969,0.074322,-0.909919,0.007554,-0.109880,0.073478,-0.002574,-0.950867,0.000117,-0.295517,-0.092311,3.766696,34.195384,12.248870
13480,NaN,-5.536598,-0.286475,8.257822,0.214998,-0.799771,0.099011,-0.078572,-0.012294,0.077908,-0.950861,0.000325,-0.295405,-0.092730,3.754371,34.183008,12.294748
