// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B43876
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
55057,NaN,-2.598614,9.425153,-0.904902,-0.031702,-0.032989,0.005818,0.013635,0.006323,-0.000414,0.577098,0.713988,-0.196613,-0.344270,95.765364,15.347871,-44.683711,NaN,NaN,NaN,NaN,NaN,NaN
55058,NaN,-2.583316,9.442552,-0.932231,-0.001254,-0.029745,0.021105,0.018557,0.009374,0.002168,0.577041,0.714044,-0.196671,-0.344216,95.777426,15.343015,-44.682630,NaN,NaN,NaN,NaN,NaN,NaN
55059,NaN,-2.623429,9.420764,-0.972639,-0.003987,0.030023,0.014737,0.013921,0.012179,-0.001860,0.576998,0.714096,-0.196694,-0.344168,95.787347,15.340438,-44.679269,NaN,NaN,NaN,NaN,NaN,NaN
55060,NaN,-2.505104,9.482748,-0.931722,0.053268,-0.095089,0.038926,0.015120,0.015347,0.000128,0.576950,0.714150,-0.196737,-0.344111,95.798459,15.335985,-44.676686,NaN,NaN,NaN,NaN,NaN,NaN
55061,NaN,-2.550194,9.442767,-0.987032,0.056082,-0.016614,0.017885,0.000131,0.028172,-0.001703,0.576972,0.714190,-0.196691,-0.344018,95.802976,15.332391,-44.663884,NaN,NaN,NaN,NaN,NaN,NaN
55062,NaN,-2.645639,9.419149,-0.967637,-0.027240,0.040821,0.018573,0.002874,0.030407,0.001627,0.576991,0.714232,-0.196667,-0.343913,95.808808,15.326402,-44.651681,NaN,NaN,NaN,NaN,NaN,NaN
55063,NaN,-2.579730,9.457578,-0.996690,0.041943,0.006189,0.040859,0.002908,0.028006,0.000282,0.577006,0.714277,-0.196633,-0.343813,95.814856,15.321683,-44.639097,NaN,NaN,NaN,NaN,NaN,NaN
55064,NaN,-2.586879,9.473769,-1.014113,0.050362,0.019160,0.059990,-0.003341,0.031408,0.001079,0.577050,0.714299,-0.196596,-0.343715,95.816657,15.315874,-44.626906,NaN,NaN,NaN,NaN,NaN,NaN
55065,NaN,-2.656917,9.417189,-1.002009,-0.013981,0.073212,0.023019,-0.005866,0.034695,0.002469,0.577107,0.714329,-0.196536,-0.343593,95.818684,15.309520,-44.610502,NaN,NaN,NaN,NaN,NaN,NaN
55066,NaN,-2.603173,9.403906,-1.003418,0.021335,0.042156,-0.003785,-0.006854,0.031898,0.008691,0.577179,0.714335,-0.196511,-0.343472,95.818408,15.299523,-44.597556,NaN,NaN,NaN,NaN,NaN,NaN
55067,NaN,-2.644521,9.417039,-1.043393,0.021793,0.095647,0.023631,-0.010015,0.033433,0.012171,0.577266,0.714341,-0.196482,-0.343331,95.817700,15.287711,-44.582485,NaN,NaN,NaN,NaN,NaN,NaN
55068,NaN,-2.648171,9.436478,-0.986640,-0.020457,0.055906,0.037685,-0.011857,0.023362,0.015760,0.577354,0.714311,-0.196509,-0.343229,95.813473,15.273896,-44.576278,NaN,NaN,NaN,NaN,NaN,NaN
55069,NaN,-2.726918,9.343919,-1.004673,-0.073661,0.147378,-0.028664,-0.005563,0.004845,0.019257,0.577409,0.714274,-0.196596,-0.343165,95.810749,15.259705,-44.578526,NaN,NaN,NaN,NaN,NaN,NaN
55070,NaN,-2.654039,9.401212,-1.017086,-0.010073,0.094226,0.008321,0.008411,-0.015946,0.030819,0.577407,0.714215,-0.196842,-0.343149,95.811818,15.239150,-44.598685,NaN,NaN,NaN,NaN,NaN,NaN
55071,NaN,-2.603268,9.457312,-1.020557,0.031395,0.050438,0.049146,-0.000307,-0.019214,0.033804,0.577444,0.714137,-0.197059,-0.343123,95.808144,15.218063,-44.616019,NaN,NaN,NaN,NaN,NaN,NaN
55072,NaN,-2.540005,9.428424,-1.004429,0.057882,0.006916,0.003232,-0.000273,-0.021614,0.032458,0.577473,0.714046,-0.197302,-0.343125,95.803459,15.197153,-44.638266,NaN,NaN,NaN,NaN,NaN,NaN
55073,NaN,-2.539728,9.500851,-0.933441,0.013134,-0.057930,0.065783,0.004027,-0.015163,0.033644,0.577498,0.713988,-0.197515,-0.343082,95.802911,15.175919,-44.653193,NaN,NaN,NaN,NaN,NaN,NaN
55074,NaN,-2.512019,9.468466,-0.940605,0.031851,-0.060666,0.028152,-0.005775,-0.018514,0.023645,0.577539,0.713891,-0.197704,-0.343105,95.794954,15.159978,-44.672917,NaN,NaN,NaN,NaN,NaN,NaN
55075,NaN,-2.567652,9.427284,-1.026188,0.049047,0.048915,0.011507,0.001360,-0.017053,0.024137,0.577556,0.713831,-0.197883,-0.343098,95.792744,15.144270,-44.688385,NaN,NaN,NaN,NaN,NaN,NaN
55076,NaN,-2.545531,9.413732,-0.977144,0.025793,0.005921,-0.012066,0.002905,-0.017985,0.025478,0.577569,0.713760,-0.198092,-0.343104,95.790031,15.127285,-44.707655,NaN,NaN,NaN,NaN,NaN,NaN
55077,NaN,-2.530604,9.466224,-1.003753,0.059378,0.002839,0.037050,0.002624,-0.018690,0.023437,0.577579,0.713701,-0.198275,-0.343104,95.788313,15.112070,-44.724046,NaN,NaN,NaN,NaN,NaN,NaN
55078,NaN,-2.599245,9.410345,-0.990875,-0.004764,0.057141,0.000019,0.000445,-0.019502,0.024183,0.577600,0.713623,-0.198471,-0.343117,95.783855,15.096159,-44.743013,NaN,NaN,NaN,NaN,NaN,NaN
55079,NaN,-2.536357,9.431025,-1.033896,0.069935,0.041110,0.007684,0.001013,-0.018082,0.028258,0.577624,0.713556,-0.198667,-0.343102,95.781242,15.078158,-44.759328,NaN,NaN,NaN,NaN,NaN,NaN
55080,NaN,-2.549025,9.414297,-1.007860,0.038863,0.038911,-0.007624,-0.001506,-0.014789,0.029649,0.577662,0.713470,-0.198880,-0.343095,95.776030,15.058433,-44.778064,NaN,NaN,NaN,NaN,NaN,NaN
55081,NaN,-2.548694,9.449507,-1.008597,0.041624,0.033004,0.026188,-0.001532,-0.012379,0.030988,0.577706,0.713402,-0.199065,-0.343054,95.772802,15.038545,-44.791171,NaN,NaN,NaN,NaN,NaN,NaN
55082,NaN,-2.553204,9.466559,-1.024788,0.049955,0.045785,0.045314,-0.002506,-0.010021,0.033721,0.577760,0.713333,-0.199252,-0.342998,95.769395,15.016907,-44.803027,NaN,NaN,NaN,NaN,NaN,NaN
55083,NaN,-2.550259,9.467424,-1.024130,0.049596,0.046134,0.045314,-0.004942,-0.013945,0.031086,0.577814,0.713253,-0.199436,-0.342966,95.763983,14.997051,-44.817059,NaN,NaN,NaN,NaN,NaN,NaN
55084,NaN,-2.517373,9.453259,-1.015726,0.062636,0.024438,0.022375,-0.001190,-0.016470,0.030334,0.577851,0.713181,-0.199631,-0.342941,95.760408,14.977714,-44.832514,NaN,NaN,NaN,NaN,NaN,NaN
55085,NaN,-2.537508,9.452772,-1.006199,0.040162,0.034401,0.026189,-0.001136,-0.021279,0.027647,0.577879,0.713102,-0.199831,-0.342941,95.756122,14.960238,-44.850663,NaN,NaN,NaN,NaN,NaN,NaN
55086,NaN,-2.555370,9.417836,-0.995618,0.014566,0.050619,-0.003813,0.004133,-0.022335,0.029577,0.577889,0.713036,-0.200050,-0.342934,95.754728,14.941667,-44.869528,NaN,NaN,NaN,NaN,NaN,NaN
55087,NaN,-2.520182,9.418967,-1.045234,0.072734,0.062842,-0.006999,0.002341,-0.032056,0.026991,0.577893,0.712950,-0.200284,-0.342971,95.750818,14.925183,-44.893992,NaN,NaN,NaN,NaN,NaN,NaN
55088,NaN,-2.528167,9.420320,-1.004112,0.035951,0.041697,-0.007624,0.012297,-0.028047,0.024636,0.577860,0.712902,-0.200516,-0.342991,95.753323,14.909756,-44.915930,NaN,NaN,NaN,NaN,NaN,NaN
55089,NaN,-2.490745,9.424044,-0.981407,0.043403,0.001312,-0.015867,0.013854,-0.036521,0.028109,0.577819,0.712840,-0.200786,-0.343029,95.755328,14.892891,-44.943091,NaN,NaN,NaN,NaN,NaN,NaN
55090,NaN,-2.478272,9.461001,-0.950875,0.031827,-0.035697,0.013515,0.009811,-0.027149,0.024682,0.577797,0.712786,-0.201011,-0.343047,95.756558,14.877387,-44.964500,NaN,NaN,NaN,NaN,NaN,NaN
55091,NaN,-2.493862,9.478514,-0.926582,0.003750,-0.044399,0.032014,0.004534,-0.018541,0.020615,0.577794,0.712736,-0.201188,-0.343052,95.756075,14.863762,-44.980607,NaN,NaN,NaN,NaN,NaN,NaN
55092,NaN,-2.519765,9.459651,-0.932815,-0.013135,-0.015743,0.021129,0.002031,-0.022787,0.024146,0.577803,0.712668,-0.201385,-0.343065,95.753525,14.848313,-44.999408,NaN,NaN,NaN,NaN,NaN,NaN
55093,NaN,-2.542692,9.456337,-0.996593,0.015124,0.046824,0.029994,0.001353,-0.019716,0.028916,0.577825,0.712598,-0.201588,-0.343053,95.750925,14.830022,-45.016698,NaN,NaN,NaN,NaN,NaN,NaN
55094,NaN,-2.570396,9.422323,-0.944917,-0.046876,0.041573,-0.000651,0.002887,-0.025781,0.033728,0.577843,0.712517,-0.201830,-0.343047,95.748281,14.809280,-45.037829,NaN,NaN,NaN,NaN,NaN,NaN
55095,NaN,-2.597856,9.401032,-1.024011,-0.012995,0.122812,-0.006485,0.004775,-0.038349,0.036548,0.577847,0.712417,-0.202120,-0.343077,95.744733,14.787706,-45.066553,NaN,NaN,NaN,NaN,NaN,NaN
55096,NaN,-2.614340,9.416354,-1.072112,0.009660,0.166700,0.017065,0.005622,-0.046468,0.049602,0.577863,0.712293,-0.202482,-0.343096,95.740325,14.759101,-45.100815,NaN,NaN,NaN,NaN,NaN,NaN
55097,NaN,-2.531640,9.457388,-1.068111,0.064407,0.100799,0.035051,0.011798,-0.035123,0.050671,0.577869,0.712204,-0.202826,-0.343066,95.741100,14.729288,-45.128466,NaN,NaN,NaN,NaN,NaN,NaN
55098,NaN,-2.481487,9.498012,-1.014568,0.060594,0.023063,0.056211,0.009922,-0.022541,0.047842,0.577890,0.712135,-0.203120,-0.343001,95.742804,14.700316,-45.148512,NaN,NaN,NaN,NaN,NaN,NaN
