// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
55057,NaN,-8.275518,-0.106335,4.775968,-0.065037,-0.103731,-0.258087,-0.282021,0.056716,0.071175,-0.187851,-0.490396,-0.120252,0.842475,-2.147245,60.630036,-156.115824,NaN,NaN,NaN,NaN,NaN,NaN
55058,NaN,-8.444446,-0.182490,4.767127,-0.018309,-0.007482,-0.113870,-0.269919,0.082219,0.077286,-0.188721,-0.490520,-0.121242,0.842066,-2.228525,60.675770,-156.039896,NaN,NaN,NaN,NaN,NaN,NaN
55059,NaN,-8.411794,-0.259664,4.758814,-0.065992,0.049635,-0.144948,-0.244342,0.101023,0.088738,-0.189566,-0.490763,-0.122125,0.841607,-2.285796,60.734096,-155.952090,NaN,NaN,NaN,NaN,NaN,NaN
55060,NaN,-8.339225,-0.396423,4.727266,-0.141467,0.163215,-0.221014,-0.190520,0.103412,0.086981,-0.190267,-0.491055,-0.122770,0.841184,-2.311612,60.791979,-155.865715,NaN,NaN,NaN,NaN,NaN,NaN
55061,NaN,-8.409815,-0.405472,4.567671,0.001251,0.242474,-0.236978,-0.147943,0.110186,0.081821,-0.190840,-0.491422,-0.123273,0.840766,-2.320857,60.855435,-155.786265,NaN,NaN,NaN,NaN,NaN,NaN
55062,NaN,-8.418639,-0.463580,4.501763,0.019950,0.318031,-0.260059,-0.114831,0.132000,0.086120,-0.191334,-0.491906,-0.123632,0.840318,-2.305289,60.929856,-155.701877,NaN,NaN,NaN,NaN,NaN,NaN
55063,NaN,-8.403121,-0.573538,4.575806,-0.107754,0.379854,-0.235450,-0.081325,0.169933,0.087829,-0.191732,-0.492591,-0.123897,0.839787,-2.272131,61.027635,-155.617705,NaN,NaN,NaN,NaN,NaN,NaN
55064,NaN,-8.593632,-0.620392,4.506939,-0.007711,0.483954,-0.101169,-0.021344,0.176335,0.079386,-0.191940,-0.493345,-0.123925,0.839292,-2.211581,61.127299,-155.542900,NaN,NaN,NaN,NaN,NaN,NaN
55065,NaN,-8.766993,-0.582603,4.317190,0.217291,0.558604,-0.041379,0.013529,0.136015,0.065938,-0.192033,-0.493965,-0.123813,0.838923,-2.144587,61.205103,-155.482294,NaN,NaN,NaN,NaN,NaN,NaN
55066,NaN,-8.903491,-0.536631,4.196113,0.381363,0.593190,0.019412,0.022012,0.069566,0.039064,-0.192029,-0.494286,-0.123654,0.838758,-2.096164,61.242493,-155.450230,NaN,NaN,NaN,NaN,NaN,NaN
55067,NaN,-8.999933,-0.499634,4.247329,0.395857,0.559599,0.128056,0.004609,0.005907,0.011231,-0.191995,-0.494317,-0.123590,0.838758,-2.086019,61.244613,-155.448686,NaN,NaN,NaN,NaN,NaN,NaN
55068,NaN,-9.017529,-0.476407,4.311823,0.366347,0.517539,0.173931,-0.015412,-0.056408,-0.008818,-0.191966,-0.494048,-0.123596,0.838922,-2.105588,61.209644,-155.468026,NaN,NaN,NaN,NaN,NaN,NaN
55069,NaN,-8.986284,-0.474119,4.516426,0.202358,0.428507,0.244728,-0.029259,-0.096414,-0.034527,-0.191886,-0.493589,-0.123689,0.839196,-2.158508,61.152203,-155.516313,NaN,NaN,NaN,NaN,NaN,NaN
55070,NaN,-8.942275,-0.493134,4.579393,0.136770,0.410294,0.236752,-0.054199,-0.085685,-0.056064,-0.191773,-0.493131,-0.123947,0.839454,-2.248069,61.099474,-155.590202,NaN,NaN,NaN,NaN,NaN,NaN
55071,NaN,-8.830150,-0.519607,4.566962,0.095038,0.412271,0.133150,-0.055880,-0.045583,-0.061588,-0.191614,-0.492842,-0.124267,0.839612,-2.345935,61.070446,-155.672457,NaN,NaN,NaN,NaN,NaN,NaN
55072,NaN,-8.673509,-0.539145,4.560841,0.027294,0.393895,-0.006271,-0.060162,0.022463,-0.067473,-0.191400,-0.492825,-0.124682,0.839609,-2.455040,61.079269,-155.764789,NaN,NaN,NaN,NaN,NaN,NaN
55073,NaN,-8.590514,-0.570335,4.531593,-0.001384,0.406129,-0.091957,-0.057349,0.100055,-0.077034,-0.191089,-0.493137,-0.125186,0.839422,-2.576268,61.133065,-155.872747,NaN,NaN,NaN,NaN,NaN,NaN
55074,NaN,-8.604258,-0.616996,4.474051,0.022366,0.459307,-0.106010,-0.047420,0.158479,-0.089831,-0.190665,-0.493689,-0.125733,0.839112,-2.708342,61.218986,-155.999518,NaN,NaN,NaN,NaN,NaN,NaN
55075,NaN,-8.622572,-0.657535,4.524065,-0.037242,0.462725,-0.064215,-0.016766,0.196956,-0.101759,-0.190089,-0.494429,-0.126219,0.838734,-2.838129,61.327316,-156.143581,NaN,NaN,NaN,NaN,NaN,NaN
55076,NaN,-8.642731,-0.713558,4.482517,-0.033479,0.517095,-0.064335,0.039251,0.203700,-0.109551,-0.189338,-0.495240,-0.126495,0.838384,-2.945359,61.438305,-156.298344,NaN,NaN,NaN,NaN,NaN,NaN
55077,NaN,-8.600081,-0.776274,4.501958,-0.109099,0.543189,-0.090310,0.108239,0.207674,-0.109350,-0.188414,-0.496138,-0.126485,0.838063,-3.013998,61.552292,-156.454021,NaN,NaN,NaN,NaN,NaN,NaN
55078,NaN,-8.597330,-0.822227,4.465809,-0.118354,0.587436,-0.108334,0.210034,0.232584,-0.110437,-0.187214,-0.497227,-0.126068,0.837749,-3.026946,61.679268,-156.613436,NaN,NaN,NaN,NaN,NaN,NaN
55079,NaN,-8.534044,-0.756980,4.216104,0.059261,0.609207,-0.283586,0.307480,0.252064,-0.085218,-0.185867,-0.498510,-0.125205,0.837416,-2.959711,61.819358,-156.744087,NaN,NaN,NaN,NaN,NaN,NaN
55080,NaN,-8.509262,-0.675040,3.910586,0.303212,0.648950,-0.450914,0.389457,0.251782,-0.066626,-0.184392,-0.499871,-0.123950,0.837117,-2.826038,61.959029,-156.852541,NaN,NaN,NaN,NaN,NaN,NaN
55081,NaN,-8.575116,-0.474141,3.588920,0.650952,0.606021,-0.547336,0.416643,0.231900,-0.053966,-0.182914,-0.501185,-0.122532,0.836864,-2.661730,62.088704,-156.943762,NaN,NaN,NaN,NaN,NaN,NaN
55082,NaN,-8.789327,-0.398844,3.537965,0.795981,0.597544,-0.382000,0.394973,0.195543,-0.060075,-0.181485,-0.502315,-0.121186,0.836694,-2.514729,62.196763,-157.040401,NaN,NaN,NaN,NaN,NaN,NaN
