// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B43876
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
59710,NaN,-0.154476,-9.316996,-2.567543,0.051890,-0.084217,-0.147660,0.142709,0.079405,-0.115352,0.003924,-0.013304,-0.797760,0.602816,-105.855318,0.560289,178.512428
59711,NaN,-0.133235,-9.436355,-2.714786,0.045385,0.039993,0.007135,0.159099,0.096620,-0.121617,0.004605,-0.013034,-0.797277,0.603455,-105.762538,0.480604,178.490584
59712,NaN,-0.370892,-9.469203,-2.895411,0.301514,0.215037,0.089311,0.177946,0.102124,-0.135615,0.005401,-0.012796,-0.796735,0.604169,-105.658789,0.392842,178.457564
59713,NaN,-0.281290,-9.459863,-2.859438,0.227470,0.203315,0.069184,0.189090,0.091232,-0.149770,0.006150,-0.012406,-0.796160,0.604928,-105.548356,0.298918,178.441655
59714,NaN,-0.125612,-9.500248,-2.719767,0.085156,0.080997,0.069304,0.194908,0.086617,-0.161767,0.006964,-0.012017,-0.795566,0.605708,-105.434727,0.199217,178.420865
59715,NaN,-0.082939,-9.406207,-2.656003,0.060093,0.066007,-0.038746,0.220734,0.091144,-0.171380,0.007779,-0.011538,-0.794893,0.606590,-105.306148,0.093360,178.408109
59716,NaN,0.002526,-9.341750,-2.574752,-0.008355,0.028260,-0.122656,0.218722,0.096769,-0.169795,0.008660,-0.011147,-0.794224,0.607461,-105.178802,-0.012217,178.382483
59717,NaN,0.051249,-9.302038,-2.552051,-0.038971,0.039074,-0.166942,0.218720,0.096449,-0.169747,0.009479,-0.010676,-0.793556,0.608330,-105.051645,-0.117747,178.368131
59718,NaN,-0.049601,-9.266625,-2.546969,0.080232,0.061430,-0.202819,0.219798,0.094103,-0.170508,0.010351,-0.010275,-0.792880,0.609203,-104.923591,-0.223208,178.343617
59719,NaN,0.100360,-9.335860,-2.478944,-0.053763,0.002371,-0.152948,0.201368,0.080607,-0.170170,0.011115,-0.009767,-0.792260,0.610005,-104.805941,-0.326304,178.336078
59720,NaN,0.024213,-9.398002,-2.427531,0.038399,-0.045896,-0.106386,0.204576,0.074248,-0.164879,0.011890,-0.009328,-0.791628,0.610816,-104.686585,-0.425647,178.321300
59721,NaN,0.176705,-9.441936,-2.362441,-0.098904,-0.096294,-0.079066,0.193718,0.077115,-0.156807,0.012596,-0.008858,-0.791029,0.611585,-104.573484,-0.521043,178.313997
59722,NaN,0.319002,-9.438176,-2.333212,-0.225811,-0.100521,-0.088302,0.195694,0.084300,-0.144913,0.013350,-0.008529,-0.790420,0.612360,-104.459081,-0.610695,178.290376
59723,NaN,0.261148,-9.407340,-2.316066,-0.153304,-0.092151,-0.122570,0.195535,0.091744,-0.133363,0.014045,-0.008198,-0.789811,0.613135,-104.344682,-0.695151,178.270859
59724,NaN,0.154704,-9.387302,-2.234612,-0.035522,-0.150543,-0.163082,0.191153,0.082550,-0.122429,0.014722,-0.007953,-0.789213,0.613892,-104.232779,-0.771977,178.244674
59725,NaN,0.254532,-9.433317,-2.261589,-0.121216,-0.114926,-0.110157,0.175951,0.076518,-0.111154,0.015285,-0.007660,-0.788662,0.614589,-104.129756,-0.841932,178.230837
59726,NaN,0.183340,-9.474409,-2.238112,-0.038600,-0.132689,-0.076772,0.177114,0.076266,-0.104371,0.015881,-0.007468,-0.788105,0.615291,-104.025843,-0.907749,178.205344
59727,NaN,0.271074,-9.488624,-2.222459,-0.115319,-0.131743,-0.065067,0.167321,0.077262,-0.097153,0.016401,-0.007232,-0.787578,0.615954,-103.927666,-0.969813,178.189145
59728,NaN,0.236077,-9.539419,-2.238386,-0.068475,-0.113117,-0.012223,0.168088,0.084675,-0.092067,0.016992,-0.007115,-0.787045,0.616620,-103.828754,-1.029854,178.157053
59729,NaN,0.190700,-9.492168,-2.273424,-0.011809,-0.052534,-0.050355,0.170849,0.089970,-0.086529,0.017533,-0.006967,-0.786503,0.617298,-103.728081,-1.087393,178.131221
59730,NaN,0.189825,-9.464111,-2.214165,-0.003240,-0.086833,-0.091557,0.166870,0.080774,-0.085368,0.018088,-0.006864,-0.785973,0.617958,-103.629822,-1.143064,178.100183
59731,NaN,0.259341,-9.427827,-2.212098,-0.063416,-0.061389,-0.125751,0.171774,0.076301,-0.083176,0.018564,-0.006688,-0.785427,0.618639,-103.528691,-1.196773,178.081314
59732,NaN,0.275079,-9.383382,-2.201912,-0.070644,-0.043589,-0.170850,0.171247,0.078169,-0.078998,0.019089,-0.006602,-0.784882,0.619316,-103.427875,-1.248437,178.050681
59733,NaN,0.241006,-9.358738,-2.203999,-0.027764,-0.020440,-0.194972,0.168548,0.074562,-0.076944,0.019538,-0.006445,-0.784344,0.619984,-103.328537,-1.298342,178.031766
59734,NaN,0.233049,-9.312167,-2.202124,-0.011625,0.004393,-0.240857,0.165158,0.069089,-0.078146,0.020025,-0.006335,-0.783817,0.620636,-103.231266,-1.348230,178.005905
59735,NaN,0.292033,-9.347655,-2.191142,-0.061658,0.003631,-0.207418,0.165776,0.059393,-0.078398,0.020419,-0.006125,-0.783288,0.621293,-103.133670,-1.396865,177.995473
59736,NaN,0.264144,-9.392997,-2.153608,-0.025752,-0.028105,-0.172423,0.165989,0.057298,-0.080388,0.020867,-0.005970,-0.782758,0.621947,-103.036045,-1.446385,177.976315
59737,NaN,0.240604,-9.466458,-2.135200,0.007305,-0.046851,-0.105550,0.175159,0.056056,-0.083228,0.021263,-0.005730,-0.782199,0.622639,-102.933097,-1.497217,177.968199
59738,NaN,0.183769,-9.440182,-2.144940,0.073546,-0.016627,-0.130443,0.170798,0.058162,-0.089554,0.021742,-0.005541,-0.781653,0.623310,-102.832696,-1.551900,177.949554
59739,NaN,0.145274,-9.515956,-2.157050,0.123717,-0.006593,-0.055023,0.167155,0.043212,-0.092226,0.022116,-0.005227,-0.781119,0.623969,-102.734523,-1.606067,177.949578
59740,NaN,0.220348,-9.496755,-2.098706,0.056039,-0.040379,-0.084549,0.163669,0.039518,-0.099056,0.022552,-0.004943,-0.780595,0.624610,-102.638497,-1.663652,177.942367
59741,NaN,0.273744,-9.592883,-2.000418,0.011545,-0.139411,-0.010626,0.163472,0.048630,-0.108591,0.022997,-0.004583,-0.780071,0.625252,-102.542380,-1.727610,177.941223
59742,NaN,0.168397,-9.534800,-2.006972,0.127354,-0.108000,-0.068931,0.167067,0.051835,-0.109367,0.023513,-0.004297,-0.779534,0.625904,-102.444212,-1.792464,177.928202
59743,NaN,0.166134,-9.464250,-2.009355,0.140105,-0.074406,-0.137361,0.164160,0.051757,-0.118592,0.024002,-0.003908,-0.779006,0.626545,-102.347649,-1.862364,177.926321
59744,NaN,0.093296,-9.464712,-2.048141,0.226823,-0.024089,-0.131143,0.151470,0.022622,-0.123680,0.024449,-0.003477,-0.778520,0.627134,-102.258980,-1.931621,177.931195
59745,NaN,0.384607,-9.474795,-2.021345,-0.052693,-0.027741,-0.117229,0.142964,0.017684,-0.126813,0.024830,-0.002951,-0.778060,0.627692,-102.175213,-2.001951,177.949184
59746,NaN,0.445967,-9.456546,-1.995395,-0.103236,-0.032840,-0.138238,0.153489,0.008782,-0.126567,0.025232,-0.002465,-0.777568,0.628287,-102.085679,-2.071173,177.961955
59747,NaN,0.503776,-9.462053,-1.966067,-0.150396,-0.046664,-0.136695,0.138494,0.006928,-0.115629,0.025536,-0.001950,-0.777123,0.628828,-102.004656,-2.133976,177.984426
59748,NaN,0.547735,-9.446151,-1.971801,-0.183848,-0.023020,-0.149177,0.137043,0.005377,-0.106939,0.025863,-0.001532,-0.776681,0.629361,-101.924550,-2.191829,177.996574
59749,NaN,0.541846,-9.451181,-1.989450,-0.167228,0.006068,-0.140650,0.135911,0.015204,-0.096981,0.026140,-0.001116,-0.776241,0.629893,-101.844760,-2.245191,178.012024
