// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
30971,NaN,-3.509533,7.826774,4.871463,0.066781,-0.019850,0.051466,-0.062151,0.080374,-0.023780,0.785527,0.334905,0.379445,0.356101,58.516280,20.953378,60.600920,NaN,NaN,NaN,NaN,NaN,NaN
30972,NaN,-3.552608,7.869353,4.869895,0.033241,-0.025026,0.100026,-0.061101,0.072698,-0.021546,0.785536,0.334524,0.379680,0.356189,58.496751,20.989530,60.627166,NaN,NaN,NaN,NaN,NaN,NaN
30973,NaN,-3.499202,7.873933,4.865051,0.052398,0.029296,0.082177,-0.064841,0.071413,-0.025181,0.785560,0.334122,0.379909,0.356269,58.474214,21.027024,60.651479,NaN,NaN,NaN,NaN,NaN,NaN
30974,NaN,-3.492233,7.812044,4.817928,0.035653,0.021848,0.007414,-0.056732,0.076902,-0.023889,0.785557,0.333745,0.380172,0.356346,58.457735,21.065597,60.679158,NaN,NaN,NaN,NaN,NaN,NaN
30975,NaN,-3.528809,7.780544,4.784170,0.001304,-0.008450,-0.020978,-0.064053,0.089121,-0.023482,0.785544,0.333318,0.380469,0.356461,58.439190,21.107561,60.713333,NaN,NaN,NaN,NaN,NaN,NaN
30976,NaN,-3.534935,7.776728,4.785853,0.002228,-0.008212,-0.020978,-0.060805,0.090574,-0.023471,0.785520,0.332901,0.380778,0.356571,58.423039,21.150047,60.748293,NaN,NaN,NaN,NaN,NaN,NaN
30977,NaN,-3.573306,7.785514,4.788530,-0.014465,-0.027787,0.001169,-0.059936,0.085714,-0.028599,0.785515,0.332486,0.381076,0.356652,58.405670,21.193489,60.779043,NaN,NaN,NaN,NaN,NaN,NaN
30978,NaN,-3.589234,7.759075,4.765829,-0.031190,-0.041293,-0.025129,-0.054050,0.080630,-0.029164,0.785509,0.332103,0.381368,0.356709,58.390889,21.235786,60.806959,NaN,NaN,NaN,NaN,NaN,NaN
30979,NaN,-3.581556,7.784713,4.832941,0.021897,-0.031028,0.025258,-0.050517,0.070688,-0.030780,0.785520,0.331748,0.381628,0.356738,58.375865,21.275809,60.829091,NaN,NaN,NaN,NaN,NaN,NaN
30980,NaN,-3.634633,7.755150,4.828447,0.004491,-0.081817,0.018899,-0.043709,0.063694,-0.028256,0.785528,0.331437,0.381869,0.356752,58.363928,21.312587,60.848424,NaN,NaN,NaN,NaN,NaN,NaN
30981,NaN,-3.620832,7.747337,4.900264,0.074447,-0.086012,0.042834,-0.042230,0.051478,-0.034699,0.785568,0.331141,0.382075,0.356718,58.349557,21.348739,60.859257,NaN,NaN,NaN,NaN,NaN,NaN
30982,NaN,-3.614395,7.726617,4.889003,0.075319,-0.082746,0.018604,-0.035273,0.038800,-0.032985,0.785617,0.330899,0.382241,0.356655,58.337167,21.380346,60.864018,NaN,NaN,NaN,NaN,NaN,NaN
30983,NaN,-3.613115,7.739754,4.873107,0.059298,-0.065022,0.020817,-0.032961,0.025359,-0.042070,0.785706,0.330671,0.382373,0.356531,58.322238,21.412278,60.858730,NaN,NaN,NaN,NaN,NaN,NaN
30984,NaN,-3.617525,7.736738,4.874623,0.060212,-0.064786,0.020813,-0.029628,0.024719,-0.040392,0.785786,0.330462,0.382507,0.356405,58.309513,21.443261,60.853706,NaN,NaN,NaN,NaN,NaN,NaN
30985,NaN,-3.610335,7.766148,4.841390,0.027301,-0.029572,0.025249,-0.028655,0.017773,-0.043869,0.785884,0.330261,0.382619,0.356253,58.295372,21.473769,60.843861,NaN,NaN,NaN,NaN,NaN,NaN
30986,NaN,-3.624105,7.740424,4.818936,0.010540,-0.043068,-0.001037,-0.031388,0.011011,-0.046894,0.786005,0.330057,0.382706,0.356082,58.278225,21.503791,60.829533,NaN,NaN,NaN,NaN,NaN,NaN
30987,NaN,-3.607501,7.742277,4.832541,0.029049,-0.026058,0.001020,-0.028901,0.008730,-0.050752,0.786133,0.329859,0.382794,0.355888,58.261393,21.534937,60.812622,NaN,NaN,NaN,NaN,NaN,NaN
30988,NaN,-3.594667,7.787612,4.782508,-0.020697,0.026656,0.007688,-0.028377,0.003467,-0.053726,0.786275,0.329667,0.382868,0.355672,58.243682,21.566005,60.792102,NaN,NaN,NaN,NaN,NaN,NaN
30989,NaN,-3.625454,7.763300,4.789940,-0.020561,-0.007342,0.003411,-0.020573,0.006426,-0.048592,0.786391,0.329509,0.382958,0.355467,58.231391,21.595408,60.774675,NaN,NaN,NaN,NaN,NaN,NaN
30990,NaN,-3.672741,7.790636,4.805016,-0.037167,-0.029907,0.049814,-0.016090,-0.005394,-0.047118,0.786518,0.329394,0.383008,0.355238,58.219773,21.620575,60.751634,NaN,NaN,NaN,NaN,NaN,NaN
30991,NaN,-3.672309,7.794499,4.848196,-0.001716,-0.033420,0.073866,-0.014651,-0.014018,-0.051108,0.786666,0.329290,0.383032,0.354979,58.206572,21.644989,60.722821,NaN,NaN,NaN,NaN,NaN,NaN
30992,NaN,-3.631953,7.761975,4.836279,0.016720,-0.010374,0.027463,-0.017068,-0.015329,-0.049725,0.786818,0.329184,0.383046,0.354726,58.192134,21.668415,60.693707,NaN,NaN,NaN,NaN,NaN,NaN
30993,NaN,-3.610544,7.770790,4.891450,0.069819,0.002849,0.053549,-0.021395,-0.007785,-0.047941,0.786960,0.329049,0.383077,0.354503,58.176639,21.693156,60.669143,NaN,NaN,NaN,NaN,NaN,NaN
30994,NaN,-3.623476,7.795348,4.847059,0.019346,0.021341,0.055959,-0.023222,-0.001066,-0.045914,0.787088,0.328900,0.383130,0.354300,58.161865,21.719024,60.648719,NaN,NaN,NaN,NaN,NaN,NaN
30995,NaN,-3.617086,7.715474,4.917027,0.105289,-0.028660,0.024848,-0.017214,-0.006771,-0.040721,0.787208,0.328793,0.383161,0.354098,58.149777,21.740560,60.627040,NaN,NaN,NaN,NaN,NaN,NaN
30996,NaN,-3.638564,7.768147,4.825888,0.003427,0.008107,0.029689,-0.010367,-0.012265,-0.034079,0.787316,0.328737,0.383172,0.353899,58.141601,21.757274,60.604583,NaN,NaN,NaN,NaN,NaN,NaN
30997,NaN,-3.856259,7.875693,4.858630,-0.101040,-0.116280,0.211276,-0.000473,-0.022388,-0.026069,0.787412,0.328752,0.383147,0.353698,58.137820,21.766944,60.579497,NaN,NaN,NaN,NaN,NaN,NaN
30998,NaN,-3.774985,7.699270,4.892956,0.019072,-0.151967,0.058829,0.012207,-0.030759,-0.021594,0.787496,0.328842,0.383106,0.353474,58.140483,21.771987,60.551410,NaN,NaN,NaN,NaN,NaN,NaN
30999,NaN,-3.701395,7.747649,4.892364,0.039171,-0.066471,0.069401,0.027776,-0.009362,-0.009315,0.787491,0.328977,0.383154,0.353305,58.157443,21.777470,60.538561,NaN,NaN,NaN,NaN,NaN,NaN
31000,NaN,-3.863135,7.760121,4.917750,-0.014176,-0.197034,0.151676,0.024016,0.004776,-0.010976,0.787468,0.329071,0.383256,0.353159,58.175061,21.788095,60.532557,NaN,NaN,NaN,NaN,NaN,NaN
31001,NaN,-3.841708,7.725595,4.890648,-0.013460,-0.190738,0.103229,0.015207,0.007271,-0.016739,0.787466,0.329113,0.383360,0.353011,58.187219,21.802255,60.525811,NaN,NaN,NaN,NaN,NaN,NaN
31002,NaN,-3.790913,7.718363,4.899587,0.022683,-0.154007,0.083063,0.009147,0.028373,-0.019957,0.787438,0.329090,0.383543,0.352897,58.199829,21.824382,60.529266,NaN,NaN,NaN,NaN,NaN,NaN
31003,NaN,-3.858420,7.692403,4.922153,0.022014,-0.225277,0.098762,0.001175,0.031071,-0.024277,0.787427,0.329020,0.383728,0.352786,58.207644,21.849402,60.532637,NaN,NaN,NaN,NaN,NaN,NaN
