// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B43876
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
53325,NaN,0.012600,9.614696,-2.224783,0.030988,-0.070678,0.055760,-0.009609,0.015437,-0.025404,0.273753,0.350007,0.699502,0.559689,102.921981,-0.504744,127.238401
53326,NaN,-0.002264,9.611104,-2.244403,0.022281,-0.093480,0.056530,-0.010480,0.010143,-0.028533,0.273822,0.349903,0.699524,0.559693,102.917020,-0.491981,127.243350
53327,NaN,0.021456,9.595306,-2.227116,0.016481,-0.065519,0.037482,-0.014285,0.007144,-0.022363,0.273888,0.349825,0.699521,0.559713,102.910027,-0.482548,127.245913
53328,NaN,0.003394,9.581951,-2.213617,0.033612,-0.072918,0.021307,-0.010154,0.005169,-0.021974,0.273956,0.349758,0.699525,0.559716,102.905288,-0.472811,127.247204
53329,NaN,0.046148,9.613284,-2.216632,0.009484,-0.035905,0.052881,-0.011581,0.001322,-0.019893,0.274031,0.349709,0.699517,0.559720,102.899874,-0.464012,127.246197
53330,NaN,0.040843,9.603764,-2.182448,0.035672,-0.020646,0.035933,-0.014857,-0.001472,-0.017235,0.274117,0.349670,0.699491,0.559734,102.892476,-0.456061,127.243235
53331,NaN,0.055130,9.617730,-2.193388,0.019281,-0.013550,0.052107,-0.013899,-0.001136,-0.019203,0.274203,0.349627,0.699472,0.559743,102.885745,-0.447333,127.240765
53332,NaN,0.066879,9.598187,-2.196463,0.004388,-0.008218,0.033836,-0.015816,-0.001811,-0.015269,0.274287,0.349596,0.699440,0.559762,102.877801,-0.440446,127.237302
53333,NaN,0.023282,9.600949,-2.198717,0.027741,-0.043777,0.036700,-0.015780,0.001566,-0.016928,0.274360,0.349550,0.699415,0.559786,102.869983,-0.433335,127.236048
53334,NaN,0.031721,9.571538,-2.169001,0.038688,-0.023051,0.001480,-0.011679,0.001244,-0.014839,0.274424,0.349517,0.699397,0.559797,102.864401,-0.427078,127.234206
53335,NaN,-0.021615,9.603953,-2.199847,0.051432,-0.079482,0.039558,-0.015846,-0.000163,-0.013572,0.274495,0.349488,0.699364,0.559822,102.856554,-0.421622,127.231557
53336,NaN,-0.029912,9.584576,-2.132581,0.103465,-0.048850,0.005653,-0.014492,-0.003073,-0.012337,0.274572,0.349473,0.699329,0.559838,102.849377,-0.416214,127.226989
53337,NaN,-0.027281,9.594708,-2.164239,0.078008,-0.064407,0.022600,-0.011451,-0.008838,-0.003265,0.274636,0.349510,0.699278,0.559847,102.844093,-0.415410,127.218179
53338,NaN,-0.054746,9.634766,-2.153736,0.108837,-0.075515,0.059128,-0.018831,-0.016345,-0.002741,0.274740,0.349559,0.699195,0.559869,102.834492,-0.413666,127.205003
53339,NaN,-0.023839,9.581665,-2.218900,0.028576,-0.097274,0.022052,-0.020782,-0.020402,0.002850,0.274844,0.349637,0.699092,0.559898,102.823914,-0.414810,127.188954
53340,NaN,-0.023783,9.582118,-2.216941,0.028916,-0.097415,0.022050,-0.019989,-0.026901,0.009251,0.274954,0.349755,0.698970,0.559922,102.813703,-0.418423,127.168366
53341,NaN,0.017572,9.603803,-2.186270,0.030682,-0.045008,0.036686,-0.017642,-0.026094,0.006859,0.275061,0.349868,0.698860,0.559936,102.804952,-0.421089,127.148628
53342,NaN,0.049880,9.631599,-2.208961,-0.002514,-0.030603,0.069051,-0.022767,-0.027844,0.010092,0.275176,0.349988,0.698728,0.559969,102.793160,-0.425059,127.127371
53343,NaN,0.063914,9.612272,-2.211161,-0.017366,-0.025280,0.050788,-0.026493,-0.019064,0.012997,0.275257,0.350090,0.698593,0.560035,102.779318,-0.432054,127.110784
53344,NaN,0.104234,9.576899,-2.197156,-0.038428,0.008213,0.013492,-0.026915,-0.009135,0.011544,0.275310,0.350158,0.698472,0.560116,102.765082,-0.439208,127.099796
53345,NaN,0.066578,9.589719,-2.231550,-0.040955,-0.042738,0.033299,-0.019072,-0.003147,0.010866,0.275328,0.350218,0.698383,0.560181,102.755425,-0.447034,127.092376
53346,NaN,0.091683,9.621367,-2.163094,0.001891,0.019577,0.049245,-0.025423,0.001476,0.006159,0.275357,0.350239,0.698290,0.560269,102.741994,-0.452533,127.087986
53347,NaN,0.077128,9.584573,-2.173640,-0.005281,-0.005020,0.015570,-0.022680,-0.000967,0.006966,0.275385,0.350275,0.698201,0.560345,102.730258,-0.458459,127.082281
53348,NaN,0.051849,9.601158,-2.187529,0.001225,-0.033301,0.034601,-0.021320,0.001152,0.008245,0.275401,0.350309,0.698116,0.560421,102.719177,-0.465084,127.077517
