// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B43876
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
38669,NaN,-0.074812,10.223380,0.705644,-0.530591,0.069414,0.421308,0.170283,-0.258232,-0.147062,-0.342644,-0.353364,0.604196,0.626639,88.844182,1.651270,-121.042426
38670,NaN,-0.471351,10.403759,0.477010,-0.151688,0.284187,0.607682,0.189085,-0.162664,-0.120574,-0.341434,-0.353513,0.604881,0.626555,88.951182,1.715514,-121.140254
38671,NaN,-0.510662,10.371371,0.302831,-0.002805,0.230366,0.573106,0.173212,-0.077144,-0.086149,-0.340629,-0.353788,0.605428,0.626309,89.049424,1.759756,-121.188633
38672,NaN,-0.548946,10.093769,0.348026,-0.041501,0.300047,0.297449,0.207649,-0.044058,-0.068892,-0.339906,-0.354182,0.606059,0.625869,89.169030,1.795809,-121.217787
38673,NaN,-0.106122,9.921216,0.355611,-0.298120,-0.062021,0.110794,0.228180,-0.024480,-0.057653,-0.339251,-0.354628,0.606737,0.625314,89.299637,1.824364,-121.235570
38674,NaN,-0.028800,9.757872,0.274749,-0.291433,-0.155876,-0.056505,0.264342,0.014819,-0.050105,-0.338664,-0.355245,0.607477,0.624563,89.452786,1.850156,-121.230689
38675,NaN,-0.185506,9.880824,0.134308,-0.116934,-0.088832,0.069696,0.286684,0.025127,-0.064108,-0.338035,-0.355964,0.608240,0.623751,89.617821,1.882711,-121.219915
38676,NaN,-0.219295,10.179243,-0.023975,0.005395,-0.140980,0.367965,0.276737,0.092474,-0.049808,-0.337661,-0.356842,0.608885,0.622822,89.779554,1.908539,-121.170371
38677,NaN,-0.618503,9.897243,-0.028509,0.194546,0.215508,0.099650,0.232421,0.117653,-0.074518,-0.337376,-0.357787,0.609302,0.622026,89.915304,1.947131,-121.106389
38678,NaN,-0.404072,9.930298,-0.178872,0.187280,-0.038567,0.125595,0.264499,0.070854,-0.055594,-0.336940,-0.358594,0.609933,0.621180,90.069663,1.976019,-121.069107
38679,NaN,-0.330347,10.144416,-0.208714,0.144957,-0.113376,0.337580,0.271618,0.073563,-0.058006,-0.336500,-0.359417,0.610574,0.620312,90.227095,2.004912,-121.030217
38680,NaN,-0.380585,9.887048,-0.303495,0.233557,-0.103895,0.083033,0.212089,0.066942,-0.063326,-0.336120,-0.360145,0.611032,0.619644,90.351392,2.038047,-120.995004
38681,NaN,-0.345976,9.859176,-0.380655,0.260686,-0.165407,0.055067,0.235251,0.069549,-0.059512,-0.335728,-0.360898,0.611562,0.618895,90.487997,2.067648,-120.958274
38682,NaN,-0.281459,10.128363,-0.290159,0.118913,-0.173306,0.321557,0.249264,0.096253,-0.066062,-0.335361,-0.361787,0.612080,0.618063,90.634249,2.102020,-120.906083
38683,NaN,-0.101718,9.890770,-0.145876,-0.115298,-0.240082,0.076093,0.245197,0.085858,-0.087323,-0.334913,-0.362691,0.612561,0.617299,90.776975,2.147265,-120.859643
38684,NaN,0.015571,10.117486,-0.107150,-0.245384,-0.318424,0.297384,0.341342,0.134101,-0.091287,-0.334416,-0.363926,0.613250,0.616155,90.976901,2.195467,-120.785341
38685,NaN,-0.398877,10.245590,-0.055494,-0.109285,0.069790,0.439992,0.200770,0.153078,-0.046018,-0.334381,-0.364835,0.613555,0.615333,91.095738,2.216056,-120.700535
38686,NaN,-0.372646,10.223415,-0.096424,-0.103394,0.035113,0.417387,0.144690,0.181061,0.005219,-0.334682,-0.365589,0.613734,0.614544,91.184049,2.208099,-120.600191
38687,NaN,-0.515804,10.059036,-0.155805,0.019144,0.140127,0.259776,0.048854,0.187159,0.043219,-0.335303,-0.366074,0.613676,0.613974,91.216532,2.176930,-120.496850
38688,NaN,-0.557157,9.614790,-0.369943,0.234009,0.084806,-0.177881,0.138140,0.174770,0.004140,-0.335592,-0.366799,0.613841,0.613217,91.300885,2.169462,-120.400117
