// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
30653,NaN,-4.681406,8.198095,-2.161053,0.399808,-0.207735,-0.138419,0.119742,-0.068215,-0.089759,0.447540,0.262799,0.746342,0.416675,106.393478,26.681589,121.081922
30654,NaN,-4.880428,8.425091,-2.085338,0.565701,-0.198387,0.126627,0.096705,-0.006064,-0.107527,0.447692,0.262592,0.746718,0.415969,106.464527,26.752614,121.099349
30655,NaN,-4.747176,8.614465,-2.157211,0.444408,-0.010573,0.247165,0.007492,0.040830,-0.148431,0.447866,0.261944,0.747065,0.415566,106.501177,26.837368,121.152901
30656,NaN,-4.248191,8.680119,-2.440053,-0.039052,0.309747,0.149641,-0.070969,0.154317,-0.162164,0.447751,0.260824,0.747522,0.415573,106.525419,26.912264,121.279213
30657,NaN,-4.303904,8.746779,-2.503549,-0.072165,0.287465,0.247614,-0.129829,0.233953,-0.135831,0.447356,0.259513,0.747997,0.415963,106.536295,26.958597,121.449493
30658,NaN,-4.417619,8.751088,-2.551960,-0.067425,0.188149,0.314970,-0.205250,0.241282,-0.086528,0.446932,0.258194,0.748268,0.416753,106.501872,26.977767,121.615692
30659,NaN,-4.455863,8.528416,-2.585489,-0.091859,0.027242,0.150452,-0.254081,0.169905,-0.050339,0.446757,0.257057,0.748225,0.417719,106.416247,26.987380,121.730872
30660,NaN,-4.206432,8.420003,-2.638167,-0.270034,0.134004,-0.042347,-0.224732,0.073274,-0.042607,0.446894,0.256208,0.748020,0.418461,106.320065,27.009922,121.785443
30661,NaN,-3.946744,8.499823,-2.573824,-0.348365,0.393703,-0.108463,-0.166626,0.005780,-0.035592,0.447188,0.255663,0.747774,0.418919,106.237626,27.038371,121.796786
30662,NaN,-3.714148,8.535210,-2.492189,-0.398929,0.617336,-0.204595,-0.147426,-0.062016,-0.005251,0.447653,0.255409,0.747380,0.419282,106.144697,27.062123,121.761017
30663,NaN,-3.528522,8.438950,-2.513130,-0.517628,0.694288,-0.366409,-0.120268,-0.097093,0.043199,0.448108,0.255479,0.746897,0.419613,106.053100,27.063425,121.694370
30664,NaN,-3.539936,8.306745,-2.428196,-0.446138,0.643512,-0.495170,-0.063786,-0.104744,0.102911,0.448398,0.255905,0.746443,0.419850,105.987311,27.034273,121.612898
30665,NaN,-3.752778,8.286624,-2.247167,-0.188573,0.534082,-0.459591,-0.003255,-0.102328,0.148711,0.448500,0.256648,0.746060,0.419970,105.953455,26.977883,121.524071
30666,NaN,-4.025060,8.296373,-2.093473,0.076980,0.382394,-0.364864,0.030502,-0.114347,0.180587,0.448541,0.257595,0.745682,0.420017,105.932976,26.907351,121.423072
30667,NaN,-4.297045,8.300437,-1.994523,0.295487,0.204249,-0.262247,0.035859,-0.119874,0.190336,0.448569,0.258617,0.745287,0.420061,105.913648,26.830647,121.316260
30668,NaN,-4.554347,8.151863,-1.920067,0.484614,-0.051457,-0.291968,0.050045,-0.104124,0.193156,0.448519,0.259634,0.744955,0.420075,105.906533,26.751531,121.219541
30669,NaN,-4.747486,8.085983,-1.916281,0.584683,-0.243037,-0.263188,0.086474,-0.068120,0.189290,0.448292,0.260652,0.744783,0.419992,105.931010,26.667753,121.145127
30670,NaN,-5.044613,8.142666,-1.842281,0.801037,-0.422266,-0.100574,0.122975,-0.005319,0.186121,0.447794,0.261598,0.744833,0.419847,105.993801,26.577023,121.110594
30671,NaN,-5.409596,8.181380,-1.790306,1.033624,-0.670568,0.081039,0.125518,0.054249,0.177362,0.447083,0.262399,0.745028,0.419759,106.074575,26.480289,121.113829
30672,NaN,-5.628516,8.260881,-1.850673,1.101815,-0.828268,0.259417,0.120592,0.086458,0.147135,0.446327,0.263001,0.745328,0.419654,106.164204,26.396503,121.142417
30673,NaN,-5.575223,8.437681,-2.010828,0.955709,-0.762811,0.425756,0.079211,0.108904,0.067572,0.445703,0.263176,0.745693,0.419558,106.242610,26.351678,121.198336
30674,NaN,-5.266485,8.615269,-2.419661,0.465455,-0.592293,0.543278,0.002970,0.168456,-0.038940,0.445185,0.262650,0.746173,0.419585,106.301831,26.357002,121.310322
30675,NaN,-4.969477,8.819645,-2.796238,0.004808,-0.400431,0.682093,-0.046226,0.234346,-0.110765,0.444633,0.261618,0.746785,0.419725,106.356384,26.389752,121.474976
30676,NaN,-4.800940,8.961071,-2.848064,-0.114475,-0.210385,0.742118,-0.112853,0.267132,-0.138471,0.444106,0.260254,0.747370,0.420091,106.384298,26.433685,121.665541
30677,NaN,-4.491475,9.006075,-2.572273,-0.021667,0.165217,0.573435,-0.230022,0.254753,-0.166703,0.443832,0.258553,0.747712,0.420821,106.343651,26.494229,121.853622
30678,NaN,-4.186920,8.624532,-2.885399,-0.465338,0.078006,0.188098,-0.368556,0.177434,-0.165843,0.444027,0.256707,0.747589,0.421962,106.203027,26.567906,121.994071
30679,NaN,-3.669736,8.263921,-3.057186,-0.888525,0.214697,-0.311628,-0.302499,0.141306,-0.157811,0.444250,0.255117,0.747510,0.422831,106.089505,26.642335,122.110486
30680,NaN,-3.415230,8.167550,-3.364404,-1.297139,0.234185,-0.434283,-0.146886,0.049578,-0.102688,0.444502,0.254267,0.747487,0.423118,106.035747,26.701970,122.160822
30681,NaN,-2.953991,8.740093,-2.702058,-0.938478,1.150179,-0.314648,-0.003056,0.018455,-0.060098,0.444593,0.253970,0.747642,0.422927,106.052225,26.741848,122.184115
30682,NaN,-2.910134,8.941671,-2.239837,-0.557084,1.477807,-0.276180,-0.095229,-0.001605,-0.020218,0.444797,0.253651,0.747509,0.423139,106.007341,26.764193,122.188271
30683,NaN,-3.167326,8.357135,-2.028469,-0.260815,1.064092,-0.713897,-0.200476,0.009159,0.038937,0.444964,0.253308,0.747099,0.423893,105.900426,26.750941,122.187996
30684,NaN,-3.436222,7.914276,-1.901908,-0.029901,0.676193,-1.003459,-0.097650,0.011630,0.090409,0.444886,0.253369,0.746850,0.424377,105.849063,26.710254,122.180838
30685,NaN,-3.785028,7.951401,-1.797658,0.230061,0.464204,-0.839708,0.006002,0.015882,0.158631,0.444511,0.253915,0.746741,0.424635,105.852881,26.630056,122.164099
30686,NaN,-4.081982,8.097275,-1.593030,0.562299,0.385818,-0.631124,0.041586,0.070128,0.210493,0.443784,0.254609,0.746764,0.424939,105.888033,26.514022,122.171964
30687,NaN,-4.626347,7.999540,-1.634803,0.801960,-0.106875,-0.463159,0.054172,0.158869,0.224899,0.442671,0.255208,0.746989,0.425344,105.953607,26.374691,122.231293
30688,NaN,-5.211641,8.084913,-1.672238,1.072829,-0.535372,-0.123222,0.096877,0.210342,0.232708,0.441301,0.255809,0.747410,0.425669,106.056693,26.224255,122.321059
30689,NaN,-5.557418,8.311839,-1.736094,1.212322,-0.720671,0.237010,0.121289,0.195566,0.223181,0.439968,0.256470,0.747856,0.425867,106.169810,26.079728,122.402341
