// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
11839,NaN,-2.509966,6.936979,6.544275,-0.107698,-0.048587,0.048103,-0.000732,-0.001484,0.020753,0.908524,0.373778,0.167607,0.082356,46.770502,14.062733,16.465369,NaN,NaN,NaN,NaN,NaN,NaN
11840,NaN,-2.500982,6.954728,6.528904,-0.106548,-0.024816,0.048234,-0.002530,-0.008429,0.020970,0.908514,0.373830,0.167531,0.082379,46.774949,14.052859,16.464577,NaN,NaN,NaN,NaN,NaN,NaN
11841,NaN,-2.423314,6.922390,6.490107,-0.048617,-0.001567,-0.019269,-0.008438,-0.001472,0.024427,0.908514,0.373836,0.167500,0.082423,46.775272,14.047533,16.467837,NaN,NaN,NaN,NaN,NaN,NaN
11842,NaN,-2.475172,6.933015,6.515809,-0.088473,-0.025868,0.017899,-0.007163,0.013656,0.024213,0.908493,0.373860,0.167516,0.082505,46.779688,14.044971,16.477861,NaN,NaN,NaN,NaN,NaN,NaN
11843,NaN,-2.511774,6.920279,6.561286,-0.105060,-0.074645,0.047999,-0.013387,0.021109,0.021867,0.908484,0.373833,0.167590,0.082584,46.779302,14.049562,16.489805,NaN,NaN,NaN,NaN,NaN,NaN
11844,NaN,-2.572770,6.897095,6.584189,-0.152448,-0.123051,0.061635,-0.012303,0.026062,0.025440,0.908462,0.373830,0.167658,0.082699,46.782191,14.051355,16.505665,NaN,NaN,NaN,NaN,NaN,NaN
11845,NaN,-2.579457,6.895518,6.618441,-0.145062,-0.147936,0.084919,-0.016056,0.021110,0.015501,0.908460,0.373784,0.167744,0.082751,46.779648,14.058617,16.515036,NaN,NaN,NaN,NaN,NaN,NaN
11846,NaN,-2.556019,6.905042,6.641610,-0.114147,-0.149392,0.101367,-0.017665,0.024337,0.011929,0.908455,0.373746,0.167827,0.082806,46.777961,14.065374,16.524689,NaN,NaN,NaN,NaN,NaN,NaN
11847,NaN,-2.533595,6.898174,6.646613,-0.089724,-0.150110,0.094420,-0.020985,0.025829,0.010920,0.908460,0.373673,0.167940,0.082851,46.772638,14.076404,16.534243,NaN,NaN,NaN,NaN,NaN,NaN
11848,NaN,-2.504593,6.892415,6.617826,-0.072115,-0.126575,0.064193,-0.018725,0.021110,0.009133,0.908462,0.373629,0.168013,0.082888,46.769733,14.083064,16.541376,NaN,NaN,NaN,NaN,NaN,NaN
11849,NaN,-2.505414,6.891271,6.618706,-0.071089,-0.126765,0.064198,-0.022075,0.020868,0.007340,0.908474,0.373550,0.168110,0.082908,46.762903,14.093651,16.547322,NaN,NaN,NaN,NaN,NaN,NaN
11850,NaN,-2.498297,6.923401,6.622536,-0.062962,-0.103302,0.087733,-0.023161,0.015913,0.003762,0.908490,0.373483,0.168168,0.082915,46.756383,14.100515,16.550043,NaN,NaN,NaN,NaN,NaN,NaN
11851,NaN,-2.474970,6.932428,6.646200,-0.031581,-0.104337,0.104173,-0.019119,0.018372,0.010242,0.908499,0.373421,0.168250,0.082940,46.751270,14.108903,16.556097,NaN,NaN,NaN,NaN,NaN,NaN
11852,NaN,-2.498919,6.937411,6.642576,-0.054398,-0.104442,0.111133,-0.015056,0.020594,0.008244,0.908494,0.373393,0.168324,0.082969,46.750328,14.115734,16.562646,NaN,NaN,NaN,NaN,NaN,NaN
11853,NaN,-2.529643,6.941304,6.672620,-0.070409,-0.128805,0.141362,-0.015029,0.022326,0.009026,0.908492,0.373346,0.168427,0.082994,46.747853,14.126167,16.569904,NaN,NaN,NaN,NaN,NaN,NaN
11854,NaN,-2.546478,6.963977,6.653014,-0.092614,-0.104497,0.148468,-0.007732,0.017852,0.005691,0.908476,0.373351,0.168496,0.083000,46.750569,14.132987,16.574240,NaN,NaN,NaN,NaN,NaN,NaN
