// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B43876
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
60223,NaN,-1.010933,9.777193,-0.601049,-0.000549,-0.034548,0.034930,-0.005932,0.005207,-0.000136,0.169838,0.252913,-0.682002,-0.664879,93.353940,6.007191,-144.972471,NaN,NaN,NaN,NaN,NaN,NaN
60224,NaN,-1.023301,9.769462,-0.581056,-0.000525,-0.010871,0.027385,-0.001722,0.001126,-0.002722,0.169833,0.252892,-0.682012,-0.664878,93.354255,6.005786,-144.974787,NaN,NaN,NaN,NaN,NaN,NaN
60225,NaN,-1.023643,9.769443,-0.580773,-0.000235,-0.010396,0.027386,-0.004670,0.004478,-0.004622,0.169833,0.252882,-0.682008,-0.664885,93.353165,6.005307,-144.975731,NaN,NaN,NaN,NaN,NaN,NaN
60226,NaN,-1.024141,9.769412,-0.580408,0.000049,-0.009906,0.027386,-0.003895,0.005967,-0.006197,0.169831,0.252883,-0.682005,-0.664889,93.352704,6.005655,-144.975853,NaN,NaN,NaN,NaN,NaN,NaN
60227,NaN,-0.992012,9.778212,-0.586571,-0.023730,-0.033513,0.033119,-0.002669,0.003741,-0.007020,0.169818,0.252880,-0.682006,-0.664892,93.352724,6.006571,-144.977140,NaN,NaN,NaN,NaN,NaN,NaN
60228,NaN,-1.013347,9.777032,-0.599611,0.000907,-0.032178,0.034938,-0.002101,0.007835,-0.010804,0.169807,0.252905,-0.682000,-0.664891,93.353249,6.009454,-144.975728,NaN,NaN,NaN,NaN,NaN,NaN
60229,NaN,-1.006082,9.770298,-0.566625,-0.023395,-0.009349,0.025572,-0.001649,0.004120,-0.010051,0.169784,0.252915,-0.682000,-0.664893,93.353888,6.012091,-144.976695,NaN,NaN,NaN,NaN,NaN,NaN
60230,NaN,-1.015434,9.776825,-0.599459,0.001464,-0.031231,0.034941,-0.000099,0.007097,-0.013202,0.169761,0.252951,-0.681998,-0.664888,93.355656,6.016545,-144.975297,NaN,NaN,NaN,NaN,NaN,NaN
60231,NaN,-1.037148,9.775603,-0.612402,0.026084,-0.029897,0.036756,-0.006640,0.003394,-0.012347,0.169734,0.252962,-0.681979,-0.664909,93.353399,6.020520,-144.976604,NaN,NaN,NaN,NaN,NaN,NaN
60232,NaN,-1.021129,9.760120,-0.637567,0.028575,-0.060148,0.021167,-0.002428,-0.000686,-0.014933,0.169681,0.252978,-0.681974,-0.664923,93.353463,6.026327,-144.979481,NaN,NaN,NaN,NaN,NaN,NaN
60233,NaN,-1.072609,9.766488,-0.605217,0.050695,-0.004880,0.031014,-0.003732,-0.004772,-0.013239,0.169620,0.252968,-0.681971,-0.664946,93.352381,6.031086,-144.985455,NaN,NaN,NaN,NaN,NaN,NaN
60234,NaN,-1.032865,9.768617,-0.578321,0.002252,-0.006120,0.027389,-0.004507,-0.006261,-0.011664,0.169562,0.252954,-0.681967,-0.664969,93.350992,6.035333,-144.991394,NaN,NaN,NaN,NaN,NaN,NaN
60235,NaN,-1.034142,9.768512,-0.577820,0.002543,-0.005645,0.027389,-0.004713,-0.003656,-0.013874,0.169504,0.252948,-0.681959,-0.664995,93.349417,6.040418,-144.996704,NaN,NaN,NaN,NaN,NaN,NaN
60236,NaN,-1.045770,9.721029,-0.602567,0.031184,-0.019355,-0.017087,-0.002670,0.000421,-0.013480,0.169459,0.252955,-0.681954,-0.665009,93.349069,6.044934,-144.999740,NaN,NaN,NaN,NaN,NaN,NaN
60237,NaN,-1.036478,9.768303,-0.577164,0.003172,-0.004703,0.027390,-0.003196,0.001141,-0.006903,0.169438,0.252943,-0.681955,-0.665017,93.348629,6.045871,-145.002526,NaN,NaN,NaN,NaN,NaN,NaN
60238,NaN,-1.040584,9.751735,-0.615783,0.030027,-0.034104,0.013618,-0.001156,0.001902,-0.012967,0.169398,0.252957,-0.681955,-0.665022,93.349450,6.050232,-145.004565,NaN,NaN,NaN,NaN,NaN,NaN
60239,NaN,-1.059006,9.766989,-0.589858,0.028086,-0.002901,0.029198,-0.006597,0.008204,-0.009558,0.169396,0.252974,-0.681936,-0.665035,93.347499,6.052451,-145.003199,NaN,NaN,NaN,NaN,NaN,NaN
60240,NaN,-1.027130,9.775831,-0.595727,0.004270,-0.026464,0.034954,-0.006143,0.004490,-0.008805,0.169383,0.252977,-0.681924,-0.665050,93.345759,6.054385,-145.004133,NaN,NaN,NaN,NaN,NaN,NaN
60241,NaN,-1.034982,9.744894,-0.581565,0.006295,-0.010300,0.004248,-0.004875,0.007079,-0.006835,0.169384,0.252983,-0.681915,-0.665056,93.344716,6.055084,-145.003506,NaN,NaN,NaN,NaN,NaN,NaN
60242,NaN,-1.028514,9.775742,-0.594801,0.004854,-0.025499,0.034956,-0.005857,0.008195,-0.007470,0.169388,0.252993,-0.681902,-0.665065,93.343243,6.056037,-145.002408,NaN,NaN,NaN,NaN,NaN,NaN
