// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B43876
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
11945,NaN,-1.361101,9.603020,-1.615344,-0.057459,0.020903,0.019718,-0.033959,-0.021382,-0.016657,0.312433,0.266320,0.713888,0.567295,99.370625,8.274792,132.058845,NaN,NaN,NaN,NaN,NaN,NaN
11946,NaN,-1.351418,9.550026,-1.613487,-0.067430,0.016916,-0.033739,-0.033799,-0.013673,-0.020383,0.312592,0.266277,0.713789,0.567352,99.351599,8.285427,132.048193,NaN,NaN,NaN,NaN,NaN,NaN
11947,NaN,-1.390645,9.531162,-1.617993,-0.048819,-0.019497,-0.045800,-0.031139,-0.012319,-0.023544,0.312746,0.266221,0.713705,0.567399,99.334295,8.297314,132.039479,NaN,NaN,NaN,NaN,NaN,NaN
11948,NaN,-1.436957,9.598591,-1.571314,0.014863,-0.009500,0.019225,-0.031885,-0.012502,-0.021787,0.312910,0.266175,0.713613,0.567446,99.316286,8.309056,132.028860,NaN,NaN,NaN,NaN,NaN,NaN
11949,NaN,-1.461607,9.549121,-1.568718,0.028436,-0.037425,-0.025928,-0.035882,-0.006518,-0.018827,0.313035,0.266111,0.713518,0.567526,99.296674,8.317735,132.023011,NaN,NaN,NaN,NaN,NaN,NaN
11950,NaN,-1.392906,9.552581,-1.526179,0.011274,0.040377,-0.039282,-0.032610,-0.011101,-0.022475,0.313194,0.266057,0.713428,0.567577,99.278482,8.329581,132.013533,NaN,NaN,NaN,NaN,NaN,NaN
11951,NaN,-1.412618,9.548372,-1.506344,0.035543,0.037137,-0.043689,-0.032906,-0.007337,-0.023456,0.313332,0.265984,0.713347,0.567637,99.260567,8.340949,132.007642,NaN,NaN,NaN,NaN,NaN,NaN
11952,NaN,-1.397145,9.565245,-1.552119,-0.012057,0.022201,-0.022163,-0.028077,-0.011738,-0.022155,0.313479,0.265934,0.713268,0.567678,99.244575,8.352302,131.998955,NaN,NaN,NaN,NaN,NaN,NaN
11953,NaN,-1.462058,9.642451,-1.594670,-0.002182,-0.036674,0.069422,-0.024294,-0.012569,-0.020062,0.313614,0.265901,0.713199,0.567706,99.231110,8.362228,131.989751,NaN,NaN,NaN,NaN,NaN,NaN
11954,NaN,-1.488649,9.724354,-1.524179,0.067230,0.006392,0.142095,-0.023131,-0.011591,-0.019691,0.313749,0.265868,0.713131,0.567732,99.217995,8.372281,131.980679,NaN,NaN,NaN,NaN,NaN,NaN
11955,NaN,-1.497001,9.835422,-1.534386,0.064657,0.016926,0.253415,-0.029699,-0.018236,-0.017371,0.313904,0.265853,0.713034,0.567776,99.200921,8.381201,131.967980,NaN,NaN,NaN,NaN,NaN,NaN
11956,NaN,-1.489839,9.759723,-1.541463,0.049265,0.000580,0.179584,-0.035370,-0.016979,-0.020524,0.314078,0.265814,0.712924,0.567836,99.180418,8.392270,131.955611,NaN,NaN,NaN,NaN,NaN,NaN
11957,NaN,-1.433236,9.662463,-1.574138,-0.018706,-0.001156,0.081498,-0.043762,-0.023410,-0.010778,0.314251,0.265815,0.712769,0.567933,99.154760,8.397925,131.939338,NaN,NaN,NaN,NaN,NaN,NaN
11958,NaN,-1.356961,9.580032,-1.582110,-0.081165,0.030363,-0.008917,-0.043410,-0.022412,-0.017130,0.314452,0.265793,0.712622,0.568017,99.128956,8.407993,131.922786,NaN,NaN,NaN,NaN,NaN,NaN
11959,NaN,-1.352161,9.494345,-1.629060,-0.125990,-0.016100,-0.085991,-0.048619,-0.015613,-0.025458,0.314646,0.265712,0.712485,0.568120,99.101358,8.421230,131.912313,NaN,NaN,NaN,NaN,NaN,NaN
11960,NaN,-1.389076,9.498265,-1.623439,-0.102164,-0.040170,-0.077696,-0.044833,-0.016443,-0.023371,0.314839,0.265646,0.712353,0.568209,99.075451,8.433861,131.900465,NaN,NaN,NaN,NaN,NaN,NaN
11961,NaN,-1.425982,9.502150,-1.617890,-0.078237,-0.064266,-0.069402,-0.045068,-0.027104,-0.023297,0.315063,0.265611,0.712205,0.568287,99.048888,8.446903,131.883209,NaN,NaN,NaN,NaN,NaN,NaN
11962,NaN,-1.438279,9.566000,-1.570082,-0.038010,-0.030500,-0.012699,-0.047524,-0.036757,-0.020371,0.315325,0.265609,0.712029,0.568364,99.019519,8.459787,131.859449,NaN,NaN,NaN,NaN,NaN,NaN
11963,NaN,-1.453133,9.607192,-1.530853,-0.003005,-0.009095,0.023630,-0.046774,-0.036553,-0.022151,0.315581,0.265601,0.711860,0.568437,98.991157,8.473012,131.836669,NaN,NaN,NaN,NaN,NaN,NaN
11964,NaN,-1.467842,9.660813,-1.523737,0.007721,-0.005434,0.077083,-0.049270,-0.028603,-0.025141,0.315830,0.265557,0.711697,0.568523,98.961592,8.487892,131.817855,NaN,NaN,NaN,NaN,NaN,NaN
11965,NaN,-1.477483,9.759694,-1.498815,0.029343,0.022852,0.171282,-0.049706,-0.032548,-0.022430,0.316077,0.265532,0.711526,0.568611,98.931879,8.500895,131.797377,NaN,NaN,NaN,NaN,NaN,NaN
11966,NaN,-1.497315,9.755637,-1.476545,0.053528,0.019627,0.166859,-0.056146,-0.034648,-0.018962,0.316338,0.265518,0.711327,0.568721,98.898076,8.512673,131.774441,NaN,NaN,NaN,NaN,NaN,NaN
11967,NaN,-1.465248,9.765279,-1.503669,0.006363,0.025587,0.175703,-0.058753,-0.031232,-0.023133,0.316594,0.265473,0.711134,0.568842,98.863288,8.525935,131.754762,NaN,NaN,NaN,NaN,NaN,NaN
11968,NaN,-1.463130,9.811039,-1.479589,0.017460,0.050053,0.216450,-0.060548,-0.043630,-0.025622,0.316909,0.265449,0.710916,0.568949,98.825923,8.542191,131.727883,NaN,NaN,NaN,NaN,NaN,NaN
11969,NaN,-1.492099,9.714003,-1.418096,0.073884,0.045308,0.116647,-0.069707,-0.062630,-0.032559,0.317318,0.265443,0.710654,0.569052,98.782295,8.563518,131.691043,NaN,NaN,NaN,NaN,NaN,NaN
11970,NaN,-1.386335,9.605844,-1.433879,-0.017448,0.088512,-0.002385,-0.065382,-0.072320,-0.034651,0.317777,0.265466,0.710387,0.569118,98.739833,8.587890,131.647250,NaN,NaN,NaN,NaN,NaN,NaN
11971,NaN,-1.435635,9.506628,-1.428887,0.009082,0.032835,-0.092730,-0.065770,-0.069881,-0.041704,0.318232,0.265453,0.710137,0.569183,98.697923,8.614971,131.607023,NaN,NaN,NaN,NaN,NaN,NaN
11972,NaN,-1.409384,9.455640,-1.367586,0.028830,0.079824,-0.155640,-0.062480,-0.072816,-0.047859,0.318723,0.265435,0.709895,0.569218,98.657277,8.646630,131.564324,NaN,NaN,NaN,NaN,NaN,NaN
