// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
11945,NaN,-3.806001,2.953404,8.890743,0.155975,0.092249,0.297739,-0.060493,0.031738,0.049067,-0.810471,-0.224686,-0.083379,0.534510,17.263495,22.045755,-63.422620,NaN,NaN,NaN,NaN,NaN,NaN
11946,NaN,-3.743528,2.894032,8.855872,0.135710,0.037566,0.227037,-0.078033,0.022298,0.048361,-0.810641,-0.224482,-0.083593,0.534305,17.235016,22.049726,-63.396454,NaN,NaN,NaN,NaN,NaN,NaN
11947,NaN,-3.714065,2.844775,8.844958,0.109334,0.003505,0.192728,-0.087299,0.025097,0.051574,-0.810828,-0.224251,-0.083839,0.534079,17.202278,22.054825,-63.367750,NaN,NaN,NaN,NaN,NaN,NaN
11948,NaN,-3.668975,2.793803,8.781816,0.094373,-0.021110,0.105863,-0.091755,0.043396,0.041888,-0.810986,-0.224045,-0.084182,0.533871,17.165954,22.071467,-63.341556,NaN,NaN,NaN,NaN,NaN,NaN
11949,NaN,-3.689224,2.742589,8.754990,0.049763,-0.010034,0.075661,-0.098551,0.068916,0.035030,-0.811122,-0.223879,-0.084653,0.533660,17.126122,22.103348,-63.314871,NaN,NaN,NaN,NaN,NaN,NaN
11950,NaN,-3.754550,2.668534,8.702358,-0.030499,0.040621,0.033437,-0.095478,0.084800,0.025513,-0.811223,-0.223761,-0.085192,0.533470,17.086877,22.145456,-63.290836,NaN,NaN,NaN,NaN,NaN,NaN
11951,NaN,-3.774665,2.595210,8.663898,-0.092544,0.046155,-0.012910,-0.088863,0.094924,0.022784,-0.811305,-0.223698,-0.085757,0.533282,17.051680,22.193689,-63.266546,NaN,NaN,NaN,NaN,NaN,NaN
11952,NaN,-3.812045,2.587612,8.595425,-0.099879,0.100416,-0.061344,-0.077782,0.097852,0.020147,-0.811366,-0.223685,-0.086308,0.533106,17.022290,22.243875,-63.243360,NaN,NaN,NaN,NaN,NaN,NaN
11953,NaN,-3.826536,2.571836,8.614469,-0.114883,0.092642,-0.043143,-0.061610,0.095623,0.022868,-0.811416,-0.223734,-0.086803,0.532929,17.002798,22.292494,-63.219000,NaN,NaN,NaN,NaN,NaN,NaN
11954,NaN,-3.817617,2.612445,8.639900,-0.071425,0.080950,-0.012929,-0.043642,0.091827,0.029448,-0.811465,-0.223847,-0.087228,0.532736,16.994674,22.337835,-63.191416,NaN,NaN,NaN,NaN,NaN,NaN
11955,NaN,-3.831573,2.654715,8.657382,-0.037079,0.091780,0.019349,-0.022014,0.089811,0.030344,-0.811493,-0.224044,-0.087586,0.532552,16.999174,22.382040,-63.163636,NaN,NaN,NaN,NaN,NaN,NaN
11956,NaN,-3.786149,2.655585,8.729060,-0.021799,0.014411,0.065716,-0.012735,0.093180,0.031026,-0.811512,-0.224287,-0.087931,0.532365,17.009258,22.427856,-63.134849,NaN,NaN,NaN,NaN,NaN,NaN
11957,NaN,-3.746766,2.610962,8.661402,-0.036741,-0.010164,-0.021170,-0.009693,0.100270,0.016748,-0.811484,-0.224556,-0.088314,0.532229,17.018518,22.480059,-63.113242,NaN,NaN,NaN,NaN,NaN,NaN
11958,NaN,-3.782064,2.578816,8.660612,-0.078290,-0.000899,-0.017057,0.005989,0.113635,0.023818,-0.811453,-0.224926,-0.088701,0.532057,17.039180,22.538279,-63.084970,NaN,NaN,NaN,NaN,NaN,NaN
11959,NaN,-3.723014,2.635331,8.677909,-0.002250,-0.050318,-0.009149,0.010803,0.138887,0.017787,-0.811388,-0.225381,-0.089185,0.531882,17.063179,22.611458,-63.055596,NaN,NaN,NaN,NaN,NaN,NaN
11960,NaN,-3.705929,2.702483,8.657850,0.070089,-0.047115,-0.015314,0.016899,0.169296,0.015186,-0.811296,-0.225939,-0.089779,0.531686,17.092128,22.701594,-63.022216,NaN,NaN,NaN,NaN,NaN,NaN
11961,NaN,-3.825376,2.815127,8.729121,0.118089,0.038601,0.124139,0.022510,0.191709,0.018829,-0.811196,-0.226583,-0.090444,0.531452,17.126936,22.803492,-62.982450,NaN,NaN,NaN,NaN,NaN,NaN
11962,NaN,-4.024345,2.894038,8.727407,0.109377,0.211002,0.221351,0.017012,0.188793,0.019769,-0.811106,-0.227195,-0.091111,0.531214,17.158562,22.903493,-62.942614,NaN,NaN,NaN,NaN,NaN,NaN
11963,NaN,-4.161563,2.939459,8.700660,0.098391,0.334619,0.263961,0.011306,0.159836,0.021537,-0.811039,-0.227709,-0.091674,0.530999,17.185495,22.987447,-62.906922,NaN,NaN,NaN,NaN,NaN,NaN
11964,NaN,-4.169609,3.027978,8.682978,0.179167,0.365871,0.276040,-0.003615,0.122797,0.026835,-0.811020,-0.228065,-0.092120,0.530798,17.202360,23.050095,-62.874883,NaN,NaN,NaN,NaN,NaN,NaN
11965,NaN,-4.114503,3.027428,8.642950,0.208258,0.329784,0.219406,-0.021493,0.098306,0.026317,-0.811031,-0.228285,-0.092515,0.530618,17.207297,23.099556,-62.847580,NaN,NaN,NaN,NaN,NaN,NaN
