// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
24438,NaN,-2.739268,7.672095,4.614750,-0.022007,0.025968,-0.450028,-0.014835,0.091339,-0.008434,-0.281715,0.007317,-0.504383,-0.816199,59.059349,17.225192,151.722760
24439,NaN,-3.180407,7.789357,4.627456,0.294317,-0.197796,-0.217028,0.013211,0.042945,-0.018222,-0.281733,0.007517,-0.504538,-0.816095,59.076904,17.251119,151.734340
24440,NaN,-3.362649,7.996766,4.843219,0.408019,-0.166398,0.112950,0.030330,0.001429,-0.015250,-0.281841,0.007516,-0.504699,-0.815959,59.097384,17.262791,151.725752
24441,NaN,-3.345873,8.120068,5.065356,0.395439,-0.012495,0.318042,0.011815,-0.005540,-0.033251,-0.282043,0.007559,-0.504780,-0.815838,59.105362,17.281853,151.707753
24442,NaN,-2.997707,8.144983,5.478293,0.199152,0.483122,0.437465,0.013050,0.057093,-0.056661,-0.282178,0.007913,-0.504946,-0.815685,59.120668,17.330263,151.715080
24443,NaN,-3.081314,8.137687,4.783779,0.078013,-0.119856,0.116086,0.031070,0.078991,-0.048062,-0.282228,0.008311,-0.505224,-0.815492,59.151269,17.381471,151.736084
24444,NaN,-3.896540,7.989412,4.109762,0.646548,-0.991699,-0.091454,0.030416,-0.000894,-0.022374,-0.282370,0.008318,-0.505381,-0.815345,59.170769,17.395976,151.724117
24445,NaN,-2.639101,8.239162,4.921346,-0.304316,0.169868,0.134514,0.039775,-0.035372,0.037621,-0.282360,0.008021,-0.505537,-0.815255,59.196652,17.371466,151.712548
24446,NaN,-2.645013,8.419197,4.925641,-0.377713,0.113789,0.286089,0.044957,-0.036238,0.008088,-0.282468,0.007787,-0.505705,-0.815116,59.221847,17.360622,151.691729
24447,NaN,-3.519327,8.364070,4.564178,0.287602,-0.562171,0.325177,0.023273,-0.075592,0.003673,-0.282697,0.007435,-0.505735,-0.815021,59.228980,17.341020,151.648976
24448,NaN,-3.506298,8.580900,4.723674,0.221891,-0.498308,0.576803,0.002506,-0.122719,-0.005672,-0.283078,0.006943,-0.505606,-0.814973,59.215326,17.311599,151.579339
24449,NaN,-3.292700,8.697466,4.730510,-0.009782,-0.441696,0.611818,-0.062071,-0.162610,-0.044766,-0.283721,0.006479,-0.505163,-0.815028,59.155851,17.290289,151.476865
24450,NaN,-3.104127,8.505968,4.760587,-0.073896,-0.280881,0.413060,-0.114050,-0.166660,-0.065666,-0.284454,0.006125,-0.504495,-0.815189,59.063275,17.277310,151.366195
24451,NaN,-2.861573,8.404367,4.685635,-0.257019,-0.211802,0.220569,-0.106597,-0.151920,-0.087205,-0.285241,0.005876,-0.503884,-0.815294,58.976102,17.279727,151.256187
24452,NaN,-2.937289,8.235329,4.682859,-0.121885,-0.206173,0.102962,-0.111960,-0.161999,-0.076074,-0.286003,0.005563,-0.503229,-0.815434,58.884505,17.272903,151.144737
24453,NaN,-3.096499,8.002895,4.795026,0.146726,-0.124797,0.015322,-0.117018,-0.172150,-0.053225,-0.286702,0.005161,-0.502546,-0.815612,58.791449,17.252327,151.034895
24454,NaN,-3.272374,7.732680,4.756986,0.407542,-0.163664,-0.172211,-0.098966,-0.201005,-0.045487,-0.287437,0.004594,-0.501888,-0.815762,58.704282,17.218588,150.913009
24455,NaN,-3.594081,7.642398,4.928181,0.767758,-0.155371,-0.066046,-0.003936,-0.222319,-0.033154,-0.288182,0.003774,-0.501594,-0.815684,58.670412,17.172991,150.783811
24456,NaN,-3.919098,7.907692,4.897058,0.910743,-0.430186,0.230100,0.069781,-0.307361,-0.034171,-0.289141,0.002502,-0.501469,-0.815426,58.665152,17.101863,150.611098
24457,NaN,-3.957085,8.241763,5.150059,0.866632,-0.363638,0.638388,0.050441,-0.392055,-0.034414,-0.290316,0.000915,-0.501149,-0.815209,58.637174,17.006258,150.394752
24458,NaN,-3.684722,8.355541,5.263263,0.629734,-0.200363,0.706695,-0.016631,-0.466670,-0.049878,-0.291735,-0.000841,-0.500438,-0.815139,58.557844,16.895050,150.135954
24459,NaN,-3.530625,8.217158,5.223996,0.565073,-0.141043,0.528388,-0.069718,-0.510520,-0.058661,-0.293303,-0.002675,-0.499450,-0.815179,58.442237,16.775326,149.852066
24460,NaN,-3.294683,7.974516,5.245129,0.499519,0.037352,0.272361,-0.096350,-0.540621,-0.062447,-0.294955,-0.004585,-0.498299,-0.815278,58.306526,16.647068,149.552438
24461,NaN,-3.096940,7.751480,5.203889,0.438091,0.138863,0.013075,-0.126758,-0.563684,-0.056488,-0.296644,-0.006557,-0.496992,-0.815450,58.152199,16.508998,149.243184
24462,NaN,-2.639466,7.400677,4.981429,0.169307,0.263499,-0.514665,-0.153091,-0.566291,-0.028815,-0.298219,-0.008571,-0.495562,-0.815727,57.985028,16.355078,148.942320
24463,NaN,-2.466857,7.139385,4.907755,0.141196,0.345075,-0.812511,-0.058351,-0.530411,-0.004151,-0.299603,-0.010639,-0.494574,-0.815795,57.881133,16.200201,148.667707
24464,NaN,-2.591747,7.276355,5.095705,0.254390,0.365083,-0.569818,0.049469,-0.486893,0.025364,-0.300747,-0.012766,-0.494080,-0.815643,57.847783,16.043166,148.425179
24465,NaN,-2.792881,7.575361,5.201151,0.331492,0.231798,-0.217138,0.084000,-0.456462,0.052544,-0.301706,-0.014885,-0.493774,-0.815438,57.842260,15.882935,148.206540
24466,NaN,-2.951965,7.797595,5.175070,0.370601,0.040363,-0.006624,0.074785,-0.431402,0.078085,-0.302493,-0.016954,-0.493457,-0.815298,57.837016,15.717151,148.009154
24467,NaN,-2.885310,7.886067,5.126110,0.282078,-0.010814,0.021554,0.061360,-0.408140,0.105476,-0.303115,-0.018973,-0.493122,-0.815225,57.830895,15.545961,147.832003
24468,NaN,-2.835689,7.819750,4.987776,0.251717,-0.090887,-0.117543,0.047984,-0.393634,0.122963,-0.303625,-0.020958,-0.492744,-0.815215,57.820381,15.369890,147.668198
24469,NaN,-3.158439,7.615238,4.737426,0.553016,-0.405735,-0.329003,0.070492,-0.411402,0.141762,-0.304104,-0.023093,-0.492434,-0.815167,57.823222,15.180086,147.501220
24470,NaN,-3.539942,7.630708,4.586236,0.832820,-0.747381,-0.297427,0.111246,-0.497235,0.149666,-0.304751,-0.025661,-0.492148,-0.815021,57.838763,14.959475,147.294102
24471,NaN,-3.632710,7.781353,4.757233,0.926513,-0.735358,-0.067024,0.087082,-0.583817,0.162612,-0.305563,-0.028575,-0.491633,-0.814930,57.831961,14.707056,147.047475
24472,NaN,-2.856764,7.766127,4.736347,0.329018,-0.369760,-0.291047,0.009596,-0.633861,0.184162,-0.306414,-0.031630,-0.490711,-0.815054,57.776686,14.427917,146.783380
24473,NaN,-1.390593,7.734486,4.997426,-0.718546,0.592853,-0.546494,0.027617,-0.554947,0.200863,-0.307002,-0.034428,-0.489983,-0.815157,57.744817,14.165522,146.564177
24474,NaN,-0.702006,7.860666,5.052995,-1.279850,0.944987,-0.577726,0.133414,-0.409684,0.184099,-0.307277,-0.036758,-0.489902,-0.815001,57.790147,13.954756,146.412847
24475,NaN,-1.138361,8.234990,4.823694,-1.149612,0.407074,-0.278982,0.252080,-0.281032,0.149172,-0.307361,-0.038658,-0.490512,-0.814514,57.917352,13.801223,146.314262
24476,NaN,-1.830863,8.610600,4.951601,-0.684105,0.015859,0.264242,0.255948,-0.208941,0.151193,-0.307253,-0.040278,-0.491240,-0.814037,58.054971,13.667979,146.252425
24477,NaN,-1.779803,8.846785,5.182036,-0.719873,0.150122,0.567389,0.173016,-0.151302,0.147560,-0.307039,-0.041524,-0.491725,-0.813762,58.152357,13.554875,146.217692
24478,NaN,-1.785256,8.587963,4.896816,-0.678268,0.012930,0.210226,0.115823,-0.113292,0.141448,-0.306763,-0.042515,-0.492030,-0.813631,58.220311,13.455476,146.200304
24479,NaN,-1.982484,8.388425,4.872804,-0.415708,-0.044448,0.080003,0.146490,-0.072876,0.140198,-0.306391,-0.043384,-0.492527,-0.813425,58.311142,13.369656,146.202279
24480,NaN,-1.713523,8.393236,4.889555,-0.607853,0.118845,0.031431,0.176170,-0.024113,0.152864,-0.305835,-0.044133,-0.493211,-0.813179,58.424774,13.291540,146.232815
24481,NaN,-1.782909,8.338216,4.782352,-0.545390,0.026004,-0.051677,0.192663,0.011695,0.151345,-0.305198,-0.044756,-0.494021,-0.812892,58.552506,13.225567,146.280315
24482,NaN,-1.920669,8.364321,4.720224,-0.447512,-0.092620,-0.028903,0.213995,0.046331,0.155799,-0.304447,-0.045283,-0.494964,-0.812571,58.695940,13.166897,146.346769
24483,NaN,-1.932617,8.437287,4.808049,-0.416211,-0.039942,0.080001,0.214273,0.063152,0.158166,-0.303649,-0.045747,-0.495938,-0.812250,58.842248,13.112616,146.421880
24484,NaN,-2.110242,8.446144,4.746559,-0.278552,-0.171811,0.097567,0.196712,0.068933,0.147346,-0.302879,-0.046135,-0.496845,-0.811961,58.977580,13.064460,146.496821
24485,NaN,-2.200853,8.413218,4.806330,-0.148807,-0.149438,0.121208,0.178845,0.076893,0.145679,-0.302104,-0.046459,-0.497697,-0.811709,59.104122,13.020000,146.574787
24486,NaN,-2.263658,8.350606,4.856634,-0.033403,-0.111095,0.108511,0.158924,0.078542,0.140670,-0.301346,-0.046734,-0.498465,-0.811504,59.218273,12.977630,146.652322
24487,NaN,-2.288830,8.181447,5.022050,0.139409,0.071151,0.055001,0.138870,0.100657,0.126554,-0.300598,-0.046853,-0.499194,-0.811327,59.323171,12.949238,146.736340
24488,NaN,-2.084172,8.078393,4.846210,-0.034258,0.087373,-0.164831,0.133166,0.091190,0.133353,-0.299843,-0.047020,-0.499877,-0.811176,59.423376,12.913888,146.817900
24489,NaN,-1.859223,8.006986,4.746249,-0.210191,0.163195,-0.324559,0.143974,0.109218,0.135591,-0.299035,-0.047134,-0.500636,-0.810999,59.532642,12.883225,146.908821
24490,NaN,-1.864498,8.000535,4.693801,-0.209171,0.134461,-0.354632,0.164272,0.146297,0.133951,-0.298132,-0.047126,-0.501527,-0.810782,59.656816,12.863253,147.018333
24491,NaN,-1.919313,8.000294,4.665046,-0.161751,0.099408,-0.356735,0.183760,0.194916,0.136136,-0.297097,-0.046953,-0.502573,-0.810524,59.798501,12.856667,147.152763
