// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
49444,NaN,-4.011860,0.581407,8.861999,-0.461967,0.388669,-0.086249,-0.059128,0.020013,-0.025929,-0.163418,0.228533,-0.080997,-0.956298,5.194498,27.617380,161.882803
49445,NaN,-4.301516,0.597839,9.056216,-0.309981,0.337481,0.220533,0.011651,0.096222,-0.042432,-0.163653,0.228987,-0.081128,-0.956139,5.195166,27.673964,161.855103
49446,NaN,-4.462496,0.621049,9.307395,-0.295562,0.335714,0.518193,0.070627,0.120992,-0.037681,-0.163931,0.229507,-0.081567,-0.955929,5.231583,27.744365,161.830955
49447,NaN,-4.213194,0.579118,9.392345,-0.536484,0.476280,0.472634,0.122812,0.161474,-0.026121,-0.164189,0.230174,-0.082302,-0.955661,5.302580,27.837288,161.817734
49448,NaN,-3.887870,0.484061,9.212172,-0.718866,0.632502,0.152104,0.151306,0.284775,-0.012363,-0.164371,0.231399,-0.083290,-0.955248,5.397502,27.999819,161.819978
49449,NaN,-3.780623,0.319095,8.857413,-0.630903,0.758474,-0.227531,0.166051,0.426273,0.009138,-0.164400,0.233280,-0.084488,-0.954681,5.511796,28.241895,161.846160
49450,NaN,-4.353530,0.204644,8.509615,0.002458,0.655131,-0.274381,0.198541,0.418693,0.014968,-0.164449,0.235093,-0.085843,-0.954106,5.646592,28.479260,161.875339
49451,NaN,-5.030211,0.511824,8.049394,0.629900,0.100858,-0.328452,0.203159,0.227442,0.015159,-0.164576,0.235989,-0.087061,-0.953753,5.778621,28.607468,161.893857
49452,NaN,-5.666374,1.220964,7.851428,0.989877,-0.764809,-0.133913,0.116351,-0.062356,0.017552,-0.164723,0.235573,-0.087631,-0.953778,5.852575,28.570373,161.894088
49453,NaN,-6.055023,1.721691,7.945688,1.116928,-1.317194,0.176250,-0.025977,-0.351573,-0.008317,-0.164943,0.233905,-0.087251,-0.954185,5.827844,28.369810,161.859440
49454,NaN,-5.991057,1.867813,8.106291,0.984958,-1.421352,0.291903,-0.158529,-0.579160,-0.023119,-0.165186,0.231267,-0.086035,-0.954896,5.715911,28.040453,161.799602
49455,NaN,-5.622773,1.663978,8.446082,0.664492,-1.090159,0.389771,-0.262585,-0.738020,-0.009844,-0.165302,0.227948,-0.084203,-0.955837,5.544513,27.619718,161.740565
49456,NaN,-4.664581,1.250248,8.708567,-0.041470,-0.426700,0.135995,-0.299219,-0.720488,-0.019739,-0.165423,0.224743,-0.082201,-0.956749,5.350880,27.209275,161.676773
49457,NaN,-4.011486,0.930201,8.829117,-0.475562,0.035571,-0.082177,-0.256828,-0.598058,-0.021245,-0.165537,0.222088,-0.080497,-0.957494,5.185517,26.868630,161.622178
49458,NaN,-3.690477,0.677031,8.789446,-0.603752,0.316142,-0.280230,-0.199730,-0.406347,-0.053883,-0.165801,0.220313,-0.079191,-0.957967,5.049175,26.638884,161.557569
49459,NaN,-3.760357,0.541844,8.722146,-0.447645,0.381273,-0.317220,-0.131349,-0.229002,-0.091373,-0.166242,0.219348,-0.078317,-0.958184,4.946308,26.512349,161.480600
