// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
04592,NaN,-4.653187,6.626394,5.614835,-0.094139,-0.200466,0.038128,-0.007913,0.009426,0.035188,0.818513,0.256259,0.383559,0.342418,49.900979,26.897794,58.100293,NaN,NaN,NaN,NaN,NaN,NaN
04593,NaN,-4.753568,6.731953,5.622158,-0.174259,-0.212049,0.159721,-0.015537,-0.001285,0.020673,0.818511,0.256270,0.383517,0.342461,49.899299,26.891419,58.101976,NaN,NaN,NaN,NaN,NaN,NaN
04594,NaN,-4.406757,6.689743,5.667690,0.040007,0.015441,0.000214,-0.016752,-0.004447,0.028634,0.818503,0.256297,0.383446,0.342541,49.897363,26.879682,58.105617,NaN,NaN,NaN,NaN,NaN,NaN
04595,NaN,-4.399491,6.708305,5.652901,0.024699,0.033948,0.001099,-0.007731,0.019297,0.024055,0.818447,0.256314,0.383496,0.342605,49.905422,26.879415,58.118209,NaN,NaN,NaN,NaN,NaN,NaN
04596,NaN,-4.558238,6.813641,5.676292,-0.069144,-0.023848,0.158179,-0.016221,0.017287,0.025261,0.818403,0.256299,0.383519,0.342698,49.907988,26.877175,58.131132,NaN,NaN,NaN,NaN,NaN,NaN
04597,NaN,-4.345201,6.759634,5.656364,0.034495,0.105885,0.013577,-0.019718,0.002339,0.022754,0.818393,0.256287,0.383484,0.342768,49.905023,26.871215,58.136222,NaN,NaN,NaN,NaN,NaN,NaN
04598,NaN,-4.378832,6.763278,5.608482,-0.021448,0.089369,0.003764,-0.012066,0.017929,0.028677,0.818336,0.256295,0.383511,0.342867,49.910748,26.867715,58.150872,NaN,NaN,NaN,NaN,NaN,NaN
04599,NaN,-4.406094,6.780808,5.618350,-0.032851,0.077433,0.033723,-0.017492,0.003054,0.023463,0.818323,0.256296,0.383481,0.342932,49.909419,26.861698,58.155903,NaN,NaN,NaN,NaN,NaN,NaN
04600,NaN,-4.565957,6.748344,5.634585,-0.084033,-0.068083,0.093117,-0.010289,-0.004884,0.025973,0.818312,0.256344,0.383422,0.342988,49.910589,26.850964,58.158225,NaN,NaN,NaN,NaN,NaN,NaN
04601,NaN,-4.401423,6.777192,5.693922,0.029083,0.063830,0.072589,-0.013426,-0.025728,0.023284,0.818349,0.256408,0.383281,0.343010,49.905090,26.834469,58.149453,NaN,NaN,NaN,NaN,NaN,NaN
04602,NaN,-4.319883,6.707387,5.682883,0.082308,0.081841,-0.018193,-0.018521,-0.003689,0.017866,0.818360,0.256406,0.383224,0.343050,49.900295,26.827730,58.149010,NaN,NaN,NaN,NaN,NaN,NaN
04603,NaN,-4.485407,6.768599,5.574330,-0.105719,0.011696,0.035899,-0.011584,0.005951,0.016211,0.818345,0.256410,0.383225,0.343079,49.901596,26.825998,58.152737,NaN,NaN,NaN,NaN,NaN,NaN
04604,NaN,-4.507034,6.765077,5.640324,-0.062133,-0.017780,0.081185,-0.012556,-0.007479,0.012423,0.818365,0.256428,0.383169,0.343080,49.898364,26.820246,58.148182,NaN,NaN,NaN,NaN,NaN,NaN
04605,NaN,-4.523037,6.749734,5.616255,-0.084372,-0.036855,0.064084,-0.005214,-0.019618,0.015473,0.818393,0.256501,0.383078,0.343063,49.897513,26.809381,58.139240,NaN,NaN,NaN,NaN,NaN,NaN
04606,NaN,-4.503634,6.765344,5.642720,-0.060723,-0.017502,0.081194,-0.009349,-0.011076,0.008979,0.818421,0.256532,0.383017,0.343040,49.894680,26.803811,58.131496,NaN,NaN,NaN,NaN,NaN,NaN
04607,NaN,-4.530334,6.778301,5.726075,-0.011606,-0.043361,0.150004,-0.005862,-0.005325,0.014567,0.818426,0.256580,0.382982,0.343031,49.896600,26.798543,58.128169,NaN,NaN,NaN,NaN,NaN,NaN
04608,NaN,-4.541237,6.742450,5.756975,0.021136,-0.080030,0.148205,-0.007118,0.007384,0.017641,0.818402,0.256605,0.382989,0.343062,49.900747,26.795989,58.133070,NaN,NaN,NaN,NaN,NaN,NaN
04609,NaN,-4.586973,6.744654,5.740891,-0.013289,-0.111178,0.161076,-0.008292,0.022587,0.019448,0.818345,0.256599,0.383060,0.343122,49.908177,26.798984,58.146580,NaN,NaN,NaN,NaN,NaN,NaN
04610,NaN,-4.668452,6.711661,5.746630,-0.033332,-0.194835,0.178585,-0.008726,0.039450,0.023329,0.818252,0.256573,0.383189,0.343221,49.919565,26.805767,58.169580,NaN,NaN,NaN,NaN,NaN,NaN
04611,NaN,-4.737984,6.744856,5.796268,-0.035444,-0.233631,0.261163,-0.014869,0.063301,0.023337,0.818122,0.256483,0.383408,0.343352,49.933117,26.822046,58.203491,NaN,NaN,NaN,NaN,NaN,NaN
04612,NaN,-4.689479,6.692370,5.790786,0.005552,-0.227768,0.200320,-0.019412,0.072811,0.025593,0.817975,0.256361,0.383652,0.343523,49.946220,26.840128,58.243831,NaN,NaN,NaN,NaN,NaN,NaN
