// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B43876
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
04592,NaN,-0.812206,9.815826,-0.451525,-0.057813,-0.023461,0.046830,-0.009575,0.001648,-0.011582,0.181265,0.251160,-0.678631,-0.665974,92.718540,5.077762,-144.223924,NaN,NaN,NaN,NaN,NaN,NaN
04593,NaN,-0.834807,9.794118,-0.466931,-0.028586,-0.023476,0.027958,-0.008662,0.000910,-0.012992,0.181231,0.251161,-0.678607,-0.666008,92.714790,5.082044,-144.226673,NaN,NaN,NaN,NaN,NaN,NaN
04594,NaN,-0.814730,9.815696,-0.449784,-0.057218,-0.022490,0.046836,-0.009033,0.001973,-0.014118,0.181196,0.251172,-0.678579,-0.666041,92.711131,5.087105,-144.228805,NaN,NaN,NaN,NaN,NaN,NaN
04595,NaN,-0.834849,9.830714,-0.444664,-0.045888,-0.007752,0.063317,-0.005673,0.004892,-0.015904,0.181162,0.251199,-0.678557,-0.666063,92.709305,5.092932,-144.229215,NaN,NaN,NaN,NaN,NaN,NaN
04596,NaN,-0.842271,9.814304,-0.414113,-0.056301,0.020763,0.046210,-0.010482,0.002387,-0.010176,0.181143,0.251196,-0.678530,-0.666097,92.704827,5.095725,-144.231217,NaN,NaN,NaN,NaN,NaN,NaN
04597,NaN,-0.853826,9.774818,-0.457095,-0.018286,-0.007782,0.009971,-0.005880,0.001102,-0.014734,0.181100,0.251207,-0.678512,-0.666123,92.702698,5.100982,-144.233848,NaN,NaN,NaN,NaN,NaN,NaN
04598,NaN,-0.801190,9.800300,-0.451383,-0.067034,-0.034804,0.030372,-0.006377,0.003181,-0.009711,0.181081,0.251208,-0.678498,-0.666142,92.700611,5.103487,-144.235407,NaN,NaN,NaN,NaN,NaN,NaN
04599,NaN,-0.839641,9.830429,-0.441940,-0.044691,-0.005800,0.063324,-0.006208,0.004569,-0.013372,0.181055,0.251226,-0.678478,-0.666163,92.698496,5.107877,-144.236081,NaN,NaN,NaN,NaN,NaN,NaN
04600,NaN,-0.854520,9.811354,-0.434656,-0.035306,0.008448,0.045329,-0.005794,0.005910,-0.009758,0.181043,0.251237,-0.678463,-0.666176,92.696882,5.110335,-144.236070,NaN,NaN,NaN,NaN,NaN,NaN
04601,NaN,-0.830697,9.812546,-0.468389,-0.035316,-0.033349,0.045971,-0.004881,0.005173,-0.011168,0.181025,0.251250,-0.678450,-0.666190,92.695555,5.113435,-144.236481,NaN,NaN,NaN,NaN,NaN,NaN
04602,NaN,-0.870178,9.792220,-0.427037,-0.025597,0.023175,0.027331,-0.004468,0.006513,-0.007553,0.181021,0.251257,-0.678442,-0.666196,92.694726,5.114616,-144.236184,NaN,NaN,NaN,NaN,NaN,NaN
04603,NaN,-0.830901,9.798746,-0.414716,-0.065186,0.009912,0.029745,-0.005420,0.004847,-0.008633,0.181011,0.251260,-0.678430,-0.666210,92.693032,5.116251,-144.236883,NaN,NaN,NaN,NaN,NaN,NaN
04604,NaN,-0.833322,9.812383,-0.467133,-0.034442,-0.031884,0.045979,-0.003594,0.003373,-0.011452,0.180983,0.251270,-0.678423,-0.666221,92.692552,5.119747,-144.238284,NaN,NaN,NaN,NaN,NaN,NaN
04605,NaN,-0.852773,9.827425,-0.462228,-0.023098,-0.017146,0.062450,-0.006873,0.005259,-0.004690,0.180989,0.251260,-0.678411,-0.666236,92.690035,5.119146,-144.238786,NaN,NaN,NaN,NaN,NaN,NaN
04606,NaN,-0.833188,9.798619,-0.413135,-0.064308,0.011378,0.029749,-0.008196,0.004656,-0.006897,0.180986,0.251255,-0.678393,-0.666257,92.686973,5.120000,-144.239574,NaN,NaN,NaN,NaN,NaN,NaN
04607,NaN,-0.848974,9.793289,-0.458684,-0.024403,-0.016698,0.027983,-0.003723,0.004388,-0.005302,0.180983,0.251247,-0.678391,-0.666263,92.686172,5.119753,-144.240575,NaN,NaN,NaN,NaN,NaN,NaN
