// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
02497,NaN,3.384620,-2.783484,8.970371,0.461223,0.672718,0.137469,0.187311,0.301161,-0.056428,0.517724,-0.259351,0.010815,-0.815219,-18.301631,-24.308952,-111.188834,NaN,NaN,NaN,NaN,NaN,NaN
02498,NaN,3.788016,-2.875738,8.965673,0.223597,0.358795,0.327503,0.101391,0.181016,-0.026417,0.517713,-0.258336,0.010765,-0.815548,-18.213391,-24.219002,-111.245455,NaN,NaN,NaN,NaN,NaN,NaN
02499,NaN,4.169790,-2.963777,8.940421,-0.003004,0.058442,0.487740,0.036776,0.162270,-0.008420,0.517691,-0.257565,0.010945,-0.815804,-18.167470,-24.136591,-111.287755,NaN,NaN,NaN,NaN,NaN,NaN
02500,NaN,4.429740,-3.114186,9.062618,-0.174794,-0.076549,0.742659,0.005072,0.211246,-0.005467,0.517639,-0.256675,0.011393,-0.816112,-18.137374,-24.026348,-111.337532,NaN,NaN,NaN,NaN,NaN,NaN
02501,NaN,4.405528,-3.254631,9.050452,-0.303640,-0.015073,0.761785,-0.008221,0.304235,0.001030,0.517588,-0.255440,0.012136,-0.816520,-18.108529,-23.864903,-111.401695,NaN,NaN,NaN,NaN,NaN,NaN
02502,NaN,4.156428,-3.359735,9.194196,-0.264939,0.251846,0.815728,0.007068,0.385579,-0.006157,0.517523,-0.253832,0.013025,-0.817050,-18.063831,-23.659780,-111.485501,NaN,NaN,NaN,NaN,NaN,NaN
02503,NaN,3.692860,-3.428255,9.312184,-0.137477,0.675097,0.752924,0.014651,0.393290,-0.016678,0.517420,-0.252174,0.013883,-0.817614,-18.011410,-23.452865,-111.576950,NaN,NaN,NaN,NaN,NaN,NaN
02504,NaN,3.407687,-3.472840,9.407893,-0.057775,0.931955,0.737641,0.015168,0.339578,-0.013900,0.517333,-0.250732,0.014611,-0.818100,-17.964552,-23.274049,-111.655850,NaN,NaN,NaN,NaN,NaN,NaN
02505,NaN,3.527464,-3.453856,9.439863,-0.085872,0.803855,0.809436,0.021843,0.262805,0.007709,0.517345,-0.249585,0.015133,-0.818433,-17.924392,-23.133732,-111.707146,NaN,NaN,NaN,NaN,NaN,NaN
02506,NaN,3.806538,-3.374505,9.412014,-0.140968,0.501862,0.873343,0.032871,0.224105,0.023555,0.517440,-0.248566,0.015537,-0.818675,-17.885299,-23.011172,-111.741287,NaN,NaN,NaN,NaN,NaN,NaN
02507,NaN,4.027591,-3.202583,9.140102,-0.202414,0.151252,0.673284,0.051879,0.232270,0.040632,0.517626,-0.247463,0.015899,-0.818885,-17.838186,-22.881585,-111.766923,NaN,NaN,NaN,NaN,NaN,NaN
02508,NaN,4.151731,-3.059933,8.795288,-0.288419,-0.122777,0.378426,0.067095,0.305616,0.066291,0.517930,-0.246017,0.016426,-0.819118,-17.783543,-22.707019,-111.790983,NaN,NaN,NaN,NaN,NaN,NaN
02509,NaN,4.170765,-2.921202,8.532499,-0.310835,-0.291450,0.114576,0.084155,0.384765,0.076004,0.518285,-0.244202,0.017094,-0.819423,-17.715192,-22.487998,-111.824208,NaN,NaN,NaN,NaN,NaN,NaN
02510,NaN,4.000088,-2.919473,8.419767,-0.324625,-0.205341,-0.052116,0.106179,0.467409,0.082610,0.518686,-0.241989,0.017900,-0.819808,-17.630618,-22.222215,-111.868534,NaN,NaN,NaN,NaN,NaN,NaN
02511,NaN,3.624810,-2.840689,8.321005,-0.200917,0.021055,-0.304436,0.129877,0.514650,0.076033,0.519080,-0.239521,0.018718,-0.820265,-17.527580,-21.932191,-111.925154,NaN,NaN,NaN,NaN,NaN,NaN
02512,NaN,3.313144,-2.797111,8.296002,-0.100228,0.225730,-0.455167,0.161123,0.516917,0.072772,0.519495,-0.236960,0.019415,-0.820730,-17.406827,-21.640897,-111.983234,NaN,NaN,NaN,NaN,NaN,NaN
02513,NaN,3.157815,-2.702782,8.303603,0.002564,0.282729,-0.531172,0.167280,0.472404,0.073022,0.519918,-0.234565,0.019966,-0.821137,-17.285649,-21.374270,-112.032361,NaN,NaN,NaN,NaN,NaN,NaN
02514,NaN,3.126881,-2.646466,8.524324,0.118101,0.299145,-0.360615,0.176820,0.411654,0.074933,0.520364,-0.232392,0.020327,-0.821463,-17.164366,-21.139990,-112.068475,NaN,NaN,NaN,NaN,NaN,NaN
02515,NaN,3.163573,-2.562304,8.734719,0.230494,0.247200,-0.181770,0.186648,0.328469,0.084636,0.520867,-0.230534,0.020438,-0.821665,-17.044740,-20.950000,-112.083430,NaN,NaN,NaN,NaN,NaN,NaN
02516,NaN,3.273051,-2.434113,8.877881,0.330087,0.103194,-0.048731,0.180547,0.262917,0.100103,0.521432,-0.228958,0.020426,-0.821748,-16.936701,-20.792871,-112.077013,NaN,NaN,NaN,NaN,NaN,NaN
02517,NaN,3.282222,-2.373452,9.179135,0.473066,0.111634,0.208613,0.161831,0.240087,0.114805,0.522036,-0.227523,0.020442,-0.821762,-16.843458,-20.646230,-112.057765,NaN,NaN,NaN,NaN,NaN,NaN
02518,NaN,3.453451,-2.358584,9.573302,0.558366,0.019322,0.619242,0.138722,0.222788,0.099430,0.522553,-0.226220,0.020497,-0.821793,-16.761898,-20.511243,-112.044104,NaN,NaN,NaN,NaN,NaN,NaN
02519,NaN,3.679108,-2.317935,9.729475,0.553846,-0.180228,0.828368,0.122354,0.206928,0.103086,0.523065,-0.225025,0.020575,-0.821793,-16.690923,-20.384751,-112.025481,NaN,NaN,NaN,NaN,NaN,NaN
02520,NaN,3.810650,-2.248018,9.845629,0.593501,-0.321571,0.960211,0.094944,0.226405,0.128906,0.523651,-0.223817,0.020852,-0.821742,-16.640268,-20.242966,-111.994881,NaN,NaN,NaN,NaN,NaN,NaN
02521,NaN,4.062620,-2.238772,9.707365,0.441809,-0.596863,0.920364,0.054222,0.277792,0.144103,0.524246,-0.222503,0.021442,-0.821704,-16.612243,-20.070875,-111.964461,NaN,NaN,NaN,NaN,NaN,NaN
02522,NaN,4.173078,-2.249051,9.649243,0.355321,-0.732690,0.907269,0.017944,0.362124,0.157559,0.524847,-0.220936,0.022422,-0.821718,-16.603198,-19.849909,-111.940686,NaN,NaN,NaN,NaN,NaN,NaN
02523,NaN,3.935155,-2.293103,9.625184,0.373813,-0.552049,0.814787,0.003818,0.456604,0.162323,0.525437,-0.219016,0.023707,-0.821819,-16.596860,-19.576717,-111.930745,NaN,NaN,NaN,NaN,NaN,NaN
02524,NaN,3.513040,-2.365762,9.574203,0.421116,-0.208058,0.645935,-0.004657,0.478239,0.177113,0.526074,-0.217026,0.025107,-0.821897,-16.597630,-19.288798,-111.915772,NaN,NaN,NaN,NaN,NaN,NaN
02525,NaN,3.025270,-2.394350,9.598024,0.559536,0.188722,0.514865,-0.017802,0.451092,0.191553,0.526756,-0.215179,0.026497,-0.821903,-16.609403,-19.013866,-111.887945,NaN,NaN,NaN,NaN,NaN,NaN
02526,NaN,2.715894,-2.475101,9.662490,0.610413,0.463790,0.496438,-0.043213,0.377543,0.205120,0.527473,-0.213698,0.027820,-0.821785,-16.642979,-18.776631,-111.839474,NaN,NaN,NaN,NaN,NaN,NaN
02527,NaN,2.437912,-2.584647,9.675208,0.611197,0.720516,0.450872,-0.066477,0.301390,0.211364,0.528200,-0.212590,0.029037,-0.821564,-16.694244,-18.580522,-111.774613,NaN,NaN,NaN,NaN,NaN,NaN
02528,NaN,2.362905,-2.705304,9.757418,0.562382,0.821395,0.537103,-0.085239,0.232622,0.207307,0.528899,-0.211814,0.030152,-0.821274,-16.759807,-18.422366,-111.700230,NaN,NaN,NaN,NaN,NaN,NaN
02529,NaN,2.326526,-2.808217,9.867583,0.531265,0.890758,0.655944,-0.123741,0.154399,0.186382,0.529481,-0.211462,0.031190,-0.820951,-16.846866,-18.310769,-111.624761,NaN,NaN,NaN,NaN,NaN,NaN
02530,NaN,2.265911,-2.950117,9.876131,0.443681,0.986481,0.685191,-0.168656,0.081225,0.160395,0.529921,-0.211535,0.032197,-0.820610,-16.959592,-18.243209,-111.551509,NaN,NaN,NaN,NaN,NaN,NaN
02531,NaN,2.294843,-3.099475,9.953432,0.351232,1.024185,0.806705,-0.199117,0.004320,0.138960,0.530252,-0.212004,0.033096,-0.820239,-17.089239,-18.221394,-111.477403,NaN,NaN,NaN,NaN,NaN,NaN
02532,NaN,2.355476,-3.194165,10.121046,0.335596,1.032853,1.004293,-0.219721,-0.086292,0.100396,0.530417,-0.212909,0.033806,-0.819869,-17.229579,-18.255374,-111.409255,NaN,NaN,NaN,NaN,NaN,NaN
02533,NaN,2.480165,-3.196704,10.247441,0.366739,0.947000,1.157672,-0.232732,-0.176124,0.059948,0.530417,-0.214219,0.034281,-0.819508,-17.374432,-18.345270,-111.348370,NaN,NaN,NaN,NaN,NaN,NaN
02534,NaN,2.684220,-3.105062,10.314575,0.434463,0.748061,1.254761,-0.263340,-0.248472,0.035705,0.530295,-0.215915,0.034670,-0.819125,-17.537548,-18.478676,-111.287857,NaN,NaN,NaN,NaN,NaN,NaN
02535,NaN,2.847549,-3.068394,10.230443,0.417257,0.588768,1.217480,-0.307041,-0.313461,0.034467,0.530131,-0.217987,0.035058,-0.818666,-17.728776,-18.647547,-111.215870,NaN,NaN,NaN,NaN,NaN,NaN
02536,NaN,2.915280,-3.068671,9.921155,0.318690,0.492828,0.957654,-0.353580,-0.339920,0.051153,0.529986,-0.220291,0.035591,-0.818120,-17.952565,-18.827728,-111.128450,NaN,NaN,NaN,NaN,NaN,NaN
02537,NaN,3.060969,-3.109286,9.933715,0.291665,0.399153,1.025726,-0.419446,-0.324896,0.068799,0.529835,-0.222699,0.036446,-0.817528,-18.216207,-18.996110,-111.033002,NaN,NaN,NaN,NaN,NaN,NaN
02538,NaN,3.277348,-3.263148,10.085775,0.210545,0.313074,1.276463,-0.524866,-0.336208,0.088319,0.529644,-0.225432,0.037729,-0.816844,-18.546037,-19.166769,-110.922934,NaN,NaN,NaN,NaN,NaN,NaN
02539,NaN,3.354489,-3.637867,9.852037,-0.155609,0.374530,1.204766,-0.615251,-0.359247,0.137392,0.529550,-0.228481,0.039371,-0.815980,-18.938343,-19.340068,-110.779133,NaN,NaN,NaN,NaN,NaN,NaN
02540,NaN,3.235239,-3.811487,9.542542,-0.314074,0.507489,0.943596,-0.585027,-0.388482,0.155889,0.529564,-0.231568,0.040837,-0.815028,-19.320508,-19.524964,-110.617281,NaN,NaN,NaN,NaN,NaN,NaN
02541,NaN,2.924852,-3.815658,9.225572,-0.275658,0.738151,0.560542,-0.528236,-0.447084,0.158779,0.529662,-0.234735,0.041915,-0.814003,-19.674942,-19.739775,-110.440622,NaN,NaN,NaN,NaN,NaN,NaN
02542,NaN,2.637267,-3.679573,8.695165,-0.226123,0.853065,-0.049434,-0.489698,-0.483559,0.177865,0.529884,-0.237947,0.042766,-0.812881,-20.015540,-19.969715,-110.243646,NaN,NaN,NaN,NaN,NaN,NaN
02543,NaN,2.624450,-3.514942,8.437553,-0.133990,0.762318,-0.334530,-0.451788,-0.468573,0.209167,0.530269,-0.240982,0.043535,-0.811694,-20.340082,-20.184065,-110.030403,NaN,NaN,NaN,NaN,NaN,NaN
02544,NaN,2.844113,-3.385516,8.181072,-0.152190,0.479159,-0.526804,-0.417235,-0.430146,0.229700,0.530764,-0.243769,0.044294,-0.810496,-20.647992,-20.372829,-109.811896,NaN,NaN,NaN,NaN,NaN,NaN
