// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
20255,NaN,-8.801204,-0.925445,3.751438,-0.054308,-0.035732,-0.200895,0.050888,-0.434559,0.018763,0.831213,0.002663,0.549021,-0.087492,-12.994004,65.947415,-20.468372,NaN,NaN,NaN,NaN,NaN,NaN
20256,NaN,-8.896896,-0.948411,3.831414,-0.062646,-0.049131,-0.079882,0.026232,-0.411351,0.016251,0.832352,0.002652,0.547280,-0.087570,-12.846297,65.716635,-20.329430,NaN,NaN,NaN,NaN,NaN,NaN
20257,NaN,-8.938554,-1.025144,3.977312,0.002212,-0.129234,0.023513,0.021265,-0.410252,0.016464,0.833487,0.002622,0.545539,-0.087633,-12.703595,65.485883,-20.192787,NaN,NaN,NaN,NaN,NaN,NaN
20258,NaN,-8.998178,-1.066981,4.095660,0.038905,-0.169587,0.129629,0.023648,-0.422880,0.020308,0.834652,0.002606,0.543746,-0.087686,-12.554551,65.248875,-20.050230,NaN,NaN,NaN,NaN,NaN,NaN
20259,NaN,-9.034109,-1.058138,4.220198,0.095071,-0.164502,0.212710,0.037159,-0.449146,0.027706,0.835890,0.002657,0.541831,-0.087746,-12.384168,64.997457,-19.892588,NaN,NaN,NaN,NaN,NaN,NaN
20260,NaN,-8.986964,-0.991986,4.233450,0.089498,-0.104790,0.169922,0.049226,-0.461823,0.037102,0.837160,0.002776,0.539859,-0.087798,-12.196240,64.740331,-19.722689,NaN,NaN,NaN,NaN,NaN,NaN
20261,NaN,-8.830282,-0.943430,4.147482,0.036873,-0.069010,-0.011704,0.047640,-0.434333,0.035136,0.838352,0.002896,0.537995,-0.087854,-12.021405,64.497692,-19.566114,NaN,NaN,NaN,NaN,NaN,NaN
20262,NaN,-8.792501,-0.954380,4.107853,-0.026396,-0.079762,-0.061472,0.041183,-0.393516,0.039203,0.839431,0.003017,0.536307,-0.087873,-11.859106,64.278657,-19.418848,NaN,NaN,NaN,NaN,NaN,NaN
20263,NaN,-8.787165,-0.932108,4.127311,-0.040976,-0.059402,-0.060125,0.033757,-0.361825,0.038075,0.840423,0.003120,0.534749,-0.087878,-11.711955,64.076654,-19.283612,NaN,NaN,NaN,NaN,NaN,NaN
20264,NaN,-8.771464,-0.883985,4.212019,0.013621,-0.021143,-0.042305,0.027758,-0.347793,0.028604,0.841369,0.003176,0.533255,-0.087905,-11.585059,63.881726,-19.166672,NaN,NaN,NaN,NaN,NaN,NaN
