// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
06903,NaN,-5.203813,5.033428,6.841521,0.882005,-0.090744,0.108769,0.062210,-0.017618,-0.068896,0.109348,-0.204260,0.311505,0.921567,36.235909,26.397983,175.242775
06904,NaN,-4.693153,4.823876,7.227628,0.377345,0.352140,0.049750,0.069079,-0.097071,-0.046061,0.109844,-0.203838,0.311769,0.921512,36.252970,26.370253,175.175960
06905,NaN,-4.166637,4.722025,7.599219,-0.167281,0.704864,0.030162,0.104383,-0.108105,-0.055414,0.110448,-0.203356,0.312182,0.921406,36.286298,26.340643,175.098848
06906,NaN,-3.643334,4.727057,7.772700,-0.685381,0.856918,-0.074630,0.157583,-0.044949,-0.077133,0.111096,-0.203173,0.312851,0.921142,36.355758,26.347599,175.035748
06907,NaN,-3.464040,4.929440,7.803895,-0.927353,0.748869,-0.026018,0.220894,0.097582,-0.110190,0.111743,-0.203662,0.313856,0.920614,36.477758,26.431715,175.009061
06908,NaN,-3.483411,5.131391,7.783266,-0.989249,0.602165,0.071807,0.264140,0.234784,-0.146768,0.112382,-0.204816,0.315098,0.919855,36.639715,26.591411,175.016774
06909,NaN,-3.591647,5.152142,7.659734,-0.892837,0.532058,0.037975,0.302956,0.373402,-0.179186,0.112996,-0.206635,0.316564,0.918869,36.840650,26.825981,175.060966
06910,NaN,-4.071670,5.336480,7.450861,-0.506161,0.259841,0.199695,0.347710,0.483028,-0.195464,0.113551,-0.208957,0.318276,0.917684,37.083307,27.116050,175.140916
06911,NaN,-4.747842,5.741921,7.292764,-0.047589,-0.159463,0.611704,0.358929,0.554856,-0.221078,0.114122,-0.211642,0.320050,0.916380,37.340218,27.447645,175.237086
06912,NaN,-5.203311,6.158950,7.232988,0.173095,-0.507276,1.005608,0.312505,0.528334,-0.232054,0.114733,-0.214245,0.321581,0.915162,37.564558,27.770449,175.319327
06913,NaN,-5.181429,6.195245,6.426911,0.344169,-1.009966,0.453504,0.256483,0.457124,-0.223325,0.115360,-0.216540,0.322824,0.914105,37.747055,28.057802,175.379197
06914,NaN,-5.198672,6.390756,5.626783,0.502505,-1.642508,0.014728,0.233685,0.396056,-0.196766,0.115936,-0.218524,0.323951,0.913161,37.911956,28.307858,175.429667
06915,NaN,-5.188445,6.525002,4.845000,0.663455,-2.223509,-0.453982,0.167245,0.270706,-0.172118,0.116534,-0.219931,0.324729,0.912470,38.021593,28.492616,175.442805
06916,NaN,-5.355672,6.404796,4.448190,0.958711,-2.387872,-0.709394,0.071414,0.096572,-0.130013,0.117112,-0.220533,0.325013,0.912149,38.053252,28.583795,175.408412
06917,NaN,-5.338031,5.827765,4.345145,1.175612,-2.015443,-1.100993,-0.012156,-0.134627,-0.074822,0.117725,-0.220039,0.324843,0.912250,38.006458,28.551335,175.309222
06918,NaN,-5.288954,5.460384,4.679962,1.166755,-1.526264,-1.094889,-0.010416,-0.330297,0.037809,0.118141,-0.218468,0.324687,0.912630,37.950711,28.390526,175.189754
06919,NaN,-5.344604,5.387715,5.314111,1.068296,-1.078941,-0.673403,0.010136,-0.510232,0.130791,0.118450,-0.215913,0.324621,0.913221,37.896233,28.115764,175.046252
06920,NaN,-5.466819,5.333429,6.192579,0.964459,-0.496416,-0.040138,0.021784,-0.630884,0.162139,0.118820,-0.212746,0.324565,0.913936,37.834099,27.775060,174.871726
06921,NaN,-5.775915,5.537644,7.070635,0.952668,-0.131976,0.821931,0.008017,-0.740600,0.134056,0.119483,-0.209130,0.324350,0.914760,37.739164,27.394558,174.640251
06922,NaN,-5.308978,5.368123,7.587609,0.513860,0.338782,0.873491,-0.035365,-0.842267,0.080239,0.120507,-0.205157,0.323811,0.915716,37.590384,26.986115,174.343303
06923,NaN,-3.811347,5.061670,7.558524,-0.626415,0.661565,0.008091,0.077328,-0.752480,0.122738,0.121308,-0.201457,0.323884,0.916405,37.534784,26.603389,174.104714
06924,NaN,-4.060136,5.149694,8.184229,-0.561283,0.966008,0.615029,0.110484,-0.477548,0.080456,0.121886,-0.199062,0.324226,0.916731,37.537607,26.359985,173.952994
06925,NaN,-4.212402,4.889164,8.064886,-0.258323,1.066257,0.457994,0.044219,-0.435809,-0.019139,0.122789,-0.197060,0.324192,0.917055,37.488343,26.170488,173.767185
06926,NaN,-3.842912,4.797023,7.752869,-0.437038,0.963121,0.024371,0.068033,-0.350315,-0.069889,0.123807,-0.195515,0.324265,0.917223,37.456322,26.037196,173.589517
06927,NaN,-3.490064,4.746202,7.439898,-0.626706,0.831480,-0.380035,0.066605,-0.248653,-0.074437,0.124681,-0.194446,0.324392,0.917287,37.440467,25.951900,173.448941
