// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B43876
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
17352,NaN,1.307706,9.193068,1.593394,-3.768730,0.676165,-1.204498,-0.232696,0.197235,0.094764,0.298052,0.380992,-0.680256,-0.550692,102.464109,0.808748,-122.145580
17353,NaN,0.448920,7.878791,-2.337356,0.200617,-0.787766,-1.622494,-0.177387,0.003277,0.108216,0.298687,0.380338,-0.679998,-0.551119,102.364291,0.745367,-122.161246
17354,NaN,-0.080030,8.515231,-4.137813,1.862770,-1.217456,-0.610246,-0.139349,-0.171218,0.097461,0.298626,0.379295,-0.680084,-0.551765,102.284927,0.709466,-122.273181
17355,NaN,-0.194904,9.650779,-3.202475,0.953935,-0.519618,0.299254,-0.160691,-0.201986,0.073141,0.298433,0.378218,-0.680110,-0.552575,102.193384,0.690601,-122.399339
17356,NaN,0.034749,11.043622,-1.684118,-0.661192,0.222472,1.336857,-0.161072,-0.179353,0.076515,0.298326,0.377190,-0.680106,-0.553340,102.101646,0.667068,-122.513193
17357,NaN,0.019763,11.346476,-0.836627,-1.386890,0.710943,1.457357,-0.161766,-0.141946,0.099072,0.298411,0.376188,-0.680086,-0.554000,102.009955,0.626084,-122.608750
17358,NaN,-0.111452,10.785253,-1.061606,-1.010752,0.644039,0.958788,-0.134586,-0.152954,0.090674,0.298382,0.375224,-0.680140,-0.554603,101.933672,0.591129,-122.709415
17359,NaN,0.048735,9.857389,-1.690925,-0.399323,0.078610,0.180514,-0.110270,-0.166303,0.072705,0.298213,0.374320,-0.680249,-0.555172,101.871457,0.567551,-122.815396
17360,NaN,0.352401,9.476794,-2.113350,-0.140133,-0.442632,-0.107818,-0.078204,-0.165564,0.049931,0.297922,0.373543,-0.680400,-0.555665,101.827538,0.556711,-122.918263
17361,NaN,0.323196,9.655014,-2.103543,-0.158370,-0.396859,0.064866,-0.062056,-0.148079,0.031350,0.297610,0.372901,-0.680536,-0.556097,101.793136,0.554013,-123.009133
17362,NaN,0.214435,9.837845,-1.682375,-0.473241,-0.064327,0.158845,-0.041990,-0.112779,0.001289,0.297296,0.372489,-0.680618,-0.556440,101.770317,0.564159,-123.076688
17363,NaN,0.284293,10.046908,-1.414240,-0.767137,0.039114,0.308144,-0.018175,-0.080347,-0.027786,0.296967,0.372302,-0.680665,-0.556684,101.761472,0.586639,-123.122651
17364,NaN,0.195698,9.942608,-1.595498,-0.553399,0.002047,0.243808,-0.002245,-0.033708,-0.034869,0.296747,0.372292,-0.680673,-0.556798,101.761886,0.607809,-123.141632
17365,NaN,0.114407,9.938733,-2.002903,-0.177405,-0.151797,0.323811,0.008517,0.003675,-0.044490,0.296608,0.372435,-0.680638,-0.556820,101.768816,0.629835,-123.138508
17366,NaN,0.029303,9.886493,-2.093276,-0.050707,-0.137007,0.291968,0.007180,0.047630,-0.051683,0.296601,0.372723,-0.680520,-0.556775,101.775148,0.650932,-123.109894
17367,NaN,-0.141374,9.829113,-2.003043,-0.023705,0.046111,0.219309,0.000139,0.085417,-0.053252,0.296731,0.373110,-0.680324,-0.556686,101.777819,0.668309,-123.059889
17368,NaN,-0.267231,9.719542,-1.955518,0.023464,0.163449,0.103848,-0.004329,0.092780,-0.055462,0.296888,0.373520,-0.680099,-0.556602,101.777880,0.686241,-123.005504
17369,NaN,-0.281527,9.608216,-2.039915,0.118587,0.116695,0.012314,-0.005694,0.087075,-0.048401,0.297049,0.373887,-0.679893,-0.556521,101.777240,0.700706,-122.955135
17370,NaN,-0.237947,9.622920,-2.036343,0.088272,0.081219,0.025479,-0.012728,0.082604,-0.048102,0.297207,0.374230,-0.679674,-0.556474,101.772437,0.715703,-122.907320
17371,NaN,-0.304095,9.424169,-2.068015,0.185208,0.097263,-0.161762,-0.022014,0.085314,-0.046540,0.297397,0.374562,-0.679428,-0.556449,101.762457,0.729343,-122.858159
17372,NaN,-0.040274,9.577666,-2.180797,0.107626,-0.172470,0.008100,-0.029436,0.062659,-0.050617,0.297512,0.374833,-0.679187,-0.556500,101.747966,0.748094,-122.821244
17373,NaN,-0.051488,9.713430,-1.930922,-0.114334,-0.021298,0.090257,-0.055513,0.067101,-0.056272,0.297676,0.375097,-0.678857,-0.556637,101.718705,0.769346,-122.781175
17374,NaN,-0.071850,9.685090,-1.933410,-0.093590,-0.015020,0.063304,-0.070249,0.055919,-0.063581,0.297808,0.375333,-0.678488,-0.556858,101.680827,0.796190,-122.746553
17375,NaN,0.059119,9.759553,-2.009838,-0.111320,-0.166772,0.149822,-0.086057,0.037484,-0.067954,0.297896,0.375508,-0.678094,-0.557171,101.633884,0.827478,-122.721781
17376,NaN,-0.149930,9.849082,-2.069573,0.039561,-0.023700,0.252495,-0.103391,0.021450,-0.067992,0.297961,0.375613,-0.677675,-0.557575,101.576775,0.860828,-122.706041
17377,NaN,-0.164490,9.799641,-2.074342,0.065957,-0.029623,0.205180,-0.119671,-0.001184,-0.067175,0.297983,0.375628,-0.677247,-0.558074,101.510266,0.896159,-122.703129
17378,NaN,-0.195003,9.802024,-2.086551,0.099348,-0.022242,0.210337,-0.138579,-0.028400,-0.060952,0.297965,0.375517,-0.676817,-0.558680,101.432556,0.931273,-122.716265
17379,NaN,-0.177123,9.878809,-2.024174,0.033759,-0.009845,0.272860,-0.155140,-0.049518,-0.056050,0.297920,0.375306,-0.676381,-0.559372,101.345258,0.965833,-122.741859
