// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B43876
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
01895,NaN,0.744215,9.268195,-1.564893,-0.944699,-1.300537,-0.521925,-0.027492,0.170457,0.286789,0.270153,0.383477,-0.662109,-0.584443,99.880360,5.192361,-124.210354
01896,NaN,0.647030,9.177042,-1.548559,-0.866755,-1.189532,-0.600280,-0.018712,0.133979,0.320651,0.271558,0.382749,-0.662516,-0.583808,99.875064,4.995684,-124.170164
01897,NaN,0.757389,9.093846,-1.570772,-0.875049,-1.268411,-0.682281,-0.006678,0.121046,0.361284,0.273016,0.381864,-0.663052,-0.583100,99.875629,4.777206,-124.141205
01898,NaN,0.672955,9.075120,-1.626228,-0.759189,-1.201341,-0.678379,-0.001855,0.110537,0.381822,0.274488,0.380885,-0.663651,-0.582366,99.878119,4.548304,-124.120346
01899,NaN,0.634985,8.974734,-1.608406,-0.713419,-1.131948,-0.771358,0.013453,0.083305,0.405492,0.275909,0.379767,-0.664376,-0.581597,99.888006,4.308561,-124.117147
01900,NaN,0.710106,9.022732,-1.542810,-0.796951,-1.122431,-0.735292,0.016844,0.089694,0.421471,0.277390,0.378618,-0.665129,-0.580781,99.899884,4.059326,-124.112080
01901,NaN,0.637693,9.021483,-1.410537,-0.841586,-0.953818,-0.748183,0.011681,0.135122,0.440443,0.279086,0.377529,-0.665836,-0.579866,99.910502,3.794730,-124.083102
01902,NaN,0.481264,9.064206,-1.451017,-0.705319,-0.809292,-0.683377,0.005226,0.199070,0.459345,0.281059,0.376551,-0.666467,-0.578824,99.919373,3.513326,-124.020015
01903,NaN,0.268973,9.039171,-1.486454,-0.527814,-0.616323,-0.684168,-0.000637,0.249352,0.483861,0.283281,0.375626,-0.667053,-0.577666,99.926185,3.212924,-123.930839
01904,NaN,0.209209,9.124814,-1.454857,-0.507193,-0.504378,-0.597984,-0.008113,0.290154,0.505315,0.285711,0.374734,-0.667593,-0.576423,99.929251,2.896564,-123.820924
