// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B43876
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
09970,NaN,-0.777159,-9.612322,-1.436229,0.131092,0.147750,-0.064640,0.149615,0.110979,0.019267,0.059821,-0.019220,0.752502,-0.655586,-97.674152,3.717119,-173.823701
09971,NaN,-0.807429,-9.625846,-1.356411,0.167316,0.084699,-0.060072,0.159816,0.103736,0.016059,0.059538,-0.018769,0.752006,-0.656194,-97.585646,3.721879,-173.881164
09972,NaN,-0.742217,-9.590093,-1.296005,0.109108,0.038257,-0.107688,0.166683,0.093651,0.010728,0.059275,-0.018369,0.751483,-0.656827,-97.492967,3.724419,-173.932611
09973,NaN,-0.733988,-9.641175,-1.303167,0.095654,0.053407,-0.056806,0.174651,0.084796,0.005526,0.059030,-0.018016,0.750930,-0.657491,-97.395216,3.724791,-173.978492
09974,NaN,-0.707603,-9.698131,-1.238395,0.071993,-0.003851,-0.010501,0.186324,0.087665,0.006526,0.058777,-0.017645,0.750339,-0.658198,-97.291044,3.725557,-174.026213
09975,NaN,-0.734961,-9.688209,-1.203868,0.101414,-0.015454,-0.022881,0.200889,0.098926,0.008061,0.058489,-0.017228,0.749703,-0.658960,-97.178797,3.726519,-174.080326
09976,NaN,-0.630693,-9.709786,-1.211933,-0.006322,-0.001279,-0.007259,0.219247,0.121718,0.011241,0.058127,-0.016718,0.749012,-0.659790,-97.057045,3.727736,-174.147781
09977,NaN,-0.553361,-9.757340,-1.171547,-0.083718,-0.033899,0.029884,0.229863,0.149439,0.017839,0.057685,-0.016089,0.748293,-0.660660,-96.930117,3.730965,-174.231360
09978,NaN,-0.516159,-9.747204,-1.056921,-0.111536,-0.127174,0.003770,0.245679,0.181939,0.037877,0.057187,-0.015273,0.747532,-0.661583,-96.795589,3.743510,-174.334967
09979,NaN,-0.481056,-9.717613,-0.957208,-0.139507,-0.202863,-0.039305,0.240350,0.196367,0.049466,0.056674,-0.014367,0.746791,-0.662484,-96.664575,3.761966,-174.447420
