// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
28811,NaN,1.697763,9.693996,-1.324849,0.357690,-1.206835,0.037527,-0.053706,-0.811224,-0.163675,0.337360,0.285916,-0.658851,-0.608569,91.823104,-5.540026,-127.715295
28812,NaN,1.738108,9.536774,-1.372790,0.343606,-1.297788,-0.114581,-0.063241,-0.744914,-0.128201,0.334566,0.283987,-0.659747,-0.610042,91.832240,-5.449563,-128.142963
28813,NaN,1.810172,9.407587,-1.457655,0.341591,-1.431131,-0.234623,-0.047976,-0.645701,-0.110320,0.332106,0.282346,-0.660549,-0.611279,91.846870,-5.368438,-128.513905
28814,NaN,1.786493,9.402557,-1.441333,0.325378,-1.414149,-0.243395,-0.042392,-0.537463,-0.113389,0.330005,0.281030,-0.661170,-0.612350,91.855879,-5.290262,-128.822387
28815,NaN,1.710602,9.366351,-1.470475,0.377123,-1.388764,-0.286615,-0.036531,-0.429381,-0.139107,0.328150,0.280160,-0.661598,-0.613283,91.864570,-5.196541,-129.068265
28816,NaN,1.599957,9.336452,-1.502098,0.454200,-1.339353,-0.326629,-0.031250,-0.329699,-0.165684,0.326557,0.279669,-0.661833,-0.614103,91.868382,-5.092342,-129.256204
28817,NaN,1.522567,9.349337,-1.458714,0.453838,-1.266217,-0.323386,-0.027850,-0.235930,-0.182641,0.325194,0.279549,-0.661905,-0.614803,91.871315,-4.977267,-129.389960
28818,NaN,1.521520,9.365615,-1.451183,0.435040,-1.274549,-0.308902,-0.023573,-0.135390,-0.188472,0.324162,0.279741,-0.661813,-0.615359,91.869383,-4.863733,-129.465724
28819,NaN,1.504302,9.492225,-1.434180,0.423023,-1.255265,-0.186293,-0.017186,-0.025745,-0.197400,0.323433,0.280333,-0.661554,-0.615752,91.867747,-4.744136,-129.478372
28820,NaN,1.541392,9.725336,-1.421363,0.384663,-1.272704,0.046853,-0.029981,0.077758,-0.213832,0.323036,0.281254,-0.661061,-0.616069,91.851984,-4.620137,-129.431195
28821,NaN,1.474787,9.901791,-1.365012,0.378129,-1.190244,0.213479,-0.047719,0.179107,-0.222030,0.322951,0.282508,-0.660341,-0.616313,91.823421,-4.490206,-129.325766
28822,NaN,1.482282,9.959137,-1.359320,0.363578,-1.208490,0.268813,-0.057490,0.286797,-0.236060,0.323213,0.284101,-0.659393,-0.616459,91.782993,-4.357273,-129.158266
28823,NaN,1.527301,10.019073,-1.369974,0.338912,-1.267795,0.329752,-0.055754,0.381066,-0.253816,0.323705,0.286067,-0.658271,-0.616490,91.741631,-4.212560,-128.936501
28824,NaN,1.649750,10.165210,-1.334183,0.232719,-1.353770,0.480334,-0.055760,0.481950,-0.284567,0.324455,0.288421,-0.656937,-0.616422,91.695069,-4.055023,-128.656379
28825,NaN,1.877269,10.286009,-1.202592,-0.011689,-1.469346,0.609075,-0.096892,0.616973,-0.296866,0.325644,0.291184,-0.655234,-0.616309,91.621936,-3.889165,-128.298816
28826,NaN,1.828211,10.239331,-1.176128,0.000634,-1.450619,0.553852,-0.125627,0.753335,-0.300765,0.327327,0.294307,-0.653205,-0.616087,91.526724,-3.726029,-127.863178
28827,NaN,1.802357,10.238299,-1.125359,-0.016304,-1.433742,0.545000,-0.132593,0.892829,-0.299218,0.329452,0.297860,-0.650916,-0.615670,91.425157,-3.561758,-127.347927
28828,NaN,1.714212,10.317201,-0.924743,-0.109717,-1.271730,0.608870,-0.142333,1.018827,-0.272824,0.332097,0.301668,-0.648413,-0.615036,91.313667,-3.416825,-126.761069
28829,NaN,1.450971,10.478933,-0.759082,-0.068888,-0.985241,0.747332,-0.141737,1.145807,-0.226688,0.335262,0.305731,-0.645749,-0.614114,91.201046,-3.295321,-126.102361
28830,NaN,1.313241,10.502793,-0.510680,-0.172291,-0.755489,0.755828,-0.133802,1.249842,-0.169865,0.338936,0.309909,-0.642999,-0.612887,91.089473,-3.209803,-125.384859
28831,NaN,1.121796,10.583377,-0.309602,-0.207337,-0.505295,0.820457,-0.145797,1.335920,-0.130375,0.342988,0.314214,-0.640099,-0.611475,90.970634,-3.142824,-124.618674
