// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B43876
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
53702,NaN,-0.205815,9.832710,-0.987533,0.050814,0.038027,0.071428,-0.003969,0.007310,-0.008023,0.403494,0.453608,-0.585012,-0.537767,95.509484,0.903817,-105.242080
53703,NaN,-0.185071,9.821848,-0.992576,0.051545,0.016369,0.060774,-0.009077,0.009955,-0.000737,0.403524,0.453600,-0.584993,-0.537772,95.506071,0.902400,-105.239982
53704,NaN,-0.185169,9.821916,-0.991889,0.051277,0.016620,0.060775,-0.005234,0.007528,-0.003025,0.403531,0.453603,-0.584983,-0.537775,95.505036,0.902699,-105.239060
53705,NaN,-0.206492,9.832875,-0.985746,0.050104,0.038855,0.071428,-0.004714,0.003756,-0.002852,0.403528,0.453593,-0.584983,-0.537785,95.504068,0.902830,-105.240381
53706,NaN,-0.195119,9.846816,-0.968781,0.029767,0.032446,0.083496,-0.007019,0.003636,-0.002300,0.403532,0.453575,-0.584980,-0.537801,95.501755,0.902465,-105.242017
53707,NaN,-0.227947,9.843890,-0.978985,0.048726,0.061409,0.082079,-0.003946,0.006424,-0.001669,0.403538,0.453571,-0.584980,-0.537801,95.501251,0.901775,-105.241882
53708,NaN,-0.206903,9.833026,-0.984150,0.049435,0.039722,0.071428,-0.006417,0.004638,-0.000424,0.403547,0.453554,-0.584979,-0.537809,95.499366,0.900657,-105.242777
53709,NaN,-0.185650,9.822149,-0.989492,0.050159,0.018062,0.060778,-0.000250,0.001442,0.003090,0.403543,0.453530,-0.585009,-0.537799,95.500931,0.897526,-105.245745
53710,NaN,-0.206696,9.833078,-0.983672,0.048939,0.040298,0.071428,-0.003094,0.005984,-0.002884,0.403539,0.453530,-0.585011,-0.537800,95.501210,0.897638,-105.246148
53711,NaN,-0.174241,9.836087,-0.972537,0.029529,0.011918,0.072847,-0.005233,0.007530,-0.003025,0.403548,0.453530,-0.585002,-0.537803,95.499980,0.897660,-105.245307
53712,NaN,-0.186024,9.822238,-0.988532,0.049416,0.018938,0.060780,-0.003260,0.004318,-0.002190,0.403543,0.453521,-0.585009,-0.537807,95.499990,0.897342,-105.246623
53713,NaN,-0.197646,9.808384,-1.004622,0.069327,0.025942,0.048715,-0.003344,0.007426,0.000207,0.403556,0.453516,-0.585012,-0.537798,95.499839,0.895526,-105.246020
53714,NaN,-0.153452,9.825273,-0.977169,0.029755,-0.009169,0.062201,-0.003094,0.005984,-0.002884,0.403554,0.453516,-0.585012,-0.537799,95.499913,0.895689,-105.246136
53715,NaN,-0.219029,9.819349,-0.998371,0.067923,0.048448,0.059362,-0.003094,0.005985,-0.002884,0.403554,0.453516,-0.585012,-0.537799,95.499894,0.895716,-105.246185
53716,NaN,-0.207584,9.833275,-0.981518,0.047547,0.041979,0.071428,-0.006250,0.006305,-0.001118,0.403566,0.453508,-0.585005,-0.537805,95.498108,0.894999,-105.245908
53717,NaN,-0.170887,9.853128,-0.987746,0.041900,0.005290,0.091211,0.002118,0.007226,-0.002110,0.403560,0.453519,-0.585019,-0.537785,95.501086,0.894516,-105.245291
53718,NaN,-0.171068,9.853129,-0.987709,0.041708,0.005613,0.091211,-0.003093,0.005985,-0.002884,0.403561,0.453516,-0.585020,-0.537786,95.500935,0.894305,-105.245500
53719,NaN,-0.208082,9.833326,-0.980899,0.046916,0.042878,0.071427,-0.005232,0.007532,-0.003026,0.403569,0.453517,-0.585010,-0.537789,95.499706,0.894327,-105.244659
53720,NaN,-0.187074,9.822457,-0.986155,0.047588,0.021199,0.060785,-0.003177,0.009093,-0.000487,0.403582,0.453518,-0.585010,-0.537778,95.499862,0.892959,-105.243240
53721,NaN,-0.187218,9.822472,-0.985984,0.047366,0.021488,0.060785,-0.000621,0.007773,-0.004128,0.403578,0.453531,-0.585011,-0.537770,95.501277,0.893597,-105.242200
53722,NaN,-0.196989,9.847275,-0.963719,0.026052,0.037049,0.083491,-0.003778,0.008093,-0.002363,0.403586,0.453532,-0.585008,-0.537766,95.501039,0.893123,-105.241387
53723,NaN,-0.187647,9.822506,-0.985563,0.046899,0.022086,0.060786,-0.000954,0.004440,-0.002742,0.403576,0.453532,-0.585017,-0.537764,95.502233,0.893153,-105.242325
53724,NaN,-0.191941,9.805669,-0.968085,0.032942,0.030700,0.042420,-0.005563,0.004199,-0.001640,0.403581,0.453517,-0.585017,-0.537774,95.500610,0.892480,-105.243508
53725,NaN,-0.188018,9.822571,-0.984845,0.046487,0.022669,0.060787,-0.002926,0.007653,-0.003577,0.403583,0.453524,-0.585012,-0.537771,95.500703,0.892810,-105.242567
53726,NaN,-0.188147,9.822574,-0.984790,0.046238,0.022982,0.060787,0.001619,0.002227,-0.000030,0.403566,0.453513,-0.585042,-0.537760,95.503534,0.891315,-105.245329
53727,NaN,-0.176561,9.836471,-0.968223,0.025873,0.016578,0.072850,-0.004796,0.006867,-0.000457,0.403579,0.453504,-0.585041,-0.537759,95.502546,0.889908,-105.245008
53728,NaN,-0.176645,9.836491,-0.968010,0.025639,0.016883,0.072850,0.000147,0.010442,-0.002944,0.403584,0.453522,-0.585042,-0.537740,95.504507,0.889657,-105.242650
53729,NaN,-0.209482,9.833512,-0.978731,0.044638,0.045819,0.071425,-0.001639,0.006548,-0.002222,0.403584,0.453524,-0.585046,-0.537733,95.505327,0.889275,-105.242414
53730,NaN,-0.209646,9.833521,-0.978606,0.044370,0.046103,0.071424,-0.001120,0.002773,-0.002049,0.403569,0.453517,-0.585062,-0.537733,95.506667,0.889095,-105.244621
53731,NaN,-0.184549,9.839506,-1.001202,0.058828,0.016114,0.079159,-0.003072,-0.002788,-0.000633,0.403549,0.453487,-0.585085,-0.537749,95.506582,0.888320,-105.249798
53732,NaN,-0.186719,9.800871,-1.039390,0.099771,0.007809,0.044404,-0.003091,0.005987,-0.002885,0.403546,0.453486,-0.585087,-0.537749,95.506817,0.888443,-105.250118
