// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
07013,NaN,-1.610866,9.789963,-0.773993,0.953745,0.262347,0.089779,0.118496,0.291085,0.094513,-0.031025,0.015306,-0.744124,-0.667146,96.208589,3.818505,178.930865
07014,NaN,-1.622075,9.856634,-0.731071,0.971736,0.329098,0.150556,0.118455,0.271366,0.075840,-0.029815,0.015934,-0.744605,-0.666649,96.293252,3.763901,179.079934
07015,NaN,-1.636205,9.916734,-0.711217,0.990846,0.371743,0.207523,0.113312,0.240225,0.068722,-0.028746,0.016487,-0.745061,-0.666172,96.373514,3.715431,179.211573
07016,NaN,-1.650817,9.929689,-0.677326,1.011901,0.422127,0.216298,0.104962,0.205033,0.045612,-0.027882,0.017008,-0.745483,-0.665724,96.447878,3.681866,179.324564
07017,NaN,-1.621704,9.899875,-0.708591,0.988650,0.402005,0.187338,0.095719,0.163726,0.035929,-0.027206,0.017432,-0.745864,-0.665314,96.515177,3.656816,179.414542
07018,NaN,-1.564730,9.872951,-0.639041,0.937325,0.481090,0.148330,0.086325,0.135586,0.012477,-0.026710,0.017849,-0.746210,-0.664935,96.576380,3.646382,179.490005
07019,NaN,-1.511441,9.839222,-0.591810,0.887091,0.536027,0.105515,0.085228,0.107476,-0.007600,-0.026389,0.018250,-0.746544,-0.664562,96.635712,3.649753,179.550712
07020,NaN,-1.486538,9.875502,-0.562516,0.858460,0.580518,0.136072,0.084271,0.083978,-0.026615,-0.026215,0.018641,-0.746871,-0.664190,96.694033,3.664842,179.599329
07021,NaN,-1.463659,9.857944,-0.542867,0.832808,0.608530,0.114657,0.080612,0.061411,-0.046815,-0.026196,0.019037,-0.747179,-0.663833,96.749160,3.693613,179.636405
07022,NaN,-1.418077,9.870643,-0.506536,0.780770,0.655841,0.119955,0.070189,0.037802,-0.067312,-0.026329,0.019428,-0.747450,-0.663512,96.797936,3.734886,179.661482
07023,NaN,-1.374408,9.883264,-0.468848,0.728588,0.703075,0.125248,0.058716,0.025206,-0.082684,-0.026563,0.019841,-0.747676,-0.663236,96.839293,3.786571,179.680402
07024,NaN,-1.355802,9.872067,-0.422242,0.701886,0.755238,0.107553,0.054088,0.003841,-0.091930,-0.026902,0.020214,-0.747885,-0.662975,96.877717,3.844134,179.687869
07025,NaN,-1.341496,9.924507,-0.418744,0.673299,0.771741,0.158364,0.056109,-0.015599,-0.105623,-0.027366,0.020579,-0.748093,-0.662709,96.916058,3.911742,179.685170
07026,NaN,-1.354179,9.993258,-0.443768,0.669438,0.761461,0.230617,0.050395,-0.040379,-0.104946,-0.027913,0.020854,-0.748283,-0.662464,96.950715,3.979756,179.668406
07027,NaN,-1.342091,10.122838,-0.435261,0.636695,0.790613,0.357468,0.036471,-0.072510,-0.105158,-0.028587,0.021031,-0.748417,-0.662278,96.975424,4.051142,179.633294
07028,NaN,-1.404915,10.153922,-0.494881,0.684881,0.738039,0.400395,0.024207,-0.116224,-0.091810,-0.029371,0.021010,-0.748509,-0.662140,96.991895,4.116983,179.572426
07029,NaN,-1.368447,10.247384,-0.524510,0.631065,0.721830,0.494463,0.018728,-0.170317,-0.073737,-0.030306,0.020749,-0.748572,-0.662035,97.002063,4.177428,179.479371
07030,NaN,-1.306917,10.365105,-0.561377,0.552076,0.700959,0.611440,0.018746,-0.221566,-0.052337,-0.031353,0.020232,-0.748633,-0.661933,97.010676,4.228209,179.355687
07031,NaN,-1.290530,10.465504,-0.564891,0.521386,0.709896,0.710409,0.016020,-0.262882,-0.033322,-0.032500,0.019514,-0.748674,-0.661853,97.014906,4.272239,179.207006
07032,NaN,-1.226779,10.577087,-0.624519,0.443540,0.664993,0.823610,0.020116,-0.314073,-0.006681,-0.033743,0.018520,-0.748727,-0.661760,97.019936,4.303556,179.027360
07033,NaN,-1.180010,10.577932,-0.625866,0.393593,0.664061,0.821263,0.025119,-0.358722,0.009447,-0.035109,0.017323,-0.748782,-0.661659,97.024770,4.330053,178.821004
07034,NaN,-1.184143,10.671676,-0.652705,0.388624,0.650147,0.917604,0.057084,-0.398974,0.026376,-0.036563,0.015918,-0.748940,-0.661436,97.046981,4.348588,178.590612
07035,NaN,-1.282062,10.716696,-0.661487,0.482859,0.647714,0.970454,0.079471,-0.454367,0.051003,-0.038154,0.014240,-0.749155,-0.661142,97.078368,4.358370,178.326777
07036,NaN,-1.184007,10.735386,-0.701297,0.384592,0.617073,0.986086,0.078260,-0.517977,0.070910,-0.039908,0.012270,-0.749356,-0.660850,97.107234,4.360232,178.025380
07037,NaN,-1.130877,10.652702,-0.733823,0.340006,0.579326,0.903945,0.081285,-0.567985,0.095971,-0.041775,0.010047,-0.749546,-0.660557,97.134390,4.352819,177.693556
07038,NaN,-1.071302,10.614024,-0.704460,0.291136,0.610280,0.857094,0.105621,-0.610363,0.117396,-0.043722,0.007592,-0.749808,-0.660166,97.174773,4.335171,177.336168
07039,NaN,-1.018380,10.601437,-0.762001,0.243562,0.561151,0.847236,0.138824,-0.639319,0.125917,-0.045760,0.005009,-0.750159,-0.659654,97.231755,4.316347,176.961520
07040,NaN,-1.006873,10.608491,-0.749016,0.241430,0.586565,0.850921,0.181514,-0.674197,0.143643,-0.047862,0.002228,-0.750641,-0.658971,97.313003,4.289144,176.565824
07041,NaN,-0.946850,10.662848,-0.759259,0.188296,0.602176,0.900446,0.222653,-0.709971,0.164261,-0.050038,-0.000752,-0.751232,-0.658138,97.415070,4.254767,176.148056
07042,NaN,-0.936761,10.732771,-0.799401,0.184310,0.592186,0.972683,0.267796,-0.741370,0.187687,-0.052246,-0.003941,-0.751960,-0.657123,97.543171,4.208977,175.710742
07043,NaN,-0.943405,10.893503,-0.793140,0.197823,0.643963,1.129597,0.317601,-0.787013,0.215322,-0.054541,-0.007389,-0.752818,-0.655924,97.696720,4.153304,175.245099
07044,NaN,-1.008653,11.052109,-0.705515,0.282153,0.775132,1.277114,0.348938,-0.852572,0.250714,-0.056956,-0.011202,-0.753751,-0.654592,97.867272,4.082668,174.739420
07045,NaN,-1.091298,11.134831,-0.618012,0.394820,0.894280,1.349820,0.368492,-0.946935,0.303905,-0.059559,-0.015522,-0.754690,-0.653188,98.044112,3.992116,174.175524
07046,NaN,-1.095989,11.111471,-0.558057,0.441135,0.977553,1.315072,0.380823,-1.068148,0.368527,-0.062396,-0.020492,-0.755613,-0.651718,98.225469,3.875241,173.537397
07047,NaN,-1.067973,11.089376,-0.501086,0.462833,1.059526,1.279151,0.385791,-1.188262,0.445088,-0.065444,-0.026137,-0.756467,-0.650224,98.404503,3.728167,172.824235
07048,NaN,-0.909561,10.943254,-0.452354,0.369353,1.131447,1.112963,0.425313,-1.322453,0.519501,-0.068739,-0.032517,-0.757368,-0.648545,98.604605,3.551399,172.028369
07049,NaN,-0.824174,10.883442,-0.448236,0.345768,1.166931,1.043086,0.464940,-1.433696,0.585975,-0.072240,-0.039516,-0.758292,-0.646693,98.824022,3.350842,171.162874
07050,NaN,-0.748631,10.785377,-0.406111,0.347763,1.235337,0.929855,0.506959,-1.535963,0.665226,-0.075849,-0.047164,-0.759256,-0.644633,99.068916,3.116749,170.231964
07051,NaN,-0.652311,10.694714,-0.425339,0.326459,1.250429,0.832151,0.531441,-1.639095,0.738118,-0.079613,-0.055420,-0.760169,-0.642443,99.326356,2.856214,169.234939
07052,NaN,-0.517289,10.531947,-0.510452,0.262382,1.199020,0.672677,0.550808,-1.727718,0.820963,-0.083424,-0.064285,-0.761026,-0.640116,99.599004,2.560546,168.179218
07053,NaN,-0.338067,10.412500,-0.546345,0.169105,1.214805,0.547225,0.579107,-1.792165,0.892598,-0.087244,-0.073627,-0.761832,-0.637636,99.889475,2.237121,167.078655
07054,NaN,-0.147702,10.298397,-0.566766,0.075001,1.255027,0.425396,0.612704,-1.821360,0.962098,-0.090920,-0.083341,-0.762633,-0.634963,100.207039,1.881981,165.953483
07055,NaN,-0.116253,10.237303,-0.643107,0.127204,1.217384,0.372116,0.639227,-1.837299,1.019291,-0.094466,-0.093319,-0.763385,-0.632148,100.544153,1.503916,164.811290
07056,NaN,-0.133747,10.103049,-0.703436,0.232803,1.169201,0.245242,0.672056,-1.851063,1.086798,-0.097812,-0.103608,-0.764121,-0.629141,100.909880,1.095088,163.652400
07057,NaN,-0.141087,10.000698,-0.749747,0.335931,1.140985,0.146231,0.703966,-1.853164,1.146801,-0.100957,-0.114129,-0.764813,-0.625974,101.299673,0.661329,162.483061
07058,NaN,-0.131068,9.911263,-0.833858,0.415145,1.084297,0.066395,0.735835,-1.848636,1.210160,-0.103845,-0.124886,-0.765482,-0.622621,101.719395,0.198823,161.306221
07059,NaN,-0.159548,9.785686,-0.944172,0.521894,0.983711,-0.043598,0.785798,-1.826572,1.265944,-0.106438,-0.135790,-0.766164,-0.619052,102.174734,-0.287833,160.131620
07060,NaN,-0.188871,9.660629,-1.054508,0.628955,0.883510,-0.153610,0.835863,-1.794095,1.305610,-0.108727,-0.146759,-0.766898,-0.615230,102.671582,-0.791648,158.966290
07061,NaN,-0.239640,9.542258,-1.214018,0.737077,0.730939,-0.246762,0.862359,-1.757685,1.347826,-0.110719,-0.157766,-0.767580,-0.611288,103.190944,-1.312731,157.811327
07062,NaN,-0.273468,9.439594,-1.269324,0.866220,0.679922,-0.348135,0.876428,-1.713087,1.387573,-0.112384,-0.168781,-0.768204,-0.607244,103.731549,-1.851827,156.670886
07063,NaN,-0.329023,9.278352,-1.403011,0.976524,0.534744,-0.489412,0.904614,-1.651272,1.416433,-0.113692,-0.179705,-0.768802,-0.603095,104.295208,-2.403972,155.555396
07064,NaN,-0.364837,9.179714,-1.513562,1.082673,0.430749,-0.575162,0.949728,-1.576555,1.439201,-0.114580,-0.190498,-0.769467,-0.598750,104.897099,-2.968721,154.471994
07065,NaN,-0.442232,9.137133,-1.562745,1.258224,0.373850,-0.625715,0.989708,-1.498207,1.455778,-0.115071,-0.201111,-0.770162,-0.594275,105.527559,-3.542205,153.423034
07066,NaN,-0.674357,9.048791,-1.613697,1.562757,0.233352,-0.732977,1.019190,-1.431386,1.475500,-0.115194,-0.211599,-0.770876,-0.589666,106.186830,-4.125733,152.400697
07067,NaN,-0.865190,9.059929,-1.632027,1.860270,0.153651,-0.756832,1.052286,-1.394529,1.498382,-0.115065,-0.222050,-0.771567,-0.584925,106.871558,-4.715262,151.387570
07068,NaN,-1.008577,9.109232,-1.690051,2.107274,0.064959,-0.734962,1.064654,-1.384914,1.523133,-0.114789,-0.232553,-0.772186,-0.580062,107.577648,-5.308233,150.367338
07069,NaN,-1.146082,9.083726,-1.740328,2.333961,-0.038155,-0.790167,1.041554,-1.392819,1.542565,-0.114508,-0.243101,-0.772590,-0.575234,108.279155,-5.897202,149.331378
07070,NaN,-1.369931,8.989602,-1.779768,2.616509,-0.200109,-0.926205,1.008015,-1.418659,1.549903,-0.114321,-0.253708,-0.772785,-0.570409,108.977871,-6.473454,148.271431
07071,NaN,-1.521693,8.749187,-1.825613,2.783417,-0.373177,-1.192436,0.965547,-1.472171,1.536542,-0.114429,-0.264347,-0.772725,-0.565617,109.663089,-7.018739,147.177133
07072,NaN,-1.555106,8.511836,-1.892568,2.825524,-0.506413,-1.433523,0.914314,-1.525456,1.513279,-0.114849,-0.274992,-0.772430,-0.560839,110.336563,-7.528961,146.050477
07073,NaN,-1.523553,8.241950,-1.996723,2.769805,-0.644100,-1.679404,0.865002,-1.570714,1.478595,-0.115607,-0.285553,-0.771899,-0.556118,110.990924,-7.997426,144.899659
07074,NaN,-1.456052,8.038309,-2.064728,2.708862,-0.716513,-1.866270,0.835550,-1.587330,1.426674,-0.116586,-0.295916,-0.771262,-0.551359,111.641679,-8.422722,143.743807
07075,NaN,-1.380992,7.921813,-2.117805,2.666281,-0.751095,-1.972180,0.800955,-1.597569,1.358718,-0.117844,-0.305974,-0.770511,-0.546631,112.276212,-8.795635,142.591709
