// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
26711,NaN,-8.210456,5.046919,3.292039,0.545936,0.180066,0.355398,-0.201105,-0.234861,0.045707,0.452747,0.558387,0.024672,-0.694706,51.479671,52.955618,-86.807423
26712,NaN,-8.379790,4.846151,3.656941,0.160407,0.225906,0.531508,-0.276663,-0.282016,0.072619,0.453744,0.556796,0.024756,-0.695328,51.188968,52.823531,-86.982227
26713,NaN,-8.001841,4.491973,3.801144,-0.139003,0.155218,0.117691,-0.289179,-0.324251,0.107348,0.454895,0.555040,0.024709,-0.695981,50.884372,52.662383,-87.164936
26714,NaN,-7.445192,4.494526,3.753132,-0.055030,-0.127608,-0.341774,-0.267040,-0.346514,0.113681,0.456015,0.553247,0.024502,-0.696683,50.584617,52.487689,-87.358324
26715,NaN,-6.960290,4.671158,3.938199,-0.035135,-0.598089,-0.570625,-0.294494,-0.273407,0.108309,0.457174,0.551651,0.024587,-0.697186,50.310487,52.343538,-87.499545
26716,NaN,-6.992943,4.576351,4.137441,-0.222136,-0.609132,-0.509882,-0.345800,-0.166559,0.106773,0.458462,0.550299,0.025084,-0.697391,50.068377,52.236695,-87.563698
26717,NaN,-7.111008,4.186968,4.265693,-0.557798,-0.365851,-0.547255,-0.320213,-0.117736,0.091886,0.459611,0.549181,0.025659,-0.697495,49.862186,52.156403,-87.600700
26718,NaN,-7.369815,4.242066,4.269751,-0.515432,-0.230358,-0.314197,-0.217086,-0.032287,0.101026,0.460506,0.548588,0.026031,-0.697357,49.767718,52.101402,-87.571338
26719,NaN,-7.418770,4.587551,3.946600,-0.036606,-0.215920,-0.241300,-0.144940,-0.048310,0.064973,0.461071,0.548110,0.026229,-0.697353,49.688665,52.058495,-87.574536
26720,NaN,-7.771193,4.747519,3.803109,0.178149,-0.005003,0.054543,-0.185733,-0.069583,0.051404,0.461711,0.547451,0.026542,-0.697435,49.567754,52.011361,-87.601427
