// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
08509,NaN,-5.409991,5.032418,6.036710,-0.811367,0.453163,-0.316904,1.480704,0.528523,-0.298968,-0.790023,-0.414943,-0.077285,0.444649,42.357342,29.414369,-47.130580
08510,NaN,-5.263438,5.189754,6.041018,-0.663148,0.271202,-0.293432,1.579262,0.496428,-0.274782,-0.785869,-0.422201,-0.076284,0.445351,43.310209,29.732700,-47.047449
08511,NaN,-5.160156,5.433774,5.857331,-0.435045,0.270425,-0.315467,1.693161,0.455795,-0.273344,-0.781442,-0.429763,-0.074861,0.446148,44.320132,30.031419,-46.976888
08512,NaN,-5.404486,5.790358,5.688791,-0.333192,0.491955,-0.079045,1.768584,0.547834,-0.317622,-0.776645,-0.437794,-0.073718,0.446906,45.391016,30.385192,-46.876379
08513,NaN,-5.941828,6.367624,5.669493,-0.271815,0.809281,0.544121,1.764433,0.700663,-0.425564,-0.771497,-0.446048,-0.073408,0.447710,46.473123,30.841730,-46.745856
08514,NaN,-6.258088,6.918637,5.783262,-0.131330,0.850869,1.129564,1.739148,0.738621,-0.505890,-0.766128,-0.454239,-0.073472,0.448683,47.540789,31.345432,-46.621513
08515,NaN,-6.592987,7.216019,5.724850,-0.139330,0.969942,1.472211,1.699440,0.690485,-0.527092,-0.760756,-0.462099,-0.073483,0.449793,48.572148,31.836926,-46.520575
08516,NaN,-7.104599,7.232970,5.527909,-0.413102,1.258861,1.658622,1.587615,0.576024,-0.550288,-0.755558,-0.469248,-0.073356,0.451172,49.512123,32.294673,-46.476595
08517,NaN,-7.331197,7.092955,5.346365,-0.631814,1.358574,1.606301,1.480600,0.360030,-0.571035,-0.750597,-0.475445,-0.072700,0.453069,50.327655,32.680558,-46.546702
08518,NaN,-7.238626,6.900400,5.105780,-0.680763,1.336024,1.315327,1.455947,0.026266,-0.549039,-0.745808,-0.480789,-0.070788,0.455634,51.044507,32.936931,-46.776163
08519,NaN,-6.874423,6.653775,4.883512,-0.621636,1.165665,0.847204,1.465622,-0.332366,-0.497484,-0.741201,-0.485322,-0.067391,0.458848,51.673057,33.043663,-47.173107
08520,NaN,-6.405119,6.379674,4.519406,-0.477986,1.070706,0.226016,1.483292,-0.608238,-0.452617,-0.736690,-0.489288,-0.062815,0.462535,52.244128,33.036720,-47.697254
