// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B43876
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
11554,NaN,1.092279,9.575625,-0.493564,-0.232855,0.340340,-0.171151,-0.018644,0.145437,-0.006599,0.531149,0.496098,-0.538731,-0.426071,94.216000,-8.600656,-86.726217
11555,NaN,1.009081,9.559997,-0.640253,-0.087639,0.431919,-0.188370,-0.018328,0.110988,0.015492,0.531514,0.496228,-0.538469,-0.425796,94.198218,-8.616721,-86.666068
11556,NaN,0.891987,9.476840,-0.760422,0.034047,0.547086,-0.279382,-0.017969,0.079101,0.029690,0.531821,0.496252,-0.538328,-0.425562,94.183720,-8.639467,-86.625241
11557,NaN,0.730921,9.447987,-0.806692,0.073621,0.709816,-0.329007,0.006063,0.069570,0.047936,0.532084,0.496270,-0.538308,-0.425238,94.183536,-8.672423,-86.590333
11558,NaN,0.726594,9.413732,-0.772944,0.042005,0.713804,-0.366394,-0.003700,0.026175,0.086196,0.532333,0.496067,-0.538479,-0.424947,94.182151,-8.725241,-86.582480
11559,NaN,0.934619,8.953425,-0.990782,0.309062,0.465204,-0.773493,-0.022259,0.011273,0.092262,0.532602,0.495766,-0.538664,-0.424726,94.171284,-8.780978,-86.583284
11560,NaN,1.277094,8.082451,-1.897530,1.302882,0.071333,-1.514796,0.010321,0.106242,0.073787,0.533005,0.495804,-0.538620,-0.424231,94.170748,-8.830040,-86.528595
11561,NaN,1.266230,7.874755,-3.254735,2.661416,0.156230,-1.621177,0.224307,0.259917,-0.014999,0.533105,0.496976,-0.538399,-0.423014,94.278350,-8.834998,-86.381055
11562,NaN,0.281362,9.919049,-1.584931,0.744410,1.305076,0.123169,0.312900,0.293270,-0.129036,0.532828,0.498760,-0.537991,-0.421779,94.433284,-8.776499,-86.209470
11563,NaN,-0.256991,9.364425,-1.863757,1.024405,1.763977,-0.481501,-0.101587,0.282034,-0.230846,0.533340,0.499689,-0.536482,-0.421956,94.351161,-8.659463,-86.039526
11564,NaN,-0.007395,8.733194,-1.938472,1.181125,1.423684,-1.060290,-0.143156,0.239906,-0.092811,0.534130,0.500046,-0.535343,-0.421980,94.250176,-8.619205,-85.900489
11565,NaN,2.359394,11.585841,-0.305277,-0.490997,-0.628991,1.987940,-0.313295,0.121807,0.088016,0.535411,0.499214,-0.534609,-0.422271,94.063071,-8.676984,-85.837179
11566,NaN,2.917012,11.491751,-0.795926,0.104442,-1.138147,2.015073,-0.463259,1.042612,-0.022803,0.539284,0.500212,-0.530809,-0.420955,93.708860,-8.706922,-85.236980
