// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B43876
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
44739,NaN,0.733580,9.537448,-2.283167,0.076472,-0.041861,0.021249,-0.009211,-0.008623,0.017980,0.297193,0.435196,0.655035,0.541488,103.752819,-4.701434,116.491265
44740,NaN,0.760835,9.557257,-2.326110,0.032451,-0.037949,0.052824,-0.010205,-0.011199,0.013933,0.297215,0.435287,0.654948,0.541509,103.748849,-4.709471,116.479815
44741,NaN,0.751246,9.553118,-2.292687,0.064601,-0.033232,0.040108,-0.010446,-0.011852,0.016507,0.297233,0.435396,0.654852,0.541527,103.745370,-4.719058,116.466587
44742,NaN,0.771214,9.537966,-2.287654,0.056460,-0.015506,0.025884,-0.009779,-0.013247,0.018093,0.297246,0.435505,0.654755,0.541550,103.741724,-4.729313,116.453897
44743,NaN,0.772803,9.538016,-2.286907,0.056886,-0.015684,0.025882,-0.007872,-0.011410,0.021154,0.297245,0.435632,0.654656,0.541568,103.739756,-4.741548,116.440281
44744,NaN,0.809467,9.580091,-2.287447,0.051129,0.015996,0.069768,-0.009684,-0.009919,0.023129,0.297238,0.435754,0.654550,0.541601,103.736244,-4.755038,116.427685
44745,NaN,0.796322,9.564723,-2.275168,0.064168,0.006817,0.050896,-0.012900,-0.008971,0.024069,0.297232,0.435876,0.654435,0.541645,103.731321,-4.769230,116.415035
44746,NaN,0.812525,9.538381,-2.291160,0.036930,0.010692,0.030526,-0.011991,-0.009712,0.023082,0.297230,0.435994,0.654324,0.541686,103.726465,-4.782619,116.402597
44747,NaN,0.829691,9.553805,-2.301756,0.024751,0.019516,0.049395,-0.003571,-0.006425,0.022127,0.297200,0.436117,0.654242,0.541702,103.726752,-4.796077,116.391635
44748,NaN,0.827103,9.542552,-2.322733,0.005988,0.005484,0.043245,-0.003329,-0.005769,0.019554,0.297181,0.436230,0.654165,0.541715,103.726804,-4.807866,116.380919
44749,NaN,0.839647,9.546788,-2.354751,-0.025308,0.000431,0.055969,-0.008117,-0.002678,0.019897,0.297155,0.436329,0.654081,0.541750,103.724291,-4.820593,116.372353
44750,NaN,0.884038,9.569264,-2.318626,-0.007769,0.054981,0.072923,-0.007875,-0.002023,0.017323,0.297137,0.436417,0.654003,0.541784,103.721512,-4.831752,116.364280
44751,NaN,0.869186,9.511990,-2.312603,-0.009717,0.040878,0.014816,-0.004506,0.003710,0.012113,0.297104,0.436479,0.653955,0.541810,103.720680,-4.841015,116.360345
44752,NaN,0.851675,9.527279,-2.316363,-0.000885,0.022770,0.029031,-0.002619,0.005560,0.008002,0.297079,0.436529,0.653920,0.541825,103.720554,-4.847974,116.356921
44753,NaN,0.872105,9.553824,-2.306196,0.006072,0.045474,0.054052,-0.000067,0.006011,0.005476,0.297047,0.436569,0.653903,0.541832,103.722081,-4.853855,116.355177
44754,NaN,0.832282,9.560640,-2.244938,0.078344,0.037070,0.042807,-0.006772,-0.002081,-0.000583,0.297075,0.436601,0.653866,0.541835,103.719733,-4.855102,116.349449
