// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
59780,NaN,0.977953,9.388790,-2.944542,0.631419,0.208520,0.053106,-0.222069,-0.070284,0.041838,0.369682,0.376445,-0.695045,-0.488402,104.614062,-8.405498,-116.619355
59781,NaN,1.107141,9.361640,-3.046240,0.685808,0.038410,0.070318,-0.209816,-0.026131,0.018873,0.369974,0.375976,-0.694630,-0.489133,104.502753,-8.405920,-116.637158
59782,NaN,0.985357,9.350968,-3.122342,0.825409,0.104504,0.059915,-0.197401,0.027044,0.004308,0.370391,0.375708,-0.694122,-0.489743,104.394368,-8.406306,-116.623270
59783,NaN,0.958942,9.308712,-3.198626,0.926695,0.078911,0.033017,-0.175893,0.054326,-0.013271,0.370819,0.375610,-0.693580,-0.490263,104.295315,-8.400321,-116.591340
59784,NaN,1.019426,9.266718,-3.302048,1.011608,-0.034342,0.025517,-0.162190,0.066296,-0.028881,0.371224,0.375618,-0.693022,-0.490739,104.203199,-8.387764,-116.550686
59785,NaN,1.295935,9.204656,-3.383375,0.982762,-0.335556,0.024687,-0.145565,0.063607,-0.052704,0.371528,0.375735,-0.692462,-0.491208,104.120091,-8.361017,-116.508016
59786,NaN,1.524200,9.114692,-3.463551,0.976810,-0.600987,-0.010564,-0.131661,0.070790,-0.068124,0.371795,0.375947,-0.691897,-0.491642,104.044340,-8.327160,-116.459351
59787,NaN,1.595939,9.004147,-3.591449,1.083463,-0.751776,-0.077127,-0.104254,0.091539,-0.085489,0.372037,0.376323,-0.691325,-0.491975,103.982183,-8.285957,-116.396526
59788,NaN,1.556120,9.091986,-3.538175,1.046027,-0.683697,-0.012546,-0.068247,0.121078,-0.092191,0.372298,0.376858,-0.690776,-0.492139,103.938298,-8.245567,-116.316327
59789,NaN,1.549062,9.180197,-3.585334,1.080788,-0.683809,0.081479,-0.050970,0.107226,-0.090980,0.372479,0.377390,-0.690296,-0.492268,103.905577,-8.203402,-116.244073
59790,NaN,1.611722,9.201710,-3.532432,1.004930,-0.721091,0.097778,-0.036516,0.090476,-0.093297,0.372572,0.377913,-0.689879,-0.492381,103.882424,-8.158095,-116.180980
59791,NaN,1.621360,9.137068,-3.524372,1.003258,-0.749041,0.034567,-0.019191,0.071580,-0.096823,0.372555,0.378437,-0.689533,-0.492477,103.870921,-8.107754,-116.128061
59792,NaN,1.622320,9.108365,-3.472183,0.957949,-0.743314,-0.005542,0.009721,0.043030,-0.101501,0.372376,0.378957,-0.689302,-0.492535,103.877961,-8.051343,-116.090517
59793,NaN,1.736013,9.127565,-3.353066,0.793376,-0.800288,0.000534,0.032748,0.003977,-0.100789,0.372017,0.379424,-0.689203,-0.492586,103.901704,-7.989547,-116.075090
59794,NaN,1.898147,9.086942,-3.233141,0.613520,-0.913115,-0.044449,0.057646,-0.027678,-0.094161,0.371522,0.379833,-0.689235,-0.492599,103.941915,-7.927502,-116.078236
59795,NaN,2.099546,9.109396,-3.095804,0.388780,-1.037974,-0.027768,0.084840,-0.034260,-0.077243,0.370989,0.380221,-0.689380,-0.492498,103.999061,-7.873597,-116.087537
59796,NaN,2.202265,9.105766,-2.983501,0.231941,-1.087599,-0.043882,0.116152,-0.014737,-0.050117,0.370535,0.380619,-0.689615,-0.492203,104.072623,-7.837826,-116.089475
59797,NaN,2.137238,9.149261,-2.876012,0.143925,-0.975111,-0.036357,0.148662,0.020292,-0.023542,0.370201,0.381073,-0.689919,-0.491677,104.163265,-7.821473,-116.075666
