// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B43876
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
51440,NaN,3.172771,-9.152032,0.083952,-0.087581,-0.169087,-0.127805,-0.011530,0.039218,-0.003426,-0.514483,0.630005,-0.302451,0.496914,-88.597303,-18.355111,-70.091154,NaN,NaN,NaN,NaN,NaN,NaN
51441,NaN,3.305434,-9.126843,0.038048,-0.081627,-0.310852,-0.110971,-0.049262,-0.031891,0.015768,-0.514447,0.630185,-0.302537,0.496672,-88.631067,-18.343427,-70.068345,NaN,NaN,NaN,NaN,NaN,NaN
51442,NaN,3.046380,-9.254078,0.201871,-0.023286,0.012768,-0.068026,-0.027118,-0.037389,0.035020,-0.514535,0.630291,-0.302609,0.496402,-88.652601,-18.321576,-70.042149,NaN,NaN,NaN,NaN,NaN,NaN
51443,NaN,3.006534,-9.263448,0.165410,-0.066034,0.035254,-0.072437,-0.030490,-0.066059,0.054307,-0.514704,0.630449,-0.302682,0.495981,-88.682232,-18.288252,-69.998201,NaN,NaN,NaN,NaN,NaN,NaN
51444,NaN,3.200032,-9.274555,0.202187,0.035210,-0.125415,-0.000374,-0.007593,-0.067382,0.055598,-0.514951,0.630548,-0.302693,0.495593,-88.698318,-18.254972,-69.953654,NaN,NaN,NaN,NaN,NaN,NaN
51445,NaN,3.199750,-9.228056,0.295051,0.131662,-0.110082,-0.042681,0.007297,-0.058116,0.039456,-0.515190,0.630611,-0.302646,0.495292,-88.704679,-18.230027,-69.914737,NaN,NaN,NaN,NaN,NaN,NaN
51446,NaN,3.162660,-9.326807,0.243964,0.061535,-0.070036,0.038331,0.003803,-0.059915,0.038824,-0.515419,0.630687,-0.302595,0.494988,-88.712711,-18.206259,-69.874944,NaN,NaN,NaN,NaN,NaN,NaN
51447,NaN,3.119912,-9.275119,0.274644,0.084960,-0.038962,-0.023490,0.013692,-0.050522,0.025923,-0.515634,0.630735,-0.302509,0.494756,-88.713886,-18.188960,-69.840805,NaN,NaN,NaN,NaN,NaN,NaN
51448,NaN,3.169402,-9.282969,0.180959,0.013889,-0.115849,-0.002603,-0.000436,-0.040061,0.018652,-0.515769,0.630803,-0.302456,0.494560,-88.720500,-18.176491,-69.813266,NaN,NaN,NaN,NaN,NaN,NaN
51449,NaN,2.898790,-9.326072,0.194171,-0.065994,0.140998,-0.045801,-0.005366,-0.040428,0.013123,-0.515877,0.630895,-0.302403,0.494364,-88.730626,-18.166389,-69.785393,NaN,NaN,NaN,NaN,NaN,NaN
51450,NaN,3.077126,-9.369026,0.261842,0.052813,0.017908,0.052038,-0.017517,-0.052358,0.000934,-0.515933,0.631064,-0.302304,0.494149,-88.749264,-18.164202,-69.750681,NaN,NaN,NaN,NaN,NaN,NaN
51451,NaN,3.367300,-9.422296,0.430715,0.301307,-0.166011,0.196585,0.007892,-0.038836,0.003491,-0.516056,0.631132,-0.302192,0.494002,-88.751448,-18.159586,-69.723900,NaN,NaN,NaN,NaN,NaN,NaN
51452,NaN,3.010652,-9.439004,0.574552,0.316529,0.207268,0.104257,0.006588,-0.027797,-0.004057,-0.516139,0.631186,-0.302082,0.493914,-88.751622,-18.159958,-69.704067,NaN,NaN,NaN,NaN,NaN,NaN
51453,NaN,3.076247,-9.371255,0.373476,0.159011,0.059352,0.056172,-0.008865,-0.006306,-0.018865,-0.516105,0.631251,-0.302024,0.493902,-88.757204,-18.167741,-69.697190,NaN,NaN,NaN,NaN,NaN,NaN
51454,NaN,3.250430,-9.345175,0.433371,0.275892,-0.080195,0.086952,-0.015032,0.014476,-0.025804,-0.516002,0.631289,-0.302007,0.493971,-88.761695,-18.180027,-69.703135,NaN,NaN,NaN,NaN,NaN,NaN
51455,NaN,3.189937,-9.399024,0.331459,0.153311,-0.044346,0.117153,-0.018029,0.043056,-0.038686,-0.515816,0.631285,-0.302037,0.494153,-88.763159,-18.198553,-69.726278,NaN,NaN,NaN,NaN,NaN,NaN
51456,NaN,3.103307,-9.298799,0.222437,0.034433,-0.030810,-0.007305,-0.022487,0.061829,-0.045764,-0.515569,0.631255,-0.302098,0.494411,-88.762892,-18.221699,-69.761046,NaN,NaN,NaN,NaN,NaN,NaN
51457,NaN,3.267335,-9.307130,0.157839,0.024982,-0.193683,0.050625,-0.020290,0.082715,-0.051020,-0.515285,0.631178,-0.302197,0.494746,-88.758098,-18.246797,-69.808275,NaN,NaN,NaN,NaN,NaN,NaN
51458,NaN,3.176926,-9.320341,0.120572,-0.044273,-0.118838,0.034144,-0.015346,0.106652,-0.049299,-0.514983,0.631024,-0.302344,0.495166,-88.745228,-18.271411,-69.870139,NaN,NaN,NaN,NaN,NaN,NaN
51459,NaN,3.090095,-9.275444,-0.007776,-0.191218,-0.096238,-0.038396,-0.002610,0.121224,-0.050732,-0.514697,0.630805,-0.302499,0.495648,-88.722970,-18.295836,-69.940621,NaN,NaN,NaN,NaN,NaN,NaN
51460,NaN,3.092304,-9.276489,0.111021,-0.085216,-0.053697,-0.034254,0.017425,0.115295,-0.052111,-0.514479,0.630549,-0.302578,0.496151,-88.689640,-18.321901,-70.007767,NaN,NaN,NaN,NaN,NaN,NaN
51461,NaN,3.048766,-9.291769,0.026994,-0.187357,-0.037627,-0.035359,0.038793,0.105831,-0.053061,-0.514340,0.630264,-0.302583,0.496653,-88.646497,-18.347787,-70.069044,NaN,NaN,NaN,NaN,NaN,NaN
51462,NaN,3.072060,-9.230701,0.072166,-0.137752,-0.058711,-0.085089,0.044945,0.093080,-0.044450,-0.514261,0.629981,-0.302561,0.497108,-88.601611,-18.369668,-70.122723,NaN,NaN,NaN,NaN,NaN,NaN
51463,NaN,3.182025,-9.168809,0.057161,-0.116081,-0.179375,-0.109597,0.051189,0.074396,-0.033007,-0.514258,0.629712,-0.302518,0.497478,-88.557380,-18.384425,-70.164783,NaN,NaN,NaN,NaN,NaN,NaN
51464,NaN,3.395614,-9.102469,-0.003211,-0.101176,-0.410925,-0.106707,0.029863,0.045722,-0.001466,-0.514309,0.629521,-0.302547,0.497650,-88.530355,-18.382305,-70.189248,NaN,NaN,NaN,NaN,NaN,NaN
51465,NaN,3.204522,-9.143065,0.110101,-0.065388,-0.192745,-0.125825,0.041209,0.033702,0.028976,-0.514491,0.629285,-0.302618,0.497717,-88.499888,-18.362120,-70.205795,NaN,NaN,NaN,NaN,NaN,NaN
51466,NaN,3.065099,-9.162409,0.083917,-0.139600,-0.077090,-0.152140,0.031112,-0.000876,0.049984,-0.514745,0.629128,-0.302686,0.497611,-88.481308,-18.331244,-70.201304,NaN,NaN,NaN,NaN,NaN,NaN
51467,NaN,3.172429,-9.227296,0.052836,-0.144184,-0.172179,-0.057707,0.064202,-0.043282,0.065973,-0.515207,0.628968,-0.302619,0.497376,-88.452470,-18.291035,-70.170786,NaN,NaN,NaN,NaN,NaN,NaN
51468,NaN,3.063913,-9.277702,0.295149,0.037503,0.014808,-0.037781,0.103395,-0.044242,0.063244,-0.515786,0.628713,-0.302437,0.497209,-88.400785,-18.253253,-70.139872,NaN,NaN,NaN,NaN,NaN,NaN
51469,NaN,3.035396,-9.278056,0.328383,0.054084,0.043630,-0.045448,0.101847,-0.070555,0.053245,-0.516376,0.628543,-0.302165,0.496977,-88.355436,-18.220821,-70.093072,NaN,NaN,NaN,NaN,NaN,NaN
51470,NaN,3.176962,-9.327332,0.258731,0.024157,-0.099494,0.043715,0.076317,-0.096357,0.040039,-0.516891,0.628522,-0.301843,0.496664,-88.328939,-18.197227,-70.031094,NaN,NaN,NaN,NaN,NaN,NaN
51471,NaN,2.931680,-9.314768,0.158332,-0.150365,0.075770,-0.047629,0.078856,-0.107618,0.031947,-0.517411,0.628534,-0.301466,0.496336,-88.303587,-18.177665,-69.962305,NaN,NaN,NaN,NaN,NaN,NaN
