// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
61442,NaN,3.038697,8.367924,4.163997,0.103207,0.392234,0.007200,-0.024047,0.085629,0.019131,0.303149,-0.001737,-0.550732,-0.777684,65.306670,-19.670418,-150.086225,NaN,NaN,NaN,NaN,NaN,NaN
61443,NaN,3.039821,8.406062,4.154557,0.123699,0.371927,0.036632,-0.032360,0.041774,0.022236,0.303301,-0.001654,-0.550595,-0.777722,65.286865,-19.667696,-150.062032,NaN,NaN,NaN,NaN,NaN,NaN
61444,NaN,3.080692,8.383083,4.105165,0.098631,0.312958,0.011337,-0.054875,-0.024236,0.033658,0.303315,-0.001889,-0.550469,-0.777805,65.265411,-19.686264,-150.071397,NaN,NaN,NaN,NaN,NaN,NaN
61445,NaN,3.217134,8.360954,3.988365,0.021301,0.152374,-0.007643,-0.074268,-0.070638,0.039839,0.303226,-0.002355,-0.550340,-0.777930,65.241015,-19.719646,-150.104847,NaN,NaN,NaN,NaN,NaN,NaN
61446,NaN,3.403029,8.273724,3.907498,-0.137466,0.014503,-0.051307,-0.069552,-0.091773,0.054790,0.303135,-0.002933,-0.550259,-0.778020,65.221914,-19.765400,-150.146131,NaN,NaN,NaN,NaN,NaN,NaN
61447,NaN,3.509773,8.225734,3.752611,-0.188833,-0.156494,-0.117166,-0.050863,-0.079026,0.051581,0.303069,-0.003428,-0.550232,-0.778063,65.211528,-19.806924,-150.181215,NaN,NaN,NaN,NaN,NaN,NaN
61448,NaN,3.595210,8.222127,3.633179,-0.215800,-0.296312,-0.138261,-0.024409,-0.031708,0.042115,0.303095,-0.003670,-0.550236,-0.778049,65.208178,-19.831707,-150.192526,NaN,NaN,NaN,NaN,NaN,NaN
61449,NaN,3.568375,8.268103,3.593802,-0.156755,-0.325665,-0.123539,0.007270,0.020006,0.033267,0.303231,-0.003642,-0.550286,-0.777961,65.214135,-19.839918,-150.177532,NaN,NaN,NaN,NaN,NaN,NaN
61450,NaN,3.502915,8.336959,3.786686,-0.134051,-0.142647,-0.010853,0.026133,0.053050,0.028292,0.303437,-0.003439,-0.550358,-0.777830,65.225075,-19.837214,-150.145516,NaN,NaN,NaN,NaN,NaN,NaN
61451,NaN,3.440814,8.453246,3.942138,-0.080391,-0.003148,0.128668,0.035833,0.067872,0.035583,0.303715,-0.003188,-0.550446,-0.777661,65.238214,-19.835145,-150.103461,NaN,NaN,NaN,NaN,NaN,NaN
61452,NaN,3.444188,8.426703,3.908558,-0.085197,-0.026215,0.093908,0.028102,0.056960,0.050687,0.304019,-0.003029,-0.550520,-0.777490,65.247612,-19.843195,-150.063569,NaN,NaN,NaN,NaN,NaN,NaN
61453,NaN,3.457165,8.388036,3.975734,-0.135020,0.034640,0.091764,0.007402,0.059200,0.059735,0.304366,-0.002921,-0.550510,-0.777362,65.243988,-19.855782,-150.020147,NaN,NaN,NaN,NaN,NaN,NaN
61454,NaN,3.427368,8.261201,3.912718,-0.148121,0.020828,-0.051474,0.003840,0.086232,0.067540,0.304816,-0.002732,-0.550444,-0.777233,65.232495,-19.865591,-149.959754,NaN,NaN,NaN,NaN,NaN,NaN
61455,NaN,3.402858,8.215906,4.002332,-0.177656,0.117556,-0.063132,0.020351,0.125160,0.073674,0.305398,-0.002386,-0.550384,-0.777048,65.222665,-19.869582,-149.876278,NaN,NaN,NaN,NaN,NaN,NaN
61456,NaN,3.293535,8.197220,4.064820,-0.118199,0.225970,-0.091601,0.049925,0.147569,0.075319,0.306048,-0.001910,-0.550403,-0.776780,65.225336,-19.868718,-149.779956,NaN,NaN,NaN,NaN,NaN,NaN
61457,NaN,3.168864,8.303313,4.133719,0.009174,0.323496,-0.016279,0.077832,0.138538,0.068556,0.306647,-0.001410,-0.550545,-0.776445,65.246370,-19.866847,-149.690386,NaN,NaN,NaN,NaN,NaN,NaN
61458,NaN,3.223196,8.425662,4.146636,0.016807,0.286534,0.111675,0.074166,0.122078,0.065977,0.307190,-0.000970,-0.550696,-0.776123,65.268487,-19.867274,-149.610538,NaN,NaN,NaN,NaN,NaN,NaN
61459,NaN,3.251311,8.504254,4.247416,-0.003768,0.345559,0.227954,0.049554,0.123226,0.071491,0.307759,-0.000581,-0.550751,-0.775860,65.275941,-19.870653,-149.528691,NaN,NaN,NaN,NaN,NaN,NaN
61460,NaN,3.203334,8.563534,4.414092,0.006979,0.498776,0.327867,0.016780,0.121172,0.066481,0.308300,-0.000234,-0.550679,-0.775695,65.265251,-19.871551,-149.449198,NaN,NaN,NaN,NaN,NaN,NaN
61461,NaN,3.247993,8.521563,4.307320,-0.012266,0.393489,0.265235,0.007045,0.094418,0.060570,0.308747,0.000008,-0.550613,-0.775565,65.254706,-19.876138,-149.386072,NaN,NaN,NaN,NaN,NaN,NaN
61462,NaN,3.254325,8.433460,4.234686,-0.032966,0.345077,0.163599,-0.006779,0.077554,0.066340,0.309168,0.000150,-0.550517,-0.775465,65.238651,-19.887357,-149.330721,NaN,NaN,NaN,NaN,NaN,NaN
61463,NaN,3.212601,8.369704,4.139022,0.005996,0.295027,0.057327,-0.020530,0.057095,0.063127,0.309521,0.000197,-0.550402,-0.775406,65.219087,-19.902203,-149.287581,NaN,NaN,NaN,NaN,NaN,NaN
61464,NaN,3.213092,8.291658,3.967360,0.030443,0.162640,-0.076769,-0.029242,0.036727,0.056524,0.309791,0.000173,-0.550281,-0.775384,65.198624,-19.918067,-149.257291,NaN,NaN,NaN,NaN,NaN,NaN
61465,NaN,3.241161,8.291875,3.897486,0.035624,0.088583,-0.094581,-0.027120,0.018151,0.051802,0.309994,0.000091,-0.550200,-0.775360,65.183585,-19.936358,-149.238572,NaN,NaN,NaN,NaN,NaN,NaN
61466,NaN,3.269719,8.325327,3.836870,0.053294,0.015848,-0.080236,-0.033555,0.003111,0.047714,0.310137,-0.000046,-0.550115,-0.775363,65.167727,-19.955698,-149.229111,NaN,NaN,NaN,NaN,NaN,NaN
61467,NaN,3.332868,8.324467,3.769676,0.029017,-0.071598,-0.085959,-0.033305,-0.019861,0.043951,0.310205,-0.000264,-0.550069,-0.775369,65.156994,-19.979046,-149.233417,NaN,NaN,NaN,NaN,NaN,NaN
61468,NaN,3.362382,8.391330,3.717559,0.059191,-0.142919,-0.039440,-0.029922,-0.035428,0.038023,0.310205,-0.000517,-0.550057,-0.775377,65.151356,-20.002623,-149.247754,NaN,NaN,NaN,NaN,NaN,NaN
61469,NaN,3.421240,8.443568,3.715211,0.041612,-0.182566,0.024307,-0.032775,-0.034248,0.038246,0.310210,-0.000775,-0.550035,-0.775390,65.144153,-20.026471,-149.261476,NaN,NaN,NaN,NaN,NaN,NaN
61470,NaN,3.428161,8.480913,3.703567,0.061906,-0.202917,0.053902,-0.040983,-0.029775,0.032341,0.310204,-0.001008,-0.549973,-0.775437,65.131649,-20.045746,-149.274149,NaN,NaN,NaN,NaN,NaN,NaN
61471,NaN,3.382808,8.437068,3.663335,0.095159,-0.206666,-0.014945,-0.048082,-0.038540,0.032643,0.310175,-0.001290,-0.549898,-0.775501,65.116991,-20.067721,-149.291678,NaN,NaN,NaN,NaN,NaN,NaN
