// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B43876
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
43647,NaN,2.686991,-9.262023,-0.030241,-0.490489,-0.022923,-0.181239,-0.053550,0.314083,0.026521,-0.496534,0.598029,-0.344696,0.526308,-87.182058,-16.689753,-77.435818,NaN,NaN,NaN,NaN,NaN,NaN
43648,NaN,2.774769,-9.130413,0.171465,-0.264440,-0.097696,-0.272577,-0.038658,0.251800,0.025058,-0.496081,0.597417,-0.345490,0.526909,-87.160446,-16.665630,-77.582087,NaN,NaN,NaN,NaN,NaN,NaN
43649,NaN,2.634203,-9.230730,0.143728,-0.333387,0.050414,-0.218294,-0.031052,0.187330,0.029314,-0.495775,0.596947,-0.346120,0.527316,-87.145824,-16.640409,-77.689662,NaN,NaN,NaN,NaN,NaN,NaN
43650,NaN,2.290787,-9.164037,0.136945,-0.403546,0.349399,-0.380768,-0.015107,0.078853,0.015068,-0.495665,0.596749,-0.346394,0.527464,-87.140332,-16.626869,-77.732887,NaN,NaN,NaN,NaN,NaN,NaN
43651,NaN,2.286470,-9.031690,0.072478,-0.450484,0.302695,-0.511608,-0.034651,-0.066197,-0.004094,-0.495698,0.597014,-0.346305,0.527191,-87.170865,-16.627978,-77.690027,NaN,NaN,NaN,NaN,NaN,NaN
43652,NaN,2.713546,-9.067734,0.135348,-0.300290,-0.071440,-0.351706,-0.018574,-0.218256,-0.010443,-0.496024,0.597652,-0.345775,0.526510,-87.217949,-16.637391,-77.556556,NaN,NaN,NaN,NaN,NaN,NaN
43653,NaN,2.881995,-9.193950,0.191272,-0.216157,-0.179965,-0.179823,-0.018680,-0.311359,0.001805,-0.496544,0.598511,-0.345053,0.525516,-87.281322,-16.641797,-77.367085,NaN,NaN,NaN,NaN,NaN,NaN
43654,NaN,2.518259,-9.059268,0.014688,-0.440149,0.084284,-0.420599,0.006794,-0.341447,0.012955,-0.497218,0.599367,-0.344218,0.524450,-87.335174,-16.640881,-77.159339,NaN,NaN,NaN,NaN,NaN,NaN
43655,NaN,2.272313,-8.868606,-0.282428,-0.748459,0.193953,-0.685940,-0.058396,-0.460760,0.003145,-0.497876,0.600711,-0.343231,0.522933,-87.446897,-16.647969,-76.880564,NaN,NaN,NaN,NaN,NaN,NaN
43656,NaN,2.142072,-9.129540,-0.693234,-1.188308,0.290330,-0.489535,-0.025805,-0.626956,-0.054419,-0.498761,0.602503,-0.341566,0.521115,-87.567995,-16.692031,-76.503935,NaN,NaN,NaN,NaN,NaN,NaN
43657,NaN,2.822048,-9.420279,-0.277244,-0.648119,-0.156653,0.002497,-0.004408,-0.693980,-0.058871,-0.499809,0.604417,-0.339663,0.519134,-87.688808,-16.739043,-76.087163,NaN,NaN,NaN,NaN,NaN,NaN
43658,NaN,4.113770,-9.999436,0.616922,0.463656,-0.967065,0.964242,0.111096,-0.485932,-0.052325,-0.500864,0.605486,-0.337995,0.517959,-87.707858,-16.777449,-75.794461,NaN,NaN,NaN,NaN,NaN,NaN
43659,NaN,4.162565,-10.136194,1.636842,1.441775,-0.705229,1.149637,0.192416,-0.209243,-0.063357,-0.501668,0.605650,-0.336777,0.517783,-87.632727,-16.815448,-75.667455,NaN,NaN,NaN,NaN,NaN,NaN
43660,NaN,2.976788,-9.989018,1.782465,1.302728,0.398767,0.673627,0.159116,-0.041563,-0.077868,-0.502049,0.605488,-0.336018,0.518096,-87.547471,-16.858336,-75.641129,NaN,NaN,NaN,NaN,NaN,NaN
43661,NaN,2.659554,-9.789243,1.744754,1.199771,0.634569,0.390475,0.081348,0.040323,-0.091935,-0.502021,0.605331,-0.335627,0.518559,-87.492576,-16.906825,-75.664202,NaN,NaN,NaN,NaN,NaN,NaN
43662,NaN,2.728251,-9.639352,1.788088,1.265171,0.548295,0.269794,0.031020,0.112055,-0.115516,-0.501659,0.605155,-0.335471,0.519216,-87.453618,-16.967424,-75.730891,NaN,NaN,NaN,NaN,NaN,NaN
43663,NaN,2.852569,-9.582312,1.552660,1.064888,0.364431,0.242252,0.027902,0.148794,-0.128956,-0.501191,0.604912,-0.335378,0.520010,-87.410000,-17.034285,-75.819975,NaN,NaN,NaN,NaN,NaN,NaN
