// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B4381A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
00038,NaN,-8.452582,-5.030303,2.165064,0.545072,0.051014,0.244045,0.083939,-0.137533,-0.092172,0.739998,-0.444861,0.457625,0.212324,-68.227290,60.019076,-10.716510
00039,NaN,-8.593729,-4.913850,2.159022,0.373969,0.109433,0.311918,0.072851,-0.099019,-0.065746,0.740506,-0.444609,0.457156,0.212093,-68.108993,59.956920,-10.635303
00040,NaN,-8.832136,-4.816520,2.227893,0.208082,0.232239,0.486427,0.054214,-0.102299,-0.050587,0.740955,-0.444397,0.456698,0.211952,-67.997846,59.901857,-10.549779
00041,NaN,-8.997338,-4.759457,2.161918,0.041179,0.210721,0.590788,0.040309,-0.139667,-0.038653,0.741456,-0.444159,0.456101,0.211984,-67.851502,59.844738,-10.414723
00042,NaN,-9.187990,-4.718743,2.218079,-0.068396,0.283818,0.747630,0.032926,-0.192901,-0.025611,0.742037,-0.443873,0.455341,0.212185,-67.661473,59.783048,-10.223731
00043,NaN,-9.277823,-4.739085,2.317966,-0.064576,0.347150,0.854325,0.053297,-0.249812,0.004985,0.742770,-0.443371,0.454446,0.212590,-67.393151,59.724343,-9.956000
00044,NaN,-9.407635,-4.619527,2.572893,-0.106992,0.609785,0.961356,0.103849,-0.320206,0.038292,0.743727,-0.442539,0.453428,0.213149,-67.024956,59.667238,-9.605483
00045,NaN,-9.532044,-4.411133,2.810429,-0.221212,0.891378,1.021185,0.146435,-0.411510,0.080954,0.744946,-0.441343,0.452199,0.213981,-66.531322,59.610430,-9.138198
00046,NaN,-9.708626,-4.227666,3.174826,-0.285165,1.259778,1.166449,0.177270,-0.520233,0.119422,0.746424,-0.439836,0.450690,0.215115,-65.913668,59.546618,-8.546757
00047,NaN,-9.722881,-4.012703,3.390481,-0.366718,1.492105,1.131272,0.204851,-0.624451,0.159166,0.748161,-0.438008,0.448887,0.216575,-65.169005,59.474373,-7.826553
00048,NaN,-9.665190,-3.836532,3.512724,-0.431471,1.609064,1.036195,0.243052,-0.713541,0.206628,0.750107,-0.435840,0.446907,0.218306,-64.313745,59.400768,-7.002088
00049,NaN,-9.563275,-3.662787,3.643491,-0.468567,1.720206,0.909620,0.273015,-0.774337,0.251045,0.752198,-0.433378,0.444815,0.220277,-63.370326,59.328264,-6.094933
00050,NaN,-9.342439,-3.480975,3.712504,-0.477945,1.772414,0.666358,0.309543,-0.786913,0.311200,0.754309,-0.430631,0.442844,0.222405,-62.376178,59.275189,-5.152096
00051,NaN,-9.143256,-3.327458,3.739695,-0.491373,1.775315,0.447064,0.329836,-0.753281,0.372892,0.756314,-0.427688,0.441136,0.224656,-61.369488,59.253823,-4.208377
00052,NaN,-9.110381,-3.203740,3.580293,-0.647784,1.613374,0.339070,0.366828,-0.698173,0.444156,0.758173,-0.424513,0.439831,0.226960,-60.359657,59.275206,-3.285116
