// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B43876
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.4
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw
00038,NaN,0.822362,-9.584239,-0.664078,-0.245745,-0.240206,-0.176463,0.171605,0.002042,0.034672,-0.010080,0.053626,-0.736473,0.674263,-95.203082,-3.294565,-174.679088
00039,NaN,0.607809,-9.495653,-0.559074,-0.033691,-0.300316,-0.285984,0.176262,0.025490,0.021578,-0.010140,0.053455,-0.735874,0.674929,-95.099342,-3.280964,-174.691900
00040,NaN,0.344345,-9.591592,-0.602483,0.227159,-0.224958,-0.201341,0.153874,0.016352,0.015593,-0.010206,0.053337,-0.735349,0.675510,-95.008716,-3.270451,-174.699343
00041,NaN,0.322535,-9.737050,-0.768350,0.241085,-0.056075,-0.043181,0.135259,-0.002283,0.005973,-0.010306,0.053320,-0.734882,0.676017,-94.929460,-3.264392,-174.695323
00042,NaN,0.395777,-9.857329,-0.747385,0.176090,-0.079993,0.078963,0.130813,0.008767,-0.002945,-0.010331,0.053297,-0.734428,0.676511,-94.852348,-3.264070,-174.697492
00043,NaN,0.423837,-9.919008,-0.694886,0.156231,-0.126005,0.137636,0.135060,0.012743,-0.019262,-0.010290,0.053321,-0.733956,0.677023,-94.772751,-3.273083,-174.700931
00044,NaN,0.234596,-9.923739,-0.692981,0.345798,-0.097196,0.131497,0.128788,-0.003113,-0.033062,-0.010256,0.053449,-0.733499,0.677508,-94.697269,-3.289390,-174.694877
00045,NaN,0.018136,-10.065776,-0.686634,0.572959,-0.081048,0.259888,0.124720,-0.054240,-0.049181,-0.010355,0.053809,-0.733049,0.677965,-94.625812,-3.312393,-174.658827
00046,NaN,-0.112026,-10.090835,-0.677927,0.708759,-0.065352,0.276438,0.137986,-0.110158,-0.075899,-0.010571,0.054457,-0.732544,0.678456,-94.548734,-3.348275,-174.589610
00047,NaN,0.004009,-9.910345,-0.671132,0.588175,-0.054588,0.102777,0.143721,-0.153320,-0.098148,-0.010873,0.055331,-0.732010,0.678957,-94.469922,-3.394820,-174.494626
00048,NaN,0.127610,-9.882080,-0.540963,0.483088,-0.178751,0.071597,0.135415,-0.189185,-0.115645,-0.011243,0.056392,-0.731496,0.679417,-94.397228,-3.450092,-174.378512
00049,NaN,0.199849,-9.926234,-0.545875,0.423215,-0.169392,0.120097,0.140388,-0.225473,-0.133153,-0.011689,0.057640,-0.730956,0.679885,-94.323091,-3.513756,-174.240835
00050,NaN,0.178564,-9.821794,-0.664908,0.435897,-0.026621,0.023515,0.149736,-0.266471,-0.139050,-0.012266,0.059048,-0.730379,0.680374,-94.245234,-3.579395,-174.079603
00051,NaN,-0.056171,-9.655228,-1.276036,0.605048,0.631320,-0.112678,0.156801,-0.364171,-0.129573,-0.013235,0.060752,-0.729772,0.680857,-94.166929,-3.635480,-173.862922
00052,NaN,0.011009,-9.382584,-1.515284,0.500066,0.897404,-0.364214,0.196776,-0.711026,-0.197193,-0.015251,0.063881,-0.728979,0.681379,-94.078949,-3.716486,-173.444877
00053,NaN,1.386628,-8.862467,0.296467,-0.686602,-1.010881,-0.921085,0.140565,-0.848297,-0.298600,-0.017406,0.067850,-0.728321,0.681646,-94.029431,-3.850057,-172.943966
00054,NaN,1.207704,-9.233059,0.385573,-0.440896,-1.090595,-0.567543,0.215220,-0.754641,-0.330408,-0.019133,0.071609,-0.727392,0.682208,-93.934790,-4.006495,-172.495699
00055,NaN,0.642897,-9.013076,1.246833,0.241781,-1.839070,-0.881692,0.226140,-0.811324,-0.298512,-0.021181,0.075439,-0.726417,0.682773,-93.837048,-4.142838,-172.016613
00056,NaN,0.018379,-9.212424,1.444882,0.935054,-1.935418,-0.738744,0.255748,-0.931804,-0.252363,-0.023832,0.079511,-0.725329,0.683379,-93.728462,-4.249516,-171.470145
00057,NaN,0.321717,-8.698651,0.765519,0.526523,-1.256441,-1.181345,0.249393,-1.200459,-0.254804,-0.027449,0.084504,-0.724206,0.683836,-93.635747,-4.348108,-170.769913
00058,NaN,-0.549897,-9.260116,0.999080,1.493698,-1.351006,-0.702591,0.168633,-1.223822,-0.159417,-0.031439,0.089244,-0.723369,0.683948,-93.591222,-4.392702,-170.059537
00059,NaN,-0.251407,-9.514874,0.637204,1.175150,-1.029737,-0.402021,0.280236,-1.176293,-0.023100,-0.035774,0.093301,-0.722189,0.684440,-93.480012,-4.361385,-169.381641
00060,NaN,-0.115573,-8.966465,-0.977553,0.694051,0.589015,-0.838410,0.422453,-0.972870,0.107290,-0.039884,0.096169,-0.720598,0.685492,-93.277826,-4.264806,-168.824483
00061,NaN,-1.184607,-8.272850,-1.232517,1.601758,1.107169,-1.592541,0.339649,-0.711199,0.251924,-0.043506,0.097631,-0.719395,0.686328,-93.110359,-4.095374,-168.422022
00062,NaN,-0.357673,-8.815611,-1.099563,0.827615,0.808357,-0.997163,0.120812,-0.501987,0.316505,-0.046490,0.098191,-0.719011,0.686455,-93.058675,-3.896470,-168.141125
00063,NaN,0.789479,-9.704441,-0.674417,-0.173173,0.129456,-0.055258,0.159904,-0.306492,0.310207,-0.048767,0.098089,-0.718529,0.686816,-92.976113,-3.707219,-167.972373
00064,NaN,0.762478,-9.757326,-0.703651,-0.184997,0.174110,-0.003649,0.273139,-0.177925,0.317205,-0.050662,0.097496,-0.717690,0.687640,-92.823600,-3.518212,-167.876786
00065,NaN,0.602204,-9.567090,-1.113251,-0.162968,0.631352,-0.184297,0.229636,-0.069862,0.312023,-0.052130,0.096558,-0.717021,0.688360,-92.691928,-3.335217,-167.842859
00066,NaN,0.796394,-9.633127,-1.280129,-0.416389,0.765523,-0.101323,0.198349,0.024127,0.294159,-0.053184,0.095372,-0.716474,0.689014,-92.575178,-3.165166,-167.861653
00067,NaN,1.184302,-9.394170,-1.446494,-0.875207,0.868583,-0.314012,0.200395,0.114678,0.275767,-0.053850,0.093934,-0.715933,0.689722,-92.454464,-3.007715,-167.931976
00068,NaN,1.444154,-9.163929,-1.346775,-1.148350,0.737456,-0.538294,0.149918,0.162329,0.240773,-0.054203,0.092475,-0.715560,0.690279,-92.361603,-2.871479,-168.028026
00069,NaN,4.597930,-9.816959,0.172409,-3.899133,-1.418798,0.203655,-0.168636,0.249294,0.144076,-0.053761,0.091143,-0.716263,0.689761,-92.449022,-2.792539,-168.172043
00070,NaN,4.075266,-10.321955,-2.380066,-3.882557,1.180850,0.786677,0.268618,0.042255,-0.087412,-0.053464,0.091241,-0.715296,0.690774,-92.292127,-2.841270,-168.191384
00071,NaN,3.171944,-9.540833,-0.549886,-2.666293,-0.389119,-0.110598,-0.068118,0.010907,-0.100756,-0.053076,0.091581,-0.715476,0.690572,-92.329003,-2.896844,-168.193044
00072,NaN,1.600421,-10.543804,-0.951066,-1.145705,0.305443,0.828350,0.169861,0.331381,-0.065310,-0.051775,0.090628,-0.714934,0.691357,-92.220189,-2.939464,-168.378714
00073,NaN,0.079981,-8.410606,-0.754540,0.258020,0.502055,-1.386814,0.272799,0.337475,-0.000152,-0.050722,0.089391,-0.714065,0.692494,-92.052018,-2.944452,-168.569820
00074,NaN,-0.133367,-8.846212,-1.541818,0.337150,1.312285,-0.934924,-0.097793,0.417551,0.064805,-0.049445,0.087742,-0.714525,0.692323,-92.093853,-2.913703,-168.807744
00075,NaN,-1.238649,-9.793214,-0.515428,1.675368,0.479161,-0.082813,-0.249331,0.030726,-0.019485,-0.049189,0.087767,-0.715375,0.691459,-92.233919,-2.923203,-168.822502
00076,NaN,2.023375,-10.373106,-0.852156,-1.547514,0.139077,0.675752,-0.211914,0.026060,0.016914,-0.049094,0.087671,-0.716109,0.690718,-92.352661,-2.911810,-168.835022
00077,NaN,1.081959,-10.275313,-1.464376,-0.746701,0.913481,0.555778,-0.039315,0.269754,0.032970,-0.048255,0.086631,-0.716313,0.690696,-92.365403,-2.896964,-168.988008
00078,NaN,-0.660090,-10.835872,0.079050,1.284570,-0.297571,0.963183,-0.185941,0.362000,0.037050,-0.047039,0.085296,-0.717046,0.690187,-92.459538,-2.882172,-169.193592
00079,NaN,-0.579989,-10.938644,0.252146,1.243008,-0.502747,1.061873,-0.085939,0.294389,0.020473,-0.046048,0.084227,-0.717408,0.690008,-92.498376,-2.875401,-169.360392
